Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,27,2023 SEP 04 17:50:35,2023 SEP 04 19:48:32,7077,2023 SEP 04 17:48:35,2023 SEP 04 18:47:20,3525,2023 SEP 04 18:47:21,2023 SEP 04 19:46:32,3551,0.30677,2023 SEP 04 19:16:43
3,3,28,2023 SEP 04 19:48:33,2023 SEP 04 21:46:28,7075,2023 SEP 04 19:46:33,2023 SEP 04 20:45:17,3524,2023 SEP 04 20:45:18,2023 SEP 04 21:44:28,3550,0.512,2023 SEP 04 21:14:39
3,3,29,2023 SEP 04 21:46:29,2023 SEP 04 23:44:22,7073,2023 SEP 04 21:44:29,2023 SEP 04 22:43:11,3522,2023 SEP 04 22:43:12,2023 SEP 04 23:42:22,3550,0.71367,2023 SEP 04 23:12:32
1,1,30,2023 SEP 04 23:44:23,2023 SEP 05 01:42:14,7071,2023 SEP 04 23:42:23,2023 SEP 05 00:41:04,3521,2023 SEP 05 00:41:05,2023 SEP 05 01:40:14,3549,0.90962,2023 SEP 05 01:10:25
3,3,31,2023 SEP 05 01:42:15,2023 SEP 05 03:40:09,7074,2023 SEP 05 01:40:15,2023 SEP 05 02:38:57,3522,2023 SEP 05 02:38:58,2023 SEP 05 03:38:09,3551,1.1099,2023 SEP 05 03:08:20
1,1,32,2023 SEP 05 03:40:10,2023 SEP 05 05:38:06,7076,2023 SEP 05 03:38:10,2023 SEP 05 04:36:54,3524,2023 SEP 05 04:36:55,2023 SEP 05 05:36:06,3551,1.3174,2023 SEP 05 05:06:16
1,1,33,2023 SEP 05 05:38:07,2023 SEP 05 07:36:04,7077,2023 SEP 05 05:36:07,2023 SEP 05 06:34:52,3525,2023 SEP 05 06:34:53,2023 SEP 05 07:34:04,3551,1.5433,2023 SEP 05 07:04:14
3,3,34,2023 SEP 05 07:36:05,2023 SEP 05 09:34:01,7076,2023 SEP 05 07:34:05,2023 SEP 05 08:32:51,3526,2023 SEP 05 08:32:52,2023 SEP 05 09:32:01,3549,1.7752,2023 SEP 05 09:02:12
1,1,35,2023 SEP 05 09:34:02,2023 SEP 05 11:31:55,7073,2023 SEP 05 09:32:02,2023 SEP 05 10:30:47,3525,2023 SEP 05 10:30:48,2023 SEP 05 11:29:55,3547,2.0032,2023 SEP 05 11:00:07
3,3,36,2023 SEP 05 11:31:56,2023 SEP 05 13:29:48,7072,2023 SEP 05 11:29:56,2023 SEP 05 12:28:39,3523,2023 SEP 05 12:28:40,2023 SEP 05 13:27:48,3548,2.2206,2023 SEP 05 12:57:59
1,1,37,2023 SEP 05 13:29:49,2023 SEP 05 15:27:42,7073,2023 SEP 05 13:27:49,2023 SEP 05 14:26:32,3523,2023 SEP 05 14:26:33,2023 SEP 05 15:25:42,3549,2.4176,2023 SEP 05 14:55:53
1,1,38,2023 SEP 05 15:27:43,2023 SEP 05 17:25:39,7076,2023 SEP 05 15:25:43,2023 SEP 05 16:24:28,3525,2023 SEP 05 16:24:29,2023 SEP 05 17:23:39,3550,2.6101,2023 SEP 05 16:53:50
3,3,39,2023 SEP 05 17:25:40,2023 SEP 05 19:23:38,7078,2023 SEP 05 17:23:40,2023 SEP 05 18:22:26,3526,2023 SEP 05 18:22:27,2023 SEP 05 19:21:38,3551,2.8398,2023 SEP 05 18:51:49
1,1,40,2023 SEP 05 19:23:39,2023 SEP 05 21:21:35,7076,2023 SEP 05 19:21:39,2023 SEP 05 20:20:23,3524,2023 SEP 05 20:20:24,2023 SEP 05 21:19:35,3551,3.0848,2023 SEP 05 20:49:45
3,3,41,2023 SEP 05 21:21:36,2023 SEP 05 23:19:30,7074,2023 SEP 05 21:19:36,2023 SEP 05 22:18:18,3522,2023 SEP 05 22:18:19,2023 SEP 05 23:17:30,3551,3.3273,2023 SEP 05 22:47:40
3,3,42,2023 SEP 05 23:19:31,2023 SEP 06 01:17:22,7071,2023 SEP 05 23:17:31,2023 SEP 06 00:16:12,3521,2023 SEP 06 00:16:13,2023 SEP 06 01:15:22,3549,3.54,2023 SEP 06 00:45:33
3,3,43,2023 SEP 06 01:17:23,2023 SEP 06 03:15:15,7072,2023 SEP 06 01:15:23,2023 SEP 06 02:14:04,3521,2023 SEP 06 02:14:05,2023 SEP 06 03:13:15,3550,3.7306,2023 SEP 06 02:43:26
1,1,44,2023 SEP 06 03:15:16,2023 SEP 06 05:13:12,7076,2023 SEP 06 03:13:16,2023 SEP 06 04:11:59,3523,2023 SEP 06 04:12:00,2023 SEP 06 05:11:12,3552,3.9393,2023 SEP 06 04:41:22
3,3,45,2023 SEP 06 05:13:13,2023 SEP 06 07:11:10,7077,2023 SEP 06 05:11:13,2023 SEP 06 06:09:57,3524,2023 SEP 06 06:09:58,2023 SEP 06 07:09:10,3552,4.16,2023 SEP 06 06:39:19
1,1,46,2023 SEP 06 07:11:11,2023 SEP 06 09:09:07,7076,2023 SEP 06 07:09:11,2023 SEP 06 08:07:56,3525,2023 SEP 06 08:07:57,2023 SEP 06 09:07:07,3550,4.3883,2023 SEP 06 08:37:17
1,1,47,2023 SEP 06 09:09:08,2023 SEP 06 11:07:02,7074,2023 SEP 06 09:07:08,2023 SEP 06 10:05:53,3525,2023 SEP 06 10:05:54,2023 SEP 06 11:05:02,3548,4.6206,2023 SEP 06 10:35:13
3,3,48,2023 SEP 06 11:07:03,2023 SEP 06 13:04:55,7072,2023 SEP 06 11:05:03,2023 SEP 06 12:03:46,3523,2023 SEP 06 12:03:47,2023 SEP 06 13:02:55,3548,4.8475,2023 SEP 06 12:33:07
1,1,49,2023 SEP 06 13:04:56,2023 SEP 06 15:02:48,7072,2023 SEP 06 13:02:56,2023 SEP 06 14:01:38,3522,2023 SEP 06 14:01:39,2023 SEP 06 15:00:48,3549,5.0477,2023 SEP 06 14:30:59
3,3,50,2023 SEP 06 15:02:49,2023 SEP 06 17:00:44,7075,2023 SEP 06 15:00:49,2023 SEP 06 15:59:33,3524,2023 SEP 06 15:59:34,2023 SEP 06 16:58:44,3550,5.2311,2023 SEP 06 16:28:55
1,1,51,2023 SEP 06 17:00:45,2023 SEP 06 18:58:43,7078,2023 SEP 06 16:58:45,2023 SEP 06 17:57:31,3526,2023 SEP 06 17:57:32,2023 SEP 06 18:56:43,3551,5.4433,2023 SEP 06 18:26:54
3,3,52,2023 SEP 06 18:58:44,2023 SEP 06 20:56:41,7077,2023 SEP 06 18:56:44,2023 SEP 06 19:55:29,3525,2023 SEP 06 19:55:30,2023 SEP 06 20:54:41,3551,5.6828,2023 SEP 06 20:24:51
3,3,53,2023 SEP 06 20:56:42,2023 SEP 06 22:54:37,7075,2023 SEP 06 20:54:42,2023 SEP 06 21:53:25,3523,2023 SEP 06 21:53:26,2023 SEP 06 22:52:37,3551,5.9309,2023 SEP 06 22:22:47
1,1,54,2023 SEP 06 22:54:38,2023 SEP 07 00:52:30,7072,2023 SEP 06 22:52:38,2023 SEP 06 23:51:19,3521,2023 SEP 06 23:51:20,2023 SEP 07 00:50:30,3550,6.1573,2023 SEP 07 00:20:41
1,1,55,2023 SEP 07 00:52:31,2023 SEP 07 02:50:22,7071,2023 SEP 07 00:50:31,2023 SEP 07 01:49:12,3521,2023 SEP 07 01:49:13,2023 SEP 07 02:48:22,3549,6.3508,2023 SEP 07 02:18:34
3,3,56,2023 SEP 07 02:50:23,2023 SEP 07 04:48:18,7075,2023 SEP 07 02:48:23,2023 SEP 07 03:47:05,3522,2023 SEP 07 03:47:06,2023 SEP 07 04:46:18,3552,6.5459,2023 SEP 07 04:16:28
1,1,57,2023 SEP 07 04:48:19,2023 SEP 07 06:46:16,7077,2023 SEP 07 04:46:19,2023 SEP 07 05:45:03,3524,2023 SEP 07 05:45:04,2023 SEP 07 06:44:16,3552,6.761,2023 SEP 07 06:14:25
3,3,58,2023 SEP 07 06:46:17,2023 SEP 07 08:44:14,7077,2023 SEP 07 06:44:17,2023 SEP 07 07:43:02,3525,2023 SEP 07 07:43:03,2023 SEP 07 08:42:14,3551,6.9887,2023 SEP 07 08:12:24
1,1,59,2023 SEP 07 08:44:15,2023 SEP 07 10:42:10,7075,2023 SEP 07 08:42:15,2023 SEP 07 09:41:00,3525,2023 SEP 07 09:41:01,2023 SEP 07 10:40:10,3549,7.2193,2023 SEP 07 10:10:21
1,1,60,2023 SEP 07 10:42:11,2023 SEP 07 12:40:04,7073,2023 SEP 07 10:40:11,2023 SEP 07 11:38:56,3525,2023 SEP 07 11:38:57,2023 SEP 07 12:38:04,3547,7.4489,2023 SEP 07 12:08:16
3,3,61,2023 SEP 07 12:40:05,2023 SEP 07 14:37:57,7072,2023 SEP 07 12:38:05,2023 SEP 07 13:36:48,3523,2023 SEP 07 13:36:49,2023 SEP 07 14:35:57,3548,7.663,2023 SEP 07 14:06:08
1,1,62,2023 SEP 07 14:37:58,2023 SEP 07 16:35:52,7074,2023 SEP 07 14:35:58,2023 SEP 07 15:34:41,3523,2023 SEP 07 15:34:42,2023 SEP 07 16:33:52,3550,7.8499,2023 SEP 07 16:04:02
3,3,63,2023 SEP 07 16:35:53,2023 SEP 07 18:33:50,7077,2023 SEP 07 16:33:53,2023 SEP 07 17:32:38,3525,2023 SEP 07 17:32:39,2023 SEP 07 18:31:50,3551,8.0455,2023 SEP 07 18:02:00
1,1,64,2023 SEP 07 18:33:51,2023 SEP 07 20:31:48,7077,2023 SEP 07 18:31:51,2023 SEP 07 19:30:36,3525,2023 SEP 07 19:30:37,2023 SEP 07 20:29:48,3551,8.2751,2023 SEP 07 19:59:59
1,1,65,2023 SEP 07 20:31:49,2023 SEP 07 22:29:45,7076,2023 SEP 07 20:29:49,2023 SEP 07 21:28:33,3524,2023 SEP 07 21:28:34,2023 SEP 07 22:27:45,3551,8.5222,2023 SEP 07 21:57:55
3,3,66,2023 SEP 07 22:29:46,2023 SEP 08 00:27:40,7074,2023 SEP 07 22:27:46,2023 SEP 07 23:26:28,3522,2023 SEP 07 23:26:29,2023 SEP 08 00:25:40,3551,8.7605,2023 SEP 07 23:55:50
1,1,67,2023 SEP 08 00:27:41,2023 SEP 08 02:25:32,7071,2023 SEP 08 00:25:41,2023 SEP 08 01:24:21,3520,2023 SEP 08 01:24:22,2023 SEP 08 02:23:32,3550,8.9672,2023 SEP 08 01:53:43
3,3,68,2023 SEP 08 02:25:33,2023 SEP 08 04:23:26,7073,2023 SEP 08 02:23:33,2023 SEP 08 03:22:14,3521,2023 SEP 08 03:22:15,2023 SEP 08 04:21:26,3551,9.1563,2023 SEP 08 03:51:37
1,1,69,2023 SEP 08 04:23:27,2023 SEP 08 06:21:23,7076,2023 SEP 08 04:21:27,2023 SEP 08 05:20:09,3522,2023 SEP 08 05:20:10,2023 SEP 08 06:19:23,3553,9.3621,2023 SEP 08 05:49:33
3,3,70,2023 SEP 08 06:21:24,2023 SEP 08 08:19:22,7078,2023 SEP 08 06:19:24,2023 SEP 08 07:18:08,3524,2023 SEP 08 07:18:09,2023 SEP 08 08:17:22,3553,9.5827,2023 SEP 08 07:47:31
1,1,71,2023 SEP 08 08:19:23,2023 SEP 08 10:17:19,7076,2023 SEP 08 08:17:23,2023 SEP 08 09:16:07,3524,2023 SEP 08 09:16:08,2023 SEP 08 10:15:19,3551,9.8093,2023 SEP 08 09:45:29
1,1,72,2023 SEP 08 10:17:20,2023 SEP 08 12:15:14,7074,2023 SEP 08 10:15:20,2023 SEP 08 11:14:04,3524,2023 SEP 08 11:14:05,2023 SEP 08 12:13:14,3549,10.0405,2023 SEP 08 11:43:25
3,3,73,2023 SEP 08 12:15:15,2023 SEP 08 14:13:07,7072,2023 SEP 08 12:13:15,2023 SEP 08 13:11:57,3522,2023 SEP 08 13:11:58,2023 SEP 08 14:11:07,3549,10.2628,2023 SEP 08 13:41:18
1,1,74,2023 SEP 08 14:13:08,2023 SEP 08 16:11:01,7073,2023 SEP 08 14:11:08,2023 SEP 08 15:09:50,3522,2023 SEP 08 15:09:51,2023 SEP 08 16:09:01,3550,10.4577,2023 SEP 08 15:39:11
3,3,75,2023 SEP 08 16:11:02,2023 SEP 08 18:08:58,7076,2023 SEP 08 16:09:02,2023 SEP 08 17:07:46,3524,2023 SEP 08 17:07:47,2023 SEP 08 18:06:58,3551,10.6399,2023 SEP 08 17:37:08
1,1,76,2023 SEP 08 18:08:59,2023 SEP 08 20:06:56,7077,2023 SEP 08 18:06:59,2023 SEP 08 19:05:44,3525,2023 SEP 08 19:05:45,2023 SEP 08 20:04:56,3551,10.8523,2023 SEP 08 19:35:07
3,3,77,2023 SEP 08 20:06:57,2023 SEP 08 22:04:55,7078,2023 SEP 08 20:04:57,2023 SEP 08 21:03:42,3525,2023 SEP 08 21:03:43,2023 SEP 08 22:02:55,3552,11.0942,2023 SEP 08 21:33:05
3,3,78,2023 SEP 08 22:04:56,2023 SEP 09 00:02:51,7075,2023 SEP 08 22:02:56,2023 SEP 08 23:01:38,3522,2023 SEP 08 23:01:39,2023 SEP 09 00:00:51,3552,11.3382,2023 SEP 08 23:31:00
1,1,79,2023 SEP 09 00:02:52,2023 SEP 09 02:00:43,7071,2023 SEP 09 00:00:52,2023 SEP 09 00:59:32,3520,2023 SEP 09 00:59:33,2023 SEP 09 01:58:43,3550,11.5592,2023 SEP 09 01:28:54
1,1,80,2023 SEP 09 02:00:44,2023 SEP 09 03:58:37,7073,2023 SEP 09 01:58:44,2023 SEP 09 02:57:25,3521,2023 SEP 09 02:57:26,2023 SEP 09 03:56:37,3551,11.7471,2023 SEP 09 03:26:47
3,3,81,2023 SEP 09 03:58:38,2023 SEP 09 05:56:33,7075,2023 SEP 09 03:56:38,2023 SEP 09 04:55:19,3521,2023 SEP 09 04:55:20,2023 SEP 09 05:54:33,3553,11.943,2023 SEP 09 05:24:43
1,1,82,2023 SEP 09 05:56:34,2023 SEP 09 07:54:31,7077,2023 SEP 09 05:54:34,2023 SEP 09 06:53:17,3523,2023 SEP 09 06:53:18,2023 SEP 09 07:52:31,3553,12.1553,2023 SEP 09 07:22:40
3,3,83,2023 SEP 09 07:54:32,2023 SEP 09 09:52:29,7077,2023 SEP 09 07:52:32,2023 SEP 09 08:51:16,3524,2023 SEP 09 08:51:17,2023 SEP 09 09:50:29,3552,12.38,2023 SEP 09 09:20:39
1,1,84,2023 SEP 09 09:52:30,2023 SEP 09 11:50:25,7075,2023 SEP 09 09:50:30,2023 SEP 09 10:49:15,3525,2023 SEP 09 10:49:16,2023 SEP 09 11:48:25,3549,12.6102,2023 SEP 09 11:18:36
3,3,85,2023 SEP 09 11:50:26,2023 SEP 09 13:48:19,7073,2023 SEP 09 11:48:26,2023 SEP 09 12:47:10,3524,2023 SEP 09 12:47:11,2023 SEP 09 13:46:19,3548,12.8383,2023 SEP 09 13:16:31
3,3,86,2023 SEP 09 13:48:20,2023 SEP 09 15:46:13,7073,2023 SEP 09 13:46:20,2023 SEP 09 14:45:02,3522,2023 SEP 09 14:45:03,2023 SEP 09 15:44:13,3550,13.0454,2023 SEP 09 15:14:23
3,3,87,2023 SEP 09 15:46:14,2023 SEP 09 17:44:08,7074,2023 SEP 09 15:44:14,2023 SEP 09 16:42:55,3521,2023 SEP 09 16:42:56,2023 SEP 09 17:42:08,3552,13.2236,2023 SEP 09 17:12:18
1,1,88,2023 SEP 09 17:44:09,2023 SEP 09 19:42:06,7077,2023 SEP 09 17:42:09,2023 SEP 09 18:40:53,3524,2023 SEP 09 18:40:54,2023 SEP 09 19:40:06,3552,13.418,2023 SEP 09 19:10:16
3,3,89,2023 SEP 09 19:42:07,2023 SEP 09 21:40:05,7078,2023 SEP 09 19:40:07,2023 SEP 09 20:38:51,3524,2023 SEP 09 20:38:52,2023 SEP 09 21:38:05,3553,13.6475,2023 SEP 09 21:08:15
3,3,90,2023 SEP 09 21:40:06,2023 SEP 09 23:38:02,7076,2023 SEP 09 21:38:06,2023 SEP 09 22:36:49,3523,2023 SEP 09 22:36:50,2023 SEP 09 23:36:02,3552,13.8943,2023 SEP 09 23:06:12
1,1,91,2023 SEP 09 23:38:03,2023 SEP 10 01:35:57,7074,2023 SEP 09 23:36:03,2023 SEP 10 00:34:44,3521,2023 SEP 10 00:34:45,2023 SEP 10 01:33:57,3552,14.1268,2023 SEP 10 01:04:06
3,3,92,2023 SEP 10 01:35:58,2023 SEP 10 03:33:49,7071,2023 SEP 10 01:33:58,2023 SEP 10 02:32:37,3519,2023 SEP 10 02:32:38,2023 SEP 10 03:31:49,3551,14.3277,2023 SEP 10 03:02:00
1,1,93,2023 SEP 10 03:33:50,2023 SEP 10 05:31:44,7074,2023 SEP 10 03:31:50,2023 SEP 10 04:30:30,3520,2023 SEP 10 04:30:31,2023 SEP 10 05:29:44,3553,14.5125,2023 SEP 10 04:59:54
1,1,94,2023 SEP 10 05:31:45,2023 SEP 10 07:29:42,7077,2023 SEP 10 05:29:45,2023 SEP 10 06:28:27,3522,2023 SEP 10 06:28:28,2023 SEP 10 07:27:42,3554,14.7165,2023 SEP 10 06:57:51
3,3,95,2023 SEP 10 07:29:43,2023 SEP 10 09:27:41,7078,2023 SEP 10 07:27:43,2023 SEP 10 08:26:26,3523,2023 SEP 10 08:26:27,2023 SEP 10 09:25:41,3554,14.9345,2023 SEP 10 08:55:49
1,1,96,2023 SEP 10 09:27:42,2023 SEP 10 11:25:38,7076,2023 SEP 10 09:25:42,2023 SEP 10 10:24:25,3523,2023 SEP 10 10:24:26,2023 SEP 10 11:23:38,3552,15.1603,2023 SEP 10 10:53:48
3,3,97,2023 SEP 10 11:25:39,2023 SEP 10 13:23:33,7074,2023 SEP 10 11:23:39,2023 SEP 10 12:22:22,3523,2023 SEP 10 12:22:23,2023 SEP 10 13:21:33,3550,15.3895,2023 SEP 10 12:51:44
1,1,98,2023 SEP 10 13:23:34,2023 SEP 10 15:21:27,7073,2023 SEP 10 13:21:34,2023 SEP 10 14:20:16,3522,2023 SEP 10 14:20:17,2023 SEP 10 15:19:27,3550,15.6083,2023 SEP 10 14:49:37
3,3,99,2023 SEP 10 15:21:28,2023 SEP 10 17:19:21,7073,2023 SEP 10 15:19:28,2023 SEP 10 16:18:09,3521,2023 SEP 10 16:18:10,2023 SEP 10 17:17:21,3551,15.7969,2023 SEP 10 16:47:31
1,1,100,2023 SEP 10 17:19:22,2023 SEP 10 19:17:19,7077,2023 SEP 10 17:17:22,2023 SEP 10 18:16:05,3523,2023 SEP 10 18:16:06,2023 SEP 10 19:15:19,3553,15.9772,2023 SEP 10 18:45:29
1,1,101,2023 SEP 10 19:17:20,2023 SEP 10 21:15:18,7078,2023 SEP 10 19:15:20,2023 SEP 10 20:14:04,3524,2023 SEP 10 20:14:05,2023 SEP 10 21:13:18,3553,16.1896,2023 SEP 10 20:43:28
3,3,102,2023 SEP 10 21:15:19,2023 SEP 10 23:13:16,7077,2023 SEP 10 21:13:19,2023 SEP 10 22:12:02,3523,2023 SEP 10 22:12:03,2023 SEP 10 23:11:16,3553,16.4309,2023 SEP 10 22:41:26
3,3,103,2023 SEP 10 23:13:17,2023 SEP 11 01:11:12,7075,2023 SEP 10 23:11:17,2023 SEP 11 00:09:58,3521,2023 SEP 11 00:09:59,2023 SEP 11 01:09:12,3553,16.6714,2023 SEP 11 00:39:21
1,1,104,2023 SEP 11 01:11:13,2023 SEP 11 03:09:05,7072,2023 SEP 11 01:09:13,2023 SEP 11 02:07:52,3519,2023 SEP 11 02:07:53,2023 SEP 11 03:07:05,3552,16.8863,2023 SEP 11 02:37:15
3,3,105,2023 SEP 11 03:09:06,2023 SEP 11 05:06:59,7073,2023 SEP 11 03:07:06,2023 SEP 11 04:05:45,3519,2023 SEP 11 04:05:46,2023 SEP 11 05:04:59,3553,17.07,2023 SEP 11 04:35:09
1,1,106,2023 SEP 11 05:07:00,2023 SEP 11 07:04:56,7076,2023 SEP 11 05:05:00,2023 SEP 11 06:03:40,3520,2023 SEP 11 06:03:41,2023 SEP 11 07:02:56,3555,17.2628,2023 SEP 11 06:33:05
3,3,107,2023 SEP 11 07:04:57,2023 SEP 11 09:02:54,7077,2023 SEP 11 07:02:57,2023 SEP 11 08:01:39,3522,2023 SEP 11 08:01:40,2023 SEP 11 09:00:54,3554,17.4727,2023 SEP 11 08:31:03
1,1,108,2023 SEP 11 09:02:55,2023 SEP 11 11:00:52,7077,2023 SEP 11 09:00:55,2023 SEP 11 09:59:38,3523,2023 SEP 11 09:59:39,2023 SEP 11 10:58:52,3553,17.6931,2023 SEP 11 10:29:01
