Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,11,2022 JAN 23 10:49:25,2022 JAN 23 12:47:21,7076,2022 JAN 23 10:47:25,2022 JAN 23 11:46:17,3532,2022 JAN 23 11:46:18,2022 JAN 23 12:45:21,3543,17.4779,2022 JAN 23 12:15:33
3,3,12,2022 JAN 23 12:47:22,2022 JAN 23 14:45:16,7074,2022 JAN 23 12:45:22,2022 JAN 23 13:44:13,3531,2022 JAN 23 13:44:14,2022 JAN 23 14:43:16,3542,17.7218,2022 JAN 23 14:13:30
3,3,13,2022 JAN 23 14:45:17,2022 JAN 23 16:43:09,7072,2022 JAN 23 14:43:17,2022 JAN 23 15:42:07,3530,2022 JAN 23 15:42:08,2022 JAN 23 16:41:09,3541,17.9572,2022 JAN 23 16:11:23
1,1,14,2022 JAN 23 16:43:10,2022 JAN 23 18:41:02,7072,2022 JAN 23 16:41:10,2022 JAN 23 17:39:59,3529,2022 JAN 23 17:40:00,2022 JAN 23 18:39:02,3542,18.1806,2022 JAN 23 18:09:15
3,3,15,2022 JAN 23 18:41:03,2022 JAN 23 20:38:59,7076,2022 JAN 23 18:39:03,2022 JAN 23 19:37:54,3531,2022 JAN 23 19:37:55,2022 JAN 23 20:36:59,3544,18.3959,2022 JAN 23 20:07:11
1,1,16,2022 JAN 23 20:39:00,2022 JAN 23 22:36:57,7077,2022 JAN 23 20:37:00,2022 JAN 23 21:35:51,3531,2022 JAN 23 21:35:52,2022 JAN 23 22:34:57,3545,18.6319,2022 JAN 23 22:05:10
3,3,17,2022 JAN 23 22:36:58,2022 JAN 24 00:34:55,7077,2022 JAN 23 22:34:58,2022 JAN 23 23:33:49,3531,2022 JAN 23 23:33:50,2022 JAN 24 00:32:55,3545,18.8899,2022 JAN 24 00:03:08
3,3,18,2022 JAN 24 00:34:56,2022 JAN 24 02:32:51,7075,2022 JAN 24 00:32:56,2022 JAN 24 01:31:45,3529,2022 JAN 24 01:31:46,2022 JAN 24 02:30:51,3545,19.1489,2022 JAN 24 02:01:03
1,1,19,2022 JAN 24 02:32:52,2022 JAN 24 04:30:44,7072,2022 JAN 24 02:30:52,2022 JAN 24 03:29:40,3528,2022 JAN 24 03:29:41,2022 JAN 24 04:28:44,3543,19.3866,2022 JAN 24 03:58:56
3,3,20,2022 JAN 24 04:30:45,2022 JAN 24 06:28:36,7071,2022 JAN 24 04:28:45,2022 JAN 24 05:27:32,3527,2022 JAN 24 05:27:33,2022 JAN 24 06:26:36,3543,19.6019,2022 JAN 24 05:56:49
1,1,21,2022 JAN 24 06:28:37,2022 JAN 24 08:26:32,7075,2022 JAN 24 06:26:37,2022 JAN 24 07:25:26,3529,2022 JAN 24 07:25:27,2022 JAN 24 08:24:32,3545,19.8265,2022 JAN 24 07:54:44
3,3,22,2022 JAN 24 08:26:33,2022 JAN 24 10:24:30,7077,2022 JAN 24 08:24:33,2022 JAN 24 09:23:23,3530,2022 JAN 24 09:23:24,2022 JAN 24 10:22:30,3546,20.0697,2022 JAN 24 09:52:41
3,3,23,2022 JAN 24 10:24:31,2022 JAN 24 12:22:28,7077,2022 JAN 24 10:22:31,2022 JAN 24 11:21:22,3531,2022 JAN 24 11:21:23,2022 JAN 24 12:20:28,3545,20.3174,2022 JAN 24 11:50:40
1,1,24,2022 JAN 24 12:22:29,2022 JAN 24 14:20:24,7075,2022 JAN 24 12:20:29,2022 JAN 24 13:19:20,3531,2022 JAN 24 13:19:21,2022 JAN 24 14:18:24,3543,20.562,2022 JAN 24 13:48:37
3,3,25,2022 JAN 24 14:20:25,2022 JAN 24 16:18:18,7073,2022 JAN 24 14:18:25,2022 JAN 24 15:17:16,3531,2022 JAN 24 15:17:17,2022 JAN 24 16:16:18,3541,20.8011,2022 JAN 24 15:46:32
3,3,26,2022 JAN 24 16:18:19,2022 JAN 24 18:16:11,7072,2022 JAN 24 16:16:19,2022 JAN 24 17:15:08,3529,2022 JAN 24 17:15:09,2022 JAN 24 18:14:11,3542,21.0315,2022 JAN 24 17:44:24
1,1,27,2022 JAN 24 18:16:12,2022 JAN 24 20:14:06,7074,2022 JAN 24 18:14:12,2022 JAN 24 19:13:01,3529,2022 JAN 24 19:13:02,2022 JAN 24 20:12:06,3544,21.249,2022 JAN 24 19:42:18
1,1,28,2022 JAN 24 20:14:07,2022 JAN 24 22:12:03,7076,2022 JAN 24 20:12:07,2022 JAN 24 21:10:58,3531,2022 JAN 24 21:10:59,2022 JAN 24 22:10:03,3544,21.4732,2022 JAN 24 21:40:16
3,3,29,2022 JAN 24 22:12:04,2022 JAN 25 00:10:02,7078,2022 JAN 24 22:10:04,2022 JAN 24 23:08:56,3532,2022 JAN 24 23:08:57,2022 JAN 25 00:08:02,3545,21.7228,2022 JAN 24 23:38:14
3,3,30,2022 JAN 25 00:10:03,2022 JAN 25 02:07:59,7076,2022 JAN 25 00:08:03,2022 JAN 25 01:06:53,3530,2022 JAN 25 01:06:54,2022 JAN 25 02:05:59,3545,21.9849,2022 JAN 25 01:36:11
3,3,31,2022 JAN 25 02:08:00,2022 JAN 25 04:05:53,7073,2022 JAN 25 02:06:00,2022 JAN 25 03:04:48,3528,2022 JAN 25 03:04:49,2022 JAN 25 04:03:53,3544,22.2343,2022 JAN 25 03:34:05
1,1,32,2022 JAN 25 04:05:54,2022 JAN 25 06:03:45,7071,2022 JAN 25 04:03:54,2022 JAN 25 05:02:41,3527,2022 JAN 25 05:02:42,2022 JAN 25 06:01:45,3543,22.4588,2022 JAN 25 05:31:58
3,3,33,2022 JAN 25 06:03:46,2022 JAN 25 08:01:39,7073,2022 JAN 25 06:01:46,2022 JAN 25 07:00:33,3527,2022 JAN 25 07:00:34,2022 JAN 25 07:59:39,3545,22.674,2022 JAN 25 07:29:51
1,1,34,2022 JAN 25 08:01:40,2022 JAN 25 09:59:36,7076,2022 JAN 25 07:59:40,2022 JAN 25 08:58:29,3529,2022 JAN 25 08:58:30,2022 JAN 25 09:57:36,3546,22.9098,2022 JAN 25 09:27:48
1,1,35,2022 JAN 25 09:59:37,2022 JAN 25 11:57:34,7077,2022 JAN 25 09:57:37,2022 JAN 25 10:56:27,3530,2022 JAN 25 10:56:28,2022 JAN 25 11:55:34,3546,23.1549,2022 JAN 25 11:25:45
3,3,36,2022 JAN 25 11:57:35,2022 JAN 25 13:55:31,7076,2022 JAN 25 11:55:35,2022 JAN 25 12:54:26,3531,2022 JAN 25 12:54:27,2022 JAN 25 13:53:31,3544,23.4,2022 JAN 25 13:23:44
1,1,37,2022 JAN 25 13:55:32,2022 JAN 25 15:53:26,7074,2022 JAN 25 13:53:32,2022 JAN 25 14:52:23,3531,2022 JAN 25 14:52:24,2022 JAN 25 15:51:26,3542,23.6429,2022 JAN 25 15:21:40
3,3,38,2022 JAN 25 15:53:27,2022 JAN 25 17:51:19,7072,2022 JAN 25 15:51:27,2022 JAN 25 16:50:16,3529,2022 JAN 25 16:50:17,2022 JAN 25 17:49:19,3542,23.8779,2022 JAN 25 17:19:33
3,3,39,2022 JAN 25 17:51:20,2022 JAN 25 19:49:13,7073,2022 JAN 25 17:49:20,2022 JAN 25 18:48:09,3529,2022 JAN 25 18:48:10,2022 JAN 25 19:47:13,3543,24.098,2022 JAN 25 19:17:25
1,1,40,2022 JAN 25 19:49:14,2022 JAN 25 21:47:10,7076,2022 JAN 25 19:47:14,2022 JAN 25 20:46:04,3530,2022 JAN 25 20:46:05,2022 JAN 25 21:45:10,3545,24.3125,2022 JAN 25 21:15:22
1,1,41,2022 JAN 25 21:47:11,2022 JAN 25 23:45:09,7078,2022 JAN 25 21:45:11,2022 JAN 25 22:44:02,3531,2022 JAN 25 22:44:03,2022 JAN 25 23:43:09,3546,24.5498,2022 JAN 25 23:13:21
3,3,42,2022 JAN 25 23:45:10,2022 JAN 26 01:43:07,7077,2022 JAN 25 23:43:10,2022 JAN 26 00:42:00,3530,2022 JAN 26 00:42:01,2022 JAN 26 01:41:07,3546,24.8088,2022 JAN 26 01:11:19
1,1,43,2022 JAN 26 01:43:08,2022 JAN 26 03:41:02,7074,2022 JAN 26 01:41:08,2022 JAN 26 02:39:56,3528,2022 JAN 26 02:39:57,2022 JAN 26 03:39:02,3545,25.0665,2022 JAN 26 03:09:14
3,3,44,2022 JAN 26 03:41:03,2022 JAN 26 05:38:55,7072,2022 JAN 26 03:39:03,2022 JAN 26 04:37:50,3527,2022 JAN 26 04:37:51,2022 JAN 26 05:36:55,3544,25.3015,2022 JAN 26 05:07:08
1,1,45,2022 JAN 26 05:38:56,2022 JAN 26 07:36:48,7072,2022 JAN 26 05:36:56,2022 JAN 26 06:35:43,3527,2022 JAN 26 06:35:44,2022 JAN 26 07:34:48,3544,25.5139,2022 JAN 26 07:05:01
3,3,46,2022 JAN 26 07:36:49,2022 JAN 26 09:34:45,7076,2022 JAN 26 07:34:49,2022 JAN 26 08:33:37,3528,2022 JAN 26 08:33:38,2022 JAN 26 09:32:45,3547,25.7388,2022 JAN 26 09:02:56
1,1,47,2022 JAN 26 09:34:46,2022 JAN 26 11:32:43,7077,2022 JAN 26 09:32:46,2022 JAN 26 10:31:35,3529,2022 JAN 26 10:31:36,2022 JAN 26 11:30:43,3547,25.9809,2022 JAN 26 11:00:54
1,1,48,2022 JAN 26 11:32:44,2022 JAN 26 13:30:41,7077,2022 JAN 26 11:30:44,2022 JAN 26 12:29:34,3530,2022 JAN 26 12:29:35,2022 JAN 26 13:28:41,3546,26.2265,2022 JAN 26 12:58:52
3,3,49,2022 JAN 26 13:30:42,2022 JAN 26 15:28:37,7075,2022 JAN 26 13:28:42,2022 JAN 26 14:27:32,3530,2022 JAN 26 14:27:33,2022 JAN 26 15:26:37,3544,26.4711,2022 JAN 26 14:56:49
1,1,50,2022 JAN 26 15:28:38,2022 JAN 26 17:26:30,7072,2022 JAN 26 15:26:38,2022 JAN 26 16:25:27,3529,2022 JAN 26 16:25:28,2022 JAN 26 17:24:30,3542,26.7099,2022 JAN 26 16:54:44
3,3,51,2022 JAN 26 17:26:31,2022 JAN 26 19:24:23,7072,2022 JAN 26 17:24:31,2022 JAN 26 18:23:19,3528,2022 JAN 26 18:23:20,2022 JAN 26 19:22:23,3543,26.9371,2022 JAN 26 18:52:36
1,1,52,2022 JAN 26 19:24:24,2022 JAN 26 21:22:19,7075,2022 JAN 26 19:22:24,2022 JAN 26 20:21:13,3529,2022 JAN 26 20:21:14,2022 JAN 26 21:20:19,3545,27.1486,2022 JAN 26 20:50:30
3,3,53,2022 JAN 26 21:22:20,2022 JAN 26 23:20:18,7078,2022 JAN 26 21:20:20,2022 JAN 26 22:19:10,3530,2022 JAN 26 22:19:11,2022 JAN 26 23:18:18,3547,27.3733,2022 JAN 26 22:48:29
1,1,54,2022 JAN 26 23:20:19,2022 JAN 27 01:18:16,7077,2022 JAN 26 23:18:19,2022 JAN 27 00:17:09,3530,2022 JAN 27 00:17:10,2022 JAN 27 01:16:16,3546,27.6244,2022 JAN 27 00:46:28
1,1,55,2022 JAN 27 01:18:17,2022 JAN 27 03:16:13,7076,2022 JAN 27 01:16:17,2022 JAN 27 02:15:06,3529,2022 JAN 27 02:15:07,2022 JAN 27 03:14:13,3546,27.8858,2022 JAN 27 02:44:24
3,3,56,2022 JAN 27 03:16:14,2022 JAN 27 05:14:07,7073,2022 JAN 27 03:14:14,2022 JAN 27 04:13:01,3527,2022 JAN 27 04:13:02,2022 JAN 27 05:12:07,3545,28.1326,2022 JAN 27 04:42:18
1,1,57,2022 JAN 27 05:14:08,2022 JAN 27 07:11:59,7071,2022 JAN 27 05:12:08,2022 JAN 27 06:10:54,3526,2022 JAN 27 06:10:55,2022 JAN 27 07:09:59,3544,28.3539,2022 JAN 27 06:40:12
3,3,58,2022 JAN 27 07:12:00,2022 JAN 27 09:09:55,7075,2022 JAN 27 07:10:00,2022 JAN 27 08:08:47,3527,2022 JAN 27 08:08:48,2022 JAN 27 09:07:55,3547,28.5687,2022 JAN 27 08:38:06
1,1,59,2022 JAN 27 09:09:56,2022 JAN 27 11:07:52,7076,2022 JAN 27 09:07:56,2022 JAN 27 10:06:43,3527,2022 JAN 27 10:06:44,2022 JAN 27 11:05:52,3548,28.8038,2022 JAN 27 10:36:03
1,1,60,2022 JAN 27 11:07:53,2022 JAN 27 13:05:51,7078,2022 JAN 27 11:05:53,2022 JAN 27 12:04:43,3530,2022 JAN 27 12:04:44,2022 JAN 27 13:03:51,3547,29.0479,2022 JAN 27 12:34:01
3,3,61,2022 JAN 27 13:05:52,2022 JAN 27 15:03:48,7076,2022 JAN 27 13:03:52,2022 JAN 27 14:02:42,3530,2022 JAN 27 14:02:43,2022 JAN 27 15:01:48,3545,29.2922,2022 JAN 27 14:32:00
1,1,62,2022 JAN 27 15:03:49,2022 JAN 27 17:01:43,7074,2022 JAN 27 15:01:49,2022 JAN 27 16:00:38,3529,2022 JAN 27 16:00:39,2022 JAN 27 16:59:43,3544,29.5344,2022 JAN 27 16:29:56
3,3,63,2022 JAN 27 17:01:44,2022 JAN 27 18:59:36,7072,2022 JAN 27 16:59:44,2022 JAN 27 17:58:32,3528,2022 JAN 27 17:58:33,2022 JAN 27 18:57:36,3543,29.7685,2022 JAN 27 18:27:49
1,1,64,2022 JAN 27 18:59:37,2022 JAN 27 20:57:30,7073,2022 JAN 27 18:57:37,2022 JAN 27 19:56:25,3528,2022 JAN 27 19:56:26,2022 JAN 27 20:55:30,3544,29.9854,2022 JAN 27 20:25:42
1,1,65,2022 JAN 27 20:57:31,2022 JAN 27 22:55:28,7077,2022 JAN 27 20:55:31,2022 JAN 27 21:54:21,3530,2022 JAN 27 21:54:22,2022 JAN 27 22:53:28,3546,30.1989,2022 JAN 27 22:23:40
3,3,66,2022 JAN 27 22:55:29,2022 JAN 28 00:53:27,7078,2022 JAN 27 22:53:29,2022 JAN 27 23:52:20,3531,2022 JAN 27 23:52:21,2022 JAN 28 00:51:27,3546,30.4375,2022 JAN 28 00:21:39
3,3,67,2022 JAN 28 00:53:28,2022 JAN 28 02:51:25,7077,2022 JAN 28 00:51:28,2022 JAN 28 01:50:18,3530,2022 JAN 28 01:50:19,2022 JAN 28 02:49:25,3546,30.6971,2022 JAN 28 02:19:37
1,1,68,2022 JAN 28 02:51:26,2022 JAN 28 04:49:21,7075,2022 JAN 28 02:49:26,2022 JAN 28 03:48:14,3528,2022 JAN 28 03:48:15,2022 JAN 28 04:47:21,3546,30.9528,2022 JAN 28 04:17:32
3,3,69,2022 JAN 28 04:49:22,2022 JAN 28 06:47:13,7071,2022 JAN 28 04:47:22,2022 JAN 28 05:46:08,3526,2022 JAN 28 05:46:09,2022 JAN 28 06:45:13,3544,31.1842,2022 JAN 28 06:15:25
3,3,70,2022 JAN 28 06:47:14,2022 JAN 28 08:45:07,7073,2022 JAN 28 06:45:14,2022 JAN 28 07:44:00,3526,2022 JAN 28 07:44:01,2022 JAN 28 08:43:07,3546,31.3946,2022 JAN 28 08:13:19
1,1,71,2022 JAN 28 08:45:08,2022 JAN 28 10:43:05,7077,2022 JAN 28 08:43:08,2022 JAN 28 09:41:55,3527,2022 JAN 28 09:41:56,2022 JAN 28 10:41:05,3549,31.6194,2022 JAN 28 10:11:15
3,3,72,2022 JAN 28 10:43:06,2022 JAN 28 12:41:03,7077,2022 JAN 28 10:41:06,2022 JAN 28 11:39:54,3528,2022 JAN 28 11:39:55,2022 JAN 28 12:39:03,3548,31.8593,2022 JAN 28 12:09:13
1,1,73,2022 JAN 28 12:41:04,2022 JAN 28 14:39:01,7077,2022 JAN 28 12:39:04,2022 JAN 28 13:37:53,3529,2022 JAN 28 13:37:54,2022 JAN 28 14:37:01,3547,32.103,2022 JAN 28 14:07:11
1,1,74,2022 JAN 28 14:39:02,2022 JAN 28 16:36:56,7074,2022 JAN 28 14:37:02,2022 JAN 28 15:35:51,3529,2022 JAN 28 15:35:52,2022 JAN 28 16:34:56,3544,32.3477,2022 JAN 28 16:05:09
3,3,75,2022 JAN 28 16:36:57,2022 JAN 28 18:34:50,7073,2022 JAN 28 16:34:57,2022 JAN 28 17:33:46,3529,2022 JAN 28 17:33:47,2022 JAN 28 18:32:50,3543,32.5855,2022 JAN 28 18:03:03
1,1,76,2022 JAN 28 18:34:51,2022 JAN 28 20:32:43,7072,2022 JAN 28 18:32:51,2022 JAN 28 19:31:38,3527,2022 JAN 28 19:31:39,2022 JAN 28 20:30:43,3544,32.8087,2022 JAN 28 20:00:55
3,3,77,2022 JAN 28 20:32:44,2022 JAN 28 22:30:40,7076,2022 JAN 28 20:30:44,2022 JAN 28 21:29:33,3529,2022 JAN 28 21:29:34,2022 JAN 28 22:28:40,3546,33.0151,2022 JAN 28 21:58:51
1,1,78,2022 JAN 28 22:30:41,2022 JAN 29 00:28:39,7078,2022 JAN 28 22:28:41,2022 JAN 28 23:27:31,3530,2022 JAN 28 23:27:32,2022 JAN 29 00:26:39,3547,33.2397,2022 JAN 28 23:56:50
3,3,79,2022 JAN 29 00:28:40,2022 JAN 29 02:26:38,7078,2022 JAN 29 00:26:40,2022 JAN 29 01:25:29,3529,2022 JAN 29 01:25:30,2022 JAN 29 02:24:38,3548,33.4916,2022 JAN 29 01:54:49
3,3,80,2022 JAN 29 02:26:39,2022 JAN 29 04:24:34,7075,2022 JAN 29 02:24:39,2022 JAN 29 03:23:26,3527,2022 JAN 29 03:23:27,2022 JAN 29 04:22:34,3547,33.7521,2022 JAN 29 03:52:45
1,1,81,2022 JAN 29 04:24:35,2022 JAN 29 06:22:28,7073,2022 JAN 29 04:22:35,2022 JAN 29 05:21:21,3526,2022 JAN 29 05:21:22,2022 JAN 29 06:20:28,3546,33.9954,2022 JAN 29 05:50:39
1,1,82,2022 JAN 29 06:22:29,2022 JAN 29 08:20:21,7072,2022 JAN 29 06:20:29,2022 JAN 29 07:19:14,3525,2022 JAN 29 07:19:15,2022 JAN 29 08:18:21,3546,34.2124,2022 JAN 29 07:48:33
3,3,83,2022 JAN 29 08:20:22,2022 JAN 29 10:18:18,7076,2022 JAN 29 08:18:22,2022 JAN 29 09:17:08,3526,2022 JAN 29 09:17:09,2022 JAN 29 10:16:18,3549,34.4262,2022 JAN 29 09:46:28
1,1,84,2022 JAN 29 10:18:19,2022 JAN 29 12:16:16,7077,2022 JAN 29 10:16:19,2022 JAN 29 11:15:06,3527,2022 JAN 29 11:15:07,2022 JAN 29 12:14:16,3549,34.6601,2022 JAN 29 11:44:26
3,3,85,2022 JAN 29 12:16:17,2022 JAN 29 14:14:14,7077,2022 JAN 29 12:14:17,2022 JAN 29 13:13:06,3529,2022 JAN 29 13:13:07,2022 JAN 29 14:12:14,3547,34.9026,2022 JAN 29 13:42:25
3,3,86,2022 JAN 29 14:14:15,2022 JAN 29 16:12:12,7077,2022 JAN 29 14:12:15,2022 JAN 29 15:11:05,3530,2022 JAN 29 15:11:06,2022 JAN 29 16:10:12,3546,35.1458,2022 JAN 29 15:40:23
1,1,87,2022 JAN 29 16:12:13,2022 JAN 29 18:10:07,7074,2022 JAN 29 16:10:13,2022 JAN 29 17:09:01,3528,2022 JAN 29 17:09:02,2022 JAN 29 18:08:07,3545,35.387,2022 JAN 29 17:38:19
1,1,88,2022 JAN 29 18:10:08,2022 JAN 29 20:08:00,7072,2022 JAN 29 18:08:08,2022 JAN 29 19:06:54,3526,2022 JAN 29 19:06:55,2022 JAN 29 20:06:00,3545,35.6192,2022 JAN 29 19:36:12
3,3,89,2022 JAN 29 20:08:01,2022 JAN 29 22:05:55,7074,2022 JAN 29 20:06:01,2022 JAN 29 21:04:48,3527,2022 JAN 29 21:04:49,2022 JAN 29 22:03:55,3546,35.8323,2022 JAN 29 21:34:06
1,1,90,2022 JAN 29 22:05:56,2022 JAN 30 00:03:54,7078,2022 JAN 29 22:03:56,2022 JAN 29 23:02:45,3529,2022 JAN 29 23:02:46,2022 JAN 30 00:01:54,3548,36.0446,2022 JAN 29 23:32:05
3,3,91,2022 JAN 30 00:03:55,2022 JAN 30 02:01:53,7078,2022 JAN 30 00:01:55,2022 JAN 30 01:00:44,3529,2022 JAN 30 01:00:45,2022 JAN 30 01:59:53,3548,36.2841,2022 JAN 30 01:30:04
3,3,92,2022 JAN 30 02:01:54,2022 JAN 30 03:59:51,7077,2022 JAN 30 01:59:54,2022 JAN 30 02:58:42,3528,2022 JAN 30 02:58:43,2022 JAN 30 03:57:51,3548,36.5436,2022 JAN 30 03:28:02
1,1,93,2022 JAN 30 03:59:52,2022 JAN 30 05:57:46,7074,2022 JAN 30 03:57:52,2022 JAN 30 04:56:38,3526,2022 JAN 30 04:56:39,2022 JAN 30 05:55:46,3547,36.797,2022 JAN 30 05:25:57
1,1,94,2022 JAN 30 05:57:47,2022 JAN 30 07:55:39,7072,2022 JAN 30 05:55:47,2022 JAN 30 06:54:32,3525,2022 JAN 30 06:54:33,2022 JAN 30 07:53:39,3546,37.0244,2022 JAN 30 07:23:50
3,3,95,2022 JAN 30 07:55:40,2022 JAN 30 09:53:34,7074,2022 JAN 30 07:53:40,2022 JAN 30 08:52:25,3525,2022 JAN 30 08:52:26,2022 JAN 30 09:51:34,3548,37.2323,2022 JAN 30 09:21:44
3,3,96,2022 JAN 30 09:53:35,2022 JAN 30 11:51:31,7076,2022 JAN 30 09:51:35,2022 JAN 30 10:50:20,3525,2022 JAN 30 10:50:21,2022 JAN 30 11:49:31,3550,37.4559,2022 JAN 30 11:19:41
1,1,97,2022 JAN 30 11:51:32,2022 JAN 30 13:49:30,7078,2022 JAN 30 11:49:32,2022 JAN 30 12:48:20,3528,2022 JAN 30 12:48:21,2022 JAN 30 13:47:30,3549,37.6932,2022 JAN 30 13:17:39
3,3,98,2022 JAN 30 13:49:31,2022 JAN 30 15:47:28,7077,2022 JAN 30 13:47:31,2022 JAN 30 14:46:19,3528,2022 JAN 30 14:46:20,2022 JAN 30 15:45:28,3548,37.9349,2022 JAN 30 15:15:38
1,1,99,2022 JAN 30 15:47:29,2022 JAN 30 17:45:23,7074,2022 JAN 30 15:45:29,2022 JAN 30 16:44:17,3528,2022 JAN 30 16:44:18,2022 JAN 30 17:43:23,3545,38.1785,2022 JAN 30 17:13:35
3,3,100,2022 JAN 30 17:45:24,2022 JAN 30 19:43:17,7073,2022 JAN 30 17:43:24,2022 JAN 30 18:42:11,3527,2022 JAN 30 18:42:12,2022 JAN 30 19:41:17,3545,38.4149,2022 JAN 30 19:11:29
3,3,101,2022 JAN 30 19:43:18,2022 JAN 30 21:41:11,7073,2022 JAN 30 19:41:18,2022 JAN 30 20:40:03,3525,2022 JAN 30 20:40:04,2022 JAN 30 21:39:11,3547,38.6331,2022 JAN 30 21:09:21
1,1,102,2022 JAN 30 21:41:12,2022 JAN 30 23:39:08,7076,2022 JAN 30 21:39:12,2022 JAN 30 22:37:59,3527,2022 JAN 30 22:38:00,2022 JAN 30 23:37:08,3548,38.8354,2022 JAN 30 23:07:19
3,3,103,2022 JAN 30 23:39:09,2022 JAN 31 01:37:08,7079,2022 JAN 30 23:37:09,2022 JAN 31 00:35:58,3529,2022 JAN 31 00:35:59,2022 JAN 31 01:35:08,3549,39.0599,2022 JAN 31 01:05:19
1,1,104,2022 JAN 31 01:37:09,2022 JAN 31 03:35:07,7078,2022 JAN 31 01:35:09,2022 JAN 31 02:33:57,3528,2022 JAN 31 02:33:58,2022 JAN 31 03:33:07,3549,39.3116,2022 JAN 31 03:03:17
3,3,105,2022 JAN 31 03:35:08,2022 JAN 31 05:33:03,7075,2022 JAN 31 03:33:08,2022 JAN 31 04:31:54,3526,2022 JAN 31 04:31:55,2022 JAN 31 05:31:03,3548,39.5708,2022 JAN 31 05:01:14
1,1,106,2022 JAN 31 05:33:04,2022 JAN 31 07:30:57,7073,2022 JAN 31 05:31:04,2022 JAN 31 06:29:49,3525,2022 JAN 31 06:29:50,2022 JAN 31 07:28:57,3547,39.8099,2022 JAN 31 06:59:08
3,3,107,2022 JAN 31 07:30:58,2022 JAN 31 09:28:51,7073,2022 JAN 31 07:28:58,2022 JAN 31 08:27:42,3524,2022 JAN 31 08:27:43,2022 JAN 31 09:26:51,3548,40.0211,2022 JAN 31 08:57:02
1,1,108,2022 JAN 31 09:28:52,2022 JAN 31 11:26:48,7076,2022 JAN 31 09:26:52,2022 JAN 31 10:25:37,3525,2022 JAN 31 10:25:38,2022 JAN 31 11:24:48,3550,40.2332,2022 JAN 31 10:54:58
