MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2025 APR 20 01:15:00,68.1182,-115.8084,310.3812,14.8475,51.3097,1.3114e-14,51.3097,2025 APR 20 00:51:00,70.2817,-112.1166,432.3008,14.7044,52.0835,0.077686,52.0927
2025 APR 20 18:06:00,72.0776,-3.083,312.1554,14.7642,53.4276,8.9982e-15,53.4276,2025 APR 20 18:33:00,71.6918,-7.349,432.9865,14.9178,53.727,1.1008,53.7711
2025 APR 22 01:54:00,74.3891,-109.0998,311.4363,14.65,54.5437,1.4224e-14,54.5437,2025 APR 22 02:00:00,72.7947,-105.9827,433.4617,14.955,54.4631,0.093405,54.4887
2025 APR 23 15:18:00,75.223,64.3623,311.2014,14.6186,54.9503,2.9709e-14,54.9503,2025 APR 23 15:18:00,73.5693,65.5841,431.3191,14.7,54.0461,50.9964,5.339
2025 APR 25 00:57:00,73.6326,-65.5134,313.0197,14.7144,54.0581,2.163e-14,54.0581,2025 APR 25 00:45:00,73.1873,-64.754,431.9925,14.5706,53.313,1.929,53.7282
2025 APR 25 06:33:00,72.1294,-146.5096,311.4529,14.7658,53.2184,3.1365e-14,53.2184,2025 APR 25 06:39:00,73.4741,-149.432,434.2851,14.6683,53.7964,1.8326,54.2387
2025 APR 26 14:21:00,74.0645,108.1475,312.1951,14.6964,54.2146,1.9878e-14,54.2146,2025 APR 26 14:06:00,74.4778,112.4447,433.5217,14.7394,54.6209,0.12855,54.6204
2025 APR 28 05:36:00,71.3072,-103.596,310.1911,14.785,52.61,7.1119e-15,52.61,2025 APR 28 05:24:00,74.1373,-107.4513,434.1628,14.3333,53.1667,1.012,53.4365
2025 APR 29 13:24:00,73.8954,151.1956,314.0344,14.7247,54.0429,2.4482e-14,54.0429,2025 APR 29 12:51:00,74.7618,153.9402,431.9724,14.3722,53.673,0.85866,53.932
2025 APR 30 06:15:00,77.7595,-98.2766,313.9614,14.4944,56.1492,1.4312e-14,56.1492,2025 APR 30 06:33:00,75.5637,-96.7691,434.5942,14.8869,55.583,0.32206,55.4311
2025 APR 30 11:51:00,76.1932,-178.1295,314.5978,14.6219,55.2989,3.3997e-14,55.2989,2025 APR 30 12:27:00,75.7523,178.9469,432.6735,15.0108,56.0412,0.3713,55.867
2025 MAY 03 10:54:00,75.6289,-135.3377,310.9033,14.6328,54.8036,2.163e-14,54.8036,2025 MAY 03 11:12:00,75.6954,-138.8529,434.7441,14.6903,55.0002,0.76414,55.3908
2025 MAY 05 00:18:00,76.5606,37.9332,313.5513,14.5881,55.2893,2.5642e-14,55.2893,2025 MAY 05 00:33:00,75.8247,40.0527,434.0173,14.9728,55.7923,0.12486,55.8404
2025 MAY 06 09:57:00,74.8986,-91.9899,313.9741,14.6803,54.3132,3.1807e-14,54.3132,2025 MAY 06 09:57:00,75.8102,-95.8697,434.941,14.4217,54.2917,0.13595,54.3218
2025 MAY 07 23:21:00,75.6552,81.4292,311.8675,14.6456,54.6875,2.0811e-14,54.6875,2025 MAY 07 23:18:00,75.6486,83.4614,433.2212,14.7322,54.9125,0.12695,54.9514
2025 MAY 10 22:24:00,75.568,124.5997,315.0848,14.6811,54.6273,1.8132e-14,54.6273,2025 MAY 10 22:03:00,75.4686,126.3992,434.4505,14.4603,53.9872,0.13167,54.0162
