TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,3782,3782,1,1,dayside,2022 DEC 24 16:51:37,LNO ON
-1,-1,-1,-1,-1,2,dayside,2022 DEC 24 18:49:33,LNO OFF
0,1,3570,3570,1,3,dayside,2022 DEC 24 20:47:25,LNO ON
-1,-1,-1,-1,-1,4,dayside,2022 DEC 24 22:45:19,LNO OFF
-1,-1,-1,-1,-1,5,dayside,2022 DEC 25 00:43:16,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2022 DEC 25 02:41:15,ALL OFF
-1,-1,-1,-1,-1,7,dayside,2022 DEC 25 04:39:12,LNO OFF
0,1,3118,3118,1,8,dayside,2022 DEC 25 06:37:09,LNO ON
-1,-1,-1,-1,-1,9,dayside,2022 DEC 25 08:35:02,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2022 DEC 25 10:32:55,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2022 DEC 25 12:30:51,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2022 DEC 25 14:28:51,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2022 DEC 25 16:26:51,LNO OFF
0,1,3782,3782,1,14,dayside,2022 DEC 25 18:24:48,LNO ON
-1,-1,-1,-1,-1,15,dayside,2022 DEC 25 20:22:42,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2022 DEC 25 22:20:35,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2022 DEC 26 00:18:31,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2022 DEC 26 02:16:29,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2022 DEC 26 04:14:27,LNO OFF
0,1,3548,3548,1,20,dayside,2022 DEC 26 06:12:24,LNO ON
-1,-1,-1,-1,-1,21,dayside,2022 DEC 26 08:10:19,LNO OFF
0,1,872,872,1,22,dayside,2022 DEC 26 10:08:11,LNO ON
-1,-1,-1,-1,-1,23,dayside,2022 DEC 26 12:06:05,LNO OFF
0,1,1644,1644,1,24,limb,2022 DEC 26 14:04:03,LNO ON
-1,-1,-1,-1,-1,25,dayside,2022 DEC 26 16:02:03,LNO OFF
-1,-1,-1,-1,-1,26,dayside,2022 DEC 26 18:00:01,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2022 DEC 26 19:57:56,LNO OFF
0,1,3785,3785,1,28,dayside,2022 DEC 26 21:55:49,LNO ON
-1,-1,-1,-1,-1,29,dayside,2022 DEC 26 23:53:43,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2022 DEC 27 01:51:40,LNO OFF
0,1,3784,3784,1,31,dayside,2022 DEC 27 03:49:38,LNO ON
-1,-1,-1,-1,-1,32,dayside,2022 DEC 27 05:47:36,LNO OFF
0,1,872,872,1,33,dayside,2022 DEC 27 07:45:31,LNO ON
-1,-1,-1,-1,-1,34,dayside,2022 DEC 27 09:43:25,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2022 DEC 27 11:41:18,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2022 DEC 27 13:39:14,LNO OFF
0,1,3784,3784,1,37,dayside,2022 DEC 27 15:37:14,LNO ON
-1,-1,-1,-1,-1,38,dayside,2022 DEC 27 17:35:13,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2022 DEC 27 19:33:10,LNO OFF
-1,-1,-1,-1,-1,40,dayside,2022 DEC 27 21:31:03,LNO OFF
0,1,3784,3784,1,41,dayside,2022 DEC 27 23:28:56,LNO ON
-1,-1,-1,-1,-1,42,dayside,2022 DEC 28 01:26:52,LNO OFF
-1,-1,-1,-1,-1,43,dayside,2022 DEC 28 03:24:50,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2022 DEC 28 05:22:48,LNO OFF
-1,-1,-1,-1,-1,45,dayside,2022 DEC 28 07:20:44,LNO OFF
