Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	18	Ingress	2019 AUG 10 15:01:51	2019 AUG 10 15:04:40	2019 AUG 10 15:05:16	205.00	-109.35	-112.82	-113.57	53.02	50.91	50.42	20.08	3	-	-	-		
N/A	1	18	Egress	2019 AUG 10 15:45:52	2019 AUG 10 15:46:29	2019 AUG 10 15:49:35	223.00	78.24	76.96	71.29	-61.98	-61.61	-59.77	9.41	3	-	-	-		
N/A	2	18	Ingress	2019 AUG 10 16:59:44	2019 AUG 10 17:02:34	2019 AUG 10 17:03:10	206.00	-138.20	-141.71	-142.46	52.90	50.74	50.24	20.07	1	-	-	-		
NOMAD	2	18	Egress	2019 AUG 10 17:43:45	2019 AUG 10 17:44:22	2019 AUG 10 17:47:28	223.00	49.49	48.20	42.48	-61.96	-61.58	-59.71	9.41	1	136 with 1xDark	Science: orders #136, #136, #136, #136, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	3	18	Ingress	2019 AUG 10 18:57:39	2019 AUG 10 19:00:29	2019 AUG 10 19:01:05	206.00	-167.13	-170.65	-171.40	52.72	50.53	50.03	20.05	14	-	-	-		
N/A	3	18	Egress	2019 AUG 10 19:41:40	2019 AUG 10 19:42:17	2019 AUG 10 19:45:23	223.00	20.69	19.39	13.63	-61.91	-61.53	-59.63	9.40	14	-	-	-		
N/A	4	18	Ingress	2019 AUG 10 20:55:37	2019 AUG 10 20:58:27	2019 AUG 10 20:59:03	206.00	163.90	160.38	159.62	52.52	50.30	49.79	20.03	1	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	4	18	Egress	2019 AUG 10 21:39:36	2019 AUG 10 21:40:13	2019 AUG 10 21:43:19	223.00	-8.06	-9.37	-15.17	-61.89	-61.50	-59.58	9.39	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	5	18	Ingress	2019 AUG 10 22:53:36	2019 AUG 10 22:56:26	2019 AUG 10 22:57:02	206.00	134.95	131.42	130.66	52.34	50.08	49.56	20.02	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	5	18	Egress	2019 AUG 10 23:37:34	2019 AUG 10 23:38:11	2019 AUG 10 23:41:17	223.00	-36.78	-38.11	-43.97	-61.88	-61.48	-59.53	9.39	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	6	18	Ingress	2019 AUG 11 00:51:35	2019 AUG 11 00:54:26	2019 AUG 11 00:55:02	207.00	106.06	102.49	101.73	52.19	49.89	49.36	20.00	1	-	-	-		
