S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2020 SEP 28 15:15:00,-37.392,-146.383,381.7274,14.9628,40.0595,0.57111,40.17

MRO,2020 SEP 28 18:57:00,-33.6066,159.5057,253.6061,14.9547,39.6685,5.5455e-14,39.6685
TGO,2020 SEP 28 19:12:00,-33.9576,156.6405,382.1157,15.0069,40.3308,1.1748,41.5052

MRO,2020 SEP 29 23:00:00,-30.849,109.9206,253.9565,14.9375,39.4495,1.8271e-14,39.4495
TGO,2020 SEP 29 22:45:00,-27.5185,113.4324,381.6033,14.9283,39.492,0.86451,38.7839

MRO,2020 SEP 30 06:33:00,-16.2866,-1.1445,259.3592,14.8783,41.0396,2.4861e-14,41.0396
TGO,2020 SEP 30 06:39:00,-20.2735,-0.87793,384.6603,14.9933,41.535,2.2168,43.6296

MRO,2020 SEP 30 08:24:00,-20.1133,-27.9549,257.4942,14.8906,40.1694,2.8625e-14,40.1694
TGO,2020 SEP 30 08:36:00,-23.1851,-29.9125,384.3392,14.9547,40.4138,3.5121,37.3133

MRO,2020 SEP 30 12:09:00,-17.7971,-82.8146,256.6487,14.8817,40.6404,3.4778e-14,40.6404
TGO,2020 SEP 30 12:33:00,-19.6445,-87.2724,384.3939,14.9736,41.4162,0.91022,40.8138

MRO,2020 OCT 01 12:27:00,-17.4125,-77.569,256.6942,14.8717,40.6127,2.1395e-14,40.6127
TGO,2020 OCT 01 12:09:00,-16.4649,-74.002,385.3844,14.8175,40.1497,1.2273,39.2392

MRO,2020 OCT 01 16:12:00,-14.8566,-132.4359,258.822,14.8619,41.2692,4.0731e-14,41.2692
TGO,2020 OCT 01 16:06:00,-12.7589,-131.0472,386.8197,14.8572,41.941,1.4065,40.9163

MRO,2020 OCT 01 18:03:00,-18.5384,-159.2788,258.1396,14.8722,40.3145,1.3494e-14,40.3145
TGO,2020 OCT 01 18:03:00,-15.3855,-160.5644,386.6223,14.7867,40.0627,1.3907,39.0199

MRO,2020 OCT 01 21:48:00,-16.531,145.8633,258.5152,14.8633,40.7562,3.8824e-14,40.7562
TGO,2020 OCT 01 22:00:00,-12.0939,142.0188,386.2549,14.8017,41.4307,0.41595,41.6316

MRO,2020 OCT 02 03:30:00,1.5023,61.8047,266.565,14.8047,48.0657,3.4284e-14,48.0657
TGO,2020 OCT 02 03:57:00,-2.2609,57.2414,389.1032,14.9383,47.7037,0.88665,47.1697

MRO,2020 OCT 02 05:24:00,7.5316,33.7825,271.4756,14.785,51.4723,1.9671e-14,51.4723
TGO,2020 OCT 02 05:57:00,3.9269,29.4704,393.3499,15.0325,52.2649,0.68119,51.9063

MRO,2020 OCT 03 05:42:00,7.9624,39.0254,271.6071,14.7753,51.5814,4.7708e-15,51.5814
TGO,2020 OCT 03 05:33:00,7.2001,42.4647,394.5239,14.8586,52.0728,1.0125,52.8148

MRO,2020 OCT 03 07:33:00,4.2206,12.2144,269.6354,14.7875,49.4038,7.9514e-15,49.4038
TGO,2020 OCT 03 07:30:00,4.4034,13.1633,393.6886,14.8022,49.6896,0.86876,49.2082

MRO,2020 OCT 03 09:24:00,0.40813,-14.6106,266.9214,14.7989,47.3258,6.3642e-15,47.3258
TGO,2020 OCT 03 09:27:00,1.6623,-16.6554,392.5555,14.7114,46.9581,2.0593,48.4852

MRO,2020 OCT 03 11:15:00,-3.3581,-41.4494,264.2771,14.8094,45.437,5.0378e-14,45.437
TGO,2020 OCT 03 11:24:00,-1.1329,-45.8273,391.3928,14.6636,44.7686,1.2402,44.0047

