Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,48,2023 AUG 09 11:06:20,2023 AUG 09 13:04:04,7064,2023 AUG 09 11:04:20,2023 AUG 09 12:02:52,3512,2023 AUG 09 12:02:53,2023 AUG 09 13:02:04,3551,70.2752,2023 AUG 09 12:32:17
3,3,49,2023 AUG 09 13:04:05,2023 AUG 09 15:01:48,7063,2023 AUG 09 13:02:05,2023 AUG 09 14:00:37,3512,2023 AUG 09 14:00:38,2023 AUG 09 14:59:48,3550,70.1131,2023 AUG 09 14:30:02
3,3,50,2023 AUG 09 15:01:49,2023 AUG 09 16:59:35,7066,2023 AUG 09 14:59:49,2023 AUG 09 15:58:22,3513,2023 AUG 09 15:58:23,2023 AUG 09 16:57:35,3552,69.9396,2023 AUG 09 16:27:47
3,3,51,2023 AUG 09 16:59:36,2023 AUG 09 18:57:25,7069,2023 AUG 09 16:57:36,2023 AUG 09 17:56:10,3514,2023 AUG 09 17:56:11,2023 AUG 09 18:55:25,3554,69.7468,2023 AUG 09 18:25:36
3,3,52,2023 AUG 09 18:57:26,2023 AUG 09 20:55:15,7069,2023 AUG 09 18:55:26,2023 AUG 09 19:54:02,3516,2023 AUG 09 19:54:03,2023 AUG 09 20:53:15,3552,69.5407,2023 AUG 09 20:23:27
3,3,53,2023 AUG 09 20:55:16,2023 AUG 09 22:53:05,7069,2023 AUG 09 20:53:16,2023 AUG 09 21:51:54,3518,2023 AUG 09 21:51:55,2023 AUG 09 22:51:05,3550,69.323,2023 AUG 09 22:21:18
3,3,54,2023 AUG 09 22:53:06,2023 AUG 10 00:50:53,7067,2023 AUG 09 22:51:06,2023 AUG 09 23:49:44,3518,2023 AUG 09 23:49:45,2023 AUG 10 00:48:53,3548,69.1114,2023 AUG 10 00:19:07
3,3,55,2023 AUG 10 00:50:54,2023 AUG 10 02:48:39,7065,2023 AUG 10 00:48:54,2023 AUG 10 01:47:28,3514,2023 AUG 10 01:47:29,2023 AUG 10 02:46:39,3550,68.9305,2023 AUG 10 02:16:52
3,3,56,2023 AUG 10 02:48:40,2023 AUG 10 04:46:25,7065,2023 AUG 10 02:46:40,2023 AUG 10 03:45:14,3514,2023 AUG 10 03:45:15,2023 AUG 10 04:44:25,3550,68.7752,2023 AUG 10 04:14:38
3,3,57,2023 AUG 10 04:46:26,2023 AUG 10 06:44:15,7069,2023 AUG 10 04:44:26,2023 AUG 10 05:43:04,3518,2023 AUG 10 05:43:05,2023 AUG 10 06:42:15,3550,68.5895,2023 AUG 10 06:12:29
3,3,58,2023 AUG 10 06:44:16,2023 AUG 10 08:42:07,7071,2023 AUG 10 06:42:16,2023 AUG 10 07:40:55,3519,2023 AUG 10 07:40:56,2023 AUG 10 08:40:07,3551,68.3675,2023 AUG 10 08:10:20
3,3,59,2023 AUG 10 08:42:08,2023 AUG 10 10:40:00,7072,2023 AUG 10 08:40:08,2023 AUG 10 09:38:46,3518,2023 AUG 10 09:38:47,2023 AUG 10 10:38:00,3553,68.1327,2023 AUG 10 10:08:12
3,3,60,2023 AUG 10 10:40:01,2023 AUG 10 12:37:49,7068,2023 AUG 10 10:38:01,2023 AUG 10 11:36:36,3515,2023 AUG 10 11:36:37,2023 AUG 10 12:35:49,3552,67.9172,2023 AUG 10 12:06:01
3,3,61,2023 AUG 10 12:37:50,2023 AUG 10 14:35:34,7064,2023 AUG 10 12:35:50,2023 AUG 10 13:34:24,3514,2023 AUG 10 13:34:25,2023 AUG 10 14:33:34,3549,67.7382,2023 AUG 10 14:03:47
3,3,62,2023 AUG 10 14:35:35,2023 AUG 10 16:33:21,7066,2023 AUG 10 14:33:35,2023 AUG 10 15:32:10,3515,2023 AUG 10 15:32:11,2023 AUG 10 16:31:21,3550,67.5636,2023 AUG 10 16:01:34
5,5,63,2023 AUG 10 16:33:22,2023 AUG 10 18:31:11,7069,2023 AUG 10 16:31:22,2023 AUG 10 17:29:58,3516,2023 AUG 10 17:29:59,2023 AUG 10 18:29:11,3552,67.3683,2023 AUG 10 17:59:23
3,3,64,2023 AUG 10 18:31:12,2023 AUG 10 20:29:03,7071,2023 AUG 10 18:29:12,2023 AUG 10 19:27:50,3518,2023 AUG 10 19:27:51,2023 AUG 10 20:27:03,3552,67.1575,2023 AUG 10 19:57:15
5,5,65,2023 AUG 10 20:29:04,2023 AUG 10 22:26:56,7072,2023 AUG 10 20:27:04,2023 AUG 10 21:25:44,3520,2023 AUG 10 21:25:45,2023 AUG 10 22:24:56,3551,66.9376,2023 AUG 10 21:55:08
3,3,66,2023 AUG 10 22:26:57,2023 AUG 11 00:24:46,7069,2023 AUG 10 22:24:57,2023 AUG 10 23:23:37,3520,2023 AUG 10 23:23:38,2023 AUG 11 00:22:46,3548,66.7169,2023 AUG 10 23:53:00
5,5,67,2023 AUG 11 00:24:47,2023 AUG 11 02:22:34,7067,2023 AUG 11 00:22:47,2023 AUG 11 01:21:25,3518,2023 AUG 11 01:21:26,2023 AUG 11 02:20:34,3548,66.5111,2023 AUG 11 01:50:47
3,3,68,2023 AUG 11 02:22:35,2023 AUG 11 04:20:21,7066,2023 AUG 11 02:20:35,2023 AUG 11 03:19:11,3516,2023 AUG 11 03:19:12,2023 AUG 11 04:18:21,3549,66.3371,2023 AUG 11 03:48:33
5,5,69,2023 AUG 11 04:20:22,2023 AUG 11 06:18:10,7068,2023 AUG 11 04:18:22,2023 AUG 11 05:17:00,3518,2023 AUG 11 05:17:01,2023 AUG 11 06:16:10,3549,66.1581,2023 AUG 11 05:46:24
3,3,70,2023 AUG 11 06:18:11,2023 AUG 11 08:16:03,7072,2023 AUG 11 06:16:11,2023 AUG 11 07:14:52,3521,2023 AUG 11 07:14:53,2023 AUG 11 08:14:03,3550,65.9432,2023 AUG 11 07:44:16
3,3,71,2023 AUG 11 08:16:04,2023 AUG 11 10:13:57,7073,2023 AUG 11 08:14:04,2023 AUG 11 09:12:45,3521,2023 AUG 11 09:12:46,2023 AUG 11 10:11:57,3551,65.7043,2023 AUG 11 09:42:09
5,5,72,2023 AUG 11 10:13:58,2023 AUG 11 12:11:49,7071,2023 AUG 11 10:11:58,2023 AUG 11 11:10:36,3518,2023 AUG 11 11:10:37,2023 AUG 11 12:09:49,3552,65.4726,2023 AUG 11 11:40:00
3,3,73,2023 AUG 11 12:11:50,2023 AUG 11 14:09:36,7066,2023 AUG 11 12:09:50,2023 AUG 11 13:08:26,3516,2023 AUG 11 13:08:27,2023 AUG 11 14:07:36,3549,65.2714,2023 AUG 11 13:37:49
3,3,74,2023 AUG 11 14:09:37,2023 AUG 11 16:07:23,7066,2023 AUG 11 14:07:37,2023 AUG 11 15:06:13,3516,2023 AUG 11 15:06:14,2023 AUG 11 16:05:23,3549,65.0928,2023 AUG 11 15:35:36
3,3,75,2023 AUG 11 16:07:24,2023 AUG 11 18:05:13,7069,2023 AUG 11 16:05:24,2023 AUG 11 17:04:01,3517,2023 AUG 11 17:04:02,2023 AUG 11 18:03:13,3551,64.8984,2023 AUG 11 17:33:25
5,5,76,2023 AUG 11 18:05:14,2023 AUG 11 20:03:05,7071,2023 AUG 11 18:03:14,2023 AUG 11 19:01:52,3518,2023 AUG 11 19:01:53,2023 AUG 11 20:01:05,3552,64.6878,2023 AUG 11 19:31:16
3,3,77,2023 AUG 11 20:03:06,2023 AUG 11 22:00:58,7072,2023 AUG 11 20:01:06,2023 AUG 11 20:59:47,3521,2023 AUG 11 20:59:48,2023 AUG 11 21:58:58,3550,64.4684,2023 AUG 11 21:29:10
5,5,78,2023 AUG 11 22:00:59,2023 AUG 11 23:58:50,7071,2023 AUG 11 21:58:59,2023 AUG 11 22:57:41,3522,2023 AUG 11 22:57:42,2023 AUG 11 23:56:50,3548,64.2422,2023 AUG 11 23:27:03
5,5,79,2023 AUG 11 23:58:51,2023 AUG 12 01:56:40,7069,2023 AUG 11 23:56:51,2023 AUG 12 00:55:32,3521,2023 AUG 12 00:55:33,2023 AUG 12 01:54:40,3547,64.0241,2023 AUG 12 01:24:53
3,3,80,2023 AUG 12 01:56:41,2023 AUG 12 03:54:28,7067,2023 AUG 12 01:54:41,2023 AUG 12 02:53:19,3518,2023 AUG 12 02:53:20,2023 AUG 12 03:52:28,3548,63.8338,2023 AUG 12 03:22:40
5,5,81,2023 AUG 12 03:54:29,2023 AUG 12 05:52:17,7068,2023 AUG 12 03:52:29,2023 AUG 12 04:51:08,3519,2023 AUG 12 04:51:09,2023 AUG 12 05:50:17,3548,63.6594,2023 AUG 12 05:20:30
3,3,82,2023 AUG 12 05:52:18,2023 AUG 12 07:50:10,7072,2023 AUG 12 05:50:18,2023 AUG 12 06:49:00,3522,2023 AUG 12 06:49:01,2023 AUG 12 07:48:10,3549,63.4553,2023 AUG 12 07:18:23
5,5,83,2023 AUG 12 07:50:11,2023 AUG 12 09:48:04,7073,2023 AUG 12 07:48:11,2023 AUG 12 08:46:53,3522,2023 AUG 12 08:46:54,2023 AUG 12 09:46:04,3550,63.2198,2023 AUG 12 09:16:17
3,3,84,2023 AUG 12 09:48:05,2023 AUG 12 11:45:58,7073,2023 AUG 12 09:46:05,2023 AUG 12 10:44:46,3521,2023 AUG 12 10:44:47,2023 AUG 12 11:43:58,3551,62.9782,2023 AUG 12 11:14:10
3,3,85,2023 AUG 12 11:45:59,2023 AUG 12 13:43:48,7069,2023 AUG 12 11:43:59,2023 AUG 12 12:42:37,3518,2023 AUG 12 12:42:38,2023 AUG 12 13:41:48,3550,62.7588,2023 AUG 12 13:12:00
3,3,86,2023 AUG 12 13:43:49,2023 AUG 12 15:41:35,7066,2023 AUG 12 13:41:49,2023 AUG 12 14:40:27,3518,2023 AUG 12 14:40:28,2023 AUG 12 15:39:35,3547,62.5725,2023 AUG 12 15:09:49
3,3,87,2023 AUG 12 15:41:36,2023 AUG 12 17:39:25,7069,2023 AUG 12 15:39:36,2023 AUG 12 16:38:15,3519,2023 AUG 12 16:38:16,2023 AUG 12 17:37:25,3549,62.3816,2023 AUG 12 17:07:38
3,3,88,2023 AUG 12 17:39:26,2023 AUG 12 19:37:18,7072,2023 AUG 12 17:37:26,2023 AUG 12 18:36:06,3520,2023 AUG 12 18:36:07,2023 AUG 12 19:35:18,3551,62.1717,2023 AUG 12 19:05:29
1,1,89,2023 AUG 12 19:37:19,2023 AUG 12 21:35:12,7073,2023 AUG 12 19:35:19,2023 AUG 12 20:34:00,3521,2023 AUG 12 20:34:01,2023 AUG 12 21:33:12,3551,61.95,2023 AUG 12 21:03:23
1,1,90,2023 AUG 12 21:35:13,2023 AUG 12 23:33:05,7072,2023 AUG 12 21:33:13,2023 AUG 12 22:31:56,3523,2023 AUG 12 22:31:57,2023 AUG 12 23:31:05,3548,61.722,2023 AUG 12 23:01:18
3,3,91,2023 AUG 12 23:33:06,2023 AUG 13 01:30:57,7071,2023 AUG 12 23:31:06,2023 AUG 13 00:29:49,3523,2023 AUG 13 00:29:50,2023 AUG 13 01:28:57,3547,61.4963,2023 AUG 13 00:59:10
1,1,92,2023 AUG 13 01:30:58,2023 AUG 13 03:28:46,7068,2023 AUG 13 01:28:58,2023 AUG 13 02:27:38,3520,2023 AUG 13 02:27:39,2023 AUG 13 03:26:46,3547,61.2872,2023 AUG 13 02:56:59
3,3,93,2023 AUG 13 03:28:47,2023 AUG 13 05:26:35,7068,2023 AUG 13 03:26:47,2023 AUG 13 04:25:26,3519,2023 AUG 13 04:25:27,2023 AUG 13 05:24:35,3548,61.1053,2023 AUG 13 04:54:47
1,1,94,2023 AUG 13 05:26:36,2023 AUG 13 07:24:27,7071,2023 AUG 13 05:24:36,2023 AUG 13 06:23:18,3522,2023 AUG 13 06:23:19,2023 AUG 13 07:22:27,3548,60.9114,2023 AUG 13 06:52:40
1,1,95,2023 AUG 13 07:24:28,2023 AUG 13 09:22:22,7074,2023 AUG 13 07:22:28,2023 AUG 13 08:21:12,3524,2023 AUG 13 08:21:13,2023 AUG 13 09:20:22,3549,60.684,2023 AUG 13 08:50:34
3,3,96,2023 AUG 13 09:22:23,2023 AUG 13 11:20:17,7074,2023 AUG 13 09:20:23,2023 AUG 13 10:19:05,3522,2023 AUG 13 10:19:06,2023 AUG 13 11:18:17,3551,60.4382,2023 AUG 13 10:48:28
3,3,97,2023 AUG 13 11:20:18,2023 AUG 13 13:18:09,7071,2023 AUG 13 11:18:18,2023 AUG 13 12:16:58,3520,2023 AUG 13 12:16:59,2023 AUG 13 13:16:09,3550,60.204,2023 AUG 13 12:46:21
1,1,98,2023 AUG 13 13:18:10,2023 AUG 13 15:15:57,7067,2023 AUG 13 13:16:10,2023 AUG 13 14:14:49,3519,2023 AUG 13 14:14:50,2023 AUG 13 15:13:57,3547,60.0003,2023 AUG 13 14:44:10
3,3,99,2023 AUG 13 15:15:58,2023 AUG 13 17:13:46,7068,2023 AUG 13 15:13:58,2023 AUG 13 16:12:37,3519,2023 AUG 13 16:12:38,2023 AUG 13 17:11:46,3548,59.8119,2023 AUG 13 16:41:59
1,1,100,2023 AUG 13 17:13:47,2023 AUG 13 19:11:38,7071,2023 AUG 13 17:11:47,2023 AUG 13 18:10:27,3520,2023 AUG 13 18:10:28,2023 AUG 13 19:09:38,3550,59.6051,2023 AUG 13 18:39:50
1,1,101,2023 AUG 13 19:11:39,2023 AUG 13 21:09:33,7074,2023 AUG 13 19:09:39,2023 AUG 13 20:08:21,3522,2023 AUG 13 20:08:22,2023 AUG 13 21:07:33,3551,59.3843,2023 AUG 13 20:37:44
3,3,102,2023 AUG 13 21:09:34,2023 AUG 13 23:07:27,7073,2023 AUG 13 21:07:34,2023 AUG 13 22:06:17,3523,2023 AUG 13 22:06:18,2023 AUG 13 23:05:27,3549,59.1577,2023 AUG 13 22:35:39
1,1,103,2023 AUG 13 23:07:28,2023 AUG 14 01:05:20,7072,2023 AUG 13 23:05:28,2023 AUG 14 00:04:12,3524,2023 AUG 14 00:04:13,2023 AUG 14 01:03:20,3547,58.9278,2023 AUG 14 00:33:33
3,3,104,2023 AUG 14 01:05:21,2023 AUG 14 03:03:11,7070,2023 AUG 14 01:03:21,2023 AUG 14 02:02:04,3523,2023 AUG 14 02:02:05,2023 AUG 14 03:01:11,3546,58.7067,2023 AUG 14 02:31:24
1,1,105,2023 AUG 14 03:03:12,2023 AUG 14 05:01:00,7068,2023 AUG 14 03:01:12,2023 AUG 14 03:59:52,3520,2023 AUG 14 03:59:53,2023 AUG 14 04:59:00,3547,58.5115,2023 AUG 14 04:29:13
3,3,106,2023 AUG 14 05:01:01,2023 AUG 14 06:58:52,7071,2023 AUG 14 04:59:01,2023 AUG 14 05:57:43,3522,2023 AUG 14 05:57:44,2023 AUG 14 06:56:52,3548,58.3251,2023 AUG 14 06:27:05
1,1,107,2023 AUG 14 06:58:53,2023 AUG 14 08:56:46,7073,2023 AUG 14 06:56:53,2023 AUG 14 07:55:37,3524,2023 AUG 14 07:55:38,2023 AUG 14 08:54:46,3548,58.1093,2023 AUG 14 08:24:59
1,1,108,2023 AUG 14 08:56:47,2023 AUG 14 10:54:42,7075,2023 AUG 14 08:54:47,2023 AUG 14 09:53:32,3525,2023 AUG 14 09:53:33,2023 AUG 14 10:52:42,3549,57.8661,2023 AUG 14 10:22:54
