Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	11	63	Egress	2023 JAN 22 10:33:54	2023 JAN 22 10:35:08	2023 JAN 22 10:40:43	409.00	161.29	142.66	41.14	-80.38	-83.03	-77.18	14.40	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	12	63	Ingress	2023 JAN 22 11:57:39	2023 JAN 22 12:02:48	2023 JAN 22 12:04:00	381.00	-179.55	177.41	176.73	33.86	19.64	16.07	18.14	14	-	-	-		
ACS	12	63	Egress	2023 JAN 22 12:31:47	2023 JAN 22 12:33:02	2023 JAN 22 12:38:38	411.00	133.03	114.47	12.52	-80.25	-82.97	-77.17	14.43	14	-	-	-		
NOMAD	13	63	Ingress	2023 JAN 22 13:55:43	2023 JAN 22 14:00:55	2023 JAN 22 14:02:07	384.00	151.67	148.60	147.92	33.44	19.04	15.47	18.13	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	13	63	Egress	2023 JAN 22 14:29:41	2023 JAN 22 14:30:56	2023 JAN 22 14:36:34	413.00	104.87	86.79	-16.06	-80.10	-82.85	-77.19	14.50	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	14	63	Ingress	2023 JAN 22 15:53:47	2023 JAN 22 15:59:01	2023 JAN 22 16:00:14	387.00	122.89	119.81	119.12	33.08	18.54	14.91	18.13	1	-	-	-		
NOMAD	14	63	Egress	2023 JAN 22 16:27:37	2023 JAN 22 16:28:53	2023 JAN 22 16:34:34	417.00	76.47	58.36	-44.96	-79.99	-82.80	-77.08	14.52	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	15	63	Ingress	2023 JAN 22 17:51:49	2023 JAN 22 17:57:05	2023 JAN 22 17:58:19	390.00	94.14	91.04	90.34	32.78	18.11	14.42	18.12	3	-	-	-	&mroOverlap; 	
ACS	15	63	Egress	2023 JAN 22 18:25:33	2023 JAN 22 18:26:50	2023 JAN 22 18:32:34	421.00	48.00	29.78	-73.91	-79.91	-82.77	-76.93	14.52	3	-	-	-	&mroOverlap; 	
N/A	16	63	Ingress	2023 JAN 22 19:49:48	2023 JAN 22 19:55:07	2023 JAN 22 19:56:21	393.00	65.39	62.27	61.56	32.50	17.66	13.95	18.12	1	-	-	-		
NOMAD	16	63	Egress	2023 JAN 22 20:23:24	2023 JAN 22 20:24:42	2023 JAN 22 20:30:28	424.00	19.72	1.56	-102.64	-79.77	-82.70	-76.88	14.56	1	6SUBD CO2 #22	Science: orders #142, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	17	63	Ingress	2023 JAN 22 21:47:44	2023 JAN 22 21:53:05	2023 JAN 22 21:54:20	396.00	36.66	33.51	32.80	32.20	17.23	13.46	18.12	14	-	-	-		
ACS	17	63	Egress	2023 JAN 22 22:21:13	2023 JAN 22 22:22:31	2023 JAN 22 22:28:20	427.00	-8.39	-26.00	-131.23	-79.60	-82.57	-76.89	14.63	14	-	-	-		
NOMAD	18	63	Ingress	2023 JAN 22 23:45:45	2023 JAN 22 23:51:08	2023 JAN 22 23:52:24	399.00	7.89	4.73	4.01	31.75	16.66	12.84	18.12	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	18	63	Egress	2023 JAN 23 00:19:06	2023 JAN 23 00:20:25	2023 JAN 23 00:26:15	429.00	-36.91	-54.65	-159.98	-79.52	-82.54	-76.82	14.63	1	132 only #2	Science: orders #132, #132, #132, #132, #132, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	19	63	Ingress	2023 JAN 23 01:43:51	2023 JAN 23 01:49:17	2023 JAN 23 01:50:33	402.00	-20.92	-24.10	-24.82	31.23	15.96	12.13	18.11	14	-	-	-		
ACS	19	63	Egress	2023 JAN 23 02:17:03	2023 JAN 23 02:18:23	2023 JAN 23 02:24:15	432.00	-65.60	-83.61	171.05	-79.48	-82.55	-76.67	14.62	14	-	-	-		
NOMAD	20	63	Ingress	2023 JAN 23 03:41:57	2023 JAN 23 03:47:25	2023 JAN 23 03:48:42	405.00	-49.72	-52.91	-53.64	30.75	15.35	11.46	18.11	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:CURIOSITY; 	
NOMAD	20	63	Egress	2023 JAN 23 04:15:00	2023 JAN 23 04:16:21	2023 JAN 23 04:22:16	436.00	-93.88	-111.77	142.25	-79.34	-82.47	-76.59	14.65	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CURIOSITY; 	
NOMAD	21	63	Ingress	2023 JAN 23 05:40:00	2023 JAN 23 05:45:31	2023 JAN 23 05:46:49	409.00	-78.49	-81.71	-82.45	30.37	14.79	10.84	18.10	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	21	63	Egress	2023 JAN 23 06:12:52	2023 JAN 23 06:14:14	2023 JAN 23 06:20:13	441.00	-121.79	-139.20	113.60	-79.08	-82.31	-76.59	14.74	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	22	63	Ingress	2023 JAN 23 07:37:59	2023 JAN 23 07:43:33	2023 JAN 23 07:44:52	413.00	-107.23	-110.49	-111.23	30.08	14.32	10.31	18.10	14	-	-	-	&daysideMatch:UTOPIA; 	
ACS	22	63	Egress	2023 JAN 23 08:10:43	2023 JAN 23 08:12:06	2023 JAN 23 08:18:08	445.00	-149.91	-167.06	84.92	-78.88	-82.19	-76.56	14.79	14	-	-	-	&daysideMatch:UTOPIA; 	
NOMAD	23	63	Ingress	2023 JAN 23 09:35:58	2023 JAN 23 09:41:34	2023 JAN 23 09:42:54	416.00	-135.98	-139.25	-140.01	29.75	13.86	9.78	18.10	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	23	63	Egress	2023 JAN 23 10:08:35	2023 JAN 23 10:09:58	2023 JAN 23 10:16:03	448.00	-178.59	164.28	55.98	-78.85	-82.16	-76.40	14.79	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	24	63	Ingress	2023 JAN 23 11:33:59	2023 JAN 23 11:39:38	2023 JAN 23 11:40:58	419.00	-164.75	-168.05	-168.81	29.30	13.24	9.16	18.09	14	-	-	-		
ACS	24	63	Egress	2023 JAN 23 12:06:28	2023 JAN 23 12:07:52	2023 JAN 23 12:13:58	450.00	152.93	135.74	27.27	-78.75	-82.12	-76.36	14.80	14	-	-	-		
NOMAD	25	63	Ingress	2023 JAN 23 13:32:02	2023 JAN 23 13:37:44	2023 JAN 23 13:39:05	423.00	166.46	163.14	162.38	28.85	12.61	8.47	18.09	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:VERNAL CRATER; 	
NOMAD	25	63	Egress	2023 JAN 23 14:04:21	2023 JAN 23 14:05:46	2023 JAN 23 14:11:54	453.00	124.74	107.81	-1.33	-78.56	-82.00	-76.37	14.85	1	6SUBD CO H2O #2	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:VERNAL CRATER; 	
NOMAD	26	63	Ingress	2023 JAN 23 15:30:07	2023 JAN 23 15:35:52	2023 JAN 23 15:37:14	427.00	137.68	134.33	133.55	28.42	12.00	7.80	18.08	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:INSIGHT; &daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
NOMAD	26	63	Egress	2023 JAN 23 16:02:16	2023 JAN 23 16:03:42	2023 JAN 23 16:09:53	457.00	96.43	79.63	-30.11	-78.40	-81.91	-76.30	14.89	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&ingressMatch:INSIGHT; &daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
N/A	27	63	Ingress	2023 JAN 23 17:28:11	2023 JAN 23 17:33:58	2023 JAN 23 17:35:21	430.00	108.90	105.53	104.74	28.02	11.46	7.20	18.08	14	-	-	-		
ACS	27	63	Egress	2023 JAN 23 18:00:11	2023 JAN 23 18:01:38	2023 JAN 23 18:07:52	461.00	67.94	51.09	-59.02	-78.29	-81.87	-76.17	14.90	14	-	-	-		
ACS	28	63	Ingress	2023 JAN 23 19:26:12	2023 JAN 23 19:32:02	2023 JAN 23 19:33:26	434.00	80.14	76.75	75.95	27.71	10.97	6.65	18.08	14	-	-	-		
ACS	28	63	Egress	2023 JAN 23 19:58:04	2023 JAN 23 19:59:32	2023 JAN 23 20:05:50	466.00	39.54	22.73	-87.95	-78.16	-81.80	-76.02	14.92	14	-	-	-		
N/A	29	63	Ingress	2023 JAN 23 21:24:10	2023 JAN 23 21:30:03	2023 JAN 23 21:31:28	438.00	51.40	47.98	47.17	27.41	10.49	6.11	18.07	3	-	-	-	&daysideMatch:ARSIA MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
ACS	29	63	Egress	2023 JAN 23 21:55:53	2023 JAN 23 21:57:22	2023 JAN 23 22:03:43	470.00	11.35	-5.20	-116.62	-77.96	-81.68	-75.99	14.97	3	-	-	-	&daysideMatch:ARSIA MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
NOMAD	30	63	Ingress	2023 JAN 23 23:22:09	2023 JAN 23 23:28:05	2023 JAN 23 23:29:31	442.00	22.64	19.19	18.37	26.98	9.88	5.44	18.07	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	30	63	Egress	2023 JAN 23 23:53:43	2023 JAN 23 23:55:13	2023 JAN 24 00:01:35	472.00	-16.99	-33.40	-145.19	-77.80	-81.58	-76.01	15.00	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	31	63	Ingress	2023 JAN 24 01:20:15	2023 JAN 24 01:26:13	2023 JAN 24 01:27:40	445.00	-6.17	-9.63	-10.47	26.38	9.16	4.65	18.06	1	6SUBD Nom CO #2	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	31	63	Egress	2023 JAN 24 01:51:40	2023 JAN 24 01:53:11	2023 JAN 24 01:59:36	476.00	-45.70	-62.35	-174.23	-77.77	-81.60	-75.81	14.99	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	32	63	Ingress	2023 JAN 24 03:18:23	2023 JAN 24 03:24:24	2023 JAN 24 03:25:52	449.00	-34.99	-38.47	-39.31	25.82	8.42	3.86	18.06	14	-	-	-		
ACS	32	63	Egress	2023 JAN 24 03:49:37	2023 JAN 24 03:51:09	2023 JAN 24 03:57:38	481.00	-74.18	-90.84	156.80	-77.65	-81.54	-75.64	15.00	14	-	-	-		
NOMAD	33	63	Ingress	2023 JAN 24 05:16:30	2023 JAN 24 05:22:34	2023 JAN 24 05:24:03	453.00	-63.79	-67.30	-68.16	25.31	7.72	3.10	18.05	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	33	63	Egress	2023 JAN 24 05:47:30	2023 JAN 24 05:49:03	2023 JAN 24 05:55:37	487.00	-102.23	-118.42	128.08	-77.36	-81.35	-75.61	15.08	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	34	63	Ingress	2023 JAN 24 07:14:31	2023 JAN 24 07:20:39	2023 JAN 24 07:22:10	459.00	-92.55	-96.10	-96.97	24.97	7.15	2.41	18.05	14	-	-	-		
ACS	34	63	Egress	2023 JAN 24 07:45:21	2023 JAN 24 07:46:56	2023 JAN 24 07:53:33	492.00	-130.26	-146.21	99.48	-77.07	-81.19	-75.62	15.14	14	-	-	-		
NOMAD	35	63	Ingress	2023 JAN 24 09:12:31	2023 JAN 24 09:18:42	2023 JAN 24 09:20:14	463.00	-121.30	-124.88	-125.77	24.62	6.62	1.81	18.05	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:ULYSSES FOSSAE; 	
NOMAD	35	63	Egress	2023 JAN 24 09:43:12	2023 JAN 24 09:44:48	2023 JAN 24 09:51:29	497.00	-158.76	-174.72	70.53	-76.95	-81.13	-75.45	15.15	1	6SUBD CO #3	Science: orders #132, #132, #185, #185, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:ULYSSES FOSSAE; 	
ACS	36	63	Ingress	2023 JAN 24 11:10:31	2023 JAN 24 11:16:45	2023 JAN 24 11:18:18	467.00	-150.06	-153.67	-154.57	24.22	6.03	1.17	18.04	14	-	-	-		
ACS	36	63	Egress	2023 JAN 24 11:41:04	2023 JAN 24 11:42:41	2023 JAN 24 11:49:24	500.00	172.52	156.30	41.59	-76.93	-81.16	-75.28	15.13	14	-	-	-		
NOMAD	37	63	Ingress	2023 JAN 24 13:08:35	2023 JAN 24 13:14:52	2023 JAN 24 13:16:26	471.00	-178.86	177.50	176.60	23.67	5.31	0.39	18.04	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	37	63	Egress	2023 JAN 24 13:38:56	2023 JAN 24 13:40:34	2023 JAN 24 13:47:20	504.00	144.25	128.29	12.93	-76.72	-81.02	-75.26	15.17	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	38	63	Ingress	2023 JAN 24 15:06:40	2023 JAN 24 15:13:01	2023 JAN 24 15:14:36	476.00	152.34	148.67	147.75	23.16	4.57	-0.42	18.03	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:MAWRTH VALLIS; 	
NOMAD	38	63	Egress	2023 JAN 24 15:36:50	2023 JAN 24 15:38:29	2023 JAN 24 15:45:18	508.00	116.01	100.35	-15.72	-76.48	-80.87	-75.25	15.22	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:MAWRTH VALLIS; 	
N/A	39	63	Ingress	2023 JAN 24 17:04:45	2023 JAN 24 17:11:09	2023 JAN 24 17:12:46	481.00	123.56	119.85	118.91	22.73	3.95	-1.15	18.03	14	-	-	-		
ACS	39	63	Egress	2023 JAN 24 17:34:44	2023 JAN 24 17:36:24	2023 JAN 24 17:43:18	514.00	87.57	71.99	-44.69	-76.33	-80.78	-75.07	15.25	14	-	-	-		
NOMAD	40	63	Ingress	2023 JAN 24 19:02:48	2023 JAN 24 19:09:16	2023 JAN 24 19:10:54	486.00	94.79	91.04	90.09	22.37	3.35	-1.81	18.02	1	6SUBD CO #5	Science: orders #132, #186, #186, #186, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	40	63	Egress	2023 JAN 24 19:32:38	2023 JAN 24 19:34:20	2023 JAN 24 19:41:17	519.00	59.10	43.35	-73.61	-76.19	-80.74	-74.92	15.25	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	41	63	Ingress	2023 JAN 24 21:00:48	2023 JAN 24 21:07:19	2023 JAN 24 21:08:59	491.00	66.03	62.26	61.28	22.02	2.82	-2.46	18.02	3	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
ACS	41	63	Egress	2023 JAN 24 21:30:28	2023 JAN 24 21:32:11	2023 JAN 24 21:39:13	525.00	30.79	15.27	-102.45	-75.97	-80.61	-74.80	15.29	3	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
NOMAD	42	63	Ingress	2023 JAN 24 22:58:46	2023 JAN 24 23:05:22	2023 JAN 24 23:07:03	497.00	37.29	33.46	32.47	21.64	2.16	-3.18	18.02	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
NOMAD	42	63	Egress	2023 JAN 24 23:28:15	2023 JAN 24 23:30:00	2023 JAN 24 23:37:04	529.00	2.60	-12.75	-131.00	-75.70	-80.46	-74.84	15.33	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
ACS	43	63	Ingress	2023 JAN 25 00:56:49	2023 JAN 25 01:03:29	2023 JAN 25 01:05:11	502.00	8.49	4.63	3.63	21.09	1.38	-4.02	18.01	14	-	-	-		
ACS	43	63	Egress	2023 JAN 25 01:26:07	2023 JAN 25 01:27:53	2023 JAN 25 01:35:00	533.00	-25.91	-41.25	-159.83	-75.57	-80.40	-74.72	15.35	14	-	-	-		
NOMAD	44	63	Ingress	2023 JAN 25 02:54:59	2023 JAN 25 03:01:41	2023 JAN 25 03:03:25	506.00	-20.34	-24.22	-25.25	20.42	0.58	-4.94	18.00	1	6SUBD CO #5	Science: orders #132, #186, #186, #186, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	44	63	Egress	2023 JAN 25 03:24:04	2023 JAN 25 03:25:52	2023 JAN 25 03:33:03	539.00	-54.52	-70.14	171.09	-75.48	-80.41	-74.48	15.34	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	45	63	Ingress	2023 JAN 25 04:53:07	2023 JAN 25 04:59:53	2023 JAN 25 05:01:39	512.00	-49.16	-53.08	-54.12	19.84	-0.23	-5.86	18.00	1	6SUBD CO2 #13	Science: orders #156, #132, #118, #169, #154, #140, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	45	63	Egress	2023 JAN 25 05:21:58	2023 JAN 25 05:23:48	2023 JAN 25 05:31:04	546.00	-82.78	-98.24	142.25	-75.21	-80.26	-74.36	15.38	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	46	63	Ingress	2023 JAN 25 06:51:12	2023 JAN 25 06:58:03	2023 JAN 25 06:59:51	519.00	-77.95	-81.92	-82.99	19.35	-1.01	-6.77	17.99	14	-	-	-		
ACS	46	63	Egress	2023 JAN 25 07:19:48	2023 JAN 25 07:21:40	2023 JAN 25 07:29:01	553.00	-110.80	-125.83	113.62	-74.80	-80.01	-74.37	15.45	14	-	-	-		
