NOM_02, OCCEG, 82, 84, 169, 194
NOM_03, OCCEG, 37, 44, 45, 53, 64, 67, 69, 70, 72, 74, 108, 115, 117, 119, 122, 124, 134, 136, 144, 149, 155, 158, 171, 180, 192, 201, 203, 207, 245, 263, 302, 313, 315, 327
NOM_03, OCCIN, 36, 37, 65, 77, 82, 90, 91, 93, 103, 108, 112, 115, 127, 153, 158, 166, 168, 169, 171, 176, 180, 187, 190, 195, 239, 251, 253, 268, 270, 280, 295, 297, 299, 319, 332, 336
NOM_03, OCCME, 24, 26, 31
CO_001, OCCEG, 141, 182, 290
CO_001, OCCIN, 51, 69, 124
CO_002, OCCEG, 55, 91, 132, 146, 148, 161, 178, 183, 223, 230, 275, 292, 342
CO_002, OCCIN, 42, 50, 58, 100, 110, 143, 155, 163, 182, 183, 194, 199, 243, 305
CO2_01, OCCEG, 98, 129, 143, 151, 247, 288, 317, 338
CO2_01, OCCIN, 62, 156, 175, 266
CO2_02, OCCEG, 36, 48, 57, 79, 81, 105, 112, 120, 168, 176, 190, 195, 197, 221, 234, 279, 300, 310, 329, 340
CO2_02, OCCIN, 53, 67, 70, 75, 81, 117, 119, 122, 125, 131, 138, 141, 148, 151, 185, 192, 197, 218, 227, 241, 255, 282, 309, 324, 334
HCL_01, OCCEG, 58, 95, 103, 138, 156, 163, 185, 205, 219, 331
HCL_01, OCCIN, 48, 60, 79, 86, 98, 114, 139, 144, 161, 224, 229
FUL_01, OCCEG, 42, 51, 62, 93, 107, 110, 131, 236, 250, 256, 265, 277, 286
FUL_01, OCCIN, 55, 95, 120, 129, 136, 164, 178, 208, 216, 273, 321, 326
FUL_01, OCCME, 29
