NOM_02, OCCEG, 24, 34, 36, 52, 103, 253
NOM_02, OCCIN, 7, 168, 169, 253
NOM_03, OCCEG, 10, 22, 50, 60, 79, 98, 109, 112, 116, 129, 138, 154, 159, 161, 166, 168, 171, 176, 189, 193, 196, 198, 199, 210, 215, 216, 221, 227, 232, 240, 244, 251, 266
NOM_03, OCCIN, 5, 15, 21, 33, 47, 53, 55, 71, 90, 109, 110, 116, 122, 127, 139, 141, 146, 148, 163, 164, 166, 176, 181, 184, 189, 202, 204, 205, 210, 212, 226, 229, 240, 246, 251, 257, 265, 266, 267
NOM_03, OCCME, 274, 275, 276
CO_002, OCCEG, 62, 242, 262
CO_002, OCCIN, 3, 69, 218
CO2_01, OCCEG, 28, 175
CO2_02, OCCEG, 38, 48, 146, 148, 156, 164, 246, 264, 267
CO2_02, OCCIN, 43, 80, 121, 135, 151, 175, 196, 198, 221, 232, 268
HCL_01, OCCEG, 14, 149
HCL_01, OCCIN, 41, 143, 270
FUL_01, OCCEG, 40, 64, 75, 91, 93, 105, 141, 229, 265
FUL_01, OCCIN, 29, 57, 129, 187, 242, 256
