S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2023 OCT 09 22:51:00,44.3162,-49.9566,297.2232,15.5286,50.7661,4.7282e-14,50.7661
TGO,2023 OCT 09 22:54:00,48.2799,-51.439,422.7145,15.4786,51.2713,0.1005,51.3256

MRO,2023 OCT 10 00:45:00,50.091,-78.3588,301.3102,15.4847,51.8708,4.15e-14,51.8708
TGO,2023 OCT 10 00:51:00,50.8656,-81.7277,423.4805,15.3572,50.9833,0.081227,51.0189

MRO,2023 OCT 10 02:36:00,46.495,-105.0205,298.3474,15.5078,51.0895,1.0356e-13,51.0895
TGO,2023 OCT 10 02:51:00,44.8561,-107.9457,418.9934,15.5561,51.1867,2.074,53.2507

MRO,2023 OCT 11 04:42:00,32.4705,-124.8828,287.6454,15.5881,49.9637,5.0087e-14,49.9637
TGO,2023 OCT 11 04:27:00,35.5422,-120.6441,412.8735,15.6272,50.6457,1.7362,52.3062

MRO,2023 OCT 11 06:36:00,38.3219,-153.0009,293.0439,15.5628,50.1912,5.6984e-14,50.1912
TGO,2023 OCT 11 06:24:00,38.1223,-150.008,415.1642,15.5678,50.2204,1.0759,49.1502

MRO,2023 OCT 11 10:18:00,30.6861,153.5244,288.2864,15.5992,50.0656,9.3055e-14,50.0656
TGO,2023 OCT 11 10:21:00,34.8336,152.9754,412.5212,15.6114,50.4132,0.54997,49.8904

MRO,2023 OCT 11 12:12:00,36.3583,125.3971,291.6873,15.5736,50.0994,8.3182e-14,50.0994
TGO,2023 OCT 11 12:18:00,37.5581,123.1088,414.1559,15.5183,49.588,0.13803,49.6945

MRO,2023 OCT 11 14:03:00,32.6406,98.6236,287.7388,15.5892,50.0131,1.8271e-14,50.0131
TGO,2023 OCT 11 14:18:00,31.559,96.1421,409.6754,15.6672,50.9622,1.2155,49.7708

MRO,2023 OCT 11 15:57:00,38.5959,70.4312,291.9886,15.5592,50.2183,8.0713e-14,50.2183
TGO,2023 OCT 11 16:15:00,34.1079,66.7876,410.5686,15.6083,50.3407,2.9072,47.4646

MRO,2023 OCT 12 16:06:00,9.0423,79.6427,270.7614,15.6797,54.2027,2.5044e-14,54.2027
TGO,2023 OCT 12 15:57:00,13.2955,83.7599,396.9506,15.8081,54.9405,0.20314,55.1237

MRO,2023 OCT 12 16:09:00,18.6213,78.4249,277.2453,15.6472,51.6243,4.9809e-14,51.6243
TGO,2023 OCT 12 15:54:00,22.1175,82.0474,402.7873,15.6453,51.1341,0.17433,51.3084

MRO,2023 OCT 12 18:03:00,24.6431,50.3635,282.6907,15.6258,50.6446,3.1964e-14,50.6446
TGO,2023 OCT 12 17:51:00,24.5867,52.6562,403.7964,15.5839,50.0803,0.24708,49.8564

MRO,2023 OCT 12 19:54:00,20.9229,23.6,281.028,15.6422,51.2358,5.1087e-14,51.2358
TGO,2023 OCT 12 19:51:00,18.304,24.7839,400.1821,15.6725,52.0341,1.7548,53.6171

MRO,2023 OCT 12 21:42:00,7.4514,-1.999,271.4699,15.6875,54.7764,6.6049e-15,54.7764
TGO,2023 OCT 12 21:51:00,12.2988,-2.8715,397.794,15.7756,54.7141,0.20719,54.8964

MRO,2023 OCT 12 23:36:00,13.1268,-30.0111,274.4324,15.6694,53.0127,2.9538e-14,53.0127
TGO,2023 OCT 12 23:48:00,15.0991,-32.3408,400.4245,15.7089,53.1418,0.19581,53.3251

MRO,2023 OCT 13 01:30:00,18.8802,-58.0606,278.09,15.6489,51.619,6.6792e-14,51.619
TGO,2023 OCT 13 01:45:00,17.7308,-62.1191,402.1525,15.6217,51.4204,3.1788,54.3142

MRO,2023 OCT 14 01:45:00,8.1852,-51.5418,271.1826,15.6872,54.5456,8.1524e-14,54.5456
TGO,2023 OCT 14 01:24:00,5.727,-46.6041,395.2601,15.6758,55.124,2.0292,53.2305

MRO,2023 OCT 14 05:24:00,-8.825,-104.0315,260.9939,15.7406,61.6463,3.8758e-14,61.6463
TGO,2023 OCT 14 05:24:00,-6.8138,-102.5679,387.9226,15.8381,62.0754,0.3288,62.1895

MRO,2023 OCT 14 05:27:00,0.80706,-105.2228,266.2271,15.7097,57.2821,7.1126e-15,57.2821
TGO,2023 OCT 14 05:21:00,2.0785,-104.0661,392.0915,15.6897,56.5408,0.26408,56.6974

MRO,2023 OCT 14 07:21:00,6.7541,-133.236,270.5658,15.6917,55.0295,1.3587e-14,55.0295
TGO,2023 OCT 14 07:18:00,4.6531,-133.3628,393.4466,15.6344,54.8831,0.26845,54.615

MRO,2023 OCT 14 10:57:00,-20.1812,175.471,257.7812,15.7761,67.5969,3.662e-14,67.5969
TGO,2023 OCT 14 11:21:00,-16.5663,172.3984,385.1797,15.9606,68.0827,0.40388,68.1428

MRO,2023 OCT 14 11:00:00,-10.5247,174.2673,261.7347,15.7447,62.4592,3.2784e-15,62.4592
TGO,2023 OCT 14 11:18:00,-7.6736,170.781,388.2165,15.8042,61.9747,0.33526,62.084

MRO,2023 OCT 14 12:54:00,-4.8331,146.2686,264.4406,15.7275,59.7245,2.0131e-14,59.7245
TGO,2023 OCT 14 13:15:00,-4.8711,141.3387,388.6635,15.7394,59.9034,0.31371,60.0276

MRO,2023 OCT 15 13:09:00,-15.5088,152.7582,259.3729,15.7639,65.0071,1.9606e-14,65.0071
TGO,2023 OCT 15 12:54:00,-17.0736,156.3099,384.9837,15.7572,65.7002,0.40486,65.7534

MRO,2023 OCT 15 13:12:00,-5.8652,151.5693,263.8438,15.7331,60.1902,2.163e-14,60.1902
TGO,2023 OCT 15 12:51:00,-8.1804,154.6833,387.9534,15.6,59.4192,0.33795,59.5241

MRO,2023 OCT 15 16:45:00,-42.5946,101.9954,252.7822,15.8836,81.0067,6.3611e-15,81.0067
TGO,2023 OCT 15 16:57:00,-38.2527,103.6328,378.5082,16.1875,81.5242,0.51748,81.5011

MRO,2023 OCT 15 16:48:00,-32.8813,100.5231,254.1899,15.8342,75.0068,8.9282e-14,75.0068
TGO,2023 OCT 15 16:54:00,-29.4149,101.0991,379.7132,15.97,74.58,0.48229,74.575

MRO,2023 OCT 15 18:45:00,-17.1077,71.1437,257.9732,15.7736,65.9029,5.1873e-14,65.9029
TGO,2023 OCT 15 18:48:00,-18.0128,69.7043,382.1402,15.7264,65.7727,0.32917,65.6706

MRO,2023 OCT 15 22:21:00,-44.0043,20.3118,253.8704,15.8889,81.8358,1.1734e-13,81.8358
TGO,2023 OCT 15 22:51:00,-39.2277,17.2521,379.8986,16.1714,81.8472,0.51897,81.8216

MRO,2023 OCT 15 22:24:00,-34.2939,18.8297,255.2636,15.8386,75.822,2.7175e-14,75.822
TGO,2023 OCT 15 22:48:00,-30.4093,14.6225,380.957,15.9475,74.8397,0.48632,74.8298

MRO,2023 OCT 16 22:42:00,-35.0803,24.1484,254.6871,15.8456,76.2282,2.6228e-14,76.2282
TGO,2023 OCT 16 22:24:00,-33.7655,28.31,380.4217,15.8311,75.3425,0.49611,75.3153

MRO,2023 OCT 17 00:36:00,-29.3373,-3.9749,256.2005,15.82,72.7625,9.1188e-14,72.7625
TGO,2023 OCT 17 00:21:00,-30.9281,-1.4099,381.3699,15.7478,72.8671,0.48361,72.8472

MRO,2023 OCT 17 02:30:00,-23.5836,-32.0455,256.9092,15.7981,69.4143,4.0357e-14,69.4143
TGO,2023 OCT 17 02:18:00,-28.1045,-31.0949,382.4947,15.6669,70.3939,0.46923,70.3836

MRO,2023 OCT 17 06:09:00,-40.8529,-84.149,251.6787,15.8772,79.7712,4.2738e-14,79.7712
TGO,2023 OCT 17 06:18:00,-40.4788,-85.3901,379.9092,15.9406,80.1506,0.51419,80.1115

MRO,2023 OCT 17 06:12:00,-31.1364,-85.588,253.3209,15.83,73.8352,4.7708e-15,73.8352
TGO,2023 OCT 17 06:15:00,-31.6675,-88.1037,381.0213,15.7111,72.8729,0.48552,72.8484

MRO,2023 OCT 17 08:06:00,-25.0872,-113.6805,255.2764,15.8067,70.2867,1.8271e-14,70.2867
TGO,2023 OCT 17 08:12:00,-29.1063,-117.659,380.9098,15.6386,70.6332,0.47306,70.617

MRO,2023 OCT 17 11:42:00,-52.0315,-164.1412,252.1619,15.9467,86.7209,1.5003e-14,86.7209
TGO,2023 OCT 17 12:15:00,-49.6848,-168.6549,381.1457,16.1811,87.2645,5.9333,93.1756

MRO,2023 OCT 17 13:36:00,-46.2432,167.4683,252.025,15.9033,83.049,2.3426e-14,83.049
TGO,2023 OCT 17 14:12:00,-42.3835,162.8976,380.558,16.1825,83.4212,41.4872,99.8383

MRO,2023 OCT 18 12:03:00,-43.1563,-160.5241,252.7946,15.8889,81.0429,2.0365e-14,81.0429
TGO,2023 OCT 18 11:48:00,-44.6597,-157.6801,380.8937,15.835,81.4384,0.5109,81.4192

MRO,2023 OCT 18 17:36:00,-54.9837,119.8145,251.4677,15.98,88.4776,2.915e-14,88.4776
TGO,2023 OCT 18 17:45:00,-53.3566,118.9896,378.1131,16.0711,88.2289,9.6626,97.8795

MRO,2023 OCT 18 17:39:00,-45.2484,117.9637,252.0266,15.9053,82.3544,3.4841e-14,82.3544
TGO,2023 OCT 18 17:42:00,-45.2969,115.6804,378.2962,15.8019,81.4966,0.51575,81.5787

MRO,2023 OCT 18 19:33:00,-39.2501,89.7589,252.2487,15.8744,78.655,2.2938e-14,78.655
TGO,2023 OCT 18 19:39:00,-42.811,85.7166,377.989,15.7022,79.1517,0.50834,79.097

MRO,2023 OCT 19 01:06:00,-50.5217,9.7068,252.7572,15.9397,85.6052,1.4224e-14,85.6052
TGO,2023 OCT 19 01:36:00,-45.9655,5.3732,379.8745,16.1375,84.728,48.8841,103.2097

MRO,2023 OCT 20 01:27:00,-41.9195,13.403,253.7577,15.8872,80.1387,5.0314e-14,80.1387
TGO,2023 OCT 20 01:09:00,-46.8708,13.5337,379.4826,15.6039,80.6519,0.50181,80.6984

MRO,2023 OCT 20 02:18:00,59.5139,-176.9385,307.2339,4.0253,88.876,4.0314e-14,88.876
TGO,2023 OCT 20 02:12:00,58.9641,-172.7635,428.7665,4.2061,88.013,0.59818,88.353

MRO,2023 OCT 20 07:00:00,-53.6781,-66.3569,250.3506,15.9719,87.473,3.3996e-14,87.473
TGO,2023 OCT 20 07:06:00,-55.4785,-69.3678,379.3712,15.8686,87.776,10.2323,97.9977

MRO,2023 OCT 20 07:03:00,-43.9389,-68.1498,251.0783,15.9011,81.3805,6.3691e-14,81.3805
TGO,2023 OCT 20 07:03:00,-47.5562,-73.0927,379.6173,15.5717,80.792,0.52077,80.9443

MRO,2023 OCT 20 07:54:00,61.4058,101.8525,308.9476,4.0619,87.643,2.0674e-14,87.643
TGO,2023 OCT 20 08:06:00,59.7534,101.015,426.512,4.2008,87.6706,0.57452,87.9736

MRO,2023 OCT 21 12:54:00,-55.9365,-142.5131,252.3435,15.9981,88.7555,9.5417e-15,88.7555
TGO,2023 OCT 21 12:36:00,-59.2042,-140.5159,380.0497,15.8392,89.5933,14.2551,103.8424

MRO,2023 OCT 21 18:30:00,-57.9612,136.0048,251.6728,16.0167,89.9752,3.4256e-14,89.9752
TGO,2023 OCT 21 18:30:00,-59.7628,133.0419,378.1965,15.8192,89.765,14.8942,104.6538

MRO,2023 OCT 21 19:24:00,65.5511,-55.4645,309.4519,4.1281,85.2608,3.9757e-14,85.2608
TGO,2023 OCT 21 19:30:00,63.997,-54.7932,430.3519,4.2703,85.2931,0.54684,85.5769

MRO,2023 OCT 22 01:00:00,66.8309,-136.8041,310.479,4.1564,84.481,3.2591e-14,84.481
TGO,2023 OCT 22 01:24:00,64.8138,-140.1425,431.3158,4.3231,84.6303,0.54079,84.9079

MRO,2023 OCT 22 22:33:00,-56.4751,86.43,251.189,16.0142,88.9701,2.6375e-14,88.9701
TGO,2023 OCT 22 22:00:00,-58.9613,88.6977,378.0966,15.63,87.978,0.46902,87.9386

MRO,2023 OCT 23 06:54:00,69.4534,147.4355,311.5966,4.2089,83.0748,1.4575e-14,83.0748
TGO,2023 OCT 23 06:54:00,67.9834,151.4676,430.8341,4.4775,82.5104,0.51499,82.7667

MRO,2023 OCT 23 12:30:00,70.8538,66.4868,310.691,4.2631,82.1765,1.321e-14,82.1765
TGO,2023 OCT 23 12:48:00,68.8025,66.6465,432.6941,4.5656,81.7547,0.50781,82.0031

MRO,2023 OCT 23 18:06:00,72.6983,-14.6572,314.8574,4.3042,81.151,1.5903e-15,81.151
TGO,2023 OCT 23 18:42:00,69.2008,-19.2944,432.5476,4.5792,81.5566,0.50427,81.8027

MRO,2023 OCT 26 05:57:00,68.4734,-170.1836,310.9919,4.1908,84.1098,6.3611e-15,84.1098
TGO,2023 OCT 26 05:39:00,68.87,-168.038,432.9992,4.0419,84.5838,2.1302,86.4982

MRO,2023 OCT 26 07:51:00,62.8649,160.5238,308.4096,4.0875,87.5869,1.6218e-14,87.5869
TGO,2023 OCT 26 07:36:00,66.5818,158.0818,430.7166,3.6814,87.5634,0.52637,87.8637

MRO,2023 OCT 27 23:03:00,74.2433,-47.3136,313.1135,4.3869,80.788,1.4662e-14,80.788
TGO,2023 OCT 27 22:57:00,72.7135,-43.3901,432.9403,4.5511,80.8374,0.47172,81.0685

MRO,2023 OCT 28 00:57:00,68.4622,-77.6737,309.5923,4.2122,84.2957,2.4026e-14,84.2957
TGO,2023 OCT 28 00:54:00,71.0985,-78.5179,431.7021,4.1075,83.4091,0.59478,83.8063

MRO,2023 OCT 28 04:39:00,75.485,-128.0441,313.6942,4.4558,80.0345,1.8883e-14,80.0345
TGO,2023 OCT 28 04:51:00,73.1515,-127.4097,434.5633,4.6928,80.1371,0.46704,80.3603

MRO,2023 OCT 28 06:33:00,69.8213,-159.113,311.7086,4.2339,83.5563,3.3547e-14,83.5563
TGO,2023 OCT 28 06:48:00,71.4787,-163.6821,433.829,4.1725,82.9881,0.48434,83.2412

MRO,2023 OCT 28 10:15:00,77.3516,151.5096,313.946,4.5433,79.0044,2.1469e-14,79.0044
TGO,2023 OCT 28 10:45:00,73.5973,147.6795,432.0695,4.7747,79.6856,0.4621,79.9033

