Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
330	2019 APR 19 16:36:38	2019 APR 19 17:39:39	2019 APR 19 17:07:49	3780.0	30.4	83.8	-163.8	-70.8	10.5	70.7	11.1	
331	2019 APR 19 18:34:28	2019 APR 19 19:37:29	2019 APR 19 19:05:39	3780.0	1.8	54.9	167.4	-70.7	10.7	70.7	11.1	
332	2019 APR 19 20:32:20	2019 APR 19 21:35:23	2019 APR 19 21:03:33	3782.0	-26.9	26.0	138.7	-70.6	10.8	70.5	11.1	
333	2019 APR 19 22:30:15	2019 APR 19 23:33:17	2019 APR 19 23:01:27	3782.0	-55.8	-3.0	109.8	-70.5	10.8	70.5	11.1	
334	2019 APR 20 00:28:09	2019 APR 20 01:31:13	2019 APR 20 00:59:23	3782.0	-84.3	-31.9	81.2	-70.5	10.9	70.5	11.1	
335	2019 APR 20 02:26:03	2019 APR 20 03:29:07	2019 APR 20 02:57:15	3784.0	-113.2	-60.9	52.7	-70.5	11.0	70.4	11.1	
336	2019 APR 20 04:23:54	2019 APR 20 05:26:57	2019 APR 20 04:55:07	3782.0	-141.8	-89.8	24.0	-70.4	11.1	70.4	11.0	
337	2019 APR 20 06:21:44	2019 APR 20 07:24:47	2019 APR 20 06:52:57	3782.0	-170.4	-118.7	-4.7	-70.4	11.2	70.3	11.0	
338	2019 APR 20 08:19:35	2019 APR 20 09:22:39	2019 APR 20 08:50:49	3784.0	160.8	-147.6	-33.6	-70.3	11.3	70.2	11.0	
339	2019 APR 20 10:17:29	2019 APR 20 11:20:35	2019 APR 20 10:48:43	3784.0	132.2	-176.6	-62.2	-70.2	11.5	70.1	11.0	
340	2019 APR 20 12:15:26	2019 APR 20 13:18:29	2019 APR 20 12:46:39	3782.0	103.4	154.5	-91.0	-70.1	11.6	70.1	11.0	
