Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	83	Ingress	2024 AUG 03 15:20:22	2024 AUG 03 15:23:53	2024 AUG 03 15:24:38	256.00	74.53	62.00	58.59	59.68	64.40	65.33	14.56	14	-	-	-		
N/A	1	83	Egress	2024 AUG 03 16:01:43	2024 AUG 03 16:02:30	2024 AUG 03 16:06:16	273.00	-88.61	-89.63	-94.67	-31.00	-32.56	-39.45	5.08	14	-	-	-		
NOMAD	2	83	Ingress	2024 AUG 03 17:18:17	2024 AUG 03 17:21:47	2024 AUG 03 17:22:32	255.00	45.71	33.27	29.87	59.76	64.43	65.35	14.55	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	2	83	Egress	2024 AUG 03 17:59:40	2024 AUG 03 18:00:26	2024 AUG 03 18:04:12	272.00	-117.44	-118.44	-123.48	-31.26	-32.78	-39.63	5.07	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 129 in steps of 5 (6 order(s) per 1 second(s))	COP row -1: 	&mroOverlap; 	
ACS	3	83	Ingress	2024 AUG 03 19:16:14	2024 AUG 03 19:19:43	2024 AUG 03 19:20:28	254.00	17.02	4.71	1.33	59.78	64.40	65.33	14.56	14	-	-	-		
ACS	3	83	Egress	2024 AUG 03 19:57:40	2024 AUG 03 19:58:26	2024 AUG 03 20:02:10	270.00	-146.29	-147.29	-152.29	-31.56	-33.07	-39.82	5.06	14	-	-	-		
NOMAD	4	83	Ingress	2024 AUG 03 21:14:13	2024 AUG 03 21:17:42	2024 AUG 03 21:18:26	253.00	-11.77	-24.05	-27.34	59.84	64.44	65.33	14.56	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	4	83	Egress	2024 AUG 03 21:55:43	2024 AUG 03 21:56:29	2024 AUG 03 22:00:12	269.00	-175.17	-176.18	178.84	-31.90	-33.40	-40.09	5.05	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
ACS	5	83	Ingress	2024 AUG 03 23:12:13	2024 AUG 03 23:15:42	2024 AUG 03 23:16:26	253.00	-40.64	-52.93	-56.22	59.94	64.51	65.40	14.55	3	-	-	-	&mroOverlap; 	
N/A	5	83	Egress	2024 AUG 03 23:53:46	2024 AUG 03 23:54:32	2024 AUG 03 23:58:15	269.00	155.92	154.92	149.92	-32.27	-33.76	-40.41	5.03	3	-	-	-	&mroOverlap; 	
NOMAD	6	83	Ingress	2024 AUG 04 01:10:11	2024 AUG 04 01:13:39	2024 AUG 04 01:14:23	252.00	-69.59	-81.86	-85.15	60.09	64.59	65.47	14.53	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	6	83	Egress	2024 AUG 04 01:51:46	2024 AUG 04 01:52:32	2024 AUG 04 01:56:15	269.00	127.04	126.03	121.02	-32.61	-34.10	-40.72	5.02	1	-	-	-		
NOMAD	7	83	Ingress	2024 AUG 04 03:08:06	2024 AUG 04 03:11:33	2024 AUG 04 03:12:17	251.00	-98.43	-110.64	-113.93	60.19	64.64	65.52	14.52	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ULYSSES FOSSAE; &mroOverlap; 	
N/A	7	83	Egress	2024 AUG 04 03:49:42	2024 AUG 04 03:50:28	2024 AUG 04 03:54:11	269.00	98.19	97.18	92.15	-32.92	-34.40	-40.99	5.01	1	-	-	-	&daysideMatch:ULYSSES FOSSAE; &mroOverlap; 	
ACS	8	83	Ingress	2024 AUG 04 05:05:59	2024 AUG 04 05:09:25	2024 AUG 04 05:10:09	250.00	-127.16	-139.26	-142.53	60.23	64.64	65.51	14.53	14	-	-	-		
ACS	8	83	Egress	2024 AUG 04 05:47:38	2024 AUG 04 05:48:23	2024 AUG 04 05:52:05	267.00	69.37	68.38	63.38	-33.18	-34.62	-41.14	5.00	14	-	-	-		
NOMAD	9	83	Ingress	2024 AUG 04 07:03:57	2024 AUG 04 07:07:22	2024 AUG 04 07:08:06	249.00	-155.95	-167.94	-171.19	60.29	64.65	65.52	14.53	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	9	83	Egress	2024 AUG 04 07:45:38	2024 AUG 04 07:46:23	2024 AUG 04 07:50:04	266.00	40.53	39.54	34.56	-33.45	-34.88	-41.33	4.99	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
