Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	83	Nightside	2024 AUG 03 15:13:07	2024 AUG 03 15:42:46	2024 AUG 03 16:12:25	3557.97	90.64	-124.77	-103.84	49.35	37.77	-49.41	144.11	2.41	14	-	-	-		
1	83	Dayside	2024 AUG 03 16:12:25	2024 AUG 03 16:41:43	2024 AUG 03 17:11:01	3516.85	-103.84	41.26	61.83	-49.41	-36.48	49.49	35.77	14.44	14	-		COP row -1: UVIS off		
2	83	Nightside	2024 AUG 03 17:11:01	2024 AUG 03 17:40:41	2024 AUG 03 18:10:21	3559.54	61.83	-153.67	-132.64	49.49	37.62	-49.54	144.32	2.40	1	-	-	-		
2	83	Dayside	2024 AUG 03 18:10:21	2024 AUG 03 18:39:40	2024 AUG 03 19:09:00	3518.96	-132.64	12.33	33.04	-49.54	-36.35	49.60	35.56	14.42	1	-		COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
3	83	Nightside	2024 AUG 03 19:09:00	2024 AUG 03 19:38:40	2024 AUG 03 20:08:20	3560.19	33.04	177.39	-161.47	49.60	37.43	-49.69	144.54	2.38	14	-	-	-		
3	83	Dayside	2024 AUG 03 20:08:20	2024 AUG 03 20:37:40	2024 AUG 03 21:07:01	3520.66	-161.47	-16.59	4.20	-49.69	-36.20	49.76	35.35	14.41	14	-		COP row -1: UVIS off		
4	83	Nightside	2024 AUG 03 21:07:01	2024 AUG 03 21:36:41	2024 AUG 03 22:06:20	3559.65	4.20	148.48	169.66	49.76	37.25	-49.87	144.75	2.37	1	-	-	-		
4	83	Dayside	2024 AUG 03 22:06:20	2024 AUG 03 22:35:41	2024 AUG 03 23:05:01	3520.99	169.66	-45.48	-24.69	-49.87	-36.00	49.96	35.16	14.40	1	-		COP row -1: UVIS off	&mroOverlap; 	
5	83	Nightside	2024 AUG 03 23:05:01	2024 AUG 03 23:34:41	2024 AUG 04 00:04:20	3558.72	-24.69	119.60	140.79	49.96	37.09	-50.07	144.93	2.36	3	-	-	-		
5	83	Dayside	2024 AUG 04 00:04:20	2024 AUG 04 00:33:40	2024 AUG 04 01:03:00	3519.78	140.79	-74.33	-53.58	-50.07	-35.77	50.18	34.98	14.38	3	CH4 3SUBD 01	Science: orders #134, #136, #168, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
6	83	Nightside	2024 AUG 04 01:03:00	2024 AUG 04 01:32:39	2024 AUG 04 02:02:18	3557.86	-53.58	90.76	111.92	50.18	36.94	-50.26	145.08	2.35	1	-	-	-		
6	83	Dayside	2024 AUG 04 02:02:18	2024 AUG 04 02:31:37	2024 AUG 04 03:00:56	3518.11	111.92	-103.17	-82.44	-50.26	-35.58	50.36	34.82	14.38	1	-		COP row -1: UVIS off		
7	83	Nightside	2024 AUG 04 03:00:56	2024 AUG 04 03:30:34	2024 AUG 04 04:00:12	3556.45	-82.44	61.93	83.08	50.36	36.76	-50.44	145.23	2.34	1	-	-	-		
