MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2025 JAN 18 13:51:00,71.5272,-107.2548,313.7632,14.3164,62.2802,2.2093e-14,62.2802,2025 JAN 18 13:57:00,72.3369,-109.9575,433.0212,14.2336,62.676,0.12075,62.6708
2025 JAN 19 17:54:00,71.2741,-156.3869,314.2959,14.3475,61.9851,3.6438e-14,61.9851,2025 JAN 18 17:54:00,69.9605,-159.2215,431.5062,14.7947,62.713,0.079575,62.7151
2025 JAN 20 12:36:00,70.6062,-69.1024,314.4737,14.3706,61.4208,5.3054e-14,61.4208,2025 JAN 20 13:09:00,67.6958,-70.6247,432.3705,14.8044,60.9476,0.062427,60.9397
2025 JAN 21 16:39:00,70.0256,-118.4915,314.1278,14.3844,60.8366,1.834e-14,60.8366,2025 JAN 21 16:39:00,69.1623,-119.6755,431.1691,14.3056,59.919,1.8151,61.7293
2025 JAN 23 07:54:00,65.3905,30.138,313.1119,14.5025,57.6359,8.5639e-15,57.6359,2025 JAN 23 08:00:00,62.2805,34.5136,427.4575,14.8914,57.4902,0.25382,57.5732
2025 JAN 23 13:30:00,63.0846,-50.9649,310.8217,14.5472,56.1962,4.326e-14,56.1962,2025 JAN 23 13:54:00,61.6093,-51.6977,429.8308,14.8878,57.0246,0.025825,57.003
2025 JAN 24 17:33:00,62.7772,-100.5941,310.0489,14.5447,55.7936,7.1119e-15,55.7936,2025 JAN 24 17:24:00,63.362,-99.4494,429.3023,14.475,55.8639,1.861,57.6944
2025 JAN 24 23:09:00,60.9516,178.2342,311.1536,14.585,54.7333,1.1472e-14,54.7333,2025 JAN 24 23:18:00,62.5619,175.4078,429.6591,14.5425,55.5981,0.29639,55.3143
2025 JAN 25 21:36:00,62.5774,-149.8833,310.5043,14.5653,55.5795,1.4224e-14,55.5795,2025 JAN 25 20:54:00,64.9936,-146.7894,429.55,14.09,55.2489,1.729,56.9607
2025 JAN 26 08:48:00,58.5421,47.3193,309.0382,14.615,53.1227,2.736e-14,53.1227,2025 JAN 26 08:45:00,55.9093,50.0776,424.3358,14.7503,52.3626,0.038457,52.3273
2025 JAN 26 10:39:00,54.7604,21.0053,307.9156,14.6617,51.0678,1.1018e-14,51.0678,2025 JAN 26 10:45:00,49.9652,24.9114,420.8321,15.0194,51.248,0.30828,51.4584
2025 JAN 26 12:33:00,60.2552,-7.5356,310.2445,14.6086,54.1696,4.565e-14,54.1696,2025 JAN 26 12:39:00,60.6351,-12.251,428.4517,14.3917,53.262,0.063349,53.2084
2025 JAN 26 14:24:00,56.2996,-33.9031,307.5309,14.6517,51.9115,6.265e-14,51.9115,2025 JAN 26 14:39:00,55.1145,-36.3963,426.6983,14.7289,51.7154,0.36854,52.0678
2025 JAN 26 16:15:00,52.4066,-60.46,305.3417,14.6822,49.8036,2.7909e-14,49.8036,2025 JAN 26 16:39:00,49.404,-61.7476,423.1438,14.9858,50.6657,0.54193,51.2069
2025 JAN 27 18:27:00,55.5003,-83.4436,307.6642,14.6553,51.2802,6.9031e-14,51.2802,2025 JAN 27 18:09:00,57.1834,-82.9168,426.7039,14.3983,50.7386,0.40642,50.344
2025 JAN 27 20:18:00,51.8169,-109.9872,304.5321,14.6867,49.3412,7.7794e-14,49.3412,2025 JAN 27 20:09:00,51.3473,-108.0135,422.5549,14.6722,48.9674,1.3208,50.2594
2025 JAN 27 22:09:00,48.1106,-136.5202,302.0909,14.7189,47.5875,7.4319e-14,47.5875,2025 JAN 27 22:09:00,45.2896,-134.2184,419.1488,14.8722,47.6049,3.8682,51.4325
2025 JAN 28 00:03:00,53.7451,-164.8609,307.1754,14.6789,50.3686,2.0178e-14,50.3686,2025 JAN 28 00:03:00,56.2054,-168.9392,426.3905,14.4072,50.0995,0.05908,50.0407
2025 JAN 28 01:54:00,49.8241,168.6213,305.4665,14.7122,48.4133,3.2161e-14,48.4133,2025 JAN 28 02:03:00,50.5503,166.2657,422.6371,14.7011,48.7174,2.5121,46.3601
2025 JAN 28 03:45:00,45.87,142.0052,302.4386,14.7386,46.6118,2.2264e-14,46.6118,2025 JAN 28 04:03:00,44.6064,139.2606,418.8252,14.8478,47.0399,3.1362,50.1532
2025 JAN 29 05:57:00,49.1335,119.1467,303.0586,14.72,47.9577,4.1713e-14,47.9577,2025 JAN 29 05:33:00,52.5832,119.5246,423.5147,14.3558,47.213,0.37735,47.0113
2025 JAN 29 07:48:00,45.3529,92.4807,299.272,14.7433,46.2614,5.4038e-14,46.2614,2025 JAN 29 07:33:00,46.7613,93.5875,419.8434,14.5736,45.4557,1.077,46.4981
2025 JAN 29 09:39:00,41.7166,65.7761,297.0141,14.7639,44.8254,7.3635e-14,44.8254,2025 JAN 29 09:33:00,40.8079,67.6906,415.0125,14.7942,44.7637,2.2549,42.5454
2025 JAN 29 11:30:00,38.0458,39.1049,295.8525,14.7867,43.628,5.4813e-14,43.628,2025 JAN 29 11:33:00,34.5491,40.4405,410.1934,14.9244,44.0987,0.093713,44.1626
2025 JAN 29 11:33:00,47.5254,37.5436,302.5337,14.7314,47.1969,5.9418e-14,47.1969,2025 JAN 29 11:27:00,51.6327,33.3937,421.2934,14.3572,46.58,0.061923,46.5202
2025 JAN 29 13:24:00,43.6406,10.9784,299.7189,14.7614,45.615,6.5665e-14,45.615,2025 JAN 29 13:27:00,45.8087,7.8363,418.855,14.6006,45.1618,2.6831,42.5792
2025 JAN 29 15:15:00,39.6734,-15.6843,296.0968,14.7847,44.1939,2.4688e-14,44.1939,2025 JAN 29 15:27:00,39.8147,-19.3732,416.5098,14.7333,43.7068,1.204,44.9104
2025 JAN 29 17:06:00,35.7334,-42.4335,292.9508,14.8025,42.9991,5.8647e-14,42.9991,2025 JAN 29 17:27:00,33.9915,-46.0463,412.9721,14.9022,43.6618,1.7885,41.8833
2025 JAN 30 19:12:00,20.2014,-62.5605,280.956,14.8686,41.2216,3.8167e-14,41.2216,2025 JAN 30 19:03:00,24.4616,-60.8026,406.427,14.8397,41.0351,6.3264,47.2918
2025 JAN 30 21:06:00,25.9936,-90.648,285.1385,14.8456,41.2777,1.3114e-14,41.2777,2025 JAN 30 21:00:00,27.1402,-89.9572,407.344,14.7944,40.758,3.2421,43.9757
2025 JAN 30 22:57:00,22.2923,-117.4392,282.2663,14.8606,41.1579,2.249e-14,41.1579,2025 JAN 30 23:00:00,20.9995,-117.1291,402.8554,14.9297,42.0828,0.14616,42.2287
2025 JAN 31 00:48:00,18.5409,-144.2294,280.4003,14.8753,41.3322,3.4841e-14,41.3322,2025 JAN 31 00:57:00,23.4833,-146.9982,404.9908,14.8369,40.9009,3.6208,44.4982
2025 JAN 31 00:51:00,28.0783,-145.4859,287.3251,14.8403,41.4994,3.0005e-14,41.4994,2025 JAN 31 00:57:00,23.4833,-146.9982,404.9908,14.8369,40.9009,3.6208,44.4982
2025 JAN 31 02:39:00,14.658,-171.0372,278.2776,14.8892,41.7986,2.0917e-14,41.7986,2025 JAN 31 02:57:00,17.4298,-174.2966,401.0803,14.9639,42.6393,0.073295,42.6175
2025 JAN 31 02:42:00,24.2016,-172.2587,285.2582,14.8564,41.2216,2.3209e-14,41.2216,2025 JAN 31 02:54:00,26.2112,-176.1226,406.7274,14.7936,40.5967,0.26855,40.3427
2025 FEB 01 02:54:00,2.7772,-164.4921,270.7361,14.9325,45.0687,2.642e-14,45.0687,2025 FEB 01 02:36:00,5.1582,-160.0062,394.0489,14.9394,44.437,6.6504,50.3492
2025 FEB 01 04:48:00,8.3678,167.5103,274.3702,14.9156,43.2591,1.8132e-14,43.2591,2025 FEB 01 04:33:00,8.0822,171.5922,395.6245,14.9444,43.7412,3.372,40.5579
2025 FEB 01 06:42:00,13.9176,139.5126,277.9949,14.8986,42.0081,4.7708e-15,42.0081,2025 FEB 01 06:30:00,10.7553,141.4543,396.7262,14.8333,41.567,3.2352,44.5075
2025 FEB 01 10:21:00,-3.431,87.0517,265.8595,14.9544,47.7064,7.7296e-15,47.7064,2025 FEB 01 10:30:00,-1.5719,86.0111,388.3793,15.0311,48.0161,0.58216,48.3164
2025 FEB 01 10:24:00,6.1732,85.8684,271.4266,14.9242,43.942,2.2221e-14,43.942,2025 FEB 01 10:27:00,7.3014,84.4931,393.1051,14.8811,43.0268,0.73847,43.5381
2025 FEB 01 12:18:00,12.0922,57.8471,275.9218,14.9058,42.3773,4.5008e-14,42.3773,2025 FEB 01 12:24:00,9.8129,55.2012,394.1781,14.8267,41.6592,0.2119,41.8312
2025 FEB 02 09:24:00,67.8982,-63.0667,311.194,3.3853,88.8494,1.1577e-14,88.8494,2025 FEB 02 09:27:00,66.5409,-58.8137,429.5036,3.7175,88.2272,52.1231,62.0365
2025 FEB 02 16:06:00,-36.7593,14.5374,256.4323,15.0814,68.226,3.9757e-14,68.226,2025 FEB 02 16:09:00,-32.5277,18.3155,380.8292,15.3817,68.4192,0.48353,68.3834
2025 FEB 02 16:09:00,-27.072,13.191,258.6114,15.0403,61.5599,1.1577e-14,61.5599,2025 FEB 02 16:06:00,-23.6648,16.1564,382.346,15.1892,61.1109,0.38325,61.0283
2025 FEB 02 18:03:00,-21.4713,-14.8606,260.0391,15.0197,57.9249,5.5478e-14,57.9249,2025 FEB 02 18:03:00,-20.8177,-13.3806,383.7622,15.1183,58.6666,0.32456,58.4402
2025 FEB 02 18:06:00,-11.8235,-16.0682,263.5469,14.9878,52.1667,1.6905e-14,52.1667,2025 FEB 02 18:00:00,-11.9245,-15.0361,386.5302,14.9592,51.8593,0.65976,51.2123
2025 FEB 02 20:00:00,-6.1825,-44.0772,265.3522,14.9703,49.1983,6.3611e-15,49.1983,2025 FEB 02 19:57:00,-9.1572,-44.6206,388.1104,14.8853,49.5093,0.72079,49.8377
2025 FEB 02 23:33:00,-42.8942,-93.69,252.6865,15.1186,72.7038,2.6991e-14,72.7038,2025 FEB 03 00:03:00,-39.3985,-95.4028,379.69,15.4911,73.6658,0.50244,73.6119
2025 FEB 02 23:36:00,-33.1799,-95.1638,254.5213,15.0689,65.7915,6.5728e-14,65.7915,2025 FEB 03 00:00:00,-30.5758,-98.0228,380.8825,15.2678,66.1139,0.473,66.0816
2025 FEB 02 23:39:00,-23.4887,-96.4865,257.2228,15.0294,59.2678,3.1092e-14,59.2678,2025 FEB 02 23:57:00,-21.6996,-100.056,382.7884,15.0836,58.8043,0.36255,58.6869
2025 FEB 03 01:33:00,-17.5672,-124.537,260.1335,15.0089,55.5647,2.915e-14,55.5647,2025 FEB 03 01:54:00,-19.127,-129.5233,383.3002,15.0172,56.5555,0.66942,56.744
2025 FEB 04 01:51:00,-19.8249,-119.1626,259.2991,15.0228,57.1174,3.2591e-14,57.1174,2025 FEB 04 01:30:00,-22.3712,-116.1853,382.4741,14.8806,57.0636,1.3193,57.649
2025 FEB 04 05:24:00,-56.691,-167.9921,253.3654,15.2233,83.0447,1.0815e-14,83.0447,2025 FEB 04 05:36:00,-51.932,-163.7919,381.4148,15.6981,83.1304,1.9859,85.053
2025 FEB 04 05:27:00,-46.9639,-169.9046,254.122,15.1447,75.8423,4.9688e-14,75.8423,2025 FEB 04 05:33:00,-43.4394,-167.839,381.5447,15.3797,75.3602,0.50027,75.2922
2025 FEB 04 09:21:00,-16.2598,131.1337,261.0006,15.0103,54.9614,5.769e-14,54.9614,2025 FEB 04 09:21:00,-20.2692,127.7101,382.7936,14.7822,54.7042,0.40913,54.7153
2025 FEB 04 12:54:00,-52.9819,82.1784,252.9658,15.2025,80.414,6.7937e-15,80.414,2025 FEB 04 13:27:00,-50.3116,79.5384,378.2841,15.5619,81.1775,0.67864,81.6418
2025 FEB 04 12:57:00,-43.2579,80.3937,253.8251,15.1322,73.2601,2.6988e-14,73.2601,2025 FEB 04 13:24:00,-41.67,75.6412,378.4772,15.2536,73.1984,0.49495,73.126
2025 FEB 05 13:15:00,-45.4602,85.8457,253.5245,15.1514,75.0372,4.6079e-14,75.0372,2025 FEB 05 13:00:00,-44.829,89.668,377.9856,15.1628,74.6946,0.49066,74.6125
2025 FEB 05 15:12:00,-29.7184,56.1571,255.7817,15.0703,63.8655,5.4442e-14,63.8655,2025 FEB 05 14:54:00,-33.561,56.8764,379.7243,14.8261,64.1147,0.46488,64.0447
2025 FEB 05 20:45:00,-41.6843,-24.0802,255.5184,15.1239,72.293,3.2435e-14,72.293,2025 FEB 05 20:51:00,-42.8161,-26.8385,380.8796,15.0375,72.3738,0.48632,72.2873
2025 FEB 06 02:15:00,-63.0433,-101.3712,251.6831,15.3253,88.1821,2.0005e-14,88.1821,2025 FEB 06 02:51:00,-59.9555,-104.2338,378.7142,15.7186,88.3524,12.982,101.3275
2025 FEB 06 02:24:00,-33.8692,-107.0828,254.7584,15.0906,66.8081,3.2784e-14,66.8081,2025 FEB 07 02:18:00,-38.3106,-102.5544,379.5974,14.6586,66.3019,0.46738,66.2057
2025 FEB 06 20:57:00,-63.4731,-14.486,254.1686,15.3217,88.5645,4.0614e-14,88.5645,2025 FEB 05 20:57:00,-59.0793,-18.0643,380.5162,15.7197,87.7971,11.5806,99.3694
