Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	60	Nightside	2022 OCT 29 14:50:31	2022 OCT 29 15:20:02	2022 OCT 29 15:49:34	3543.07	87.34	139.37	-107.04	-73.24	9.61	73.24	163.95	1.07	3	-	-	-		
1	60	Dayside	2022 OCT 29 15:49:34	2022 OCT 29 16:19:01	2022 OCT 29 16:48:27	3533.72	-107.04	-55.50	58.63	73.24	-8.06	-73.26	15.92	13.04	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
2	60	Nightside	2022 OCT 29 16:48:27	2022 OCT 29 17:17:58	2022 OCT 29 17:47:29	3541.24	58.63	110.43	-135.76	-73.26	9.63	73.26	164.20	1.06	1	-	-	-		
2	60	Dayside	2022 OCT 29 17:47:29	2022 OCT 29 18:16:55	2022 OCT 29 18:46:21	3532.12	-135.76	-84.43	29.92	73.26	-8.11	-73.27	15.67	13.02	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
3	60	Nightside	2022 OCT 29 18:46:21	2022 OCT 29 19:15:51	2022 OCT 29 19:45:21	3540.72	29.92	81.52	-164.51	-73.27	9.68	73.26	164.43	1.04	14	-	-	-		
3	60	Dayside	2022 OCT 29 19:45:21	2022 OCT 29 20:14:47	2022 OCT 29 20:44:12	3530.69	-164.51	-113.33	1.05	73.26	-8.13	-73.24	15.45	13.01	14	-		COP row -1: UVIS off	&mroOverlap; 	
4	60	Nightside	2022 OCT 29 20:44:12	2022 OCT 29 21:13:43	2022 OCT 29 21:43:14	3541.74	1.05	52.62	166.59	-73.24	9.73	73.23	164.66	1.03	14	-	-	-		
4	60	Dayside	2022 OCT 29 21:43:14	2022 OCT 29 22:12:40	2022 OCT 29 22:42:06	3532.42	166.59	-142.24	-27.93	73.23	-8.15	-73.19	15.23	12.99	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
5	60	Nightside	2022 OCT 29 22:42:06	2022 OCT 29 23:11:38	2022 OCT 29 23:41:09	3543.04	-27.93	23.70	137.57	-73.19	9.71	73.17	164.88	1.01	1	-	-	-		
5	60	Dayside	2022 OCT 29 23:41:09	2022 OCT 30 00:10:36	2022 OCT 30 00:40:03	3533.80	137.57	-171.18	-56.85	73.17	-8.20	-73.15	14.98	12.98	1	-		COP row -1: UVIS off		
6	60	Nightside	2022 OCT 30 00:40:03	2022 OCT 30 01:09:35	2022 OCT 30 01:39:07	3543.81	-56.85	-5.25	108.66	-73.15	9.71	73.13	165.13	1.00	14	-	-	-		
6	60	Dayside	2022 OCT 30 01:39:07	2022 OCT 30 02:08:34	2022 OCT 30 02:38:00	3533.37	108.66	159.87	-85.69	73.13	-8.24	-73.14	14.72	12.96	14	-		COP row -1: UVIS off	&nomadSolarCalibration; &daysideMatch:CERBERUS FOSSAE; 	
7	60	Nightside	2022 OCT 30 02:38:00	2022 OCT 30 03:07:33	2022 OCT 30 03:37:05	3544.32	-85.69	-34.21	79.87	-73.14	9.76	73.13	165.39	0.98	14	-	-	-		
7	60	Dayside	2022 OCT 30 03:37:05	2022 OCT 30 04:06:30	2022 OCT 30 04:35:56	3531.60	79.87	130.92	-114.46	73.13	-8.26	-73.14	14.47	12.94	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
8	60	Nightside	2022 OCT 30 04:35:56	2022 OCT 30 05:05:28	2022 OCT 30 05:35:00	3544.02	-114.46	-63.15	51.17	-73.14	9.83	73.15	165.64	0.96	3	-	-	-		
8	60	Dayside	2022 OCT 30 05:35:00	2022 OCT 30 06:04:25	2022 OCT 30 06:33:50	3530.08	51.17	101.99	-143.20	73.15	-8.28	-73.15	14.23	12.93	3	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
9	60	Nightside	2022 OCT 30 06:33:50	2022 OCT 30 07:03:22	2022 OCT 30 07:32:53	3542.72	-143.20	-92.07	22.44	-73.15	9.88	73.16	165.88	0.95	1	-	-	-		
9	60	Dayside	2022 OCT 30 07:32:53	2022 OCT 30 08:02:18	2022 OCT 30 08:31:42	3529.27	22.44	73.09	-171.96	73.16	-8.33	-73.15	14.01	12.91	1	-		COP row -1: UVIS off		
10	60	Nightside	2022 OCT 30 08:31:42	2022 OCT 30 09:01:14	2022 OCT 30 09:30:45	3542.68	-171.96	-120.97	-6.48	-73.15	9.89	73.12	166.10	0.93	1	-	-	-		
10	60	Dayside	2022 OCT 30 09:30:45	2022 OCT 30 10:00:10	2022 OCT 30 10:29:35	3530.09	-6.48	44.19	159.09	73.12	-8.38	-73.10	13.78	12.90	1	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
11	60	Nightside	2022 OCT 30 10:29:35	2022 OCT 30 10:59:08	2022 OCT 30 11:28:40	3544.75	159.09	-149.89	-35.46	-73.10	9.90	73.06	166.33	0.92	14	-	-	-		
11	60	Dayside	2022 OCT 30 11:28:40	2022 OCT 30 11:58:06	2022 OCT 30 12:27:32	3531.62	-35.46	15.24	130.09	73.06	-8.38	-73.04	13.54	12.88	14	-		COP row -1: UVIS off		
12	60	Nightside	2022 OCT 30 12:27:32	2022 OCT 30 12:57:04	2022 OCT 30 13:26:37	3545.25	130.09	-178.83	-64.36	-73.04	9.95	73.03	166.58	0.90	1	-	-	-		
12	60	Dayside	2022 OCT 30 13:26:37	2022 OCT 30 13:56:03	2022 OCT 30 14:25:30	3533.16	-64.36	-13.71	101.20	73.03	-8.38	-73.01	13.30	12.87	1	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
13	60	Nightside	2022 OCT 30 14:25:30	2022 OCT 30 14:55:02	2022 OCT 30 15:24:34	3544.02	101.20	152.22	-93.18	-73.01	9.99	73.02	166.83	0.88	14	-	-	-		
13	60	Dayside	2022 OCT 30 15:24:34	2022 OCT 30 15:54:01	2022 OCT 30 16:23:28	3534.03	-93.18	-42.66	72.45	73.02	-8.43	-73.02	13.04	12.85	14	-		COP row -1: UVIS off		
14	60	Nightside	2022 OCT 30 16:23:28	2022 OCT 30 16:52:59	2022 OCT 30 17:22:30	3541.96	72.45	123.27	-121.93	-73.02	10.02	73.03	167.07	0.87	14	-	-	-		
14	60	Dayside	2022 OCT 30 17:22:30	2022 OCT 30 17:51:56	2022 OCT 30 18:21:23	3533.14	-121.93	-71.59	43.76	73.03	-8.50	-73.04	12.79	12.83	14	-		COP row -1: UVIS off		
15	60	Nightside	2022 OCT 30 18:21:23	2022 OCT 30 18:50:53	2022 OCT 30 19:20:24	3540.72	43.76	94.35	-150.66	-73.04	10.05	73.04	167.31	0.85	1	-	-	-		
15	60	Dayside	2022 OCT 30 19:20:24	2022 OCT 30 19:49:49	2022 OCT 30 20:19:15	3530.86	-150.66	-100.50	14.98	73.04	-8.52	-73.04	12.56	12.82	1	-		COP row -1: UVIS off	&daysideMatch:ASCRAEUS MONS; &daysideMatch:SOUTH THAUMASIA; &mroOverlap; 	
16	60	Nightside	2022 OCT 30 20:19:15	2022 OCT 30 20:48:45	2022 OCT 30 21:18:16	3541.30	14.98	65.45	-179.47	-73.04	10.12	73.03	167.54	0.84	3	-	-	-		
16	60	Dayside	2022 OCT 30 21:18:16	2022 OCT 30 21:47:41	2022 OCT 30 22:17:07	3530.91	-179.47	-129.41	-13.97	73.03	-8.53	-72.98	12.34	12.80	3	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 81: NADIR: Horizontal Bin (57:245;0:1047), Tint = 5000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
17	60	Nightside	2022 OCT 30 22:17:07	2022 OCT 30 22:46:38	2022 OCT 30 23:16:10	3542.99	-13.97	36.55	151.55	-72.98	10.14	72.96	167.76	0.82	1	-	-	-		
17	60	Dayside	2022 OCT 30 23:16:10	2022 OCT 30 23:45:36	2022 OCT 31 00:15:03	3532.99	151.55	-158.33	-42.91	72.96	-8.57	-72.94	12.11	12.79	1	-		COP row -1: UVIS off		
18	60	Nightside	2022 OCT 31 00:15:03	2022 OCT 31 00:44:35	2022 OCT 31 01:14:07	3543.93	-42.91	7.61	122.59	-72.94	10.13	72.91	168.00	0.81	1	-	-	-		
18	60	Dayside	2022 OCT 31 01:14:07	2022 OCT 31 01:43:33	2022 OCT 31 02:13:00	3533.36	122.59	172.72	-71.78	72.91	-8.62	-72.91	11.85	12.77	1	-		COP row -1: UVIS off		
19	60	Nightside	2022 OCT 31 02:13:00	2022 OCT 31 02:42:32	2022 OCT 31 03:12:05	3544.53	-71.78	-21.35	93.75	-72.91	10.15	72.90	168.25	0.79	14	-	-	-		
