TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,3114,3114,1,1,dayside,2020 OCT 03 16:36:41,LNO ON
-1,-1,-1,-1,-1,2,dayside,2020 OCT 03 18:34:37,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2020 OCT 03 20:32:36,LNO OFF
0,1,3784,3784,1,4,dayside,2020 OCT 03 22:30:37,LNO ON
-1,-1,-1,-1,-1,5,dayside,2020 OCT 04 00:28:37,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2020 OCT 04 02:26:33,ALL OFF
-1,-1,-1,-1,-1,7,dayside,2020 OCT 04 04:24:27,LNO OFF
0,1,1324,1324,1,8,dayside,2020 OCT 04 06:22:23,LNO ON
-1,-1,-1,-1,-1,9,dayside,2020 OCT 04 08:20:21,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2020 OCT 04 10:18:21,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2020 OCT 04 12:16:20,LNO OFF
0,1,3782,3782,1,12,dayside,2020 OCT 04 14:14:17,LNO ON
-1,-1,-1,-1,-1,13,dayside,2020 OCT 04 16:12:12,LNO OFF
0,1,944,944,1,14,dayside,2020 OCT 04 18:10:06,LNO ON
-1,-1,-1,-1,-1,15,dayside,2020 OCT 04 20:08:04,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2020 OCT 04 22:06:04,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2020 OCT 05 00:04:05,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2020 OCT 05 02:02:03,LNO OFF
0,1,3118,3118,1,19,dayside,2020 OCT 05 03:59:57,LNO ON
-1,-1,-1,-1,-1,20,dayside,2020 OCT 05 05:57:52,LNO OFF
0,1,3785,3785,1,21,dayside,2020 OCT 05 07:55:49,LNO ON
-1,-1,-1,-1,-1,22,dayside,2020 OCT 05 09:53:48,LNO OFF
-1,-1,-1,-1,-1,23,dayside,2020 OCT 05 11:51:47,LNO OFF
0,1,3782,3782,1,24,dayside,2020 OCT 05 13:49:45,LNO ON
-1,-1,-1,-1,-1,25,dayside,2020 OCT 05 15:47:40,LNO OFF
0,1,3786,3786,1,26,dayside,2020 OCT 05 17:45:33,LNO ON
-1,-1,-1,-1,-1,27,dayside,2020 OCT 05 19:43:29,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2020 OCT 05 21:41:29,LNO OFF
0,1,3784,3784,1,29,dayside,2020 OCT 05 23:39:29,LNO ON
-1,-1,-1,-1,-1,30,dayside,2020 OCT 06 01:37:28,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2020 OCT 06 03:35:24,LNO OFF
0,1,904,904,1,32,dayside,2020 OCT 06 05:33:17,LNO ON
-1,-1,-1,-1,-1,33,dayside,2020 OCT 06 07:31:13,LNO OFF
0,1,872,872,1,34,dayside,2020 OCT 06 09:29:11,LNO ON
-1,-1,-1,-1,-1,35,dayside,2020 OCT 06 11:27:10,LNO OFF
