Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
47	Dayside	2019 SEP 18 12:00:39	2019 SEP 18 12:30:17	2019 SEP 18 12:59:55	3556.30	56.28	-162.90	-138.20	53.08	33.20	-53.11	19.34	13.33	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
48	Nightside	2019 SEP 18 12:59:55	2019 SEP 18 13:29:16	2019 SEP 18 13:58:37	3522.19	-138.20	3.10	27.45	-53.11	-31.95	53.15	160.80	1.35	1	-	-	-		
48	Dayside	2019 SEP 18 13:58:37	2019 SEP 18 14:28:15	2019 SEP 18 14:57:54	3556.20	27.45	168.14	-167.08	53.15	33.06	-53.21	19.09	13.31	1	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
49	Nightside	2019 SEP 18 14:57:54	2019 SEP 18 15:27:15	2019 SEP 18 15:56:37	3523.40	-167.08	-25.86	-1.44	-53.21	-31.84	53.26	161.03	1.33	1	-	-	-		
49	Dayside	2019 SEP 18 15:56:37	2019 SEP 18 16:26:15	2019 SEP 18 16:55:52	3555.26	-1.44	139.20	164.02	53.26	32.96	-53.33	18.87	13.29	1	CH4 H2O 2SUBD 01	Science: orders #168, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
50	Nightside	2019 SEP 18 16:55:52	2019 SEP 18 17:25:14	2019 SEP 18 17:54:35	3523.22	164.02	-54.78	-30.38	-53.33	-31.70	53.39	161.25	1.32	14	-	-	-		
50	Dayside	2019 SEP 18 17:54:35	2019 SEP 18 18:24:13	2019 SEP 18 18:53:50	3554.25	-30.38	110.29	135.10	53.39	32.88	-53.45	18.68	13.28	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
51	Nightside	2019 SEP 18 18:53:50	2019 SEP 18 19:23:11	2019 SEP 18 19:52:31	3521.78	135.10	-83.66	-59.31	-53.45	-31.56	53.53	161.44	1.31	1	-	-	-		
51	Dayside	2019 SEP 18 19:52:31	2019 SEP 18 20:22:08	2019 SEP 18 20:51:45	3553.42	-59.31	81.41	106.19	53.53	32.79	-53.58	18.51	13.27	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
52	Nightside	2019 SEP 18 20:51:45	2019 SEP 18 21:21:05	2019 SEP 18 21:50:25	3520.40	106.19	-112.54	-88.18	-53.58	-31.45	53.63	161.62	1.29	14	-	-	-		
52	Dayside	2019 SEP 18 21:50:25	2019 SEP 18 22:20:01	2019 SEP 18 22:49:38	3552.28	-88.18	52.53	77.34	53.63	32.67	-53.67	18.31	13.26	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
53	Nightside	2019 SEP 18 22:49:38	2019 SEP 18 23:18:59	2019 SEP 18 23:48:20	3522.05	77.34	-141.45	-117.00	-53.67	-31.36	53.70	161.83	1.28	3	-	-	-		
53	Dayside	2019 SEP 18 23:48:20	2019 SEP 19 00:17:56	2019 SEP 19 00:47:32	3552.83	-117.00	23.58	48.53	53.70	32.56	-53.74	18.07	13.24	3	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
54	Nightside	2019 SEP 19 00:47:32	2019 SEP 19 01:16:54	2019 SEP 19 01:46:16	3523.81	48.53	-170.41	-145.84	-53.74	-31.26	53.78	162.07	1.26	1	-	-	-		
54	Dayside	2019 SEP 19 01:46:16	2019 SEP 19 02:15:54	2019 SEP 19 02:45:31	3555.13	-145.84	-5.38	19.68	53.78	32.46	-53.82	17.83	13.22	1	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
55	Nightside	2019 SEP 19 02:45:31	2019 SEP 19 03:14:53	2019 SEP 19 03:44:15	3523.19	19.68	160.63	-174.72	-53.82	-31.14	53.88	162.32	1.25	1	-	-	-		
55	Dayside	2019 SEP 19 03:44:15	2019 SEP 19 04:13:53	2019 SEP 19 04:43:31	3556.74	-174.72	-34.32	-9.23	53.88	32.35	-53.92	17.61	13.21	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
56	Nightside	2019 SEP 19 04:43:31	2019 SEP 19 05:12:52	2019 SEP 19 05:42:13	3521.86	-9.23	131.68	156.38	-53.92	-31.05	53.99	162.53	1.23	14	-	-	-		
56	Dayside	2019 SEP 19 05:42:13	2019 SEP 19 06:11:51	2019 SEP 19 06:41:30	3556.38	156.38	-63.23	-38.17	53.99	32.21	-54.06	17.40	13.19	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
57	Nightside	2019 SEP 19 06:41:30	2019 SEP 19 07:10:50	2019 SEP 19 07:40:10	3520.75	-38.17	102.78	127.45	-54.06	-30.97	54.11	162.72	1.22	3	-	-	-		
57	Dayside	2019 SEP 19 07:40:10	2019 SEP 19 08:09:47	2019 SEP 19 08:39:25	3554.40	127.45	-92.11	-67.09	54.11	32.10	-54.18	17.21	13.18	3	HDO H2O 2SUBD 03	Science: orders #168, #121, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
58	Nightside	2019 SEP 19 08:39:25	2019 SEP 19 09:08:45	2019 SEP 19 09:38:05	3520.02	-67.09	73.91	98.55	-54.18	-30.86	54.23	162.90	1.20	3	-	-	-		
58	Dayside	2019 SEP 19 09:38:05	2019 SEP 19 10:07:41	2019 SEP 19 10:37:18	3553.20	98.55	-121.00	-95.93	54.23	32.02	-54.26	17.02	13.17	3	CH4 H2O 2SUBD 01	Science: orders #168, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:PAVONIS MONS; 	
59	Nightside	2019 SEP 19 10:37:18	2019 SEP 19 11:06:38	2019 SEP 19 11:35:58	3520.16	-95.93	45.01	69.71	-54.26	-30.73	54.31	163.11	1.19	1	-	-	-		
59	Dayside	2019 SEP 19 11:35:58	2019 SEP 19 12:05:35	2019 SEP 19 12:35:13	3554.80	69.71	-149.93	-124.74	54.31	31.93	-54.33	16.80	13.15	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
60	Nightside	2019 SEP 19 12:35:13	2019 SEP 19 13:04:34	2019 SEP 19 13:33:55	3522.19	-124.74	16.05	40.91	-54.33	-30.65	54.36	163.35	1.17	14	-	-	-		
60	Dayside	2019 SEP 19 13:33:55	2019 SEP 19 14:03:33	2019 SEP 19 14:33:10	3555.42	40.91	-178.90	-153.60	54.36	31.80	-54.41	16.55	13.13	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
61	Nightside	2019 SEP 19 14:33:10	2019 SEP 19 15:02:32	2019 SEP 19 15:31:54	3523.89	-153.60	-12.91	12.04	-54.41	-30.57	54.44	163.59	1.16	1	-	-	-		
61	Dayside	2019 SEP 19 15:31:54	2019 SEP 19 16:01:32	2019 SEP 19 16:31:09	3554.74	12.04	152.15	177.50	54.44	31.68	-54.51	16.31	13.12	1	CH4 H2O 2SUBD 02	Science: orders #168, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:CERBERUS FOSSAE; 	
62	Nightside	2019 SEP 19 16:31:09	2019 SEP 19 17:00:31	2019 SEP 19 17:29:53	3524.29	177.50	-41.85	-16.88	-54.51	-30.45	54.56	163.81	1.14	3	-	-	-		
62	Dayside	2019 SEP 19 17:29:53	2019 SEP 19 17:59:30	2019 SEP 19 18:29:07	3553.71	-16.88	123.22	148.58	54.56	31.61	-54.62	16.10	13.10	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:INSIGHT; 	
63	Nightside	2019 SEP 19 18:29:07	2019 SEP 19 18:58:29	2019 SEP 19 19:27:50	3523.21	148.58	-70.76	-45.83	-54.62	-30.31	54.69	164.02	1.13	1	-	-	-		
63	Dayside	2019 SEP 19 19:27:50	2019 SEP 19 19:57:27	2019 SEP 19 20:27:03	3552.92	-45.83	94.32	119.67	54.69	31.53	-54.74	15.92	13.09	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
64	Nightside	2019 SEP 19 20:27:03	2019 SEP 19 20:56:24	2019 SEP 19 21:25:45	3521.61	119.67	-99.64	-74.73	-54.74	-30.20	54.80	164.21	1.11	14	-	-	-		
64	Dayside	2019 SEP 19 21:25:45	2019 SEP 19 21:55:21	2019 SEP 19 22:24:57	3551.75	-74.73	65.45	90.78	54.80	31.44	-54.84	15.74	13.08	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
65	Nightside	2019 SEP 19 22:24:57	2019 SEP 19 22:54:18	2019 SEP 19 23:23:38	3521.80	90.78	-128.53	-103.56	-54.84	-30.12	54.87	164.40	1.10	1	-	-	-		
65	Dayside	2019 SEP 19 23:23:38	2019 SEP 19 23:53:14	2019 SEP 20 00:22:50	3551.66	-103.56	36.53	61.97	54.87	31.32	-54.91	15.51	13.06	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
66	Nightside	2019 SEP 20 00:22:50	2019 SEP 20 00:52:12	2019 SEP 20 01:21:34	3524.06	61.97	-157.47	-132.38	-54.91	-30.03	54.93	164.63	1.08	14	-	-	-		
66	Dayside	2019 SEP 20 01:21:34	2019 SEP 20 01:51:11	2019 SEP 20 02:20:48	3553.62	-132.38	7.55	33.15	54.93	31.23	-54.97	15.26	13.04	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
67	Nightside	2019 SEP 20 02:20:48	2019 SEP 20 02:50:10	2019 SEP 20 03:19:32	3524.19	33.15	173.55	-161.24	-54.97	-29.92	55.01	164.89	1.07	1	-	-	-		
67	Dayside	2019 SEP 20 03:19:32	2019 SEP 20 03:49:10	2019 SEP 20 04:18:48	3555.68	-161.24	-21.40	4.26	55.01	31.13	-55.05	15.03	13.03	1	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; &daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
68	Nightside	2019 SEP 20 04:18:48	2019 SEP 20 04:48:09	2019 SEP 20 05:17:31	3523.00	4.26	144.59	169.86	-55.05	-29.82	55.11	165.13	1.05	14	-	-	-		
68	Dayside	2019 SEP 20 05:17:31	2019 SEP 20 05:47:09	2019 SEP 20 06:16:47	3556.33	169.86	-50.33	-24.68	55.11	31.01	-55.17	14.81	13.01	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
69	Nightside	2019 SEP 20 06:16:47	2019 SEP 20 06:46:08	2019 SEP 20 07:15:29	3521.67	-24.68	115.67	140.93	-55.17	-29.75	55.23	165.32	1.04	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
69	Dayside	2019 SEP 20 07:15:29	2019 SEP 20 07:45:06	2019 SEP 20 08:14:44	3554.90	140.93	-79.22	-53.62	55.23	30.89	-55.29	14.61	13.00	17	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
70	Nightside	2019 SEP 20 08:14:44	2019 SEP 20 08:44:04	2019 SEP 20 09:13:24	3520.74	-53.62	86.78	112.01	-55.29	-29.66	55.34	165.51	1.02	14	-	-	-		
70	Dayside	2019 SEP 20 09:13:24	2019 SEP 20 09:43:01	2019 SEP 20 10:12:37	3552.77	112.01	-108.11	-82.50	55.34	30.81	-55.39	14.43	12.99	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
71	Nightside	2019 SEP 20 10:12:37	2019 SEP 20 10:41:57	2019 SEP 20 11:11:17	3520.27	-82.50	57.90	83.14	-55.39	-29.54	55.43	165.70	1.01	1	-	-	-		
71	Dayside	2019 SEP 20 11:11:17	2019 SEP 20 11:40:54	2019 SEP 20 12:10:31	3553.27	83.14	-137.02	-111.31	55.43	30.75	-55.45	14.22	12.97	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:OLYMPUS MONS; 	
72	Nightside	2019 SEP 20 12:10:31	2019 SEP 20 12:39:51	2019 SEP 20 13:09:12	3521.43	-111.31	28.97	54.34	-55.45	-29.42	55.48	165.94	0.99	1	-	-	-		
72	Dayside	2019 SEP 20 13:09:12	2019 SEP 20 13:38:50	2019 SEP 20 14:08:27	3555.09	54.34	-165.98	-140.15	55.48	30.65	-55.52	13.97	12.95	1	CO H2O 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
73	Nightside	2019 SEP 20 14:08:27	2019 SEP 20 14:37:49	2019 SEP 20 15:07:11	3523.42	-140.15	0.00	25.50	-55.52	-29.36	55.55	166.18	0.98	14	-	-	-		
73	Dayside	2019 SEP 20 15:07:11	2019 SEP 20 15:36:48	2019 SEP 20 16:06:25	3554.80	25.50	165.05	-169.03	55.55	30.53	-55.60	13.72	12.94	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
74	Nightside	2019 SEP 20 16:06:25	2019 SEP 20 16:35:48	2019 SEP 20 17:05:10	3524.42	-169.03	-28.95	-3.40	-55.60	-29.26	55.64	166.41	0.96	1	-	-	-		
74	Dayside	2019 SEP 20 17:05:10	2019 SEP 20 17:34:47	2019 SEP 20 18:04:24	3553.80	-3.40	136.10	162.06	55.64	30.44	-55.70	13.50	12.92	1	CH4 H2O 2SUBD 02	Science: orders #168, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
75	Nightside	2019 SEP 20 18:04:24	2019 SEP 20 18:33:46	2019 SEP 20 19:03:08	3524.03	162.06	-57.88	-32.35	-55.70	-29.14	55.76	166.63	0.95	14	-	-	-		
75	Dayside	2019 SEP 20 19:03:08	2019 SEP 20 19:32:44	2019 SEP 20 20:02:20	3552.74	-32.35	107.19	133.13	55.76	30.38	-55.81	13.30	12.91	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
76	Nightside	2019 SEP 20 20:02:20	2019 SEP 20 20:31:42	2019 SEP 20 21:01:03	3522.62	133.13	-86.77	-61.28	-55.81	-29.02	55.87	166.83	0.93	3	-	-	-		
76	Dayside	2019 SEP 20 21:01:03	2019 SEP 20 21:30:39	2019 SEP 20 22:00:15	3551.81	-61.28	78.31	104.22	55.87	30.30	-55.92	13.12	12.89	3	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
77	Nightside	2019 SEP 20 22:00:15	2019 SEP 20 22:29:36	2019 SEP 20 22:58:56	3521.58	104.22	-115.66	-90.14	-55.92	-28.93	55.96	167.02	0.92	1	-	-	-		
77	Dayside	2019 SEP 20 22:58:56	2019 SEP 20 23:28:32	2019 SEP 20 23:58:07	3550.92	-90.14	49.41	75.38	55.96	30.19	-55.99	12.91	12.88	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
78	Nightside	2019 SEP 20 23:58:07	2019 SEP 21 00:27:29	2019 SEP 21 00:56:51	3523.52	75.38	-144.58	-118.95	-55.99	-28.86	56.01	167.24	0.90	14	-	-	-		
78	Dayside	2019 SEP 21 00:56:51	2019 SEP 21 01:26:27	2019 SEP 21 01:56:02	3551.74	-118.95	20.45	46.58	56.01	30.09	-56.04	12.66	12.86	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
79	Nightside	2019 SEP 21 01:56:02	2019 SEP 21 02:25:25	2019 SEP 21 02:54:48	3525.11	46.58	-173.55	-147.80	-56.04	-28.77	56.08	167.49	0.89	1	-	-	-		
79	Dayside	2019 SEP 21 02:54:48	2019 SEP 21 03:24:25	2019 SEP 21 03:54:02	3554.03	-147.80	-8.51	17.72	56.08	30.01	-56.11	12.42	12.85	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
80	Nightside	2019 SEP 21 03:54:02	2019 SEP 21 04:23:24	2019 SEP 21 04:52:46	3524.27	17.72	157.48	-176.68	-56.11	-28.66	56.16	167.74	0.87	1	-	-	-		
80	Dayside	2019 SEP 21 04:52:46	2019 SEP 21 05:22:24	2019 SEP 21 05:52:01	3555.47	-176.68	-37.46	-11.20	56.16	29.91	-56.20	12.19	12.83	1	Nominal 4SUBD 01	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
81	Nightside	2019 SEP 21 05:52:01	2019 SEP 21 06:21:23	2019 SEP 21 06:50:44	3522.86	-11.20	128.53	154.40	-56.20	-28.60	56.26	167.96	0.85	14	-	-	-		
81	Dayside	2019 SEP 21 06:50:44	2019 SEP 21 07:20:22	2019 SEP 21 07:49:59	3554.87	154.40	-66.37	-40.15	56.26	29.79	-56.32	11.98	12.82	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
82	Nightside	2019 SEP 21 07:49:59	2019 SEP 21 08:19:20	2019 SEP 21 08:48:41	3521.69	-40.15	99.63	125.47	-56.32	-28.53	56.36	168.15	0.84	14	-	-	-		
82	Dayside	2019 SEP 21 08:48:41	2019 SEP 21 09:18:17	2019 SEP 21 09:47:54	3552.88	125.47	-95.26	-69.07	56.36	29.70	-56.42	11.79	12.80	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
83	Nightside	2019 SEP 21 09:47:54	2019 SEP 21 10:17:14	2019 SEP 21 10:46:35	3521.06	-69.07	70.75	96.56	-56.42	-28.43	56.46	168.34	0.83	1	-	-	-		
83	Dayside	2019 SEP 21 10:46:35	2019 SEP 21 11:16:11	2019 SEP 21 11:45:47	3552.16	96.56	-124.16	-97.90	56.46	29.63	-56.49	11.59	12.79	1	LNO Ice Index 2SUBD 01	Science: orders #153, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
84	Nightside	2019 SEP 21 11:45:47	2019 SEP 21 12:15:08	2019 SEP 21 12:44:28	3521.32	-97.90	41.83	67.74	-56.49	-28.31	56.52	168.56	0.81	14	-	-	-		
84	Dayside	2019 SEP 21 12:44:28	2019 SEP 21 13:14:05	2019 SEP 21 13:43:42	3553.98	67.74	-153.10	-126.71	56.52	29.55	-56.54	11.36	12.77	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&possibleOCM; 	
85	Nightside	2019 SEP 21 13:43:42	2019 SEP 21 14:13:04	2019 SEP 21 14:42:26	3523.37	-126.71	12.87	38.93	-56.54	-28.25	56.57	168.80	0.79	14	-	-	-		
85	Dayside	2019 SEP 21 14:42:26	2019 SEP 21 15:12:03	2019 SEP 21 15:41:40	3554.31	38.93	177.93	-155.58	56.57	29.43	-56.61	11.10	12.75	14	-		COP row -1: UVIS off	&possibleOCM; 	
86	Nightside	2019 SEP 21 15:41:40	2019 SEP 21 16:11:02	2019 SEP 21 16:40:25	3524.87	-155.58	-16.10	10.06	-56.61	-28.18	56.64	169.04	0.78	3	-	-	-		
86	Dayside	2019 SEP 21 16:40:25	2019 SEP 21 17:10:01	2019 SEP 21 17:39:38	3553.48	10.06	148.97	175.51	56.64	29.33	-56.70	10.87	12.74	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
87	Nightside	2019 SEP 21 17:39:38	2019 SEP 21 18:09:01	2019 SEP 21 18:38:23	3525.04	175.51	-45.04	-18.88	-56.70	-28.07	56.75	169.27	0.76	1	-	-	-		
87	Dayside	2019 SEP 21 18:38:23	2019 SEP 21 19:07:59	2019 SEP 21 19:37:36	3552.43	-18.88	120.03	146.59	56.75	29.28	-56.80	10.66	12.72	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
88	Nightside	2019 SEP 21 19:37:36	2019 SEP 21 20:06:58	2019 SEP 21 20:36:20	3523.82	146.59	-73.95	-47.83	-56.80	-27.95	56.86	169.48	0.75	1	-	-	-		
88	Dayside	2019 SEP 21 20:36:20	2019 SEP 21 21:05:55	2019 SEP 21 21:35:31	3551.70	-47.83	91.14	117.67	56.86	29.22	-56.90	10.47	12.71	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
89	Nightside	2019 SEP 21 21:35:31	2019 SEP 21 22:04:52	2019 SEP 21 22:34:13	3522.24	117.67	-102.84	-76.74	-56.90	-27.86	56.95	169.67	0.73	14	-	-	-		
89	Dayside	2019 SEP 21 22:34:13	2019 SEP 21 23:03:49	2019 SEP 21 23:33:24	3550.53	-76.74	62.25	88.79	56.95	29.13	-56.98	10.28	12.70	14	-		COP row -1: UVIS off		
90	Nightside	2019 SEP 21 23:33:24	2019 SEP 22 00:02:46	2019 SEP 22 00:32:07	3523.02	88.79	-131.74	-105.55	-56.98	-27.79	57.00	169.87	0.72	3	-	-	-		
90	Dayside	2019 SEP 22 00:32:07	2019 SEP 22 01:01:42	2019 SEP 22 01:31:18	3550.83	-105.55	33.32	59.98	57.00	29.03	-57.03	10.04	12.68	3	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
91	Nightside	2019 SEP 22 01:31:18	2019 SEP 22 02:00:40	2019 SEP 22 02:30:03	3525.01	59.98	-160.69	-134.37	-57.03	-27.70	57.06	170.12	0.70	14	-	-	-		
91	Dayside	2019 SEP 22 02:30:03	2019 SEP 22 02:59:39	2019 SEP 22 03:29:16	3552.92	-134.37	4.34	31.15	57.06	28.95	-57.08	9.79	12.66	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
92	Nightside	2019 SEP 22 03:29:16	2019 SEP 22 03:58:38	2019 SEP 22 04:28:01	3524.79	31.15	170.33	-163.24	-57.08	-27.60	57.13	170.38	0.68	1	-	-	-		
92	Dayside	2019 SEP 22 04:28:01	2019 SEP 22 04:57:38	2019 SEP 22 05:27:15	3554.83	-163.24	-24.61	2.26	57.13	28.87	-57.16	9.56	12.64	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
93	Nightside	2019 SEP 22 05:27:15	2019 SEP 22 05:56:37	2019 SEP 22 06:25:59	3523.48	2.26	141.37	167.85	-57.16	-27.52	57.21	170.61	0.67	14	-	-	-		
93	Dayside	2019 SEP 22 06:25:59	2019 SEP 22 06:55:36	2019 SEP 22 07:25:14	3555.15	167.85	-53.54	-26.69	57.21	28.76	-57.26	9.34	12.63	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
94	Nightside	2019 SEP 22 07:25:14	2019 SEP 22 07:54:35	2019 SEP 22 08:23:56	3522.19	-26.69	112.45	138.91	-57.26	-27.47	57.31	170.81	0.65	14	-	-	-		
