TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,773,773,0,2,ingress,2019 DEC 28 17:53:54,SO ON
1,1,1769,1769,0,4,ingress,2019 DEC 28 21:49:54,SO ON
1,1,1295,1295,0,9,ingress,2019 DEC 29 07:39:48,SO ON
1,1,767,767,0,10,ingress,2019 DEC 29 09:37:50,SO ON
1,1,785,785,0,13,ingress,2019 DEC 29 15:31:45,SO ON
1,1,785,785,0,15,ingress,2019 DEC 29 19:27:38,SO ON
1,1,1193,1193,0,18,ingress,2019 DEC 30 01:21:42,SO ON
1,1,2153,2153,0,19,ingress,2019 DEC 30 03:19:41,SO ON
1,1,2069,2069,0,21,ingress,2019 DEC 30 07:15:30,SO ON
1,1,2693,2693,0,23,ingress,2019 DEC 30 11:11:32,SO ON
1,1,2069,2069,0,25,ingress,2019 DEC 30 15:07:27,SO ON
1,1,767,767,0,26,ingress,2019 DEC 30 17:05:22,SO ON
1,1,1793,1793,0,28,ingress,2019 DEC 30 21:01:18,SO ON
1,1,2693,2693,0,31,ingress,2019 DEC 31 02:55:22,SO ON
1,1,749,749,0,32,ingress,2019 DEC 31 04:53:16,SO ON
1,1,2141,2141,0,34,ingress,2019 DEC 31 08:49:10,SO ON
1,1,2069,2069,0,36,ingress,2019 DEC 31 12:45:10,SO ON
1,1,2141,2141,0,38,ingress,2019 DEC 31 16:41:02,SO ON
1,1,1709,1709,0,40,ingress,2019 DEC 31 20:36:55,SO ON
1,1,1295,1295,0,43,ingress,2020 JAN 01 02:30:57,SO ON
1,1,2147,2147,0,45,ingress,2020 JAN 01 06:26:46,SO ON
1,1,1193,1193,0,46,ingress,2020 JAN 01 08:24:42,SO ON
1,1,767,767,0,48,ingress,2020 JAN 01 12:20:43,SO ON
1,1,2141,2141,0,50,ingress,2020 JAN 01 16:16:37,SO ON
1,1,773,773,0,52,ingress,2020 JAN 01 20:12:28,SO ON
1,1,749,749,0,53,ingress,2020 JAN 01 22:10:26,SO ON
1,1,749,749,0,56,ingress,2020 JAN 02 04:04:27,SO ON
1,1,755,755,0,58,ingress,2020 JAN 02 08:00:14,SO ON
1,1,1691,1691,0,59,ingress,2020 JAN 02 09:58:14,SO ON
1,1,1889,1889,0,61,ingress,2020 JAN 02 13:54:13,SO ON
1,1,755,755,0,63,ingress,2020 JAN 02 17:50:04,SO ON
1,1,2141,2141,0,64,ingress,2020 JAN 02 19:47:59,SO ON
1,1,761,761,0,66,ingress,2020 JAN 02 23:43:54,SO ON
1,1,1511,1511,0,69,ingress,2020 JAN 03 05:37:51,SO ON
