Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
ACS	18	84	Ingress	2024 SEP 02 01:00:33	2024 SEP 02 01:04:36	2024 SEP 02 01:05:30	297.00	-137.12	-128.59	-127.11	62.23	53.62	51.48	16.54	14	-	-	-		
ACS	18	84	Egress	2024 SEP 02 01:38:45	2024 SEP 02 01:39:41	2024 SEP 02 01:44:08	323.00	-84.66	-81.80	-62.19	-61.59	-63.61	-71.35	20.23	14	-	-	-		
NOMAD	19	84	Ingress	2024 SEP 02 02:58:28	2024 SEP 02 03:02:33	2024 SEP 02 03:03:27	299.00	-165.77	-157.17	-155.69	62.23	53.51	51.36	16.55	1	6SUBD CO #3	Science: orders #132, #132, #185, #185, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
NOMAD	19	84	Egress	2024 SEP 02 03:36:35	2024 SEP 02 03:37:32	2024 SEP 02 03:42:00	325.00	-113.69	-110.81	-91.28	-61.35	-63.43	-71.27	20.21	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
ACS	20	84	Ingress	2024 SEP 02 04:56:23	2024 SEP 02 05:00:30	2024 SEP 02 05:01:24	301.00	165.68	174.31	175.78	62.16	53.33	51.16	16.56	28	-	-	-	&trueDayLimb; 	
N/A	20	84	Egress	2024 SEP 02 05:34:26	2024 SEP 02 05:35:23	2024 SEP 02 05:39:54	328.00	-142.64	-139.78	-120.09	-61.18	-63.27	-71.26	20.19	28	-	-	-	&trueDayLimb; 	
N/A	21	84	Ingress	2024 SEP 02 06:54:21	2024 SEP 02 06:58:28	2024 SEP 02 06:59:23	302.00	137.32	145.85	147.33	61.95	53.06	50.84	16.58	1	-	-	-		
NOMAD	21	84	Egress	2024 SEP 02 07:32:16	2024 SEP 02 07:33:13	2024 SEP 02 07:37:44	328.00	-171.67	-168.85	-149.39	-60.94	-63.05	-71.14	20.16	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	22	84	Ingress	2024 SEP 02 08:52:21	2024 SEP 02 08:56:30	2024 SEP 02 08:57:25	304.00	108.86	117.39	118.85	61.80	52.78	50.55	16.60	1	CO2 Fullscan Fast #5	Diffraction order stepping (fullscan): 10 orders from 140 to 150 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	22	84	Egress	2024 SEP 02 09:30:09	2024 SEP 02 09:31:07	2024 SEP 02 09:35:39	330.00	159.25	162.08	-178.60	-60.66	-62.83	-71.04	20.14	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	23	84	Ingress	2024 SEP 02 10:50:21	2024 SEP 02 10:54:32	2024 SEP 02 10:55:27	306.00	80.33	88.88	90.33	61.70	52.55	50.30	16.61	14	-	-	-	&mroOverlap; 	
N/A	23	84	Egress	2024 SEP 02 11:28:03	2024 SEP 02 11:29:01	2024 SEP 02 11:33:35	332.00	130.21	133.00	152.28	-60.41	-62.59	-70.96	20.11	14	-	-	-	&mroOverlap; 	
NOMAD	24	84	Ingress	2024 SEP 02 12:48:20	2024 SEP 02 12:52:32	2024 SEP 02 12:53:28	308.00	51.75	60.31	61.78	61.64	52.40	50.11	16.62	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	24	84	Egress	2024 SEP 02 13:25:56	2024 SEP 02 13:26:55	2024 SEP 02 13:31:31	335.00	101.20	104.01	123.32	-60.18	-62.42	-70.91	20.09	1	-	-	-		
N/A	25	84	Ingress	2024 SEP 02 14:46:17	2024 SEP 02 14:50:30	2024 SEP 02 14:51:26	309.00	23.18	31.74	33.21	61.58	52.26	49.95	16.63	3	-	-	-	&daysideMatch:CERAUNIUS THOLUS; 	
ACS	25	84	Egress	2024 SEP 02 15:23:47	2024 SEP 02 15:24:46	2024 SEP 02 15:29:24	337.00	72.19	74.96	94.22	-59.93	-62.19	-70.83	20.07	3	-	-	-	&daysideMatch:CERAUNIUS THOLUS; 	
NOMAD	26	84	Ingress	2024 SEP 02 16:44:10	2024 SEP 02 16:48:25	2024 SEP 02 16:49:21	311.00	-5.43	3.19	4.65	61.55	52.11	49.79	16.64	28	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&trueDayLimb; 	
N/A	26	84	Egress	2024 SEP 02 17:21:35	2024 SEP 02 17:22:34	2024 SEP 02 17:27:14	339.00	43.18	45.91	65.08	-59.67	-61.94	-70.73	20.04	28	-	-	-	&trueDayLimb; 	
N/A	27	84	Ingress	2024 SEP 02 18:42:07	2024 SEP 02 18:46:23	2024 SEP 02 18:47:20	313.00	-33.85	-25.28	-23.81	61.38	51.85	49.48	16.65	1	-	-	-		
NOMAD	27	84	Egress	2024 SEP 02 19:19:24	2024 SEP 02 19:20:24	2024 SEP 02 19:25:04	340.00	14.19	16.93	35.94	-59.43	-61.75	-70.63	20.02	1	179 only #2	Science: orders #179, #179, #179, #179, #179, #179, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	28	84	Ingress	2024 SEP 02 20:40:08	2024 SEP 02 20:44:26	2024 SEP 02 20:45:23	315.00	-62.21	-53.70	-52.25	61.14	51.47	49.08	16.67	14	-	-	-		
ACS	28	84	Egress	2024 SEP 02 21:17:18	2024 SEP 02 21:18:18	2024 SEP 02 21:23:01	343.00	-14.81	-12.10	6.97	-59.18	-61.53	-70.58	20.00	14	-	-	-		
NOMAD	29	84	Ingress	2024 SEP 02 22:38:10	2024 SEP 02 22:42:29	2024 SEP 02 22:43:27	317.00	-90.65	-82.19	-80.74	60.96	51.20	48.76	16.69	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ELYSIUM MONS; 	
NOMAD	29	84	Egress	2024 SEP 02 23:15:12	2024 SEP 02 23:16:13	2024 SEP 02 23:20:57	345.00	-43.87	-41.16	-22.25	-58.88	-61.28	-70.46	19.97	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ELYSIUM MONS; 	
ACS	30	84	Ingress	2024 SEP 03 00:36:09	2024 SEP 03 00:40:30	2024 SEP 03 00:41:28	319.00	-119.21	-110.73	-109.29	60.88	50.99	48.53	16.70	14	-	-	-		
ACS	30	84	Egress	2024 SEP 03 01:13:03	2024 SEP 03 01:14:04	2024 SEP 03 01:18:50	347.00	-72.98	-70.32	-51.61	-58.52	-60.94	-70.30	19.94	14	-	-	-		
NOMAD	31	84	Ingress	2024 SEP 03 02:34:03	2024 SEP 03 02:38:26	2024 SEP 03 02:39:25	322.00	-147.89	-139.33	-137.87	60.90	50.89	48.39	16.71	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	31	84	Egress	2024 SEP 03 03:10:53	2024 SEP 03 03:11:55	2024 SEP 03 03:16:43	350.00	-102.02	-99.36	-80.74	-58.21	-60.68	-70.19	19.91	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	32	84	Ingress	2024 SEP 03 04:31:58	2024 SEP 03 04:36:23	2024 SEP 03 04:37:22	324.00	-176.47	-167.88	-166.42	60.85	50.72	48.20	16.72	14	-	-	-		
N/A	32	84	Egress	2024 SEP 03 05:08:42	2024 SEP 03 05:09:44	2024 SEP 03 05:14:35	353.00	-130.95	-128.32	-109.62	-57.99	-60.48	-70.16	19.90	14	-	-	-		
NOMAD	33	84	Ingress	2024 SEP 03 06:29:55	2024 SEP 03 06:34:21	2024 SEP 03 06:35:21	326.00	155.10	163.64	165.10	60.67	50.44	47.87	16.73	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	33	84	Egress	2024 SEP 03 07:06:32	2024 SEP 03 07:07:34	2024 SEP 03 07:12:26	354.00	-159.90	-157.30	-138.72	-57.75	-60.26	-70.05	19.87	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	34	84	Ingress	2024 SEP 03 08:27:55	2024 SEP 03 08:32:23	2024 SEP 03 08:33:23	328.00	126.71	135.20	136.64	60.44	50.07	47.49	16.75	14	-	-	-	&nomadPhobos; 	
N/A	34	84	Egress	2024 SEP 03 09:04:22	2024 SEP 03 09:05:25	2024 SEP 03 09:10:18	356.00	171.06	173.66	-167.94	-57.43	-59.99	-69.92	19.85	14	-	-	-	&nomadPhobos; 	
ACS	35	84	Ingress	2024 SEP 03 10:25:55	2024 SEP 03 10:30:25	2024 SEP 03 10:31:26	331.00	98.20	106.68	108.13	60.32	49.81	47.17	16.76	14	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
ACS	35	84	Egress	2024 SEP 03 11:02:15	2024 SEP 03 11:03:18	2024 SEP 03 11:08:13	358.00	142.03	144.59	162.86	-57.11	-59.69	-69.78	19.82	14	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	36	84	Ingress	2024 SEP 03 12:23:56	2024 SEP 03 12:28:28	2024 SEP 03 12:29:29	333.00	69.67	78.16	79.59	60.20	49.56	46.90	16.78	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	36	84	Egress	2024 SEP 03 13:00:08	2024 SEP 03 13:01:12	2024 SEP 03 13:06:09	361.00	113.04	115.60	133.84	-56.82	-59.47	-69.70	19.80	1	-	-	-		
ACS	37	84	Ingress	2024 SEP 03 14:21:54	2024 SEP 03 14:26:27	2024 SEP 03 14:27:29	335.00	41.09	49.58	51.03	60.12	49.40	46.69	16.79	14	-	-	-		
ACS	37	84	Egress	2024 SEP 03 14:57:59	2024 SEP 03 14:59:04	2024 SEP 03 15:04:03	364.00	84.06	86.63	104.83	-56.54	-59.24	-69.62	19.78	14	-	-	-		
N/A	38	84	Ingress	2024 SEP 03 16:19:49	2024 SEP 03 16:24:24	2024 SEP 03 16:25:26	337.00	12.49	21.02	22.46	60.08	49.23	46.51	16.79	1	-	-	-		
NOMAD	38	84	Egress	2024 SEP 03 16:55:47	2024 SEP 03 16:56:52	2024 SEP 03 17:01:54	367.00	55.07	57.61	75.77	-56.23	-58.95	-69.52	19.76	1	179 only #2	Science: orders #179, #179, #179, #179, #179, #179, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	39	84	Ingress	2024 SEP 03 18:17:42	2024 SEP 03 18:22:19	2024 SEP 03 18:23:22	340.00	-16.03	-7.50	-6.04	59.97	48.99	46.21	16.81	14	-	-	-		
ACS	39	84	Egress	2024 SEP 03 18:53:34	2024 SEP 03 18:54:40	2024 SEP 03 18:59:42	368.00	26.10	28.63	46.54	-55.92	-58.69	-69.36	19.74	14	-	-	-		
N/A	40	84	Ingress	2024 SEP 03 20:15:43	2024 SEP 03 20:20:23	2024 SEP 03 20:21:26	343.00	-44.39	-35.91	-34.48	59.71	48.54	45.75	16.83	14	-	-	-		
N/A	40	84	Egress	2024 SEP 03 20:51:26	2024 SEP 03 20:52:32	2024 SEP 03 20:57:37	371.00	-2.87	-0.37	17.55	-55.63	-58.42	-69.28	19.72	14	-	-	-		
NOMAD	41	84	Ingress	2024 SEP 03 22:13:47	2024 SEP 03 22:18:28	2024 SEP 03 22:19:32	345.00	-72.76	-64.38	-62.94	59.43	48.16	45.31	16.84	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	41	84	Egress	2024 SEP 03 22:49:19	2024 SEP 03 22:50:26	2024 SEP 03 22:55:33	374.00	-31.89	-29.39	-11.56	-55.29	-58.15	-69.16	19.70	1	6SUBD CO2 #13	Science: orders #156, #132, #118, #169, #154, #140, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	42	84	Ingress	2024 SEP 04 00:11:48	2024 SEP 04 00:16:32	2024 SEP 04 00:17:36	348.00	-101.28	-92.88	-91.47	59.29	47.84	44.98	16.86	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	42	84	Egress	2024 SEP 04 00:47:11	2024 SEP 04 00:48:18	2024 SEP 04 00:53:28	377.00	-60.95	-58.50	-40.82	-54.88	-57.76	-68.99	19.67	1	CO2 Fullscan Fast #5	Diffraction order stepping (fullscan): 10 orders from 140 to 150 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
ACS	43	84	Ingress	2024 SEP 04 02:09:45	2024 SEP 04 02:14:31	2024 SEP 04 02:15:36	351.00	-129.89	-121.46	-120.03	59.25	47.67	44.74	16.87	14	-	-	-		
ACS	43	84	Egress	2024 SEP 04 02:45:00	2024 SEP 04 02:46:08	2024 SEP 04 02:51:20	380.00	-89.99	-87.55	-70.06	-54.48	-57.41	-68.81	19.64	14	-	-	-		
NOMAD	44	84	Ingress	2024 SEP 04 04:07:40	2024 SEP 04 04:12:28	2024 SEP 04 04:13:34	354.00	-158.51	-150.04	-148.60	59.22	47.51	44.53	16.87	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:NILI FOSSAE; 	
NOMAD	44	84	Egress	2024 SEP 04 04:42:48	2024 SEP 04 04:43:57	2024 SEP 04 04:49:12	384.00	-118.94	-116.50	-99.00	-54.17	-57.16	-68.74	19.62	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:NILI FOSSAE; 	
ACS	45	84	Ingress	2024 SEP 04 06:05:35	2024 SEP 04 06:10:26	2024 SEP 04 06:11:32	357.00	172.98	-178.54	-177.11	59.09	47.20	44.21	16.89	14	-	-	-		
ACS	45	84	Egress	2024 SEP 04 06:40:37	2024 SEP 04 06:41:46	2024 SEP 04 06:47:04	387.00	-147.84	-145.43	-127.89	-53.91	-56.92	-68.69	19.60	14	-	-	-		
N/A	46	84	Ingress	2024 SEP 04 08:03:36	2024 SEP 04 08:08:28	2024 SEP 04 08:09:35	359.00	144.63	153.01	154.44	58.79	46.80	43.75	16.91	14	-	-	-		
N/A	46	84	Egress	2024 SEP 04 08:38:26	2024 SEP 04 08:39:36	2024 SEP 04 08:44:55	389.00	-176.83	-174.42	-157.08	-53.55	-56.61	-68.52	19.58	14	-	-	-		
NOMAD	47	84	Ingress	2024 SEP 04 10:01:37	2024 SEP 04 10:06:31	2024 SEP 04 10:07:39	362.00	116.18	124.51	125.94	58.58	46.44	43.33	16.92	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	47	84	Egress	2024 SEP 04 10:36:16	2024 SEP 04 10:37:27	2024 SEP 04 10:42:47	391.00	154.15	156.55	173.64	-53.14	-56.27	-68.31	19.56	1	179 only #2	Science: orders #179, #179, #179, #179, #179, #179, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	48	84	Ingress	2024 SEP 04 11:59:37	2024 SEP 04 12:04:35	2024 SEP 04 12:05:43	366.00	87.63	96.01	97.42	58.46	46.09	42.97	16.94	14	-	-	-		
N/A	48	84	Egress	2024 SEP 04 12:34:08	2024 SEP 04 12:35:19	2024 SEP 04 12:40:43	395.00	125.17	127.53	144.63	-52.78	-55.93	-68.21	19.54	14	-	-	-		
NOMAD	49	84	Ingress	2024 SEP 04 13:57:38	2024 SEP 04 14:02:37	2024 SEP 04 14:03:46	368.00	59.10	67.45	68.87	58.31	45.85	42.66	16.95	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	49	84	Egress	2024 SEP 04 14:32:00	2024 SEP 04 14:33:12	2024 SEP 04 14:38:39	399.00	96.22	98.58	115.68	-52.45	-55.66	-68.13	19.52	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	50	84	Ingress	2024 SEP 04 15:55:34	2024 SEP 04 16:00:35	2024 SEP 04 16:01:45	371.00	30.51	38.88	40.31	58.25	45.65	42.41	16.95	1	-	-	-		
NOMAD	50	84	Egress	2024 SEP 04 16:29:49	2024 SEP 04 16:31:02	2024 SEP 04 16:36:32	403.00	67.27	69.62	86.69	-52.10	-55.37	-68.03	19.50	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
