TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,3227,3227,0,2,ingress,2023 JUL 08 17:21:24,SO ON
1,1,3182,3182,0,4,ingress,2023 JUL 08 21:17:11,SO ON
1,1,3205,3205,0,6,ingress,2023 JUL 09 01:12:58,SO ON
1,1,3219,3219,0,15,ingress,2023 JUL 09 18:54:23,SO ON
1,1,761,761,0,18,ingress,2023 JUL 10 00:48:02,SO ON
1,1,3228,3228,0,20,ingress,2023 JUL 10 04:43:56,SO ON
1,1,1889,1889,0,23,ingress,2023 JUL 10 10:37:44,SO ON
1,1,755,755,0,24,ingress,2023 JUL 10 12:35:35,SO ON
1,1,3202,3202,0,26,ingress,2023 JUL 10 16:31:31,SO ON
1,1,3152,3152,0,29,ingress,2023 JUL 10 22:25:15,SO ON
1,1,3127,3127,0,30,ingress,2023 JUL 11 00:23:07,SO ON
1,1,34,34,0,33,ingress,2023 JUL 11 06:17:00,SO ON
1,1,3218,3218,0,35,ingress,2023 JUL 11 10:12:51,SO ON
1,1,3179,3179,0,36,ingress,2023 JUL 11 12:10:41,SO ON
1,1,929,929,0,39,ingress,2023 JUL 11 18:04:32,SO ON
1,1,53,53,0,41,ingress,2023 JUL 11 22:00:21,SO ON
1,1,3127,3127,0,44,ingress,2023 JUL 12 03:54:04,SO ON
1,1,3205,3205,0,45,ingress,2023 JUL 12 05:52:02,SO ON
1,1,3206,3206,0,47,ingress,2023 JUL 12 09:47:58,SO ON
1,1,3233,3233,0,50,ingress,2023 JUL 12 15:41:39,SO ON
1,1,3185,3185,0,52,ingress,2023 JUL 12 19:37:35,SO ON
1,1,3209,3209,0,53,ingress,2023 JUL 12 21:35:28,SO ON
1,1,755,755,0,56,ingress,2023 JUL 13 03:29:09,SO ON
1,1,3205,3205,0,58,ingress,2023 JUL 13 07:25:06,SO ON
1,1,905,905,0,60,ingress,2023 JUL 13 11:20:55,SO ON
1,1,3206,3206,0,62,ingress,2023 JUL 13 15:16:42,SO ON
1,1,1889,1889,0,64,ingress,2023 JUL 13 19:12:39,SO ON
1,1,3218,3218,0,66,ingress,2023 JUL 13 23:08:27,SO ON
1,1,773,773,0,68,ingress,2023 JUL 14 03:04:14,SO ON
1,1,3185,3185,0,70,ingress,2023 JUL 14 07:00:09,SO ON
1,1,749,749,0,72,ingress,2023 JUL 14 10:56:03,SO ON
1,1,3176,3176,0,73,ingress,2023 JUL 14 12:53:54,SO ON
1,1,3215,3215,0,75,ingress,2023 JUL 14 16:49:46,SO ON
1,1,3185,3185,0,77,ingress,2023 JUL 14 20:45:41,SO ON
1,1,3205,3205,0,79,ingress,2023 JUL 15 00:41:25,SO ON
1,1,3127,3127,0,80,ingress,2023 JUL 15 02:39:19,SO ON
1,1,3179,3179,0,82,ingress,2023 JUL 15 06:35:12,SO ON
1,1,1511,1511,0,84,ingress,2023 JUL 15 10:31:08,SO ON
1,1,3185,3185,0,85,ingress,2023 JUL 15 12:29:00,SO ON
1,1,3214,3214,0,88,ingress,2023 JUL 15 18:22:48,SO ON
1,1,3220,3220,0,90,ingress,2023 JUL 15 22:18:39,SO ON
1,1,761,761,0,91,ingress,2023 JUL 16 00:16:31,SO ON
1,1,3220,3220,0,93,ingress,2023 JUL 16 04:12:19,SO ON
1,1,3215,3215,0,96,ingress,2023 JUL 16 10:06:14,SO ON
1,1,3233,3233,0,98,ingress,2023 JUL 16 14:01:59,SO ON
1,1,3185,3185,0,99,ingress,2023 JUL 16 15:59:51,SO ON
1,1,3227,3227,0,101,ingress,2023 JUL 16 19:55:50,SO ON
1,1,3179,3179,0,103,ingress,2023 JUL 16 23:51:38,SO ON
1,1,3233,3233,0,105,ingress,2023 JUL 17 03:47:23,SO ON
1,1,42,42,0,108,ingress,2023 JUL 17 09:41:17,SO ON
1,1,749,749,0,110,ingress,2023 JUL 17 13:37:05,SO ON
1,1,749,749,0,112,ingress,2023 JUL 17 17:32:54,SO ON
1,1,3219,3219,0,114,ingress,2023 JUL 17 21:28:51,SO ON
1,1,3210,3210,0,116,ingress,2023 JUL 18 01:24:37,SO ON
1,1,3205,3205,0,118,ingress,2023 JUL 18 05:20:25,SO ON
3,1,31,31,0,120,ingress,2023 JUL 18 09:16:22,SO ON
1,1,3219,3219,0,123,ingress,2023 JUL 18 15:10:03,SO ON
1,1,3221,3221,0,125,ingress,2023 JUL 18 19:05:58,SO ON
1,1,3221,3221,0,126,ingress,2023 JUL 18 21:03:56,SO ON
1,1,905,905,0,130,ingress,2023 JUL 19 04:55:31,SO ON
1,1,761,761,0,132,ingress,2023 JUL 19 08:51:27,SO ON
1,1,773,773,0,134,ingress,2023 JUL 19 12:47:21,SO ON
1,1,3179,3179,0,136,ingress,2023 JUL 19 16:43:05,SO ON
1,1,3182,3182,0,138,ingress,2023 JUL 19 20:39:04,SO ON
1,1,755,755,0,140,ingress,2023 JUL 20 00:34:54,SO ON
1,1,749,749,0,142,ingress,2023 JUL 20 04:30:39,SO ON
1,1,53,53,0,144,ingress,2023 JUL 20 08:26:34,SO ON
1,1,3210,3210,0,146,ingress,2023 JUL 20 12:22:30,SO ON
1,1,3214,3214,0,148,ingress,2023 JUL 20 16:18:13,SO ON
1,1,3182,3182,0,150,ingress,2023 JUL 20 20:14:11,SO ON
1,1,3185,3185,0,152,ingress,2023 JUL 21 00:10:04,SO ON
1,1,3206,3206,0,155,ingress,2023 JUL 21 06:03:43,SO ON
1,1,1511,1511,0,156,ingress,2023 JUL 21 08:01:43,SO ON
1,1,3179,3179,0,158,ingress,2023 JUL 21 11:57:40,SO ON
1,1,3152,3152,0,161,ingress,2023 JUL 21 17:51:18,SO ON
1,1,3227,3227,0,163,ingress,2023 JUL 21 21:47:20,SO ON
1,1,3234,3234,0,164,ingress,2023 JUL 21 23:45:17,SO ON
1,1,3176,3176,0,167,ingress,2023 JUL 22 05:38:54,SO ON
1,1,1397,1397,0,169,ingress,2023 JUL 22 09:34:51,SO ON
1,1,3227,3227,0,173,ingress,2023 JUL 22 17:26:29,SO ON
1,1,1889,1889,0,175,ingress,2023 JUL 22 21:22:29,SO ON
1,1,3210,3210,0,177,ingress,2023 JUL 23 01:18:22,SO ON
1,1,3205,3205,0,178,ingress,2023 JUL 23 03:16:13,SO ON
1,1,3214,3214,0,180,ingress,2023 JUL 23 07:12:03,SO ON
1,1,3234,3234,0,182,ingress,2023 JUL 23 11:08:02,SO ON
1,1,3227,3227,0,185,ingress,2023 JUL 23 17:01:45,SO ON
1,1,3206,3206,0,186,ingress,2023 JUL 23 18:59:39,SO ON
1,1,46,46,0,188,ingress,2023 JUL 23 22:55:42,SO ON
1,1,761,761,0,190,ingress,2023 JUL 24 02:51:30,SO ON
1,1,755,755,0,192,ingress,2023 JUL 24 06:47:16,SO ON
1,1,3185,3185,0,193,ingress,2023 JUL 24 08:45:15,SO ON
1,1,3206,3206,0,196,ingress,2023 JUL 24 14:39:10,SO ON
1,1,755,755,0,198,ingress,2023 JUL 24 18:34:52,SO ON
1,1,3218,3218,0,199,ingress,2023 JUL 24 20:32:53,SO ON
1,1,3234,3234,0,201,ingress,2023 JUL 25 00:28:56,SO ON
1,1,3219,3219,0,203,ingress,2023 JUL 25 04:24:39,SO ON
1,1,3209,3209,0,204,ingress,2023 JUL 25 06:22:32,SO ON
1,1,3215,3215,0,206,ingress,2023 JUL 25 10:18:33,SO ON
1,1,3220,3220,0,209,ingress,2023 JUL 25 16:12:25,SO ON
