S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2021 MAY 17 15:21:00,49.2477,-83.3575,420.6605,15.2978,50.5369,0.52129,50.1918

MRO,2021 MAY 17 18:48:00,54.644,-134.658,301.728,15.2361,52.1019,4.0855e-14,52.1019
TGO,2021 MAY 17 19:18:00,52.6197,-139.0497,423.6435,15.4303,52.8767,0.074158,52.9094

MRO,2021 MAY 18 00:21:00,43.3577,145.6774,296.473,15.3281,48.9802,3.2435e-14,48.9802
TGO,2021 MAY 18 00:21:00,47.7469,144.9632,381.9736,15.2803,49.825,175.5086,126.9941

MRO,2021 MAY 18 20:57:00,50.3646,-155.7884,299.7718,15.2836,50.678,9.5045e-14,50.678
TGO,2021 MAY 18 20:51:00,53.1249,-155.0743,424.0717,15.2339,51.3248,0.10392,51.3806

MRO,2021 MAY 18 22:48:00,46.6024,177.6443,298.3134,15.3133,49.6756,1.4336e-14,49.6756
TGO,2021 MAY 18 22:48:00,50.6591,173.6302,422.413,15.0458,48.7173,3.455,51.3294

MRO,2021 MAY 19 04:30:00,63.7466,91.6418,306.0323,15.1286,55.6254,1.1469e-14,55.6254
TGO,2021 MAY 19 04:45:00,59.3822,94.5603,425.2153,15.5664,56.3212,0.080421,56.3813

MRO,2021 MAY 19 06:21:00,60.2319,65.3646,304.3601,15.1778,54.0931,2.6082e-14,54.0931
TGO,2021 MAY 19 06:42:00,57.087,63.3368,425.3286,15.3833,54.0707,0.27029,54.3305

MRO,2021 MAY 20 08:30:00,56.136,44.413,303.63,15.2369,52.4591,4.7814e-14,52.4591
TGO,2021 MAY 20 08:15:00,57.5722,47.6353,425.4835,15.2083,52.8996,0.53734,52.7199

MRO,2021 MAY 20 10:21:00,52.4525,18.041,302.0212,15.2797,51.2633,7.1704e-14,51.2633
TGO,2021 MAY 20 10:12:00,54.9962,16.5711,423.6706,15.0356,50.4259,1.3305,49.8157

MRO,2021 MAY 20 14:06:00,54.2731,-36.9098,301.909,15.2667,51.8692,2.5044e-14,51.8692
TGO,2021 MAY 20 14:09:00,58.159,-39.1874,425.7825,15.1636,52.8339,1.2353,53.652

MRO,2021 MAY 20 17:54:00,65.814,-94.9082,308.4353,15.0994,56.4099,3.7196e-14,56.4099
TGO,2021 MAY 20 18:06:00,61.2726,-92.8996,426.2949,15.4281,56.0045,1.328,55.3899

MRO,2021 MAY 21 21:54:00,57.8281,-141.7526,304.5495,15.2333,53.0112,4.5092e-14,53.0112
TGO,2021 MAY 21 21:36:00,59.6386,-140.8225,427.1751,15.0033,52.3605,1.4201,53.1908

MRO,2021 MAY 22 03:30:00,55.8993,136.8755,305.2329,15.26,52.3252,2.5642e-14,52.3252
TGO,2021 MAY 22 03:30:00,60.2109,132.9179,425.2141,14.9961,52.5899,1.1164,53.2058

MRO,2021 MAY 22 12:54:00,65.901,-2.3591,309.5126,15.1281,56.3803,3.1335e-14,56.3803
TGO,2021 MAY 22 13:21:00,63.7478,-6.6003,427.8845,15.2833,56.0806,0.043344,56.1223

MRO,2021 MAY 23 15:03:00,61.4238,-23.0135,306.3226,15.2072,54.3472,2.8845e-14,54.3472
TGO,2021 MAY 23 14:54:00,64.2627,-22.241,428.7677,15.1125,55.2718,0.034729,55.3063

MRO,2021 MAY 24 02:18:00,67.7882,171.0136,311.4533,15.0936,57.0832,1.7421e-14,57.0832
TGO,2021 MAY 24 02:42:00,65.6095,166.5402,428.8296,15.1847,56.3189,0.037956,56.356

MRO,2021 MAY 24 13:30:00,64.7371,8.4382,308.8366,15.1581,55.6576,1.8031e-14,55.6576
TGO,2021 MAY 24 13:48:00,63.3858,6.4648,382.4594,15.3183,55.8694,175.6708,119.982

MRO,2021 MAY 24 22:51:00,65.2173,-128.3849,307.0449,15.1383,55.765,1.9083e-14,55.765
TGO,2021 MAY 24 22:21:00,65.7923,-123.7448,429.4867,14.9608,55.1938,3.2578,56.4141

MRO,2021 MAY 25 04:27:00,63.5078,150.4878,309.3739,15.1811,55.0647,7.9514e-15,55.0647
TGO,2021 MAY 25 04:15:00,66.0768,150.8878,428.1571,15.0131,55.5858,0.35006,55.8916

MRO,2021 MAY 26 17:51:00,65.3446,-35.8502,309.4516,15.1658,55.7641,2.5888e-14,55.7641
TGO,2021 MAY 26 17:36:00,68.0429,-36.5106,430.0794,14.8783,55.954,4.2031,56.8128

MRO,2021 MAY 28 07:15:00,66.9628,137.6317,312.0455,15.1383,56.3233,3.0005e-14,56.3233
TGO,2021 MAY 28 06:57:00,69.4247,138.4753,428.6774,14.9025,56.7276,1.2672,57.0869

MRO,2021 MAY 29 20:39:00,68.9454,-49.0039,310.7851,15.1031,57.0964,2.2264e-14,57.0964
TGO,2021 MAY 29 20:18:00,70.7329,-45.7706,430.2495,14.9781,57.6495,1.4269,57.7121

MRO,2021 MAY 30 13:30:00,73.7737,62.34,311.7764,14.9286,59.306,2.215e-14,59.306
TGO,2021 MAY 30 14:00:00,72.0953,60.4791,431.3404,15.2914,59.5545,0.93027,59.6691

MRO,2021 JUN 01 01:00:00,69.8802,-93.7875,312.4818,15.0775,57.277,2.134e-14,57.277
TGO,2021 JUN 02 00:57:00,71.9387,-89.833,430.7946,14.6553,56.9076,0.10797,56.8984

MRO,2021 JUN 02 01:18:00,69.0013,-88.1387,312.8122,15.1089,56.7848,1.7135e-14,56.7848
TGO,2021 JUN 02 00:57:00,71.9387,-89.833,430.7946,14.6553,56.9076,0.10797,56.8984

MRO,2021 JUN 03 14:42:00,70.9178,85.0736,311.4239,15.0633,57.5383,3.4716e-15,57.5383
TGO,2021 JUN 03 14:18:00,73.0232,86.4553,431.9759,14.7661,57.8252,0.34246,57.7654

MRO,2021 JUN 04 07:33:00,75.8626,-163.7575,314.5417,14.8769,59.9653,7.1119e-15,59.9653
TGO,2021 JUN 04 08:00:00,73.7872,-166.9731,431.4954,15.1008,59.3122,0.10643,59.3387

MRO,2021 JUN 06 21:15:00,77.1868,14.4427,316.9508,14.8183,60.4166,2.8669e-15,60.4166
TGO,2021 JUN 05 21:21:00,74.345,10.8279,432.0998,15.3122,60.158,0.21507,60.2576

MRO,2021 JUN 08 08:45:00,73.248,-140.9806,313.2586,15.0139,58.2472,2.9495e-14,58.2472
TGO,2021 JUN 08 08:18:00,74.2108,-139.5605,432.9934,14.6706,57.8159,0.12662,57.8177

MRO,2021 JUN 09 07:12:00,76.1793,-111.0016,314.2528,14.8661,59.5904,1.4224e-14,59.5904
TGO,2021 JUN 09 07:54:00,74.5418,-114.7434,433.5111,15.2981,59.8457,0.15217,59.763

MRO,2021 JUN 11 19:00:00,71.8927,99.1796,313.7649,15.0897,57.3298,3.1529e-14,57.3298
TGO,2021 JUN 11 18:51:00,74.4905,94.3326,432.3765,14.6206,57.501,0.24066,57.6272

