MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2021 MAR 11 06:27:00,53.8715,119.1166,302.1984,14.7669,58.1558,6.2082e-14,58.1558,2021 MAR 11 06:27:00,54.0242,119.2383,424.6009,14.7753,58.307,0.054144,58.254
2021 MAR 11 12:03:00,53.3288,37.4117,302.4015,14.7717,57.8057,1.5903e-14,57.8057,2021 MAR 11 12:21:00,53.1183,33.2156,422.3739,14.7839,57.758,0.054803,57.7057
2021 MAR 12 16:03:00,48.6683,-10.6409,298.4936,14.8258,55.2052,3.6412e-14,55.2052,2021 MAR 12 15:54:00,46.8391,-8.3565,420.892,14.8319,54.2142,0.057857,54.174
2021 MAR 12 17:54:00,45.0722,-37.303,295.6238,14.8492,53.3728,2.8625e-14,53.3728,2021 MAR 12 17:54:00,41.1179,-34.3838,418.3132,15.0439,53.2133,1.7869,51.4666
2021 MAR 12 19:48:00,51.0452,-65.7491,299.6534,14.8025,56.4005,2.642e-14,56.4005,2021 MAR 12 19:48:00,52.1186,-68.7597,424.7415,14.6017,55.6271,3.652,52.2768
2021 MAR 12 21:39:00,47.6646,-92.4329,297.3196,14.8244,54.58,9.1029e-15,54.58,2021 MAR 12 21:48:00,46.2224,-94.8507,420.3048,14.8092,53.6356,0.058262,53.5955
2021 MAR 12 23:30:00,44.3369,-119.0897,294.4948,14.8483,52.9312,8.171e-14,52.9312,2021 MAR 12 23:48:00,40.231,-121.0532,416.0964,15.0094,52.4227,0.059711,52.4188
2021 MAR 13 21:54:00,40.3929,-85.7163,292.977,14.8794,51.0622,9.0086e-14,51.0622,2021 MAR 13 21:24:00,43.1265,-80.7816,418.8465,14.7217,50.9851,0.45333,50.5445
2021 MAR 13 23:45:00,37.0505,-112.4581,290.1186,14.8975,49.675,5.0087e-14,49.675,2021 MAR 13 23:24:00,36.9632,-107.9198,414.2138,14.8594,49.2308,4.3594,53.5572
2021 MAR 14 01:36:00,33.6595,-139.1809,288.0375,14.9169,48.4421,8.3909e-14,48.4421,2021 MAR 14 01:24:00,31.0103,-134.3146,410.4639,15.0467,48.986,0.066294,49.0343
2021 MAR 14 03:30:00,39.6552,-167.3323,293.6428,14.8897,50.7772,2.2093e-14,50.7772,2021 MAR 14 03:18:00,42.0877,-167.1322,418.3321,14.7083,50.2587,0.64813,49.7505
2021 MAR 14 05:21:00,36.0463,165.9433,291.4282,14.9092,49.3281,2.5642e-14,49.3281,2021 MAR 14 05:18:00,36.0242,165.3599,414.1112,14.8217,48.3683,5.2915,53.617
2021 MAR 14 07:12:00,32.4069,139.1818,288.2971,14.9258,48.0282,7.4455e-14,48.0282,2021 MAR 14 07:18:00,30.3298,138.9234,409.9003,15.0061,48.2368,0.065618,48.2871
2021 MAR 14 09:06:00,38.3454,111.0002,291.6159,14.8969,50.2019,3.2435e-14,50.2019,2021 MAR 14 09:12:00,41.5988,106.2672,417.1212,14.6786,49.6777,1.2941,48.4899
2021 MAR 14 10:57:00,34.9209,84.2209,288.1591,14.9125,48.8577,1.4597e-14,48.8577,2021 MAR 14 11:12:00,35.593,79.4401,412.5713,14.8372,48.3129,0.052377,48.3217
2021 MAR 15 11:12:00,27.5657,90.7087,282.8633,14.9522,46.5568,2.6991e-14,46.5568,2021 MAR 15 10:48:00,32.4012,93.2122,410.474,14.7297,45.6117,1.6276,44.0411
2021 MAR 15 13:00:00,14.7111,65.1544,273.9067,15.0008,44.7184,2.8625e-14,44.7184,2021 MAR 15 12:51:00,17.4637,67.9023,399.6646,15.0381,45.5345,0.13181,45.6592
2021 MAR 15 13:03:00,24.2741,63.8935,280.8157,14.9653,45.8125,1.8271e-14,45.8125,2021 MAR 15 12:48:00,26.1999,65.8328,405.4026,14.8514,44.8549,0.072324,44.9242
2021 MAR 15 14:54:00,20.8922,37.1044,279.5092,14.9803,45.2654,2.7727e-14,45.2654,2021 MAR 15 14:48:00,20.0009,38.6285,401.3009,14.9847,45.1618,1.9846,43.1772
2021 MAR 15 16:45:00,17.2995,10.3188,276.9875,14.9956,44.9044,6.1837e-14,44.9044,2021 MAR 15 16:48:00,13.8839,10.7402,398.8357,15.0725,45.692,0.15957,45.8313
2021 MAR 15 18:36:00,13.6428,-16.4967,273.7858,15.0089,44.7514,4.1743e-14,44.7514,2021 MAR 15 18:45:00,16.7489,-18.274,401.8216,15.0364,45.4146,4.9805,40.437
2021 MAR 15 20:30:00,19.6089,-44.5601,277.3779,14.9875,45.1199,5.0087e-14,45.1199,2021 MAR 15 20:42:00,19.4514,-48.1017,404.0365,14.9461,44.5164,2.6304,41.8878
2021 MAR 15 22:21:00,16.1183,-71.4132,274.56,14.9983,44.7948,3.0005e-14,44.7948,2021 MAR 15 22:42:00,13.257,-76.1881,399.8271,15.0208,44.8963,1.7073,46.538
2021 MAR 16 22:30:00,-10.2683,-62.6448,258.9706,15.0928,49.5752,2.0365e-14,49.5752,2021 MAR 16 22:24:00,-7.6196,-59.5274,389.3472,15.2031,50.2999,1.5371,51.5128
2021 MAR 16 22:33:00,-0.62906,-63.8448,263.7431,15.0614,46.5303,2.5686e-14,46.5303,2021 MAR 16 22:21:00,1.2068,-61.2527,393.293,15.0394,45.874,1.6521,47.3491
2021 MAR 17 00:27:00,5.5775,-91.8909,267.2224,15.0414,45.3361,1.5788e-14,45.3361,2021 MAR 17 00:18:00,3.909,-90.2761,393.8844,15.0028,44.9432,2.4777,42.5782
2021 MAR 17 04:06:00,-10.8408,-144.3624,259.5959,15.0964,49.8383,3.2435e-14,49.8383,2021 MAR 17 04:18:00,-8.6397,-145.9044,388.3689,15.1883,50.4072,0.73881,49.6686
2021 MAR 17 04:09:00,-1.2045,-145.5653,264.2587,15.065,46.7044,3.1868e-14,46.7044,2021 MAR 17 04:15:00,0.1991,-147.5503,392.2225,15.03,45.915,1.4137,44.5151
2021 MAR 17 06:00:00,-4.758,-172.4134,262.5851,15.0761,47.701,1.8494e-14,47.701,2021 MAR 17 06:15:00,-5.9993,-175.8087,389.905,15.0931,48.2818,3.2672,51.0522
2021 MAR 17 07:54:00,1.2289,159.5628,265.7849,15.0575,46.1422,1.4362e-14,46.1422,2021 MAR 17 08:12:00,-3.1725,154.856,390.6841,15.0356,46.7218,1.402,47.8975
2021 MAR 18 08:03:00,-25.2457,168.3564,254.0913,15.1533,56.8403,3.6124e-14,56.8403,2021 MAR 18 07:54:00,-24.1514,171.8697,384.0522,15.2417,57.359,1.7071,58.4329
2021 MAR 18 08:06:00,-15.5664,167.1072,257.3986,15.1189,52.0118,1.5336e-14,52.0118,2021 MAR 18 07:51:00,-15.3391,169.7808,386.2626,15.0536,51.0576,2.2523,52.7443
2021 MAR 18 10:00:00,-9.5901,139.0863,259.8811,15.1003,49.5532,1.4575e-14,49.5532,2021 MAR 18 09:48:00,-12.5221,140.419,386.2156,14.9944,49.15,0.38028,49.2431
2021 MAR 18 13:39:00,-26.3036,86.7528,253.0712,15.1647,57.5306,2.6527e-14,57.5306,2021 MAR 18 13:48:00,-24.9261,85.3171,380.9047,15.215,57.4401,0.46355,57.463
2021 MAR 18 15:36:00,-10.2699,57.4076,258.7862,15.1067,49.8863,4.0855e-14,49.8863,2021 MAR 18 15:42:00,-13.6492,53.5284,384.3996,14.9453,48.9572,3.1164,51.3902
2021 MAR 19 17:39:00,-30.9021,38.2736,252.8909,15.1906,60.3693,8.996e-15,60.3693,2021 MAR 19 17:21:00,-31.7949,41.8991,380.7754,15.1403,60.3156,0.48956,60.2962
2021 MAR 19 19:33:00,-24.8786,10.1514,255.389,15.1653,56.9705,3.6124e-14,56.9705,2021 MAR 19 19:18:00,-29.0247,12.1936,381.8772,15.0581,57.9143,0.3749,57.6106
2021 MAR 19 21:18:00,-48.0329,-13.6554,251.5765,15.2819,71.1729,7.1119e-15,71.1729,2021 MAR 19 21:21:00,-43.6598,-11.6006,380.7554,15.4675,70.1794,0.51745,70.1383
2021 MAR 19 23:12:00,-41.9802,-41.9556,251.0374,15.2447,67.2312,4.1225e-14,67.2312,2021 MAR 19 23:18:00,-40.9852,-41.7812,381.4248,15.3536,67.6469,0.51343,67.6045
2021 MAR 20 01:09:00,-26.1013,-71.5228,252.6934,15.1719,57.6885,5.2068e-14,57.6885,2021 MAR 20 01:12:00,-29.6809,-74.5615,382.4419,15.0181,57.8742,0.40163,57.5231
