TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,2729,2729,0,7,egress,2020 JAN 26 02:45:23,SO ON
1,1,773,773,0,9,egress,2020 JAN 26 06:41:07,SO ON
1,1,1193,1193,0,11,egress,2020 JAN 26 10:36:56,SO ON
1,1,2069,2069,0,13,egress,2020 JAN 26 14:32:47,SO ON
1,1,761,761,0,16,egress,2020 JAN 26 20:26:24,SO ON
1,1,2141,2141,0,18,egress,2020 JAN 27 00:22:16,SO ON
1,1,767,767,0,21,egress,2020 JAN 27 06:15:52,SO ON
1,1,821,821,0,22,egress,2020 JAN 27 08:13:45,SO ON
1,1,1193,1193,0,26,egress,2020 JAN 27 16:05:24,SO ON
1,1,2687,2687,0,28,egress,2020 JAN 27 20:01:05,SO ON
1,1,779,779,0,29,egress,2020 JAN 27 21:59:02,SO ON
1,1,1193,1193,0,32,egress,2020 JAN 28 03:52:43,SO ON
1,1,749,749,0,34,egress,2020 JAN 28 07:48:25,SO ON
1,1,1295,1295,0,35,egress,2020 JAN 28 09:46:19,SO ON
1,1,1193,1193,0,38,egress,2020 JAN 28 15:40:04,SO ON
1,1,2165,2165,0,40,egress,2020 JAN 28 19:35:44,SO ON
1,1,1295,1295,0,42,egress,2020 JAN 28 23:31:35,SO ON
1,1,1103,1103,0,44,egress,2020 JAN 29 03:27:21,SO ON
1,1,755,755,0,46,egress,2020 JAN 29 07:23:02,SO ON
1,1,2153,2153,0,48,egress,2020 JAN 29 11:18:49,SO ON
1,1,1691,1691,0,51,egress,2020 JAN 29 17:12:30,SO ON
1,1,809,809,0,52,egress,2020 JAN 29 19:10:18,SO ON
1,1,2645,2645,0,56,egress,2020 JAN 30 03:01:53,SO ON
1,1,809,809,0,58,egress,2020 JAN 30 06:57:34,SO ON
1,1,1343,1343,0,59,egress,2020 JAN 30 08:55:25,SO ON
1,1,2153,2153,0,63,egress,2020 JAN 30 16:47:00,SO ON
1,1,755,755,0,65,egress,2020 JAN 30 20:42:38,SO ON
1,1,749,749,0,66,egress,2020 JAN 30 22:40:32,SO ON
1,1,821,821,0,69,egress,2020 JAN 31 04:34:10,SO ON
1,1,1307,1307,0,71,egress,2020 JAN 31 08:29:49,SO ON
1,1,749,749,0,75,egress,2020 JAN 31 16:21:21,SO ON
1,1,773,773,0,76,egress,2020 JAN 31 18:19:10,SO ON
1,1,2147,2147,0,78,egress,2020 JAN 31 22:14:49,SO ON
1,1,821,821,0,82,egress,2020 FEB 01 06:06:15,SO ON
1,1,761,761,0,84,egress,2020 FEB 01 10:01:54,SO ON
1,1,2177,2177,0,88,egress,2020 FEB 01 17:53:23,SO ON
1,1,767,767,0,90,egress,2020 FEB 01 21:48:57,SO ON
1,1,2735,2735,0,93,egress,2020 FEB 02 03:42:33,SO ON
1,1,779,779,0,94,egress,2020 FEB 02 05:40:20,SO ON
1,1,1889,1889,0,96,egress,2020 FEB 02 09:35:56,SO ON
1,1,2159,2159,0,100,egress,2020 FEB 02 17:27:18,SO ON
1,1,809,809,0,101,egress,2020 FEB 02 19:25:05,SO ON
1,1,767,767,0,103,egress,2020 FEB 02 23:20:39,SO ON
1,1,779,779,0,106,egress,2020 FEB 03 05:14:07,SO ON
1,1,821,821,0,108,egress,2020 FEB 03 09:09:39,SO ON
1,1,779,779,0,109,egress,2020 FEB 03 11:07:26,SO ON
1,1,749,749,0,114,egress,2020 FEB 03 20:56:23,SO ON
1,1,2177,2177,0,117,egress,2020 FEB 04 02:49:44,SO ON
1,1,2069,2069,0,119,egress,2020 FEB 04 06:45:11,SO ON
1,1,1193,1193,0,120,egress,2020 FEB 04 08:42:54,SO ON
1,1,755,755,0,123,egress,2020 FEB 04 14:36:08,SO ON
1,1,1193,1193,0,126,egress,2020 FEB 04 20:29:20,SO ON
1,1,749,749,0,127,egress,2020 FEB 04 22:26:58,SO ON
1,1,1193,1193,0,129,egress,2020 FEB 05 02:22:26,SO ON
1,1,2069,2069,0,131,egress,2020 FEB 05 06:17:42,SO ON
1,1,1691,1691,0,132,egress,2020 FEB 05 08:15:20,SO ON
1,1,749,749,0,134,egress,2020 FEB 05 12:10:32,SO ON
1,1,1193,1193,0,137,egress,2020 FEB 05 18:03:26,SO ON
1,1,875,875,0,139,egress,2020 FEB 05 21:58:23,SO ON
