Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
ACS	197	Egress	2018 JUN 24 15:31:20	2018 JUN 24 15:38:43	2018 JUN 24 15:32:58	443.0	-147.7	-67.6	19.3	
NOMAD	198	Ingress	2018 JUN 24 16:54:03	2018 JUN 24 17:00:59	2018 JUN 24 16:59:23	416.0	161.0	54.1	17.2	
NOMAD	199	Egress	2018 JUN 24 17:29:06	2018 JUN 24 17:36:31	2018 JUN 24 17:30:44	445.0	-176.6	-67.2	19.3	
ACS	200	Ingress	2018 JUN 24 18:52:00	2018 JUN 24 18:59:00	2018 JUN 24 18:57:24	420.0	132.4	53.7	17.3	
ACS	201	Egress	2018 JUN 24 19:26:52	2018 JUN 24 19:34:20	2018 JUN 24 19:28:31	448.0	154.3	-66.7	19.3	
NOMAD	202	Ingress	2018 JUN 24 20:49:59	2018 JUN 24 20:57:03	2018 JUN 24 20:55:26	424.0	103.7	53.8	17.2	
NOMAD	203	Egress	2018 JUN 24 21:24:41	2018 JUN 24 21:32:13	2018 JUN 24 21:26:21	452.0	125.4	-66.4	19.3	
N/A	204	Ingress	2018 JUN 24 22:47:57	2018 JUN 24 22:55:03	2018 JUN 24 22:53:26	426.0	75.1	53.5	17.3	
N/A	205	Egress	2018 JUN 24 23:22:28	2018 JUN 24 23:30:05	2018 JUN 24 23:24:09	457.0	96.4	-66.0	19.3	
ACS	206	Ingress	2018 JUN 25 00:45:51	2018 JUN 25 00:53:01	2018 JUN 25 00:51:22	430.0	46.4	53.5	17.2	
ACS	207	Egress	2018 JUN 25 01:20:13	2018 JUN 25 01:27:54	2018 JUN 25 01:21:55	461.0	67.4	-65.6	19.2	
NOMAD	208	Ingress	2018 JUN 25 02:43:41	2018 JUN 25 02:50:55	2018 JUN 25 02:49:16	434.0	17.7	53.4	17.3	
NOMAD	209	Egress	2018 JUN 25 03:17:54	2018 JUN 25 03:25:38	2018 JUN 25 03:19:37	464.0	38.5	-65.2	19.2	
NOMAD	210	Ingress	2018 JUN 25 04:41:37	2018 JUN 25 04:48:54	2018 JUN 25 04:47:14	437.0	-10.8	52.9	17.3	
NOMAD	211	Egress	2018 JUN 25 05:15:38	2018 JUN 25 05:23:25	2018 JUN 25 05:17:22	467.0	9.5	-64.8	19.2	
N/A	212	Ingress	2018 JUN 25 06:39:38	2018 JUN 25 06:46:59	2018 JUN 25 06:45:18	441.0	-39.4	52.5	17.3	
N/A	213	Egress	2018 JUN 25 07:13:26	2018 JUN 25 07:21:18	2018 JUN 25 07:15:11	472.0	-19.4	-64.4	19.2	
ACS	214	Ingress	2018 JUN 25 08:37:39	2018 JUN 25 08:45:04	2018 JUN 25 08:43:22	445.0	-68.0	52.2	17.3	
ACS	215	Egress	2018 JUN 25 09:11:14	2018 JUN 25 09:19:10	2018 JUN 25 09:12:59	476.0	-48.4	-64.0	19.2	
N/A	216	Ingress	2018 JUN 25 10:35:36	2018 JUN 25 10:43:06	2018 JUN 25 10:41:23	450.0	-96.6	51.8	17.3	
N/A	217	Egress	2018 JUN 25 11:08:58	2018 JUN 25 11:16:59	2018 JUN 25 11:10:44	481.0	-77.4	-63.4	19.1	
NOMAD	218	Ingress	2018 JUN 25 12:33:30	2018 JUN 25 12:41:04	2018 JUN 25 12:39:20	454.0	-125.3	51.8	17.3	
NOMAD	219	Egress	2018 JUN 25 13:06:41	2018 JUN 25 13:14:47	2018 JUN 25 13:08:28	486.0	-106.4	-62.9	19.1	
ACS	220	Ingress	2018 JUN 25 14:31:22	2018 JUN 25 14:39:02	2018 JUN 25 14:37:16	460.0	-153.9	51.8	17.3	
ACS	221	Egress	2018 JUN 25 15:04:24	2018 JUN 25 15:12:35	2018 JUN 25 15:06:12	491.0	-135.3	-62.5	19.1	
NOMAD	222	Ingress	2018 JUN 25 16:29:19	2018 JUN 25 16:37:02	2018 JUN 25 16:35:16	463.0	177.5	51.2	17.3	
NOMAD	223	Egress	2018 JUN 25 17:02:07	2018 JUN 25 17:10:22	2018 JUN 25 17:03:57	495.0	-164.2	-62.1	19.1	
NOMAD	224	Ingress	2018 JUN 25 18:27:17	2018 JUN 25 18:35:06	2018 JUN 25 18:33:18	469.0	148.8	51.2	17.3	
N/A	225	Egress	2018 JUN 25 18:59:51	2018 JUN 25 19:08:09	2018 JUN 25 19:01:42	498.0	166.9	-61.5	19.1	
N/A	226	Ingress	2018 JUN 25 20:25:17	2018 JUN 25 20:33:10	2018 JUN 25 20:31:22	473.0	120.2	50.9	17.3	
N/A	227	Egress	2018 JUN 25 20:57:36	2018 JUN 25 21:06:00	2018 JUN 25 20:59:28	504.0	137.9	-61.0	19.0	
N/A	228	Ingress	2018 JUN 25 22:23:16	2018 JUN 25 22:31:14	2018 JUN 25 22:29:24	478.0	91.6	50.6	17.3	
N/A	229	Egress	2018 JUN 25 22:55:23	2018 JUN 25 23:03:52	2018 JUN 25 22:57:16	509.0	109.0	-60.6	19.0	
NOMAD	230	Ingress	2018 JUN 26 00:21:13	2018 JUN 26 00:29:16	2018 JUN 26 00:27:24	483.0	63.0	50.2	17.3	
NOMAD	231	Egress	2018 JUN 26 00:53:07	2018 JUN 26 01:01:43	2018 JUN 26 00:55:02	516.0	80.1	-60.1	19.0	
ACS	232	Ingress	2018 JUN 26 02:19:05	2018 JUN 26 02:27:13	2018 JUN 26 02:25:21	488.0	34.3	50.2	17.3	
ACS	233	Egress	2018 JUN 26 02:50:47	2018 JUN 26 02:59:28	2018 JUN 26 02:52:43	521.0	51.1	-59.5	19.0	
NOMAD	234	Ingress	2018 JUN 26 04:16:59	2018 JUN 26 04:25:13	2018 JUN 26 04:23:19	494.0	5.7	50.0	17.3	
NOMAD	235	Egress	2018 JUN 26 04:48:27	2018 JUN 26 04:57:12	2018 JUN 26 04:50:24	525.0	22.2	-59.0	19.0	
ACS	236	Ingress	2018 JUN 26 06:15:00	2018 JUN 26 06:23:20	2018 JUN 26 06:21:25	500.0	-22.9	49.6	17.3	
ACS	237	Egress	2018 JUN 26 06:46:11	2018 JUN 26 06:55:03	2018 JUN 26 06:48:10	532.0	-6.7	-58.4	18.9	
N/A	238	Ingress	2018 JUN 26 08:13:04	2018 JUN 26 08:21:30	2018 JUN 26 08:19:32	506.0	-51.5	49.3	17.3	
N/A	239	Egress	2018 JUN 26 08:43:57	2018 JUN 26 08:52:56	2018 JUN 26 08:45:57	539.0	-35.6	-57.9	18.9	
N/A	240	Ingress	2018 JUN 26 10:11:05	2018 JUN 26 10:19:37	2018 JUN 26 10:17:38	512.0	-80.1	48.9	17.3	
N/A	241	Egress	2018 JUN 26 10:41:39	2018 JUN 26 10:50:45	2018 JUN 26 10:43:42	546.0	-64.6	-57.1	18.9	
NOMAD	242	Ingress	2018 JUN 26 12:09:01	2018 JUN 26 12:17:41	2018 JUN 26 12:15:40	520.0	-108.7	48.6	17.3	
NOMAD	243	Egress	2018 JUN 26 12:39:19	2018 JUN 26 12:48:33	2018 JUN 26 12:41:24	554.0	-93.6	-56.4	18.9	
NOMAD	244	Ingress	2018 JUN 26 14:06:55	2018 JUN 26 14:15:41	2018 JUN 26 14:13:39	526.0	-137.4	48.5	17.3	
NOMAD	245	Egress	2018 JUN 26 14:37:00	2018 JUN 26 14:46:21	2018 JUN 26 14:39:06	561.0	-122.5	-55.9	18.9	
ACS	246	Ingress	2018 JUN 26 16:04:51	2018 JUN 26 16:13:44	2018 JUN 26 16:11:39	533.0	-165.9	48.0	17.4	
ACS	247	Egress	2018 JUN 26 16:34:41	2018 JUN 26 16:44:09	2018 JUN 26 16:36:49	568.0	-151.3	-55.3	18.8	
NOMAD	248	Ingress	2018 JUN 26 18:02:51	2018 JUN 26 18:11:51	2018 JUN 26 18:09:44	540.0	165.5	47.5	17.4	
NOMAD	249	Egress	2018 JUN 26 18:32:21	2018 JUN 26 18:41:55	2018 JUN 26 18:34:31	574.0	179.8	-54.6	18.8	
ACS	250	Ingress	2018 JUN 26 20:00:52	2018 JUN 26 20:10:00	2018 JUN 26 20:07:51	548.0	136.9	47.1	17.4	
ACS	251	Egress	2018 JUN 26 20:30:01	2018 JUN 26 20:39:43	2018 JUN 26 20:32:14	582.0	150.8	-53.8	18.8	
N/A	252	Ingress	2018 JUN 26 21:58:53	2018 JUN 26 22:08:09	2018 JUN 26 22:05:58	556.0	108.3	46.8	17.4	
N/A	253	Egress	2018 JUN 26 22:27:44	2018 JUN 26 22:37:34	2018 JUN 26 22:29:59	590.0	121.9	-53.2	18.8	
NOMAD	254	Ingress	2018 JUN 26 23:56:52	2018 JUN 27 00:06:16	2018 JUN 27 00:04:02	564.0	79.5	46.9	17.4	
NOMAD	255	Egress	2018 JUN 27 00:25:25	2018 JUN 27 00:35:25	2018 JUN 27 00:27:43	600.0	93.0	-52.5	18.8	
NOMAD	256	Ingress	2018 JUN 27 01:54:47	2018 JUN 27 02:04:19	2018 JUN 27 02:02:03	572.0	51.0	46.5	17.4	
NOMAD	257	Egress	2018 JUN 27 02:23:03	2018 JUN 27 02:33:13	2018 JUN 27 02:25:23	610.0	64.1	-51.7	18.7	
ACS	258	Ingress	2018 JUN 27 03:52:40	2018 JUN 27 04:02:22	2018 JUN 27 04:00:03	582.0	22.3	46.3	17.4	
ACS	259	Egress	2018 JUN 27 04:20:37	2018 JUN 27 04:30:54	2018 JUN 27 04:23:00	617.0	35.2	-50.9	18.7	
NOMAD	260	Ingress	2018 JUN 27 05:50:39	2018 JUN 27 06:00:31	2018 JUN 27 05:58:09	592.0	-6.2	45.8	17.4	
NOMAD	261	Egress	2018 JUN 27 06:18:14	2018 JUN 27 06:28:41	2018 JUN 27 06:20:40	627.0	6.3	-50.1	18.7	
N/A	262	Ingress	2018 JUN 27 07:48:45	2018 JUN 27 07:58:47	2018 JUN 27 07:56:21	602.0	-34.8	45.4	17.4	
N/A	263	Egress	2018 JUN 27 08:15:53	2018 JUN 27 08:26:33	2018 JUN 27 08:18:23	640.0	-22.7	-49.2	18.7	
N/A	264	Ingress	2018 JUN 27 09:46:49	2018 JUN 27 09:57:04	2018 JUN 27 09:54:34	615.0	-63.5	45.1	17.4	
N/A	265	Egress	2018 JUN 27 10:13:30	2018 JUN 27 10:24:22	2018 JUN 27 10:16:04	652.0	-51.6	-48.2	18.7	
ACS	266	Ingress	2018 JUN 27 11:44:49	2018 JUN 27 11:55:17	2018 JUN 27 11:52:42	628.0	-92.1	44.7	17.4	
ACS	267	Egress	2018 JUN 27 12:11:03	2018 JUN 27 12:22:09	2018 JUN 27 12:13:42	666.0	-80.6	-47.0	18.6	
NOMAD	268	Ingress	2018 JUN 27 13:42:45	2018 JUN 27 13:53:26	2018 JUN 27 13:50:47	641.0	-120.7	44.3	17.4	
NOMAD	269	Egress	2018 JUN 27 14:08:36	2018 JUN 27 14:19:55	2018 JUN 27 14:11:19	679.0	-109.5	-46.0	18.6	
ACS	270	Ingress	2018 JUN 27 15:40:41	2018 JUN 27 15:51:35	2018 JUN 27 15:48:51	654.0	-149.3	44.2	17.4	
ACS	271	Egress	2018 JUN 27 16:06:10	2018 JUN 27 16:17:42	2018 JUN 27 16:08:58	692.0	-138.4	-45.1	18.6	
NOMAD	272	Ingress	2018 JUN 27 17:38:41	2018 JUN 27 17:49:49	2018 JUN 27 17:47:00	668.0	-177.9	43.6	17.4	
NOMAD	273	Egress	2018 JUN 27 18:03:41	2018 JUN 27 18:15:27	2018 JUN 27 18:06:35	706.0	-167.3	-43.9	18.6	
NOMAD	274	Ingress	2018 JUN 27 19:36:44	2018 JUN 27 19:48:09	2018 JUN 27 19:45:13	685.0	153.5	43.2	17.4	
NOMAD	275	Egress	2018 JUN 27 20:01:10	2018 JUN 27 20:13:13	2018 JUN 27 20:04:11	723.0	163.7	-42.6	18.6	
N/A	276	Ingress	2018 JUN 27 21:34:47	2018 JUN 27 21:46:31	2018 JUN 27 21:43:27	704.0	124.9	42.9	17.4	
N/A	277	Egress	2018 JUN 27 21:58:40	2018 JUN 27 22:11:02	2018 JUN 27 22:01:49	742.0	134.8	-41.2	18.5	
N/A	278	Ingress	2018 JUN 27 23:32:49	2018 JUN 27 23:44:52	2018 JUN 27 23:41:39	723.0	96.2	42.6	17.4	
N/A	279	Egress	2018 JUN 27 23:56:12	2018 JUN 28 00:08:53	2018 JUN 27 23:59:28	761.0	105.8	-39.9	18.5	
NOMAD	280	Merged	2018 JUN 28 01:30:48	2018 JUN 28 02:06:42	-	2154.0	67.6	42.2	17.5	
N/A	281	Merged	2018 JUN 28 03:28:43	2018 JUN 28 04:04:24	-	2141.0	39.0	42.1	17.5	
NOMAD	282	Merged	2018 JUN 28 05:26:41	2018 JUN 28 06:02:07	-	2126.0	10.4	41.5	17.5	
NOMAD	283	Merged	2018 JUN 28 07:24:49	2018 JUN 28 07:59:56	-	2107.0	-18.1	40.6	17.5	
N/A	284	Merged	2018 JUN 28 09:22:58	2018 JUN 28 09:57:46	-	2088.0	-46.7	40.3	17.5	
N/A	285	Merged	2018 JUN 28 11:21:03	2018 JUN 28 11:55:32	-	2069.0	-75.3	39.4	17.5	
NOMAD	286	Grazing	2018 JUN 28 13:19:02	2018 JUN 28 13:53:16	-	2054.0	-104.0	39.5	17.5	
ACS	287	Grazing	2018 JUN 28 15:16:59	2018 JUN 28 15:51:02	-	2043.0	-132.6	39.0	17.5	
NOMAD	288	Grazing	2018 JUN 28 17:15:01	2018 JUN 28 17:48:48	-	2027.0	-161.1	38.4	17.5	
ACS	289	Grazing	2018 JUN 28 19:13:06	2018 JUN 28 19:46:31	-	2005.0	170.3	37.9	17.5	
N/A	290	Grazing	2018 JUN 28 21:11:12	2018 JUN 28 21:44:16	-	1984.0	141.7	37.1	17.5	
NOMAD	291	Grazing	2018 JUN 28 23:09:18	2018 JUN 28 23:42:06	-	1968.0	113.1	36.8	17.5	
NOMAD	292	Grazing	2018 JUN 29 01:07:21	2018 JUN 29 01:39:54	-	1953.0	84.4	36.4	17.5	
ACS	293	Grazing	2018 JUN 29 03:05:20	2018 JUN 29 03:37:37	-	1937.0	55.8	35.9	17.6	
NOMAD	294	Grazing	2018 JUN 29 05:03:18	2018 JUN 29 05:35:15	-	1917.0	27.2	35.8	17.6	
ACS	295	Grazing	2018 JUN 29 07:01:26	2018 JUN 29 07:32:59	-	1893.0	-1.3	34.8	17.6	
N/A	296	Grazing	2018 JUN 29 08:59:40	2018 JUN 29 09:30:47	-	1867.0	-29.9	33.9	17.6	
NOMAD	297	Grazing	2018 JUN 29 10:57:52	2018 JUN 29 11:28:32	-	1840.0	-58.5	33.1	17.6	
N/A	298	Grazing	2018 JUN 29 12:55:59	2018 JUN 29 13:26:13	-	1814.0	-87.1	32.8	17.6	
N/A	299	Grazing	2018 JUN 29 14:54:01	2018 JUN 29 15:23:56	-	1795.0	-115.7	32.3	17.6	
N/A	300	Grazing	2018 JUN 29 16:52:04	2018 JUN 29 17:21:41	-	1777.0	-144.3	31.7	17.6	
N/A	301	Grazing	2018 JUN 29 18:50:13	2018 JUN 29 19:19:19	-	1746.0	-172.9	31.2	17.6	
N/A	302	Grazing	2018 JUN 29 20:48:25	2018 JUN 29 21:16:59	-	1714.0	158.5	30.3	17.6	
N/A	303	Grazing	2018 JUN 29 22:46:36	2018 JUN 29 23:14:44	-	1688.0	130.0	29.5	17.6	
N/A	304	Grazing	2018 JUN 30 00:44:45	2018 JUN 30 01:12:32	-	1667.0	101.3	29.2	17.6	
N/A	305	Grazing	2018 JUN 30 02:42:51	2018 JUN 30 03:10:15	-	1644.0	72.7	28.7	17.7	
N/A	306	Grazing	2018 JUN 30 04:40:53	2018 JUN 30 05:07:50	-	1617.0	44.1	28.1	17.7	
N/A	307	Grazing	2018 JUN 30 06:39:04	2018 JUN 30 07:05:27	-	1583.0	15.6	27.1	17.7	
N/A	308	Grazing	2018 JUN 30 08:37:25	2018 JUN 30 09:03:10	-	1545.0	-13.0	26.2	17.7	
N/A	309	Grazing	2018 JUN 30 10:35:47	2018 JUN 30 11:00:50	-	1503.0	-41.5	24.9	17.7	
N/A	310	Grazing	2018 JUN 30 12:34:04	2018 JUN 30 12:58:24	-	1460.0	-70.1	24.0	17.7	
N/A	311	Grazing	2018 JUN 30 14:32:15	2018 JUN 30 14:55:59	-	1424.0	-98.7	23.6	17.7	
N/A	312	Grazing	2018 JUN 30 16:30:23	2018 JUN 30 16:53:39	-	1396.0	-127.4	23.0	17.7	
N/A	313	Grazing	2018 JUN 30 18:28:39	2018 JUN 30 18:51:14	-	1355.0	-155.9	22.0	17.7	
N/A	314	Grazing	2018 JUN 30 20:27:00	2018 JUN 30 20:48:43	-	1303.0	175.5	21.0	17.8	
N/A	315	Grazing	2018 JUN 30 22:25:24	2018 JUN 30 22:46:16	-	1252.0	147.0	19.7	17.8	
N/A	316	Grazing	2018 JUL 01 00:23:44	2018 JUL 01 00:43:55	-	1211.0	118.4	18.8	17.8	
N/A	317	Grazing	2018 JUL 01 02:22:01	2018 JUL 01 02:41:32	-	1171.0	89.8	18.0	17.8	
N/A	318	Grazing	2018 JUL 01 04:20:17	2018 JUL 01 04:39:00	-	1123.0	61.2	17.4	17.8	
N/A	319	Grazing	2018 JUL 01 06:18:38	2018 JUL 01 06:36:19	-	1061.0	32.6	16.3	17.8	
N/A	320	Grazing	2018 JUL 01 08:17:16	2018 JUL 01 08:33:43	-	987.0	4.1	14.8	17.8	
N/A	321	Grazing	2018 JUL 01 10:16:05	2018 JUL 01 10:31:05	-	900.0	-24.4	13.5	17.8	
N/A	322	Grazing	2018 JUL 01 12:14:57	2018 JUL 01 12:28:13	-	796.0	-52.9	11.7	17.9	
N/A	323	Grazing	2018 JUL 01 14:13:48	2018 JUL 01 14:25:13	-	685.0	-81.5	10.3	17.9	
N/A	324	Grazing	2018 JUL 01 16:12:33	2018 JUL 01 16:22:19	-	586.0	-110.1	9.3	17.9	
N/A	325	Grazing	2018 JUL 01 18:11:32	2018 JUL 01 18:19:17	-	465.0	-138.6	8.3	17.9	
N/A	326	Grazing	2018 JUL 01 20:12:36	2018 JUL 01 20:14:04	-	88.0	-167.1	6.8	17.9	
N/A	327	Grazing	2018 JUL 01 22:10:49	2018 JUL 01 22:11:50	-	61.0	164.4	4.9	17.9	
N/A	328	Grazing	2018 JUL 02 00:08:51	2018 JUL 02 00:09:52	-	61.0	135.8	3.5	18.0	
N/A	329	Grazing	2018 JUL 02 02:06:54	2018 JUL 02 02:07:55	-	61.0	107.2	2.2	18.0	
N/A	330	Grazing	2018 JUL 02 04:04:52	2018 JUL 02 04:05:53	-	61.0	78.7	0.7	18.0	
N/A	331	Grazing	2018 JUL 02 06:02:43	2018 JUL 02 06:03:44	-	61.0	50.2	-0.9	18.0	
N/A	332	Grazing	2018 JUL 02 08:00:43	2018 JUL 02 08:01:44	-	61.0	21.7	-3.0	18.0	
N/A	333	Grazing	2018 JUL 02 09:58:53	2018 JUL 02 09:59:54	-	61.0	-6.7	-5.9	18.1	
N/A	334	Grazing	2018 JUL 02 11:57:01	2018 JUL 02 11:58:02	-	61.0	-35.1	-8.7	18.1	
N/A	335	Grazing	2018 JUL 02 13:55:02	2018 JUL 02 13:56:03	-	61.0	-63.4	-12.1	18.1	
N/A	336	Grazing	2018 JUL 02 15:53:00	2018 JUL 02 15:54:01	-	61.0	-91.7	-15.1	18.2	
N/A	337	Grazing	2018 JUL 02 17:51:02	2018 JUL 02 17:52:03	-	61.0	-120.1	-17.7	18.2	
N/A	338	Grazing	2018 JUL 02 19:49:02	2018 JUL 02 19:50:03	-	61.0	-148.2	-21.8	18.3	
N/A	339	Grazing	2018 JUL 09 05:41:05	2018 JUL 09 05:42:06	-	61.0	-67.5	-37.5	5.4	
N/A	340	Grazing	2018 JUL 09 07:39:05	2018 JUL 09 07:40:06	-	61.0	-97.3	-41.6	5.3	
N/A	341	Grazing	2018 JUL 09 09:37:07	2018 JUL 09 09:38:08	-	61.0	-126.4	-43.1	5.3	
N/A	342	Grazing	2018 JUL 09 11:35:09	2018 JUL 09 11:36:10	-	61.0	-155.8	-45.2	5.2	
N/A	343	Grazing	2018 JUL 09 13:33:10	2018 JUL 09 13:34:11	-	61.0	174.5	-47.9	5.1	
N/A	344	Grazing	2018 JUL 09 15:31:17	2018 JUL 09 15:32:18	-	61.0	144.8	-50.2	5.0	
N/A	345	Grazing	2018 JUL 09 17:29:27	2018 JUL 09 17:30:28	-	61.0	115.6	-51.4	5.0	
N/A	346	Grazing	2018 JUL 09 19:27:28	2018 JUL 09 19:28:29	-	61.0	86.4	-52.4	5.0	
N/A	347	Grazing	2018 JUL 09 21:25:20	2018 JUL 09 21:26:21	-	61.0	56.9	-53.8	4.9	
N/A	348	Grazing	2018 JUL 09 23:23:18	2018 JUL 09 23:24:19	-	61.0	27.9	-54.4	4.9	
N/A	349	Grazing	2018 JUL 10 01:21:24	2018 JUL 10 01:22:25	-	61.0	-1.2	-55.2	4.8	
N/A	350	Grazing	2018 JUL 10 03:19:27	2018 JUL 10 03:20:28	-	61.0	-30.4	-55.9	4.8	
N/A	351	Grazing	2018 JUL 10 05:17:26	2018 JUL 10 05:18:27	-	61.0	-59.8	-57.0	4.7	
N/A	352	Grazing	2018 JUL 10 07:12:31	2018 JUL 10 07:19:16	-	405.0	-89.2	-58.0	4.7	
N/A	353	Grazing	2018 JUL 10 09:09:15	2018 JUL 10 09:18:24	-	549.0	-118.3	-58.5	4.7	
N/A	354	Grazing	2018 JUL 10 11:06:22	2018 JUL 10 11:17:12	-	650.0	-147.0	-58.5	4.7	
N/A	355	Grazing	2018 JUL 10 13:03:19	2018 JUL 10 13:16:07	-	768.0	-176.6	-59.7	4.6	
N/A	356	Grazing	2018 JUL 10 15:00:24	2018 JUL 10 15:15:01	-	877.0	154.1	-60.4	4.5	
N/A	357	Grazing	2018 JUL 10 16:57:44	2018 JUL 10 17:13:51	-	967.0	124.7	-61.2	4.5	
N/A	358	Grazing	2018 JUL 10 18:55:08	2018 JUL 10 19:12:28	-	1040.0	95.4	-61.8	4.4	
N/A	359	Grazing	2018 JUL 10 20:52:31	2018 JUL 10 21:10:49	-	1098.0	66.3	-62.2	4.4	
N/A	360	Grazing	2018 JUL 10 22:49:57	2018 JUL 10 23:09:02	-	1145.0	36.6	-63.1	4.3	
N/A	361	Grazing	2018 JUL 11 00:47:36	2018 JUL 11 01:07:23	-	1187.0	8.2	-62.9	4.4	
N/A	362	Grazing	2018 JUL 11 02:45:13	2018 JUL 11 03:05:49	-	1236.0	-21.3	-63.6	4.3	
N/A	363	Grazing	2018 JUL 11 04:42:45	2018 JUL 11 05:04:12	-	1287.0	-50.2	-63.7	4.3	
N/A	364	Grazing	2018 JUL 11 06:40:16	2018 JUL 11 07:02:31	-	1335.0	-80.1	-64.7	4.2	
N/A	365	Grazing	2018 JUL 11 08:37:49	2018 JUL 11 09:00:46	-	1377.0	-108.9	-64.8	4.2	
N/A	366	Grazing	2018 JUL 11 10:35:30	2018 JUL 11 10:58:56	-	1406.0	-138.1	-65.2	4.2	
N/A	367	Grazing	2018 JUL 11 12:33:07	2018 JUL 11 12:57:08	-	1441.0	-167.0	-65.3	4.1	
N/A	368	Grazing	2018 JUL 11 14:30:40	2018 JUL 11 14:55:27	-	1487.0	163.4	-66.0	4.1	
N/A	369	Grazing	2018 JUL 11 16:28:19	2018 JUL 11 16:53:49	-	1530.0	134.3	-66.2	4.0	
N/A	370	Grazing	2018 JUL 11 18:26:01	2018 JUL 11 18:52:09	-	1568.0	104.7	-66.8	4.0	
N/A	371	Grazing	2018 JUL 11 20:23:40	2018 JUL 11 20:50:20	-	1600.0	75.9	-66.9	4.0	
N/A	372	Grazing	2018 JUL 11 22:21:15	2018 JUL 11 22:48:22	-	1627.0	46.6	-67.3	3.9	
N/A	373	Grazing	2018 JUL 12 00:19:00	2018 JUL 12 00:46:28	-	1648.0	17.6	-67.4	3.9	
N/A	374	Grazing	2018 JUL 12 02:16:48	2018 JUL 12 02:44:41	-	1673.0	-11.5	-67.6	3.9	
N/A	375	Grazing	2018 JUL 12 04:14:31	2018 JUL 12 04:42:53	-	1702.0	-40.5	-67.8	3.8	
N/A	376	Grazing	2018 JUL 12 06:12:11	2018 JUL 12 06:41:03	-	1732.0	-70.2	-68.3	3.8	
N/A	377	Grazing	2018 JUL 12 08:09:50	2018 JUL 12 08:39:11	-	1761.0	-99.8	-68.8	3.7	
N/A	378	Grazing	2018 JUL 12 10:07:34	2018 JUL 12 10:37:15	-	1781.0	-128.5	-68.8	3.7	
N/A	379	Grazing	2018 JUL 12 12:05:18	2018 JUL 12 12:35:17	-	1799.0	-157.3	-68.8	3.7	
N/A	380	Grazing	2018 JUL 12 14:02:59	2018 JUL 12 14:33:24	-	1825.0	173.5	-69.0	3.7	
N/A	381	Grazing	2018 JUL 12 16:00:42	2018 JUL 12 16:31:36	-	1854.0	143.5	-69.7	3.6	
NOMAD	382	Grazing	2018 JUL 12 17:58:29	2018 JUL 12 18:29:50	-	1881.0	114.2	-69.9	3.5	
ACS	383	Grazing	2018 JUL 12 19:56:15	2018 JUL 12 20:27:58	-	1903.0	85.3	-70.0	3.5	
NOMAD	384	Grazing	2018 JUL 12 21:53:54	2018 JUL 12 22:25:57	-	1923.0	55.8	-70.3	3.5	
ACS	385	Grazing	2018 JUL 12 23:51:36	2018 JUL 13 00:23:54	-	1938.0	27.0	-70.3	3.4	
NOMAD	386	Grazing	2018 JUL 13 01:49:26	2018 JUL 13 02:22:00	-	1954.0	-2.2	-70.5	3.4	
N/A	387	Grazing	2018 JUL 13 03:47:15	2018 JUL 13 04:20:07	-	1972.0	-31.4	-70.7	3.4	
NOMAD	388	Grazing	2018 JUL 13 05:45:00	2018 JUL 13 06:18:13	-	1993.0	-60.6	-70.8	3.3	
ACS	389	Grazing	2018 JUL 13 07:42:43	2018 JUL 13 08:16:17	-	2014.0	-90.5	-71.3	3.3	
NOMAD	390	Grazing	2018 JUL 13 09:40:27	2018 JUL 13 10:14:19	-	2032.0	-119.3	-71.3	3.3	
ACS	391	Grazing	2018 JUL 13 11:38:14	2018 JUL 13 12:12:17	-	2043.0	-148.0	-71.3	3.2	
NOMAD	392	Grazing	2018 JUL 13 13:36:00	2018 JUL 13 14:10:18	-	2058.0	-177.1	-71.4	3.2	
N/A	393	Merged	2018 JUL 13 15:33:45	2018 JUL 13 16:08:23	-	2078.0	153.6	-71.6	3.2	
N/A	394	Merged	2018 JUL 13 17:31:34	2018 JUL 13 18:06:31	-	2097.0	124.1	-71.8	3.1	
NOMAD	395	Merged	2018 JUL 13 19:29:23	2018 JUL 13 20:04:38	-	2115.0	95.0	-71.9	3.1	
N/A	396	Merged	2018 JUL 13 21:27:07	2018 JUL 13 22:02:38	-	2131.0	66.2	-72.0	3.1	
NOMAD	397	Merged	2018 JUL 13 23:24:49	2018 JUL 14 00:00:32	-	2143.0	36.4	-72.3	3.0	
N/A	398	Ingress	2018 JUL 14 01:22:40	2018 JUL 14 01:35:28	2018 JUL 14 01:32:08	768.0	7.2	-72.4	3.0	
N/A	399	Egress	2018 JUL 14 01:46:23	2018 JUL 14 01:58:33	2018 JUL 14 01:49:39	730.0	48.0	7.8	6.1	
N/A	400	Ingress	2018 JUL 14 03:20:32	2018 JUL 14 03:32:57	2018 JUL 14 03:29:47	745.0	-21.0	-72.2	3.0	
N/A	401	Egress	2018 JUL 14 03:44:48	2018 JUL 14 03:56:37	2018 JUL 14 03:47:54	709.0	19.6	9.5	6.1	
NOMAD	402	Ingress	2018 JUL 14 05:18:20	2018 JUL 14 05:30:27	2018 JUL 14 05:27:24	727.0	-50.3	-72.4	3.0	
