Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
161	2018 JUN 29 19:31:25	2018 JUN 29 20:34:27	2018 JUN 29 20:02:31	3788.0	-21.2	20.6	144.6	-67.0	16.5	66.8	7.7	
162	2018 JUN 29 21:29:24	2018 JUN 29 22:32:25	2018 JUN 29 22:00:29	3788.0	-49.7	-8.4	116.0	-66.8	16.7	66.6	7.7	
163	2018 JUN 29 23:27:21	2018 JUN 30 00:30:23	2018 JUN 29 23:58:25	3788.0	-78.2	-37.3	87.5	-66.6	16.9	66.5	7.7	
164	2018 JUN 30 01:25:15	2018 JUN 30 02:28:15	2018 JUN 30 01:56:17	3786.0	-106.8	-66.2	58.8	-66.5	17.1	66.5	7.7	
165	2018 JUN 30 03:23:07	2018 JUN 30 04:26:05	2018 JUN 30 03:54:09	3784.0	-135.5	-95.1	30.1	-66.4	17.2	66.4	7.7	
166	2018 JUN 30 05:20:58	2018 JUN 30 06:24:01	2018 JUN 30 05:52:03	3788.0	-164.0	-124.0	1.7	-66.3	17.4	66.1	7.7	
167	2018 JUN 30 07:18:55	2018 JUN 30 08:22:01	2018 JUN 30 07:50:01	3792.0	167.5	-152.8	-26.6	-66.0	17.8	65.8	7.7	
168	2018 JUN 30 09:16:56	2018 JUN 30 10:19:59	2018 JUN 30 09:47:59	3790.0	139.1	178.3	-55.2	-65.7	18.1	65.6	7.6	
169	2018 JUN 30 11:14:55	2018 JUN 30 12:17:55	2018 JUN 30 11:45:59	3786.0	110.6	149.4	-83.9	-65.5	18.4	65.5	7.6	
170	2018 JUN 30 13:12:51	2018 JUN 30 14:15:49	2018 JUN 30 13:43:53	3784.0	81.9	120.4	-112.5	-65.4	18.5	65.4	7.6	
171	2018 JUN 30 15:10:44	2018 JUN 30 16:13:41	2018 JUN 30 15:41:45	3784.0	53.2	91.5	-141.1	-65.3	18.6	65.3	7.6	
172	2018 JUN 30 17:08:36	2018 JUN 30 18:11:37	2018 JUN 30 17:39:37	3788.0	24.7	62.6	-169.5	-65.1	19.0	65.0	7.6	
173	2018 JUN 30 19:06:33	2018 JUN 30 20:09:37	2018 JUN 30 19:37:37	3790.0	-3.6	33.8	162.1	-64.8	19.4	64.6	7.6	
174	2018 JUN 30 21:04:34	2018 JUN 30 22:07:37	2018 JUN 30 21:35:39	3790.0	-32.1	5.0	133.6	-64.5	19.7	64.3	7.6	
175	2018 JUN 30 23:02:33	2018 JUL 01 00:05:37	2018 JUN 30 23:33:37	3790.0	-60.6	-24.0	105.1	-64.2	20.0	64.1	7.6	
176	2018 JUL 01 01:00:30	2018 JUL 01 02:03:31	2018 JUL 01 01:31:33	3788.0	-89.2	-52.9	76.4	-64.0	20.2	64.0	7.5	
177	2018 JUL 01 02:58:24	2018 JUL 01 04:01:25	2018 JUL 01 03:29:25	3788.0	-117.8	-81.8	47.9	-63.9	20.4	63.9	7.5	
178	2018 JUL 01 04:56:17	2018 JUL 01 05:59:19	2018 JUL 01 05:27:19	3790.0	-146.4	-110.7	19.3	-63.8	20.7	63.6	7.5	
179	2018 JUL 01 06:54:13	2018 JUL 01 07:57:21	2018 JUL 01 07:25:19	3796.0	-174.8	-139.5	-8.9	-63.5	21.1	63.1	7.5	
180	2018 JUL 01 08:52:15	2018 JUL 01 09:55:21	2018 JUL 01 09:23:19	3792.0	156.9	-168.3	-37.4	-62.9	21.6	62.8	7.5	
181	2018 JUL 01 10:50:18	2018 JUL 01 11:53:21	2018 JUL 01 11:21:21	3790.0	128.4	162.8	-66.0	-62.6	22.0	62.5	7.5	
182	2018 JUL 01 12:48:18	2018 JUL 01 13:51:19	2018 JUL 01 13:19:19	3788.0	99.9	133.9	-94.5	-62.4	22.3	62.3	7.5	
183	2018 JUL 01 14:46:14	2018 JUL 01 15:49:15	2018 JUL 01 15:17:15	3788.0	71.3	105.0	-123.0	-62.2	22.5	62.1	7.5	
184	2018 JUL 01 16:44:07	2018 JUL 01 17:47:09	2018 JUL 01 17:15:09	3790.0	42.7	76.1	-151.6	-62.1	22.8	61.9	7.4	
185	2018 JUL 01 18:42:05	2018 JUL 01 19:45:09	2018 JUL 01 19:13:07	3792.0	14.3	47.4	-180.0	-61.6	23.3	61.4	7.4	
186	2018 JUL 01 20:40:08	2018 JUL 01 21:43:13	2018 JUL 01 21:11:11	3794.0	-14.1	18.6	151.7	-61.2	23.8	60.9	7.4	
187	2018 JUL 01 22:38:10	2018 JUL 01 23:41:17	2018 JUL 01 23:09:13	3794.0	-42.5	-10.3	123.3	-60.7	24.3	60.5	7.4	
188	2018 JUL 02 00:36:11	2018 JUL 02 01:39:15	2018 JUL 02 01:07:13	3792.0	-71.0	-39.2	94.6	-60.4	24.6	60.3	7.4	
189	2018 JUL 02 02:34:09	2018 JUL 02 03:37:11	2018 JUL 02 03:05:09	3790.0	-99.5	-68.1	66.1	-60.1	24.9	60.1	7.4	
190	2018 JUL 02 04:32:04	2018 JUL 02 05:35:07	2018 JUL 02 05:03:05	3792.0	-128.1	-96.9	37.6	-59.9	25.3	59.7	7.4	
191	2018 JUL 02 06:30:00	2018 JUL 02 07:33:09	2018 JUL 02 07:01:03	3798.0	-156.6	-125.7	9.3	-59.6	25.8	59.2	7.4	
192	2018 JUL 02 08:28:03	2018 JUL 02 09:31:13	2018 JUL 02 08:59:07	3798.0	175.1	-154.5	-19.1	-58.9	26.4	58.6	7.4	
193	2018 JUL 02 10:26:10	2018 JUL 02 11:29:19	2018 JUL 02 10:57:13	3798.0	146.7	176.8	-47.5	-58.3	27.1	58.0	7.4	
194	2018 JUL 02 12:24:15	2018 JUL 02 13:27:19	2018 JUL 02 12:55:15	3792.0	118.3	147.9	-76.1	-57.8	27.5	57.7	7.4	
195	2018 JUL 02 14:22:15	2018 JUL 02 15:25:19	2018 JUL 02 14:53:15	3792.0	89.8	119.1	-104.5	-57.5	27.9	57.3	7.4	
196	2018 JUL 02 16:20:12	2018 JUL 02 17:23:15	2018 JUL 02 16:51:11	3792.0	61.2	90.2	-133.1	-57.2	28.3	57.0	7.3	
197	2018 JUL 02 18:18:11	2018 JUL 02 19:21:17	2018 JUL 02 18:49:11	3796.0	32.8	61.5	-161.5	-56.7	28.9	56.4	7.3	
198	2018 JUL 02 20:16:17	2018 JUL 02 21:19:27	2018 JUL 02 20:47:19	3800.0	4.5	32.8	170.3	-56.0	29.7	55.6	7.4	
199	2018 JUL 02 22:14:25	2018 JUL 02 23:17:35	2018 JUL 02 22:45:29	3800.0	-23.9	4.1	141.9	-55.3	30.4	54.9	7.4	
200	2018 JUL 03 00:12:32	2018 JUL 03 01:15:41	2018 JUL 03 00:43:35	3798.0	-52.3	-24.7	113.4	-54.6	31.0	54.4	7.3	
201	2018 JUL 03 02:10:35	2018 JUL 03 03:13:43	2018 JUL 03 02:41:35	3798.0	-80.8	-53.5	84.9	-54.2	31.6	53.9	7.3	
202	2018 JUL 03 04:08:36	2018 JUL 03 05:11:41	2018 JUL 03 04:39:35	3794.0	-109.2	-82.3	56.4	-53.6	32.1	53.5	7.3	
203	2018 JUL 03 06:06:36	2018 JUL 03 07:09:47	2018 JUL 03 06:37:39	3802.0	-137.7	-111.0	28.1	-53.2	32.8	52.7	7.3	
204	2018 JUL 03 08:04:43	2018 JUL 03 09:07:59	2018 JUL 03 08:35:49	3806.0	-166.0	-139.6	-0.2	-52.3	33.7	51.7	7.3	
205	2018 JUL 03 10:02:57	2018 JUL 03 11:06:11	2018 JUL 03 10:34:01	3804.0	165.7	-168.2	-28.6	-51.3	34.7	50.9	7.4	
206	2018 JUL 03 12:01:11	2018 JUL 03 13:04:21	2018 JUL 03 12:32:13	3800.0	137.3	163.2	-57.0	-50.3	35.6	50.1	7.4	
207	2018 JUL 03 13:59:20	2018 JUL 03 15:02:29	2018 JUL 03 14:30:21	3800.0	108.8	134.4	-85.5	-49.7	36.3	49.4	7.4	
208	2018 JUL 03 15:57:24	2018 JUL 03 17:00:33	2018 JUL 03 16:28:25	3800.0	80.3	105.7	-113.9	-49.1	37.0	48.7	7.4	
209	2018 JUL 03 17:55:28	2018 JUL 03 18:58:39	2018 JUL 03 18:26:29	3802.0	51.9	77.1	-142.4	-48.3	37.8	47.9	7.4	
210	2018 JUL 03 19:53:40	2018 JUL 03 20:56:55	2018 JUL 03 20:24:43	3806.0	23.6	48.7	-170.7	-47.2	39.0	46.7	7.4	
211	2018 JUL 03 21:51:57	2018 JUL 03 22:55:15	2018 JUL 03 22:23:03	3810.0	-4.8	20.3	161.0	-46.1	40.2	45.4	7.4	
212	2018 JUL 03 23:50:14	2018 JUL 04 00:53:33	2018 JUL 04 00:21:21	3810.0	-33.1	-8.2	132.6	-44.9	41.3	44.3	7.4	
213	2018 JUL 04 01:48:29	2018 JUL 04 02:51:47	2018 JUL 04 02:19:33	3808.0	-61.5	-36.7	104.2	-43.8	42.4	43.3	7.5	
214	2018 JUL 04 03:46:41	2018 JUL 04 04:49:55	2018 JUL 04 04:17:43	3806.0	-89.9	-65.3	75.7	-42.8	43.3	42.4	7.5	
215	2018 JUL 04 05:44:51	2018 JUL 04 06:48:07	2018 JUL 04 06:15:55	3808.0	-118.4	-93.7	47.4	-41.8	44.4	41.3	7.5	
216	2018 JUL 04 07:43:05	2018 JUL 04 08:46:29	2018 JUL 04 08:14:17	3816.0	-146.7	-121.9	19.0	-40.6	45.7	39.7	7.5	
217	2018 JUL 04 09:41:29	2018 JUL 04 10:44:55	2018 JUL 04 10:12:41	3818.0	-175.0	-149.9	-9.3	-39.0	47.3	38.1	7.6	
218	2018 JUL 04 11:39:57	2018 JUL 04 12:43:21	2018 JUL 04 12:11:07	3816.0	156.6	-177.9	-37.7	-37.3	48.8	36.6	7.6	
219	2018 JUL 04 13:38:22	2018 JUL 04 14:41:45	2018 JUL 04 14:09:31	3814.0	128.3	154.1	-66.0	-35.7	50.3	35.0	7.7	
220	2018 JUL 04 15:36:42	2018 JUL 04 16:40:03	2018 JUL 04 16:07:51	3812.0	99.8	125.9	-94.5	-34.4	51.6	33.7	7.7	
221	2018 JUL 04 17:35:00	2018 JUL 04 18:38:25	2018 JUL 04 18:06:11	3816.0	71.4	98.0	-122.9	-33.0	53.0	32.1	7.8	
222	2018 JUL 04 19:33:23	2018 JUL 04 20:36:53	2018 JUL 04 20:04:39	3820.0	43.1	70.5	-151.2	-31.2	54.7	30.3	7.9	
223	2018 JUL 04 21:31:56	2018 JUL 04 22:35:29	2018 JUL 04 22:03:15	3824.0	14.7	43.4	-179.6	-29.2	56.5	28.1	8.0	
224	2018 JUL 04 23:30:31	2018 JUL 05 00:34:07	2018 JUL 05 00:01:53	3826.0	-13.6	16.4	152.1	-27.1	58.3	26.0	8.1	
225	2018 JUL 05 01:29:07	2018 JUL 05 02:32:43	2018 JUL 05 02:00:29	3826.0	-42.0	-10.5	123.7	-25.0	60.1	23.9	8.3	
226	2018 JUL 05 03:27:39	2018 JUL 05 04:31:13	2018 JUL 05 03:59:01	3822.0	-70.4	-37.2	95.3	-22.9	61.9	22.0	8.4	
227	2018 JUL 05 05:26:09	2018 JUL 05 06:29:43	2018 JUL 05 05:57:33	3822.0	-98.8	-63.5	66.9	-20.9	63.5	20.0	8.6	
228	2018 JUL 05 07:24:39	2018 JUL 05 08:28:19	2018 JUL 05 07:56:13	3828.0	-127.2	-89.2	38.5	-18.9	65.2	17.7	8.8	
229	2018 JUL 05 09:23:19	2018 JUL 05 10:27:05	2018 JUL 05 09:54:59	3832.0	-155.5	-113.6	10.2	-16.3	67.1	15.0	9.1	
230	2018 JUL 05 11:22:06	2018 JUL 05 12:25:53	2018 JUL 05 11:53:45	3832.0	176.1	-137.1	-18.2	-13.6	68.9	12.4	9.4	
231	2018 JUL 05 13:20:53	2018 JUL 05 14:24:39	2018 JUL 05 13:52:31	3830.0	147.7	-159.9	-46.6	-10.9	70.5	9.8	9.8	
232	2018 JUL 05 15:19:37	2018 JUL 05 16:23:23	2018 JUL 05 15:51:17	3830.0	119.3	178.0	-75.0	-8.4	71.8	7.2	10.3	
233	2018 JUL 05 17:18:18	2018 JUL 05 18:22:03	2018 JUL 05 17:50:03	3828.0	90.9	156.7	-103.4	-5.9	72.8	4.7	10.8	
234	2018 JUL 05 19:16:56	2018 JUL 05 20:20:45	2018 JUL 05 19:48:49	3830.0	62.6	136.5	-131.8	-3.3	73.4	2.1	11.4	
235	2018 JUL 05 21:15:39	2018 JUL 05 22:19:33	2018 JUL 05 21:47:37	3834.0	34.2	117.2	-160.1	-0.6	73.6	-0.7	12.0	
236	2018 JUL 05 23:14:27	2018 JUL 06 00:18:27	2018 JUL 05 23:46:29	3840.0	5.8	98.2	171.5	2.1	73.3	-3.7	12.7	
237	2018 JUL 06 01:13:19	2018 JUL 06 02:17:19	2018 JUL 06 01:45:25	3838.0	-22.6	78.8	143.2	5.0	72.5	-6.6	13.3	
238	2018 JUL 06 03:12:11	2018 JUL 06 04:16:07	2018 JUL 06 03:44:17	3834.0	-50.9	58.3	114.8	8.0	71.4	-9.4	13.9	
239	2018 JUL 06 05:10:57	2018 JUL 06 06:14:51	2018 JUL 06 05:43:07	3830.0	-79.2	36.5	86.5	10.8	70.0	-12.1	14.3	
240	2018 JUL 06 07:09:37	2018 JUL 06 08:13:29	2018 JUL 06 07:41:49	3826.0	-107.6	13.3	58.1	13.4	68.4	-14.6	14.7	
241	2018 JUL 06 09:08:16	2018 JUL 06 10:12:11	2018 JUL 06 09:40:33	3828.0	-135.9	-11.0	29.8	15.9	66.6	-17.1	15.0	
242	2018 JUL 06 11:06:59	2018 JUL 06 12:10:57	2018 JUL 06 11:39:19	3830.0	-164.3	-35.8	1.4	18.4	64.6	-19.7	15.3	
243	2018 JUL 06 13:05:45	2018 JUL 06 14:09:45	2018 JUL 06 13:38:07	3832.0	167.4	-61.1	-26.9	21.0	62.5	-22.3	15.5	
244	2018 JUL 06 15:04:31	2018 JUL 06 16:08:31	2018 JUL 06 15:36:53	3830.0	139.1	-86.8	-55.1	23.6	60.3	-24.9	15.7	
245	2018 JUL 06 17:03:14	2018 JUL 06 18:07:11	2018 JUL 06 17:35:37	3826.0	110.8	-113.1	-83.4	26.2	58.2	-27.4	15.9	
246	2018 JUL 06 19:01:51	2018 JUL 06 20:05:41	2018 JUL 06 19:34:15	3820.0	82.6	-140.0	-111.7	28.5	56.3	-29.4	16.0	
247	2018 JUL 06 21:00:20	2018 JUL 06 22:04:11	2018 JUL 06 21:32:47	3820.0	54.3	-167.4	-140.0	30.5	54.5	-31.4	16.1	
248	2018 JUL 06 22:58:50	2018 JUL 07 00:02:45	2018 JUL 06 23:31:19	3824.0	25.9	165.0	-168.3	32.3	52.7	-33.4	16.2	
249	2018 JUL 07 00:57:25	2018 JUL 07 02:01:21	2018 JUL 07 01:29:55	3824.0	-2.3	137.4	163.5	34.3	50.7	-35.5	16.3	
250	2018 JUL 07 02:56:04	2018 JUL 07 03:59:57	2018 JUL 07 03:28:33	3820.0	-30.5	109.9	135.3	36.5	48.7	-37.6	16.4	
251	2018 JUL 07 04:54:38	2018 JUL 07 05:58:27	2018 JUL 07 05:27:07	3816.0	-58.7	82.1	107.1	38.6	46.9	-39.5	16.5	
252	2018 JUL 07 06:53:05	2018 JUL 07 07:56:49	2018 JUL 07 07:25:31	3810.0	-86.9	54.1	78.9	40.4	45.2	-41.2	16.5	
253	2018 JUL 07 08:51:24	2018 JUL 07 09:55:07	2018 JUL 07 09:23:51	3810.0	-115.2	25.9	50.7	41.8	43.8	-42.5	16.6	
254	2018 JUL 07 10:49:43	2018 JUL 07 11:53:27	2018 JUL 07 11:22:11	3810.0	-143.4	-2.5	22.4	43.2	42.4	-43.8	16.6	
255	2018 JUL 07 12:48:07	2018 JUL 07 13:51:51	2018 JUL 07 13:20:35	3812.0	-171.7	-30.8	-5.9	44.6	41.0	-45.2	16.6	
256	2018 JUL 07 14:46:32	2018 JUL 07 15:50:19	2018 JUL 07 15:19:01	3814.0	160.2	-59.1	-34.0	46.1	39.4	-46.9	16.7	
257	2018 JUL 07 16:44:57	2018 JUL 07 17:48:43	2018 JUL 07 17:17:23	3812.0	132.1	-87.3	-62.0	47.7	37.8	-48.5	16.7	
258	2018 JUL 07 18:43:18	2018 JUL 07 19:46:57	2018 JUL 07 19:15:43	3806.0	104.0	-115.7	-90.2	49.1	36.5	-49.7	16.7	
259	2018 JUL 07 20:41:31	2018 JUL 07 21:45:05	2018 JUL 07 21:13:55	3800.0	75.8	-144.3	-118.4	50.3	35.4	-50.6	16.7	
260	2018 JUL 07 22:39:39	2018 JUL 07 23:43:17	2018 JUL 07 23:12:03	3804.0	47.5	-172.9	-146.7	51.1	34.5	-51.5	16.7	
261	2018 JUL 08 00:37:53	2018 JUL 08 01:41:33	2018 JUL 08 01:10:19	3806.0	19.3	158.4	-174.9	52.0	33.4	-52.6	16.8	
262	2018 JUL 08 02:36:12	2018 JUL 08 03:39:51	2018 JUL 08 03:08:37	3806.0	-8.9	129.9	157.1	53.1	32.3	-53.7	16.8	
263	2018 JUL 08 04:34:32	2018 JUL 08 05:38:05	2018 JUL 08 05:06:53	3800.0	-36.9	101.3	129.0	54.3	31.1	-54.8	16.8	
264	2018 JUL 08 06:32:46	2018 JUL 08 07:36:17	2018 JUL 08 07:05:07	3798.0	-64.9	72.8	100.9	55.4	29.9	-55.9	16.8	
265	2018 JUL 08 08:30:52	2018 JUL 08 09:34:19	2018 JUL 08 09:03:11	3794.0	-93.1	44.1	72.7	56.2	29.1	-56.5	16.8	
266	2018 JUL 08 10:28:56	2018 JUL 08 11:32:23	2018 JUL 08 11:01:13	3794.0	-121.4	15.3	44.4	56.8	28.5	-57.0	16.8	
267	2018 JUL 08 12:27:03	2018 JUL 08 13:30:33	2018 JUL 08 12:59:23	3798.0	-149.7	-13.5	16.2	57.4	27.7	-57.7	16.8	
268	2018 JUL 08 14:25:15	2018 JUL 08 15:28:47	2018 JUL 08 14:57:35	3800.0	-177.8	-42.2	-11.9	58.2	26.8	-58.6	16.8	
269	2018 JUL 08 16:23:27	2018 JUL 08 17:26:59	2018 JUL 08 16:55:47	3800.0	154.2	-70.8	-39.9	59.0	25.8	-59.5	16.8	
270	2018 JUL 08 18:21:38	2018 JUL 08 19:25:07	2018 JUL 08 18:53:55	3798.0	126.1	-99.5	-67.8	59.9	24.9	-60.3	16.8	
271	2018 JUL 08 20:19:44	2018 JUL 08 21:23:07	2018 JUL 08 20:51:59	3792.0	98.1	-128.2	-96.1	60.6	24.2	-60.8	16.8	
272	2018 JUL 08 22:17:43	2018 JUL 08 23:21:07	2018 JUL 08 22:49:59	3792.0	69.9	-157.0	-124.4	61.1	23.7	-61.2	16.8	
273	2018 JUL 09 00:15:45	2018 JUL 09 01:19:13	2018 JUL 09 00:48:01	3796.0	41.5	174.1	-152.6	61.4	23.1	-61.7	16.8	
274	2018 JUL 09 02:13:52	2018 JUL 09 03:17:19	2018 JUL 09 02:46:07	3796.0	13.3	145.3	179.3	61.9	22.5	-62.3	16.8	
275	2018 JUL 09 04:12:02	2018 JUL 09 05:15:27	2018 JUL 09 04:44:17	3794.0	-14.7	116.5	151.3	62.6	21.7	-63.0	16.8	
276	2018 JUL 09 06:10:10	2018 JUL 09 07:13:31	2018 JUL 09 06:42:23	3790.0	-42.5	87.8	123.3	63.3	21.0	-63.6	16.8	
277	2018 JUL 09 08:08:11	2018 JUL 09 09:11:31	2018 JUL 09 08:40:21	3788.0	-70.6	59.1	95.3	63.9	20.3	-64.1	16.8	
278	2018 JUL 09 10:06:08	2018 JUL 09 11:09:27	2018 JUL 09 10:38:17	3788.0	-98.9	30.2	66.9	64.2	20.0	-64.3	16.8	
279	2018 JUL 09 12:04:07	2018 JUL 09 13:07:27	2018 JUL 09 12:36:17	3790.0	-127.3	1.3	38.5	64.4	19.6	-64.6	16.8	
280	2018 JUL 09 14:02:10	2018 JUL 09 15:05:31	2018 JUL 09 14:34:21	3792.0	-155.5	-27.6	10.3	64.8	19.2	-64.9	16.7	
281	2018 JUL 09 16:00:14	2018 JUL 09 17:03:39	2018 JUL 09 16:32:27	3794.0	176.5	-56.3	-17.5	65.3	18.5	-65.6	16.7	
282	2018 JUL 09 17:58:19	2018 JUL 09 19:01:41	2018 JUL 09 18:30:29	3792.0	148.5	-85.1	-45.5	65.8	17.8	-66.1	16.7	
283	2018 JUL 09 19:56:21	2018 JUL 09 20:59:37	2018 JUL 09 20:28:29	3786.0	120.5	-113.9	-73.7	66.3	17.3	-66.4	16.7	
284	2018 JUL 09 21:54:17	2018 JUL 09 22:57:31	2018 JUL 09 22:26:23	3784.0	92.3	-142.8	-102.1	66.6	17.0	-66.5	16.7	
285	2018 JUL 09 23:52:12	2018 JUL 10 00:55:31	2018 JUL 10 00:24:19	3790.0	63.7	-171.7	-130.3	66.6	16.7	-66.8	16.7	
286	2018 JUL 10 01:50:12	2018 JUL 10 02:53:31	2018 JUL 10 02:22:21	3790.0	35.4	159.4	-158.7	66.8	16.4	-67.0	16.7	
287	2018 JUL 10 03:48:16	2018 JUL 10 04:51:35	2018 JUL 10 04:20:23	3790.0	7.3	130.6	173.5	67.2	15.8	-67.5	16.7	
288	2018 JUL 10 05:46:20	2018 JUL 10 06:49:35	2018 JUL 10 06:18:25	3786.0	-20.5	101.7	145.4	67.7	15.3	-67.8	16.7	
289	2018 JUL 10 07:44:20	2018 JUL 10 08:47:33	2018 JUL 10 08:16:25	3784.0	-48.5	72.9	117.4	68.1	14.8	-68.2	16.7	
290	2018 JUL 10 09:42:14	2018 JUL 10 10:45:25	2018 JUL 10 10:14:17	3782.0	-76.8	44.1	88.9	68.3	14.5	-68.3	16.7	
291	2018 JUL 10 11:40:08	2018 JUL 10 12:43:21	2018 JUL 10 12:12:11	3784.0	-105.2	15.1	60.5	68.3	14.3	-68.4	16.6	
292	2018 JUL 10 13:38:06	2018 JUL 10 14:41:21	2018 JUL 10 14:10:11	3786.0	-133.6	-13.8	32.2	68.5	14.1	-68.6	16.6	
293	2018 JUL 10 15:36:07	2018 JUL 10 16:39:25	2018 JUL 10 16:08:13	3790.0	-161.8	-42.7	4.2	68.7	13.6	-68.9	16.6	
294	2018 JUL 10 17:34:08	2018 JUL 10 18:37:25	2018 JUL 10 18:06:13	3788.0	170.2	-71.5	-23.9	69.1	13.2	-69.2	16.6	
295	2018 JUL 10 19:32:08	2018 JUL 10 20:35:21	2018 JUL 10 20:04:11	3784.0	142.3	-100.3	-52.0	69.4	12.8	-69.5	16.6	
296	2018 JUL 10 21:30:04	2018 JUL 10 22:33:13	2018 JUL 10 22:02:05	3782.0	114.0	-129.2	-80.4	69.6	12.5	-69.6	16.6	
297	2018 JUL 10 23:27:56	2018 JUL 11 00:31:09	2018 JUL 10 23:59:59	3784.0	85.7	-158.1	-108.7	69.7	12.3	-69.7	16.6	
298	2018 JUL 11 01:25:52	2018 JUL 11 02:29:07	2018 JUL 11 01:57:55	3786.0	57.2	172.9	-137.0	69.7	12.1	-69.9	16.6	
299	2018 JUL 11 03:23:52	2018 JUL 11 04:27:07	2018 JUL 11 03:55:55	3786.0	28.9	144.0	-165.1	69.9	11.7	-70.1	16.5	
300	2018 JUL 11 05:21:54	2018 JUL 11 06:25:05	2018 JUL 11 05:53:55	3784.0	0.8	115.2	166.8	70.2	11.4	-70.3	16.5	
301	2018 JUL 11 07:19:52	2018 JUL 11 08:23:01	2018 JUL 11 07:51:53	3780.0	-27.0	86.3	138.7	70.5	11.0	-70.5	16.5	
302	2018 JUL 11 09:17:46	2018 JUL 11 10:20:53	2018 JUL 11 09:49:45	3780.0	-55.4	57.5	110.3	70.6	10.8	-70.7	16.5	
303	2018 JUL 11 11:15:38	2018 JUL 11 12:18:45	2018 JUL 11 11:47:37	3780.0	-83.9	28.5	81.8	70.7	10.6	-70.7	16.5	
304	2018 JUL 11 13:13:33	2018 JUL 11 14:16:43	2018 JUL 11 13:45:33	3782.0	-112.2	-0.4	53.5	70.8	10.4	-70.8	16.5	
305	2018 JUL 11 15:11:30	2018 JUL 11 16:14:43	2018 JUL 11 15:43:31	3786.0	-140.7	-29.3	25.3	70.8	10.2	-70.9	16.5	
306	2018 JUL 11 17:09:29	2018 JUL 11 18:12:43	2018 JUL 11 17:41:31	3786.0	-168.7	-58.2	-2.7	71.0	9.8	-71.2	16.5	
307	2018 JUL 11 19:07:27	2018 JUL 11 20:10:39	2018 JUL 11 19:39:27	3784.0	163.2	-87.1	-30.8	71.3	9.4	-71.4	16.4	
308	2018 JUL 11 21:05:22	2018 JUL 11 22:08:29	2018 JUL 11 21:37:21	3780.0	135.0	-115.9	-59.3	71.4	9.2	-71.4	16.4	
309	2018 JUL 11 23:03:14	2018 JUL 12 00:06:21	2018 JUL 11 23:35:13	3780.0	106.6	-144.8	-87.9	71.5	9.1	-71.4	16.4	
310	2018 JUL 12 01:01:07	2018 JUL 12 02:04:17	2018 JUL 12 01:33:05	3784.0	77.8	-173.8	-116.3	71.4	9.0	-71.5	16.4	
311	2018 JUL 12 02:59:04	2018 JUL 12 04:02:15	2018 JUL 12 03:31:03	3784.0	49.5	157.3	-144.5	71.5	8.7	-71.6	16.4	
312	2018 JUL 12 04:57:03	2018 JUL 12 06:00:13	2018 JUL 12 05:29:01	3782.0	21.4	128.4	-172.6	71.7	8.4	-71.8	16.4	
313	2018 JUL 12 06:55:02	2018 JUL 12 07:58:09	2018 JUL 12 07:26:59	3780.0	-6.6	99.5	159.3	71.9	8.1	-72.0	16.4	
314	2018 JUL 12 08:52:56	2018 JUL 12 09:56:01	2018 JUL 12 09:24:53	3778.0	-34.8	70.6	130.9	72.0	7.9	-72.1	16.3	
315	2018 JUL 12 10:50:47	2018 JUL 12 11:53:51	2018 JUL 12 11:22:43	3778.0	-63.4	41.7	102.3	72.1	7.8	-72.1	16.3	
316	2018 JUL 12 12:48:39	2018 JUL 12 13:51:45	2018 JUL 12 13:20:35	3780.0	-92.1	12.8	73.7	72.0	7.7	-72.0	16.3	
317	2018 JUL 12 14:46:35	2018 JUL 12 15:49:43	2018 JUL 12 15:18:33	3782.0	-120.5	-16.2	45.3	72.1	7.5	-72.1	16.3	
318	2018 JUL 12 16:44:32	2018 JUL 12 17:47:43	2018 JUL 12 17:16:31	3784.0	-148.7	-45.1	17.2	72.2	7.2	-72.3	16.3	
319	2018 JUL 12 18:42:30	2018 JUL 12 19:45:39	2018 JUL 12 19:14:27	3782.0	-176.8	-74.0	-11.0	72.3	6.9	-72.4	16.3	
320	2018 JUL 12 20:40:25	2018 JUL 12 21:43:31	2018 JUL 12 21:12:21	3780.0	154.9	-102.9	-39.2	72.5	6.7	-72.5	16.2	
321	2018 JUL 12 22:38:17	2018 JUL 12 23:41:21	2018 JUL 12 23:10:13	3778.0	126.6	-131.8	-67.8	72.5	6.6	-72.5	16.2	
322	2018 JUL 13 00:36:08	2018 JUL 13 01:39:15	2018 JUL 13 01:08:05	3780.0	98.1	-160.7	-96.3	72.5	6.5	-72.5	16.2	
323	2018 JUL 13 02:34:03	2018 JUL 13 03:37:11	2018 JUL 13 03:05:59	3782.0	69.3	170.3	-124.8	72.5	6.3	-72.6	16.2	
324	2018 JUL 13 04:32:01	2018 JUL 13 05:35:07	2018 JUL 13 05:03:57	3780.0	41.1	141.4	-153.2	72.6	6.2	-72.6	16.2	
325	2018 JUL 13 06:29:58	2018 JUL 13 07:33:03	2018 JUL 13 07:01:53	3778.0	13.0	112.5	178.7	72.7	5.9	-72.8	16.2	
326	2018 JUL 13 08:27:54	2018 JUL 13 09:30:57	2018 JUL 13 08:59:47	3778.0	-15.4	83.6	150.6	72.8	5.7	-72.9	16.2	
