Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,33975,0,0,0,1,0,2025 JUL 05 17:42:59,2025 JUL 05 17:58:03,2025 JUL 05 17:43:09,2025 JUL 05 17:58:03,N/A,N/A,2025 JUL 05 17:50:29,2025 JUL 05 17:58:03,2025 JUL 05 17:57:33,48.8495,87.8268,2025 JUL 05 17:50:59,32.9477,75.9741,2025 JUL 05 17:52:14,53.9766,1610,19.1831,106.4257,44.0597,N/A,82.2384,126.0556,10,480,555,30,30,894,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,454,300,1002,1400002C000A01E0022B1E1E037E0301000D000D0000000000000000000000000000000001C201C6012C03EA
1,1,2,0,4,33977,0,0,0,1,0,2025 JUL 05 21:38:25,2025 JUL 05 21:53:35,2025 JUL 05 21:38:35,2025 JUL 05 21:53:35,N/A,N/A,2025 JUL 05 21:45:55,2025 JUL 05 21:53:35,2025 JUL 05 21:53:05,48.2253,29.7477,2025 JUL 05 21:46:25,31.8385,18.1269,2025 JUL 05 21:47:42,54.4112,1584,19.1458,106.4998,44.6275,N/A,83.3253,127.707,10,480,557,30,30,900,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,460,300,1016,1400002C000A01E0022D1E1E03840301000D000D0000000000000000000000000000000001C201CC012C03F8
1,1,3,0,7,33980,0,0,0,1,0,2025 JUL 06 03:31:48,2025 JUL 06 03:47:11,2025 JUL 06 03:31:58,2025 JUL 06 03:47:11,N/A,N/A,2025 JUL 06 03:39:18,2025 JUL 06 03:47:11,2025 JUL 06 03:46:41,47.3768,-57.2992,2025 JUL 06 03:39:48,30.4196,-69.3852,2025 JUL 06 03:41:07,55.1058,1536,19.0442,106.611,45.8579,N/A,85.6801,131.2851,10,480,559,30,30,913,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,473,300,1044,1400002C000A01E0022F1E1E03910301000D000D0000000000000000000000000000000001C201D9012C0414
1,1,4,0,8,33981,0,0,0,1,0,2025 JUL 06 05:29:32,2025 JUL 06 05:44:58,2025 JUL 06 05:29:42,2025 JUL 06 05:44:58,N/A,N/A,2025 JUL 06 05:37:02,2025 JUL 06 05:44:58,2025 JUL 06 05:44:28,47.0128,-86.3755,2025 JUL 06 05:37:32,29.8066,-98.3259,2025 JUL 06 05:38:52,55.3135,1523,19.0247,106.6481,46.1418,N/A,86.2235,132.1108,10,480,560,30,30,916,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,476,300,1051,1400002C000A01E002301E1E03940301000D000D0000000000000000000000000000000001C201DC012C041B
1,1,5,0,10,33983,0,0,0,1,0,2025 JUL 06 09:24:59,2025 JUL 06 09:40:34,2025 JUL 06 09:25:09,2025 JUL 06 09:40:34,N/A,N/A,2025 JUL 06 09:32:29,2025 JUL 06 09:40:34,2025 JUL 06 09:40:04,46.495,-144.2877,2025 JUL 06 09:32:59,28.7615,-156.2908,2025 JUL 06 09:34:21,55.7326,1495,18.98,106.7222,46.9936,N/A,87.8538,134.588,10,480,562,30,30,925,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,485,300,1071,1400002C000A01E002321E1E039D0301000D000D0000000000000000000000000000000001C201E5012C042F
1,1,6,0,12,33985,0,0,0,1,0,2025 JUL 06 13:20:30,2025 JUL 06 13:36:14,2025 JUL 06 13:20:40,2025 JUL 06 13:36:14,N/A,N/A,2025 JUL 06 13:28:00,2025 JUL 06 13:36:14,2025 JUL 06 13:35:44,45.8688,157.6836,2025 JUL 06 13:28:30,27.3571,146.1512,2025 JUL 06 13:29:55,56.2201,1458,18.9633,106.7964,47.8454,N/A,89.4841,137.0651,10,480,565,30,30,934,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,494,300,1092,1400002C000A01E002351E1E03A60301000D000D0000000000000000000000000000000001C201EE012C0444
1,1,7,0,14,33987,0,0,0,1,0,2025 JUL 06 17:16:06,2025 JUL 06 17:31:59,2025 JUL 06 17:16:16,2025 JUL 06 17:31:59,N/A,N/A,2025 JUL 06 17:23:36,2025 JUL 06 17:31:59,2025 JUL 06 17:31:29,45.3634,99.7781,2025 JUL 06 17:24:06,26.5187,87.7646,2025 JUL 06 17:25:33,56.6406,1430,18.8928,106.8705,48.6971,N/A,91.1144,139.5422,10,480,567,30,30,943,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,503,300,1112,1400002C000A01E002371E1E03AF0301000D000D0000000000000000000000000000000001C201F7012C0458
1,1,8,0,17,33990,0,0,0,1,0,2025 JUL 06 23:09:12,2025 JUL 06 23:25:21,2025 JUL 06 23:09:22,2025 JUL 06 23:25:21,N/A,N/A,2025 JUL 06 23:16:42,2025 JUL 06 23:25:21,2025 JUL 06 23:24:51,44.3988,12.8014,2025 JUL 06 23:17:12,24.2971,1.4103,2025 JUL 06 23:18:44,57.2895,1376,18.8639,106.9818,50.2114,N/A,94.0126,143.9461,10,480,572,30,30,959,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,519,300,894,1400002C000A01E0023C1E1E03BF0301000D000D0000000000000000000000000000000001C20207012C037E
1,1,9,0,19,33992,0,0,0,1,0,2025 JUL 07 03:04:43,2025 JUL 07 03:21:03,2025 JUL 07 03:04:53,2025 JUL 07 03:21:03,N/A,N/A,2025 JUL 07 03:12:13,2025 JUL 07 03:21:03,2025 JUL 07 03:20:33,43.6893,-45.2537,2025 JUL 07 03:12:43,23.1577,-57.1507,2025 JUL 07 03:14:17,57.7528,1334,18.7806,107.0559,51.2525,N/A,96.0052,146.9737,10,480,574,30,30,970,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,530,300,918,1400002C000A01E0023E1E1E03CA0301000D000D0000000000000000000000000000000001C20212012C0396
1,1,10,0,21,33994,0,0,0,1,0,2025 JUL 07 07:00:06,2025 JUL 07 07:16:37,2025 JUL 07 07:00:16,2025 JUL 07 07:16:37,N/A,N/A,2025 JUL 07 07:07:36,2025 JUL 07 07:16:37,2025 JUL 07 07:16:07,42.9316,-103.3003,2025 JUL 07 07:08:06,21.6002,-114.8947,2025 JUL 07 07:09:44,58.1649,1300,18.7494,107.1301,52.2935,N/A,97.9977,150.0013,10,480,578,30,30,981,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,541,300,944,1400002C000A01E002421E1E03D50301000D000D0000000000000000000000000000000001C2021D012C03B0
