Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
17	51	Dayside	2022 FEB 21 00:18:36	2022 FEB 21 00:48:19	2022 FEB 21 01:18:03	3567.35	161.10	-53.92	-33.36	45.27	41.73	-45.55	68.55	16.09	3	Ice CH4 2SUBD #1	Science: orders #193, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
18	51	Nightside	2022 FEB 21 01:18:03	2022 FEB 21 01:47:23	2022 FEB 21 02:16:43	3520.00	-33.36	112.21	132.36	-45.55	-40.36	45.82	111.54	4.12	14	-	-	-		
18	51	Dayside	2022 FEB 21 02:16:43	2022 FEB 21 02:46:26	2022 FEB 21 03:16:09	3565.93	132.36	-82.61	-62.10	45.82	41.17	-46.13	68.41	16.09	14	-		COP row -1: UVIS off	&nomadSolarCalibration; 	
19	51	Nightside	2022 FEB 21 03:16:09	2022 FEB 21 03:45:29	2022 FEB 21 04:14:48	3518.89	-62.10	83.53	103.63	-46.13	-39.82	46.37	111.66	4.13	14	-	-	-		
19	51	Dayside	2022 FEB 21 04:14:48	2022 FEB 21 04:44:29	2022 FEB 21 05:14:11	3562.61	103.63	-111.32	-90.81	46.37	40.68	-46.62	68.28	16.09	14	-		COP row -1: UVIS off		
20	51	Nightside	2022 FEB 21 05:14:11	2022 FEB 21 05:43:30	2022 FEB 21 06:12:49	3518.01	-90.81	54.81	74.93	-46.62	-39.31	46.83	111.80	4.13	14	-	-	-		
20	51	Dayside	2022 FEB 21 06:12:49	2022 FEB 21 06:42:29	2022 FEB 21 07:12:10	3561.38	74.93	-140.09	-119.51	46.83	40.29	-46.96	68.12	16.09	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
21	51	Nightside	2022 FEB 21 07:12:10	2022 FEB 21 07:41:29	2022 FEB 21 08:10:49	3518.83	-119.51	25.98	46.23	-46.96	-38.92	47.15	112.00	4.12	14	-	-	-		
21	51	Dayside	2022 FEB 21 08:10:49	2022 FEB 21 08:40:31	2022 FEB 21 09:10:13	3563.83	46.23	-168.95	-148.22	47.15	39.91	-47.34	67.91	16.08	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
22	51	Nightside	2022 FEB 21 09:10:13	2022 FEB 21 09:39:33	2022 FEB 21 10:08:53	3520.88	-148.22	-2.87	17.51	-47.34	-38.55	47.51	112.19	4.11	5	-	-	-		
22	51	Dayside	2022 FEB 21 10:08:53	2022 FEB 21 10:38:36	2022 FEB 21 11:08:18	3564.76	17.51	162.22	-176.95	47.51	39.47	-47.78	67.71	16.07	5	Ice H2O 2SUBD #1	Science: orders #193, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3	&mroOverlap; 	
23	51	Nightside	2022 FEB 21 11:08:18	2022 FEB 21 11:37:39	2022 FEB 21 12:07:01	3522.41	-176.95	-31.67	-11.23	-47.78	-38.08	47.98	112.38	4.11	14	-	-	-		
23	51	Dayside	2022 FEB 21 12:07:01	2022 FEB 21 12:36:43	2022 FEB 21 13:06:25	3563.92	-11.23	133.43	154.32	47.98	39.01	-48.27	67.53	16.07	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
24	51	Nightside	2022 FEB 21 13:06:25	2022 FEB 21 13:35:46	2022 FEB 21 14:05:08	3522.95	154.32	-60.43	-39.96	-48.27	-37.54	48.53	112.55	4.11	14	-	-	-		
24	51	Dayside	2022 FEB 21 14:05:08	2022 FEB 21 14:34:49	2022 FEB 21 15:04:30	3562.21	-39.96	104.68	125.60	48.53	38.53	-48.78	67.39	16.07	14	-		COP row -1: UVIS off	&acsSolarCalibration; 	
25	51	Nightside	2022 FEB 21 15:04:30	2022 FEB 21 15:33:51	2022 FEB 21 16:03:11	3521.76	125.60	-89.16	-68.68	-48.78	-37.01	49.05	112.70	4.11	14	-	-	-		
25	51	Dayside	2022 FEB 21 16:03:11	2022 FEB 21 16:32:52	2022 FEB 21 17:02:32	3560.43	-68.68	75.96	96.88	49.05	38.06	-49.26	67.25	16.07	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
26	51	Nightside	2022 FEB 21 17:02:32	2022 FEB 21 17:31:52	2022 FEB 21 18:01:12	3519.73	96.88	-117.91	-97.38	-49.26	-36.57	49.45	112.84	4.10	5	-	-	-		
26	51	Dayside	2022 FEB 21 18:01:12	2022 FEB 21 18:30:51	2022 FEB 21 19:00:30	3558.77	-97.38	47.18	68.19	49.45	37.64	-49.63	67.08	16.07	5	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
27	51	Nightside	2022 FEB 21 19:00:30	2022 FEB 21 19:29:51	2022 FEB 21 19:59:11	3520.86	68.19	-146.73	-126.08	-49.63	-36.21	49.75	113.02	4.10	14	-	-	-		
27	51	Dayside	2022 FEB 21 19:59:11	2022 FEB 21 20:28:51	2022 FEB 21 20:58:31	3559.37	-126.08	18.31	39.49	49.75	37.30	-49.92	66.87	16.06	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
28	51	Nightside	2022 FEB 21 20:58:31	2022 FEB 21 21:27:52	2022 FEB 21 21:57:14	3523.35	39.49	-175.61	-154.79	-49.92	-35.86	50.10	113.24	4.08	5	-	-	-		
28	51	Dayside	2022 FEB 21 21:57:14	2022 FEB 21 22:26:55	2022 FEB 21 22:56:36	3561.65	-154.79	-10.55	10.78	50.10	36.94	-50.27	66.66	16.05	5	-		COP row -1: UVIS off		
29	51	Nightside	2022 FEB 21 22:56:36	2022 FEB 21 23:25:57	2022 FEB 21 23:55:19	3523.45	10.78	155.53	176.49	-50.27	-35.45	50.50	113.45	4.08	5	-	-	-		
29	51	Dayside	2022 FEB 21 23:55:19	2022 FEB 22 00:25:01	2022 FEB 22 00:54:42	3563.40	176.49	-39.36	-17.95	50.50	36.50	-50.70	66.48	16.04	5	-		COP row -1: UVIS off		
30	51	Nightside	2022 FEB 22 00:54:42	2022 FEB 22 01:24:04	2022 FEB 22 01:53:25	3522.39	-17.95	126.71	147.77	-50.70	-35.03	50.94	113.62	4.07	14	-	-	-		
30	51	Dayside	2022 FEB 22 01:53:25	2022 FEB 22 02:23:07	2022 FEB 22 02:52:48	3563.40	147.77	-68.14	-46.68	50.94	36.02	-51.20	66.32	16.04	14	-		COP row -1: UVIS off		
31	51	Nightside	2022 FEB 22 02:52:48	2022 FEB 22 03:22:09	2022 FEB 22 03:51:29	3521.06	-46.68	97.95	119.05	-51.20	-34.57	51.41	113.77	4.07	14	-	-	-		
31	51	Dayside	2022 FEB 22 03:51:29	2022 FEB 22 04:21:10	2022 FEB 22 04:50:50	3560.98	119.05	-96.89	-75.38	51.41	35.56	-51.66	66.16	16.04	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
32	51	Nightside	2022 FEB 22 04:50:50	2022 FEB 22 05:20:10	2022 FEB 22 05:49:30	3520.16	-75.38	69.20	90.35	-51.66	-34.11	51.84	113.91	4.07	3	-	-	-		
32	51	Dayside	2022 FEB 22 05:49:30	2022 FEB 22 06:19:10	2022 FEB 22 06:48:49	3558.36	90.35	-125.68	-104.07	51.84	35.19	-51.98	66.00	16.03	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
33	51	Nightside	2022 FEB 22 06:48:49	2022 FEB 22 07:18:09	2022 FEB 22 07:47:29	3520.10	-104.07	40.37	61.66	-51.98	-33.74	52.14	114.10	4.06	14	-	-	-		
33	51	Dayside	2022 FEB 22 07:47:29	2022 FEB 22 08:17:09	2022 FEB 22 08:46:49	3559.56	61.66	-154.54	-132.77	52.14	34.88	-52.24	65.80	16.02	14	-		COP row -1: UVIS off		
34	51	Nightside	2022 FEB 22 08:46:49	2022 FEB 22 09:16:10	2022 FEB 22 09:45:31	3522.00	-132.77	11.48	32.96	-52.24	-33.47	52.38	114.31	4.05	5	-	-	-		
34	51	Dayside	2022 FEB 22 09:45:31	2022 FEB 22 10:15:11	2022 FEB 22 10:44:52	3561.20	32.96	176.57	-161.47	52.38	34.53	-52.58	65.58	16.01	5	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
35	51	Nightside	2022 FEB 22 10:44:52	2022 FEB 22 11:14:14	2022 FEB 22 11:43:35	3523.74	-161.47	-17.39	4.25	-52.58	-33.12	52.73	114.52	4.04	14	-	-	-		
35	51	Dayside	2022 FEB 22 11:43:35	2022 FEB 22 12:13:16	2022 FEB 22 12:42:57	3561.09	4.25	147.72	169.81	52.73	34.15	-52.97	65.38	16.00	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
36	51	Nightside	2022 FEB 22 12:42:57	2022 FEB 22 13:12:19	2022 FEB 22 13:41:41	3524.75	169.81	-46.22	-24.47	-52.97	-32.68	53.17	114.71	4.03	14	-	-	-		
36	51	Dayside	2022 FEB 22 13:41:41	2022 FEB 22 14:11:21	2022 FEB 22 14:41:01	3559.70	-24.47	118.90	141.10	53.17	33.75	-53.40	65.21	16.00	14	-		COP row -1: UVIS off	&nomadSolarCalibration; 	
37	51	Nightside	2022 FEB 22 14:41:01	2022 FEB 22 15:10:23	2022 FEB 22 15:39:45	3524.15	141.10	-75.01	-53.19	-53.40	-32.20	53.63	114.88	4.03	14	-	-	-		
37	51	Dayside	2022 FEB 22 15:39:45	2022 FEB 22 16:09:24	2022 FEB 22 16:39:03	3558.12	-53.19	90.13	112.39	53.63	33.34	-53.81	65.05	15.99	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
38	51	Nightside	2022 FEB 22 16:39:03	2022 FEB 22 17:08:24	2022 FEB 22 17:37:46	3522.30	112.39	-103.79	-81.88	-53.81	-31.78	54.02	115.04	4.02	5	-	-	-		
38	51	Dayside	2022 FEB 22 17:37:46	2022 FEB 22 18:07:24	2022 FEB 22 18:37:02	3556.24	-81.88	61.35	83.71	54.02	32.95	-54.18	64.89	15.99	5	Surface Ice 3SUBD 01	Science: orders #199, #194, #188, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3	&mroOverlap; 	
39	51	Nightside	2022 FEB 22 18:37:02	2022 FEB 22 19:06:23	2022 FEB 22 19:35:43	3521.64	83.71	-132.60	-110.56	-54.18	-31.46	54.28	115.21	4.02	14	-	-	-		
39	51	Dayside	2022 FEB 22 19:35:43	2022 FEB 22 20:05:22	2022 FEB 22 20:35:00	3556.16	-110.56	32.48	55.03	54.28	32.66	-54.41	64.68	15.98	14	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
40	51	Nightside	2022 FEB 22 20:35:00	2022 FEB 22 21:04:22	2022 FEB 22 21:33:43	3523.87	55.03	-161.49	-139.25	-54.41	-31.18	54.53	115.43	4.00	5	-	-	-		
40	51	Dayside	2022 FEB 22 21:33:43	2022 FEB 22 22:03:23	2022 FEB 22 22:33:02	3558.09	-139.25	3.57	26.33	54.53	32.38	-54.66	64.46	15.97	5	-		COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3		
41	51	Nightside	2022 FEB 22 22:33:02	2022 FEB 22 23:02:24	2022 FEB 22 23:31:46	3524.70	26.33	169.61	-167.96	-54.66	-30.85	54.83	115.66	3.99	5	-	-	-		
41	51	Dayside	2022 FEB 22 23:31:46	2022 FEB 23 00:01:26	2022 FEB 23 00:31:06	3560.16	-167.96	-25.30	-2.38	54.83	32.05	-54.98	64.26	15.96	5	-		COP row -1: UVIS off	&mroOverlap; 	
42	51	Nightside	2022 FEB 23 00:31:06	2022 FEB 23 01:00:28	2022 FEB 23 01:29:50	3524.05	-2.38	140.74	163.34	-54.98	-30.50	55.19	115.86	3.98	3	-	-	-		
42	51	Dayside	2022 FEB 23 01:29:50	2022 FEB 23 01:59:31	2022 FEB 23 02:29:12	3561.17	163.34	-54.12	-31.10	55.19	31.64	-55.40	64.07	15.95	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:245;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12409 ms, Binning=3	&mroOverlap; 	
43	51	Nightside	2022 FEB 23 02:29:12	2022 FEB 23 02:58:33	2022 FEB 23 03:27:54	3522.77	-31.10	111.92	134.63	-55.40	-30.12	55.58	116.03	3.98	5	-	-	-		
43	51	Dayside	2022 FEB 23 03:27:54	2022 FEB 23 03:57:34	2022 FEB 23 04:27:14	3559.61	134.63	-82.91	-59.80	55.58	31.21	-55.82	63.90	15.95	5	-		COP row -1: UVIS off	&grazingMatch:CURIOSITY; 	
44	51	Nightside	2022 FEB 23 04:27:14	2022 FEB 23 04:56:35	2022 FEB 23 05:25:56	3521.68	-59.80	83.14	105.93	-55.82	-29.72	55.98	116.18	3.97	14	-	-	-		
44	51	Dayside	2022 FEB 23 05:25:56	2022 FEB 23 05:55:34	2022 FEB 23 06:25:12	3556.25	105.93	-111.72	-88.48	55.98	30.87	-56.13	63.74	15.94	14	-		COP row -1: UVIS off		
45	51	Nightside	2022 FEB 23 06:25:12	2022 FEB 23 06:54:33	2022 FEB 23 07:23:53	3521.33	-88.48	54.32	77.26	-56.13	-29.36	56.28	116.36	3.97	14	-	-	-		
45	51	Dayside	2022 FEB 23 07:23:53	2022 FEB 23 07:53:31	2022 FEB 23 08:23:09	3555.59	77.26	-140.58	-117.15	56.28	30.61	-56.33	63.54	15.93	14	-		COP row -1: UVIS off		
46	51	Nightside	2022 FEB 23 08:23:09	2022 FEB 23 08:52:30	2022 FEB 23 09:21:52	3522.63	-117.15	25.43	48.58	-56.33	-29.12	56.45	116.58	3.95	5	-	-	-		
46	51	Dayside	2022 FEB 23 09:21:52	2022 FEB 23 09:51:31	2022 FEB 23 10:21:10	3558.00	48.58	-169.48	-145.84	56.45	30.35	-56.57	63.32	15.92	5	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
47	51	Nightside	2022 FEB 23 10:21:10	2022 FEB 23 10:50:32	2022 FEB 23 11:19:54	3524.48	-145.84	-3.48	19.88	-56.57	-28.87	56.68	116.80	3.94	14	-	-	-		
47	51	Dayside	2022 FEB 23 11:19:54	2022 FEB 23 11:49:33	2022 FEB 23 12:19:13	3558.65	19.88	161.62	-174.54	56.68	30.03	-56.87	63.09	15.90	14	-		COP row -1: UVIS off		
48	51	Nightside	2022 FEB 23 12:19:13	2022 FEB 23 12:48:36	2022 FEB 23 13:17:58	3525.82	-174.54	-32.35	-8.82	-56.87	-28.53	57.01	117.01	3.93	5	-	-	-		
48	51	Dayside	2022 FEB 23 13:17:58	2022 FEB 23 13:47:37	2022 FEB 23 14:17:16	3557.64	-8.82	132.76	156.76	57.01	29.70	-57.22	62.89	15.89	5	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
49	51	Nightside	2022 FEB 23 14:17:16	2022 FEB 23 14:46:39	2022 FEB 23 15:16:02	3526.15	156.76	-61.19	-37.53	-57.22	-28.13	57.41	117.20	3.92	5	-	-	-		
49	51	Dayside	2022 FEB 23 15:16:02	2022 FEB 23 15:45:40	2022 FEB 23 16:15:18	3555.91	-37.53	103.93	128.07	57.41	29.35	-57.58	62.72	15.89	5	-		COP row -1: UVIS off		
50	51	Nightside	2022 FEB 23 16:15:18	2022 FEB 23 16:44:41	2022 FEB 23 17:14:03	3524.96	128.07	-90.01	-66.22	-57.58	-27.73	57.78	117.38	3.92	14	-	-	-		
50	51	Dayside	2022 FEB 23 17:14:03	2022 FEB 23 17:43:40	2022 FEB 23 18:13:17	3554.22	-66.22	75.13	99.38	57.78	29.00	-57.92	62.55	15.88	14	-		COP row 89: NADIR: Horizontal Bin (57:245;0:1047), Tint = 10000 ms,20 bit,Rhythm = 15364 ms, Binning=3		
51	51	Nightside	2022 FEB 23 18:13:17	2022 FEB 23 18:42:39	2022 FEB 23 19:12:01	3523.16	99.38	-118.83	-94.89	-57.92	-27.43	58.04	117.55	3.91	1	-	-	-		
51	51	Dayside	2022 FEB 23 19:12:01	2022 FEB 23 19:41:37	2022 FEB 23 20:11:14	3553.05	-94.89	46.29	70.72	58.04	28.70	-58.15	62.36	15.87	1	-		COP row -1: UVIS off		
52	51	Nightside	2022 FEB 23 20:11:14	2022 FEB 23 20:40:36	2022 FEB 23 21:09:58	3524.59	70.72	-147.71	-123.56	-58.15	-27.20	58.21	117.76	3.90	14	-	-	-		
52	51	Dayside	2022 FEB 23 21:09:58	2022 FEB 23 21:39:35	2022 FEB 23 22:09:12	3554.16	-123.56	17.37	42.04	58.21	28.48	-58.31	62.12	15.86	14	-		COP row 95: NADIR: Horizontal Bin (57:245;0:1047), Tint = 20000 ms,20 bit,Rhythm = 22017 ms, Binning=3		
53	51	Nightside	2022 FEB 23 22:09:12	2022 FEB 23 22:38:36	2022 FEB 23 23:07:59	3526.68	42.04	-176.63	-152.25	-58.31	-26.95	58.43	118.00	3.88	1	-	-	-		
