Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
48	Nightside	2019 JUN 19 11:55:37	2019 JUN 19 12:25:04	2019 JUN 19 12:54:30	3533.41	58.87	166.57	-135.60	-72.19	-6.86	72.20	138.69	21.26	14	-	-	-		
48	Dayside	2019 JUN 19 12:54:30	2019 JUN 19 13:24:03	2019 JUN 19 13:53:35	3544.65	-135.60	-28.37	29.94	72.20	8.43	-72.20	41.43	9.22	14	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
49	Nightside	2019 JUN 19 13:53:35	2019 JUN 19 14:23:01	2019 JUN 19 14:52:26	3531.46	29.94	137.59	-164.56	-72.20	-6.86	72.22	138.43	21.24	3	-	-	-		
49	Dayside	2019 JUN 19 14:52:26	2019 JUN 19 15:21:58	2019 JUN 19 15:51:30	3544.00	-164.56	-57.34	0.85	72.22	8.41	-72.24	41.69	9.20	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
50	Nightside	2019 JUN 19 15:51:30	2019 JUN 19 16:20:55	2019 JUN 19 16:50:20	3530.01	0.85	108.62	166.38	-72.24	-6.90	72.25	138.18	21.22	1	-	-	-		
50	Dayside	2019 JUN 19 16:50:20	2019 JUN 19 17:19:51	2019 JUN 19 17:49:23	3542.23	166.38	-86.29	-28.23	72.25	8.42	-72.28	41.94	9.18	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
51	Nightside	2019 JUN 19 17:49:23	2019 JUN 19 18:18:47	2019 JUN 19 18:48:12	3529.64	-28.23	79.69	137.36	-72.28	-6.91	72.28	137.95	21.20	3	-	-	-		
51	Dayside	2019 JUN 19 18:48:12	2019 JUN 19 19:17:43	2019 JUN 19 19:47:14	3541.97	137.36	-115.22	-57.04	72.28	8.43	-72.28	42.17	9.17	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:PAVONIS MONS; 	
52	Nightside	2019 JUN 19 19:47:14	2019 JUN 19 20:16:39	2019 JUN 19 20:46:05	3530.50	-57.04	50.77	108.58	-72.28	-6.84	72.28	137.70	21.19	1	-	-	-		
52	Dayside	2019 JUN 19 20:46:05	2019 JUN 19 21:15:37	2019 JUN 19 21:45:09	3544.26	108.58	-144.16	-85.70	72.28	8.37	-72.26	42.42	9.15	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
53	Nightside	2019 JUN 19 21:45:09	2019 JUN 19 22:14:35	2019 JUN 19 22:44:01	3532.44	-85.70	21.81	79.96	-72.26	-6.79	72.26	137.44	21.17	1	-	-	-		
53	Dayside	2019 JUN 19 22:44:01	2019 JUN 19 23:13:34	2019 JUN 19 23:43:06	3544.33	79.96	-173.12	-114.50	72.26	8.27	-72.26	42.70	9.13	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
54	Nightside	2019 JUN 19 23:43:06	2019 JUN 20 00:12:33	2019 JUN 20 00:41:59	3533.63	-114.50	-7.17	51.15	-72.26	-6.77	72.26	137.18	21.15	14	-	-	-		
54	Dayside	2019 JUN 20 00:41:59	2019 JUN 20 01:11:31	2019 JUN 20 01:41:02	3543.08	51.15	157.90	-143.42	72.26	8.23	-72.27	42.97	9.11	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
55	Nightside	2019 JUN 20 01:41:02	2019 JUN 20 02:10:29	2019 JUN 20 02:39:56	3533.65	-143.42	-36.15	22.13	-72.27	-6.75	72.28	136.91	21.13	3	-	-	-		
55	Dayside	2019 JUN 20 02:39:56	2019 JUN 20 03:09:27	2019 JUN 20 03:38:58	3541.58	22.13	128.92	-172.43	72.28	8.25	-72.30	43.23	9.10	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
56	Nightside	2019 JUN 20 03:38:58	2019 JUN 20 04:08:24	2019 JUN 20 04:37:50	3532.50	-172.43	-65.11	-6.98	-72.30	-6.73	72.32	136.64	21.12	1	-	-	-		
56	Dayside	2019 JUN 20 04:37:50	2019 JUN 20 05:07:21	2019 JUN 20 05:36:51	3540.77	-6.98	99.96	158.53	72.32	8.30	-72.33	43.47	9.08	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
57	Nightside	2019 JUN 20 05:36:51	2019 JUN 20 06:06:16	2019 JUN 20 06:35:42	3531.10	158.53	-94.05	-36.02	-72.33	-6.73	72.35	136.40	21.10	3	-	-	-		
57	Dayside	2019 JUN 20 06:35:42	2019 JUN 20 07:05:12	2019 JUN 20 07:34:42	3540.10	-36.02	71.04	129.54	72.35	8.30	-72.35	43.71	9.06	3	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
58	Nightside	2019 JUN 20 07:34:42	2019 JUN 20 08:04:08	2019 JUN 20 08:33:35	3532.41	129.54	-122.98	-64.76	-72.35	-6.73	72.34	136.17	21.08	1	-	-	-		
58	Dayside	2019 JUN 20 08:33:35	2019 JUN 20 09:03:05	2019 JUN 20 09:32:35	3540.67	-64.76	42.11	100.84	72.34	8.22	-72.34	43.96	9.05	1	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
59	Nightside	2019 JUN 20 09:32:35	2019 JUN 20 10:02:03	2019 JUN 20 10:31:30	3534.81	100.84	-151.92	-93.43	-72.34	-6.67	72.32	135.91	21.07	14	-	-	-		
59	Dayside	2019 JUN 20 10:31:30	2019 JUN 20 11:01:01	2019 JUN 20 11:30:33	3542.50	-93.43	13.14	72.18	72.32	8.16	-72.32	44.23	9.03	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
60	Nightside	2019 JUN 20 11:30:33	2019 JUN 20 12:00:00	2019 JUN 20 12:29:27	3534.30	72.18	179.10	-122.24	-72.32	-6.59	72.32	135.63	21.05	3	-	-	-		
60	Dayside	2019 JUN 20 12:29:27	2019 JUN 20 12:58:59	2019 JUN 20 13:28:31	3544.19	-122.24	-15.84	43.33	72.32	8.13	-72.32	44.50	9.01	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
61	Nightside	2019 JUN 20 13:28:31	2019 JUN 20 13:57:57	2019 JUN 20 14:27:23	3532.44	43.33	150.12	-151.19	-72.32	-6.56	72.34	135.36	21.03	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
61	Dayside	2019 JUN 20 14:27:23	2019 JUN 20 14:56:56	2019 JUN 20 15:26:28	3544.45	-151.19	-44.81	14.26	72.34	8.12	-72.35	44.76	8.99	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
62	Nightside	2019 JUN 20 15:26:28	2019 JUN 20 15:55:53	2019 JUN 20 16:25:18	3530.60	14.26	121.14	179.75	-72.35	-6.59	72.36	135.11	21.01	14	-	-	-		
62	Dayside	2019 JUN 20 16:25:18	2019 JUN 20 16:54:50	2019 JUN 20 17:24:22	3543.01	179.75	-73.77	-14.88	72.36	8.13	-72.39	45.01	8.97	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
63	Nightside	2019 JUN 20 17:24:22	2019 JUN 20 17:53:46	2019 JUN 20 18:23:11	3529.72	-14.88	92.19	150.68	-72.39	-6.63	72.39	134.87	20.99	1	-	-	-		
63	Dayside	2019 JUN 20 18:23:11	2019 JUN 20 18:52:42	2019 JUN 20 19:22:13	3541.40	150.68	-102.71	-43.85	72.39	8.15	-72.40	45.25	8.96	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:CERAUNIUS FOSSAE; 	
64	Nightside	2019 JUN 20 19:22:13	2019 JUN 20 19:51:38	2019 JUN 20 20:21:03	3530.07	-43.85	63.27	121.75	-72.40	-6.60	72.41	134.63	20.98	1	-	-	-		
64	Dayside	2019 JUN 20 20:21:03	2019 JUN 20 20:50:34	2019 JUN 20 21:20:06	3542.91	121.75	-131.65	-72.52	72.41	8.14	-72.39	45.49	8.94	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:OLYMPUS MONS; 	
65	Nightside	2019 JUN 20 21:20:06	2019 JUN 20 21:49:32	2019 JUN 20 22:18:57	3531.86	-72.52	34.34	93.12	-72.39	-6.51	72.39	134.37	20.96	14	-	-	-		
65	Dayside	2019 JUN 20 22:18:57	2019 JUN 20 22:48:30	2019 JUN 20 23:18:02	3544.35	93.12	-160.60	-101.25	72.39	8.06	-72.38	45.76	8.92	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
66	Nightside	2019 JUN 20 23:18:02	2019 JUN 20 23:47:29	2019 JUN 21 00:16:55	3533.45	-101.25	5.37	64.41	-72.38	-6.48	72.38	134.11	20.95	3	-	-	-		
66	Dayside	2019 JUN 21 00:16:55	2019 JUN 21 00:46:27	2019 JUN 21 01:15:59	3543.42	64.41	170.42	-130.13	72.38	7.98	-72.39	46.03	8.91	3	LNO Ice Index 2SUBD 01	Science: orders #153, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
67	Nightside	2019 JUN 21 01:15:59	2019 JUN 21 01:45:26	2019 JUN 21 02:14:53	3533.97	-130.13	-23.62	35.47	-72.39	-6.46	72.39	133.84	20.93	1	-	-	-		
67	Dayside	2019 JUN 21 02:14:53	2019 JUN 21 02:44:24	2019 JUN 21 03:13:55	3541.94	35.47	141.44	-159.11	72.39	7.98	-72.40	46.30	8.89	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
68	Nightside	2019 JUN 21 03:13:55	2019 JUN 21 03:43:21	2019 JUN 21 04:12:48	3533.18	-159.11	-52.59	6.35	-72.40	-6.45	72.42	133.57	20.91	14	-	-	-		
68	Dayside	2019 JUN 21 04:12:48	2019 JUN 21 04:42:18	2019 JUN 21 05:11:48	3540.70	6.35	112.47	171.82	72.42	8.03	-72.43	46.55	8.87	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
69	Nightside	2019 JUN 21 05:11:48	2019 JUN 21 05:41:14	2019 JUN 21 06:10:40	3531.84	171.82	-81.55	-22.77	-72.43	-6.45	72.45	133.32	20.89	1	-	-	-		
69	Dayside	2019 JUN 21 06:10:40	2019 JUN 21 06:40:10	2019 JUN 21 07:09:40	3540.01	-22.77	83.53	142.77	72.45	8.07	-72.45	46.79	8.85	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
70	Nightside	2019 JUN 21 07:09:40	2019 JUN 21 07:39:06	2019 JUN 21 08:08:32	3531.57	142.77	-110.48	-51.65	-72.45	-6.47	72.46	133.09	20.87	1	-	-	-		
70	Dayside	2019 JUN 21 08:08:32	2019 JUN 21 08:38:02	2019 JUN 21 09:07:32	3539.95	-51.65	54.61	113.94	72.46	8.02	-72.46	47.03	8.84	1	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
71	Nightside	2019 JUN 21 09:07:32	2019 JUN 21 09:36:59	2019 JUN 21 10:06:26	3534.21	113.94	-139.41	-80.31	-72.46	-6.44	72.44	132.84	20.86	14	-	-	-		
71	Dayside	2019 JUN 21 10:06:26	2019 JUN 21 10:35:57	2019 JUN 21 11:05:27	3541.07	-80.31	25.66	85.30	72.44	7.93	-72.44	47.29	8.82	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
72	Nightside	2019 JUN 21 11:05:27	2019 JUN 21 11:34:55	2019 JUN 21 12:04:22	3535.30	85.30	-168.38	-109.06	-72.44	-6.36	72.43	132.57	20.84	14	-	-	-		
72	Dayside	2019 JUN 21 12:04:22	2019 JUN 21 12:33:54	2019 JUN 21 13:03:25	3543.02	-109.06	-3.32	56.55	72.43	7.89	-72.43	47.56	8.80	14	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
73	Nightside	2019 JUN 21 13:03:25	2019 JUN 21 13:32:52	2019 JUN 21 14:02:19	3533.78	56.55	162.65	-137.96	-72.43	-6.30	72.44	132.29	20.82	1	-	-	-		
73	Dayside	2019 JUN 21 14:02:19	2019 JUN 21 14:31:51	2019 JUN 21 15:01:23	3544.07	-137.96	-32.30	27.56	72.44	7.88	-72.44	47.83	8.78	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
74	Nightside	2019 JUN 21 15:01:23	2019 JUN 21 15:30:49	2019 JUN 21 16:00:15	3531.80	27.56	133.66	-166.97	-72.44	-6.32	72.46	132.03	20.80	14	-	-	-		
74	Dayside	2019 JUN 21 16:00:15	2019 JUN 21 16:29:47	2019 JUN 21 16:59:18	3543.09	-166.97	-61.27	-1.60	72.46	7.88	-72.48	48.09	8.76	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
75	Nightside	2019 JUN 21 16:59:18	2019 JUN 21 17:28:43	2019 JUN 21 17:58:09	3530.44	-1.60	104.70	163.92	-72.48	-6.37	72.48	131.79	20.79	3	-	-	-		
75	Dayside	2019 JUN 21 17:58:09	2019 JUN 21 18:27:39	2019 JUN 21 18:57:10	3541.32	163.92	-90.22	-30.70	72.48	7.91	-72.50	48.33	8.75	3	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
76	Nightside	2019 JUN 21 18:57:10	2019 JUN 21 19:26:35	2019 JUN 21 19:56:00	3530.29	-30.70	75.76	134.88	-72.50	-6.38	72.51	131.55	20.77	1	-	-	-		
76	Dayside	2019 JUN 21 19:56:00	2019 JUN 21 20:25:31	2019 JUN 21 20:55:02	3541.75	134.88	-119.15	-59.48	72.51	7.92	-72.50	48.57	8.73	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
77	Nightside	2019 JUN 21 20:55:02	2019 JUN 21 21:24:28	2019 JUN 21 21:53:53	3531.26	-59.48	46.84	106.14	-72.50	-6.31	72.50	131.30	20.75	14	-	-	-		
77	Dayside	2019 JUN 21 21:53:53	2019 JUN 21 22:23:25	2019 JUN 21 22:52:57	3544.13	106.14	-148.09	-88.14	72.50	7.85	-72.48	48.82	8.71	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
78	Nightside	2019 JUN 21 22:52:57	2019 JUN 21 23:22:24	2019 JUN 21 23:51:51	3533.16	-88.14	17.88	77.52	-72.48	-6.26	72.48	131.04	20.74	7	Nominal Nightside 02	Science: orders #162, #163, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
78	Dayside	2019 JUN 21 23:51:51	2019 JUN 22 00:21:22	2019 JUN 22 00:50:54	3543.74	77.52	-177.06	-116.97	72.48	7.75	-72.48	49.10	8.70	7	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
79	Nightside	2019 JUN 22 00:50:54	2019 JUN 22 01:20:21	2019 JUN 22 01:49:48	3534.15	-116.97	-11.10	48.67	-72.48	-6.25	72.48	130.78	20.72	14	-	-	-		
79	Dayside	2019 JUN 22 01:49:48	2019 JUN 22 02:19:20	2019 JUN 22 02:48:51	3542.28	48.67	153.96	-145.93	72.48	7.72	-72.49	49.37	8.68	14	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
80	Nightside	2019 JUN 22 02:48:51	2019 JUN 22 03:18:18	2019 JUN 22 03:47:45	3533.88	-145.93	-40.09	19.59	-72.49	-6.24	72.50	130.50	20.70	1	-	-	-		
80	Dayside	2019 JUN 22 03:47:45	2019 JUN 22 04:17:15	2019 JUN 22 04:46:45	3540.83	19.59	124.98	-174.99	72.50	7.77	-72.51	49.63	8.66	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
81	Nightside	2019 JUN 22 04:46:45	2019 JUN 22 05:16:12	2019 JUN 22 05:45:38	3532.54	-174.99	-69.05	-9.59	-72.51	-6.24	72.53	130.24	20.68	1	-	-	-		
81	Dayside	2019 JUN 22 05:45:38	2019 JUN 22 06:15:08	2019 JUN 22 06:44:38	3540.18	-9.59	96.02	155.92	72.53	7.84	-72.54	49.87	8.64	1	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
82	Nightside	2019 JUN 22 06:44:38	2019 JUN 22 07:14:04	2019 JUN 22 07:43:29	3531.24	155.92	-97.99	-38.63	-72.54	-6.26	72.55	130.01	20.66	14	-	-	-		
82	Dayside	2019 JUN 22 07:43:29	2019 JUN 22 08:12:59	2019 JUN 22 08:42:29	3539.64	-38.63	67.10	126.93	72.55	7.84	-72.55	50.10	8.63	14	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
83	Nightside	2019 JUN 22 08:42:29	2019 JUN 22 09:11:56	2019 JUN 22 09:41:22	3533.36	126.93	-126.92	-67.34	-72.55	-6.25	72.54	129.77	20.65	1	-	-	-		
83	Dayside	2019 JUN 22 09:41:22	2019 JUN 22 10:10:53	2019 JUN 22 10:40:23	3540.43	-67.34	38.16	98.26	72.54	7.76	-72.53	50.36	8.61	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
84	Nightside	2019 JUN 22 10:40:23	2019 JUN 22 11:09:50	2019 JUN 22 11:39:18	3535.39	98.26	-155.87	-96.02	-72.53	-6.18	72.52	129.51	20.63	14	-	-	-		
84	Dayside	2019 JUN 22 11:39:18	2019 JUN 22 12:08:49	2019 JUN 22 12:38:21	3542.36	-96.02	9.19	69.60	72.52	7.70	-72.52	50.63	8.59	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
85	Nightside	2019 JUN 22 12:38:21	2019 JUN 22 13:07:48	2019 JUN 22 13:37:15	3534.41	69.60	175.16	-124.86	-72.52	-6.10	72.52	129.23	20.61	14	-	-	-		
85	Dayside	2019 JUN 22 13:37:15	2019 JUN 22 14:06:41	2019 JUN 22 14:36:08	3532.80	-124.86	-19.88	38.18	72.52	7.94	-72.72	50.94	8.57	14	-		COP row -1: UVIS off	&possibleOCM; 	
86	Nightside	2019 JUN 22 14:36:08	2019 JUN 22 15:05:34	2019 JUN 22 15:35:00	3532.23	38.18	146.09	-156.38	-72.72	-6.74	72.73	129.02	20.59	14	-	-	-		
86	Dayside	2019 JUN 22 15:35:00	2019 JUN 22 16:04:32	2019 JUN 22 16:34:04	3543.75	-156.38	-48.81	9.01	72.73	8.25	-72.74	51.09	8.55	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&possibleOCM; 	
87	Nightside	2019 JUN 22 16:34:04	2019 JUN 22 17:03:29	2019 JUN 22 17:32:54	3530.53	9.01	117.12	174.48	-72.74	-6.81	72.74	128.78	20.57	1	-	-	-		
87	Dayside	2019 JUN 22 17:32:54	2019 JUN 22 18:02:25	2019 JUN 22 18:31:56	3542.03	174.48	-77.76	-20.20	72.74	8.28	-72.76	51.33	8.53	1	LNO Ice Index 2SUBD 01	Science: orders #153, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
88	Nightside	2019 JUN 22 18:31:56	2019 JUN 22 19:01:21	2019 JUN 22 19:30:46	3529.86	-20.20	88.17	145.33	-72.76	-6.88	72.76	128.55	20.55	1	-	-	-		
88	Dayside	2019 JUN 22 19:30:46	2019 JUN 22 20:00:17	2019 JUN 22 20:29:47	3540.96	145.33	-106.69	-49.16	72.76	8.32	-72.76	51.56	8.51	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
89	Nightside	2019 JUN 22 20:29:47	2019 JUN 22 20:59:12	2019 JUN 22 21:28:38	3530.49	-49.16	59.26	116.43	-72.76	-6.84	72.76	128.32	20.53	14	-	-	-		
89	Dayside	2019 JUN 22 21:28:38	2019 JUN 22 21:58:09	2019 JUN 22 22:27:41	3543.20	116.43	-135.62	-77.80	72.76	8.30	-72.75	51.80	8.50	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
90	Nightside	2019 JUN 22 22:27:41	2019 JUN 22 22:57:07	2019 JUN 22 23:26:33	3532.54	-77.80	30.33	87.85	-72.75	-6.76	72.74	128.07	20.52	1	-	-	-		
90	Dayside	2019 JUN 22 23:26:33	2019 JUN 22 23:56:05	2019 JUN 23 00:25:37	3543.94	87.85	-164.57	-106.56	72.74	8.21	-72.74	52.06	8.48	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
91	Nightside	2019 JUN 23 00:25:37	2019 JUN 23 00:55:04	2019 JUN 23 01:24:31	3534.03	-106.56	1.36	59.10	-72.74	-6.74	72.73	127.81	20.50	14	-	-	-		
91	Dayside	2019 JUN 23 01:24:31	2019 JUN 23 01:54:03	2019 JUN 23 02:23:34	3542.72	59.10	166.45	-135.49	72.73	8.15	-72.74	52.33	8.46	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
92	Nightside	2019 JUN 23 02:23:34	2019 JUN 23 02:53:01	2019 JUN 23 03:22:28	3534.26	-135.49	-27.62	30.08	-72.74	-6.74	72.74	127.55	20.48	3	-	-	-		
92	Dayside	2019 JUN 23 03:22:28	2019 JUN 23 03:51:59	2019 JUN 23 04:21:30	3541.25	30.08	137.47	-164.54	72.74	8.18	-72.75	52.59	8.45	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
93	Nightside	2019 JUN 23 04:21:30	2019 JUN 23 04:50:56	2019 JUN 23 05:20:23	3533.08	-164.54	-56.60	0.87	-72.75	-6.75	72.76	127.29	20.46	1	-	-	-		
93	Dayside	2019 JUN 23 05:20:23	2019 JUN 23 05:49:53	2019 JUN 23 06:19:23	3540.22	0.87	108.51	166.32	72.76	8.26	-72.77	52.83	8.43	1	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
94	Nightside	2019 JUN 23 06:19:23	2019 JUN 23 06:48:49	2019 JUN 23 07:18:14	3531.63	166.32	-85.55	-28.32	-72.77	-6.79	72.78	127.05	20.45	3	-	-	-		
94	Dayside	2019 JUN 23 07:18:14	2019 JUN 23 07:47:44	2019 JUN 23 08:17:14	3539.63	-28.32	79.57	137.21	72.78	8.32	-72.78	53.06	8.41	3	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
95	Nightside	2019 JUN 23 08:17:14	2019 JUN 23 08:46:40	2019 JUN 23 09:16:06	3532.08	137.21	-114.47	-57.18	-72.78	-6.81	72.78	126.82	20.43	1	-	-	-		
