NOM_02, OCCEG, 15, 151, 213, 294
NOM_02, OCCIN, 32, 102, 143, 216
NOM_03, OCCEG, 5, 9, 17, 25, 33, 41, 47, 48, 55, 109, 128, 136, 138, 169, 184, 210, 227, 271, 283, 296, 308, 310, 321
NOM_03, OCCIN, 3, 7, 22, 28, 30, 38, 43, 56, 85, 92, 120, 131, 170, 218, 234, 241, 243, 272, 274, 278, 301
CO_001, OCCEG, 323
CO_001, OCCIN, 189, 204
CO_002, OCCEG, 18, 22, 35, 38, 43, 66, 97, 126, 140, 148, 238, 240, 250, 254, 306
CO_002, OCCIN, 41, 100, 108, 129, 133, 206, 260, 262, 264
CO2_01, OCCEG, 30, 39, 84, 95, 99, 111, 194, 196, 207, 235, 265, 267
CO2_01, OCCIN, 18, 60, 249, 305
CO2_02, OCCEG, 28, 117, 123, 298
CO2_02, OCCIN, 5, 17, 71, 118, 158, 160, 177, 185, 247
HCL_01, OCCEG, 3, 7, 11, 27, 53, 61, 115, 198, 221, 252, 285
HCL_01, OCCIN, 11, 33, 35, 53, 69, 145, 147, 156, 179, 187, 191, 276, 289, 291, 299, 303
FUL_01, OCCEG, 32, 51, 78, 82, 165, 167, 182, 192, 279, 325
FUL_01, OCCIN, 15, 27, 48, 77, 90, 122, 135, 230, 293, 320, 328
