Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	27	Nightside	2020 APR 18 14:17:29	2020 APR 18 14:46:53	2020 APR 18 15:16:17	3527.84	130.11	-93.89	-64.14	-61.26	-22.86	61.44	118.44	3.84	3	-	-	-		
1	27	Dayside	2020 APR 18 15:16:17	2020 APR 18 15:45:52	2020 APR 18 16:15:27	3550.45	-64.14	71.25	101.50	61.44	24.10	-61.56	61.48	15.80	3	HDO H2O 2SUBD 03	Science: orders #168, #121, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
2	27	Nightside	2020 APR 18 16:15:27	2020 APR 18 16:44:50	2020 APR 18 17:14:13	3526.15	101.50	-122.74	-92.76	-61.56	-22.59	61.64	118.64	3.83	1	-	-	-		
2	27	Dayside	2020 APR 18 17:14:13	2020 APR 18 17:43:48	2020 APR 18 18:13:23	3549.74	-92.76	42.37	72.88	61.64	23.83	-61.74	61.25	15.79	1	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
3	27	Nightside	2020 APR 18 18:13:23	2020 APR 18 18:42:47	2020 APR 18 19:12:11	3528.01	72.88	-151.64	-121.40	-61.74	-22.39	61.79	118.87	3.81	14	-	-	-		
3	27	Dayside	2020 APR 18 19:12:11	2020 APR 18 19:41:47	2020 APR 18 20:11:22	3551.21	-121.40	13.43	44.23	61.79	23.64	-61.87	61.00	15.78	14	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
4	27	Nightside	2020 APR 18 20:11:22	2020 APR 18 20:40:47	2020 APR 18 21:10:12	3529.62	44.23	179.42	-150.04	-61.87	-22.15	61.98	119.14	3.80	1	-	-	-		
4	27	Dayside	2020 APR 18 21:10:12	2020 APR 18 21:39:49	2020 APR 18 22:09:25	3553.41	-150.04	-15.49	15.59	61.98	23.40	-62.08	60.75	15.76	1	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
5	27	Nightside	2020 APR 18 22:09:25	2020 APR 18 22:38:50	2020 APR 18 23:08:15	3529.21	15.59	150.50	-178.67	-62.08	-21.88	62.23	119.38	3.79	14	-	-	-		
5	27	Dayside	2020 APR 18 23:08:15	2020 APR 18 23:37:52	2020 APR 19 00:07:30	3555.04	-178.67	-44.38	-13.04	62.23	23.08	-62.38	60.52	15.75	14	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
6	27	Nightside	2020 APR 19 00:07:30	2020 APR 19 00:36:53	2020 APR 19 01:06:17	3527.67	-13.04	121.61	152.70	-62.38	-21.58	62.53	119.60	3.77	3	-	-	-		
6	27	Dayside	2020 APR 19 01:06:17	2020 APR 19 01:35:54	2020 APR 19 02:05:32	3554.46	152.70	-73.24	-41.65	62.53	22.73	-62.71	60.31	15.74	3	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
7	27	Nightside	2020 APR 19 02:05:32	2020 APR 19 02:34:55	2020 APR 19 03:04:18	3526.25	-41.65	92.76	124.09	-62.71	-21.25	62.83	119.80	3.77	1	-	-	-		
7	27	Dayside	2020 APR 19 03:04:18	2020 APR 19 03:33:54	2020 APR 19 04:03:30	3551.75	124.09	-102.09	-70.26	62.83	22.42	-62.98	60.10	15.73	1	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
8	27	Nightside	2020 APR 19 04:03:30	2020 APR 19 04:32:53	2020 APR 19 05:02:15	3525.69	-70.26	63.92	95.49	-62.98	-20.93	63.09	120.01	3.76	1	-	-	-		
8	27	Dayside	2020 APR 19 05:02:15	2020 APR 19 05:31:50	2020 APR 19 06:01:25	3549.96	95.49	-130.96	-98.88	63.09	22.21	-63.13	59.89	15.72	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
9	27	Nightside	2020 APR 19 06:01:25	2020 APR 19 06:30:49	2020 APR 19 07:00:12	3526.37	-98.88	35.02	66.86	-63.13	-20.71	63.21	120.24	3.74	14	-	-	-		
9	27	Dayside	2020 APR 19 07:00:12	2020 APR 19 07:29:48	2020 APR 19 07:59:24	3552.16	66.86	-159.89	-127.51	63.21	22.01	-63.27	59.64	15.71	14	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
10	27	Nightside	2020 APR 19 07:59:24	2020 APR 19 08:28:48	2020 APR 19 08:58:12	3528.03	-127.51	6.08	38.21	-63.27	-20.55	63.34	120.49	3.73	1	-	-	-		
10	27	Dayside	2020 APR 19 08:58:12	2020 APR 19 09:27:49	2020 APR 19 09:57:25	3553.21	38.21	171.18	-156.14	63.34	21.76	-63.47	59.38	15.69	1	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
11	27	Nightside	2020 APR 19 09:57:25	2020 APR 19 10:26:50	2020 APR 19 10:56:15	3529.45	-156.14	-22.84	9.58	-63.47	-20.30	63.56	120.73	3.71	14	-	-	-		
11	27	Dayside	2020 APR 19 10:56:15	2020 APR 19 11:25:51	2020 APR 19 11:55:27	3552.40	9.58	142.26	175.23	63.56	21.50	-63.71	59.14	15.68	14	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
12	27	Nightside	2020 APR 19 11:55:27	2020 APR 19 12:24:52	2020 APR 19 12:54:17	3530.30	175.23	-51.74	-19.03	-63.71	-19.98	63.85	120.97	3.70	1	-	-	-		
12	27	Dayside	2020 APR 19 12:54:17	2020 APR 19 13:23:53	2020 APR 19 13:53:28	3550.67	-19.03	113.38	146.62	63.85	21.23	-63.99	58.92	15.67	1	CH4 CO 2SUBD 01	Science: orders #136, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
13	27	Nightside	2020 APR 19 13:53:28	2020 APR 19 14:22:53	2020 APR 19 14:52:17	3529.56	146.62	-80.60	-47.63	-63.99	-19.64	64.15	121.19	3.69	14	-	-	-		
13	27	Dayside	2020 APR 19 14:52:17	2020 APR 19 15:21:52	2020 APR 19 15:51:27	3549.15	-47.63	84.53	118.03	64.15	20.94	-64.25	58.72	15.66	14	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
14	27	Nightside	2020 APR 19 15:51:27	2020 APR 19 16:20:50	2020 APR 19 16:50:14	3527.54	118.03	-109.45	-76.23	-64.25	-19.37	64.37	121.40	3.68	1	-	-	-		
14	27	Dayside	2020 APR 19 16:50:14	2020 APR 19 17:19:48	2020 APR 19 17:49:22	3547.85	-76.23	55.67	89.42	64.37	20.68	-64.44	58.51	15.65	1	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
15	27	Nightside	2020 APR 19 17:49:22	2020 APR 19 18:18:46	2020 APR 19 18:48:10	3528.07	89.42	-138.34	-104.85	-64.44	-19.18	64.48	121.62	3.67	1	-	-	-		
15	27	Dayside	2020 APR 19 18:48:10	2020 APR 19 19:17:44	2020 APR 19 19:47:18	3548.29	-104.85	26.75	60.79	64.48	20.49	-64.54	58.26	15.63	1	HDO CO 3SUBD 02	Science: orders #168, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&egressMatch:ASCRAEUS MONS; 	
16	27	Nightside	2020 APR 19 19:47:18	2020 APR 19 20:16:44	2020 APR 19 20:46:09	3530.29	60.79	-167.28	-133.48	-64.54	-19.00	64.61	121.88	3.65	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
16	27	Dayside	2020 APR 19 20:46:09	2020 APR 19 21:15:44	2020 APR 19 21:45:19	3550.37	-133.48	-2.20	32.16	64.61	20.32	-64.67	58.00	15.62	17	-		COP row -1: UVIS off		
17	27	Nightside	2020 APR 19 21:45:19	2020 APR 19 22:14:44	2020 APR 19 22:44:10	3530.51	32.16	163.78	-162.11	-64.67	-18.78	64.79	122.14	3.64	1	-	-	-		
17	27	Dayside	2020 APR 19 22:44:10	2020 APR 19 23:13:46	2020 APR 19 23:43:22	3552.28	-162.11	-31.12	3.53	64.79	20.08	-64.88	57.76	15.60	1	CH4 CO 2SUBD 02	Science: orders #134, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
18	27	Nightside	2020 APR 19 23:43:22	2020 APR 20 00:12:46	2020 APR 20 00:42:11	3529.24	3.53	134.86	169.28	-64.88	-18.54	65.01	122.37	3.63	14	-	-	-		
18	27	Dayside	2020 APR 20 00:42:11	2020 APR 20 01:11:47	2020 APR 20 01:41:24	3552.82	169.28	-60.00	-25.07	65.01	19.78	-65.16	57.53	15.59	14	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
19	27	Nightside	2020 APR 20 01:41:24	2020 APR 20 02:10:48	2020 APR 20 02:40:12	3527.75	-25.07	105.98	140.68	-65.16	-18.27	65.27	122.59	3.61	3	-	-	-		
19	27	Dayside	2020 APR 20 02:40:12	2020 APR 20 03:09:47	2020 APR 20 03:39:23	3550.90	140.68	-88.86	-53.66	65.27	19.49	-65.42	57.32	15.58	3	CO H2O 3SUBD 01	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
20	27	Nightside	2020 APR 20 03:39:23	2020 APR 20 04:08:46	2020 APR 20 04:38:09	3526.84	-53.66	77.13	112.09	-65.42	-17.98	65.51	122.80	3.60	1	-	-	-		
20	27	Dayside	2020 APR 20 04:38:09	2020 APR 20 05:07:44	2020 APR 20 05:37:18	3548.24	112.09	-117.74	-82.26	65.51	19.27	-65.57	57.10	15.57	1	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:PAVONIS MONS; 	
21	27	Nightside	2020 APR 20 05:37:18	2020 APR 20 06:06:41	2020 APR 20 06:36:05	3527.16	-82.26	48.25	83.48	-65.57	-17.76	65.64	123.03	3.59	14	-	-	-		
21	27	Dayside	2020 APR 20 06:36:05	2020 APR 20 07:05:39	2020 APR 20 07:35:14	3549.08	83.48	-146.65	-110.89	65.64	19.11	-65.65	56.87	15.56	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
22	27	Nightside	2020 APR 20 07:35:14	2020 APR 20 08:04:38	2020 APR 20 08:34:03	3528.76	-110.89	19.31	54.84	-65.65	-17.64	65.70	123.27	3.58	1	-	-	-		
22	27	Dayside	2020 APR 20 08:34:03	2020 APR 20 09:03:38	2020 APR 20 09:33:14	3550.89	54.84	-175.59	-139.51	65.70	18.91	-65.79	56.60	15.54	1	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
