S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2020 AUG 10 17:27:00,-24.3179,67.7224,381.4666,15.3811,45.8837,1.3734,47.1882

MRO,2020 AUG 10 19:09:00,-35.4017,43.9462,253.718,15.4497,45.6673,3.5984e-14,45.6673
TGO,2020 AUG 10 19:27:00,-30.5478,40.3885,381.2178,15.5044,46.609,2.0958,48.63

MRO,2020 AUG 10 19:12:00,-25.7047,42.5822,255.9605,15.4075,45.9854,5.4813e-14,45.9854
TGO,2020 AUG 10 19:24:00,-21.734,38.0928,382.7278,15.3028,45.3673,2.0495,47.4095
TGO,2020 AUG 10 19:27:00,-30.5478,40.3885,381.2178,15.5044,46.609,2.0958,48.63

MRO,2020 AUG 11 19:27:00,-35.9864,49.2714,253.1251,15.4433,45.5533,1.0038e-13,45.5533
TGO,2020 AUG 11 19:03:00,-33.8202,54.1667,380.7892,15.3806,44.8123,0.53477,44.8471

MRO,2020 AUG 11 21:18:00,-39.8102,22.5225,254.0081,15.4597,45.8688,2.3801e-14,45.8688
TGO,2020 AUG 11 21:03:00,-39.94,26.8434,381.1124,15.5044,46.3902,4.4712,50.5246

MRO,2020 AUG 11 23:12:00,-34.0446,-5.6582,255.2162,15.4292,45.4044,2.7035e-14,45.4044
TGO,2020 AUG 11 23:00:00,-37.0824,-2.8053,381.8269,15.425,45.3407,1.7253,46.8094

MRO,2020 AUG 12 01:00:00,-47.6761,-30.789,253.2859,15.5047,47.3219,3.4986e-14,47.3219
TGO,2020 AUG 12 01:00:00,-43.0358,-29.6794,381.9869,15.5789,47.4477,3.3319,50.4078

MRO,2020 AUG 12 02:54:00,-41.7896,-59.0591,252.2425,15.4683,46.1161,1.7128e-14,46.1161
TGO,2020 AUG 12 02:57:00,-40.4479,-59.9113,382.093,15.4603,45.9108,4.3461,49.8797

MRO,2020 AUG 12 04:48:00,-35.7591,-87.2453,252.3115,15.4375,45.4724,6.5569e-15,45.4724
TGO,2020 AUG 12 04:54:00,-37.8335,-89.2806,381.1385,15.3992,45.0522,0.47324,44.9689

MRO,2020 AUG 13 08:48:00,-43.5443,-135.3489,252.6207,15.4683,46.2571,2.915e-14,46.2571
TGO,2020 AUG 13 08:27:00,-44.5846,-131.5547,381.0856,15.3808,45.4748,1.059,44.4846

MRO,2020 AUG 13 12:27:00,-61.0192,173.5639,251.1794,15.6133,51.6787,6.6194e-14,51.6787
TGO,2020 AUG 13 12:27:00,-56.2108,177.8596,382.1374,15.8997,52.4911,0.54693,52.5737

MRO,2020 AUG 13 16:15:00,-49.3309,116.472,251.6397,15.5036,47.5555,1.7128e-14,47.5555
TGO,2020 AUG 13 16:21:00,-51.2582,115.7138,379.1688,15.5503,48.4043,2.3908,50.2298

MRO,2020 AUG 13 19:57:00,-56.5863,63.4984,250.084,15.5714,49.9546,7.9147e-14,49.9546
TGO,2020 AUG 13 20:18:00,-54.7463,60.7685,380.3554,15.7297,50.7555,0.55032,50.8302

MRO,2020 AUG 13 21:51:00,-50.5528,34.8496,251.5084,15.5097,47.8634,3.556e-14,47.8634
TGO,2020 AUG 13 22:15:00,-52.1478,29.9425,380.7203,15.5717,48.7865,0.55576,48.8545

MRO,2020 AUG 15 01:51:00,-59.1983,-12.7123,252.4946,15.5764,50.7361,4.326e-14,50.7361
TGO,2020 AUG 15 01:48:00,-58.2234,-10.4213,381.1323,15.6806,51.2036,0.77671,51.5265

MRO,2020 AUG 15 03:45:00,-53.3759,-41.3261,251.457,15.5172,48.556,1.0058e-14,48.556
TGO,2020 AUG 15 03:45:00,-55.8006,-42.0146,381.2457,15.4714,48.8636,2.1013,50.2161

MRO,2020 AUG 15 07:27:00,-60.8525,-93.977,248.9646,15.6064,51.4806,4.5427e-14,51.4806
TGO,2020 AUG 15 07:42:00,-59.1367,-96.3648,379.5215,15.6903,51.5296,0.5227,51.5895

MRO,2020 AUG 16 13:21:00,-62.9752,-170.1743,251.1917,15.6122,52.198,1.0089e-14,52.198
TGO,2020 AUG 16 13:12:00,-62.6134,-166.2646,381.9947,15.7272,52.8053,0.66836,53.0597

MRO,2020 AUG 16 15:15:00,-57.1664,160.964,250.9115,15.5364,49.7235,1.2722e-14,49.7235
TGO,2020 AUG 16 15:09:00,-60.2242,161.664,380.7276,15.4858,50.3728,0.53109,50.3678

MRO,2020 AUG 16 18:57:00,-64.8207,108.7363,251.4956,15.6539,53.1128,2.1336e-14,53.1128
TGO,2020 AUG 16 19:06:00,-63.4001,107.8688,378.8573,15.7419,53.1479,0.57555,53.183

MRO,2020 AUG 16 20:51:00,-58.6879,79.7005,250.6072,15.5664,50.4137,4.0614e-14,50.4137
TGO,2020 AUG 16 21:03:00,-61.1475,76.1899,380.1556,15.5269,50.9713,0.92919,50.1935

MRO,2020 AUG 17 00:33:00,-66.0937,27.2089,252.2986,15.6661,53.65,3.1365e-14,53.65
TGO,2020 AUG 17 01:00:00,-63.9541,22.44,380.9933,15.7861,53.593,0.55071,53.08

MRO,2020 AUG 18 06:27:00,-68.4092,-48.5008,251.4897,15.7047,54.6929,2.9879e-14,54.6929
TGO,2020 AUG 18 06:30:00,-67.2292,-46.1564,380.3749,15.9097,55.3326,0.50891,55.4114

MRO,2020 AUG 18 12:03:00,-69.6306,-129.6691,251.7555,15.7411,55.3433,4.1743e-14,55.3433
TGO,2020 AUG 18 12:24:00,-67.8777,-130.8566,382.0517,16.0022,56.0282,0.23108,55.8303

MRO,2020 AUG 20 23:54:00,-64.4272,74.996,249.8298,15.6053,52.5021,1.4246e-14,52.5021
TGO,2020 AUG 20 23:21:00,-67.6607,79.3605,380.7264,15.3614,52.5421,1.0212,52.7931

MRO,2020 AUG 21 03:36:00,-71.9188,23.448,252.0698,15.7681,56.2821,1.5439e-14,56.2821
TGO,2020 AUG 21 03:18:00,-69.9731,28.0923,380.8855,15.7858,55.5809,1.6359,56.0785

MRO,2020 AUG 21 05:30:00,-66.1502,-6.5074,252.7121,15.6192,53.2347,9.8112e-15,53.2347
TGO,2020 AUG 21 05:15:00,-68.0536,-6.9232,381.2042,15.3483,52.6556,2.2647,53.3599

MRO,2020 AUG 21 11:06:00,-67.8045,-87.5189,249.1042,15.6661,54.1277,1.9109e-14,54.1277
TGO,2020 AUG 21 11:09:00,-68.7632,-91.2328,379.3418,15.4669,53.5498,0.45937,53.5505

MRO,2020 AUG 23 04:12:00,-72.5177,34.3821,251.4746,15.7733,56.4823,2.2264e-14,56.4823
TGO,2020 AUG 23 04:27:00,-72.1556,34.5912,380.5845,16.0306,57.4107,0.12458,57.2874

MRO,2020 AUG 23 09:48:00,-74.4424,-46.2014,251.2837,15.8486,57.5638,1.8614e-14,57.5638
TGO,2020 AUG 23 10:21:00,-72.7362,-49.8317,379.1634,16.1417,58.067,0.43137,58.1325

MRO,2020 AUG 24 02:39:00,-69.0803,65.293,249.35,15.6728,54.5902,4.5898e-14,54.5902
TGO,2020 AUG 24 02:03:00,-70.7324,68.7722,381.0993,15.3208,53.7593,0.94555,53.8326

MRO,2020 AUG 25 21:39:00,-68.6331,157.0701,250.0277,15.62,54.1044,2.6658e-14,54.1044
TGO,2020 AUG 25 21:18:00,-72.0413,159.6188,379.2842,15.4494,54.8922,2.6042,55.202

MRO,2020 AUG 26 03:15:00,-70.0915,76.2236,249.3675,15.6778,54.9802,5.4442e-14,54.9802
TGO,2020 AUG 26 03:12:00,-72.7685,75.6245,381.1818,15.5892,55.7824,0.39242,55.8711

MRO,2020 AUG 26 06:57:00,-77.5315,26.7935,251.6228,15.9817,59.1955,1.6603e-14,59.1955
TGO,2020 AUG 26 07:09:00,-74.3748,27.7561,381.0975,16.2403,58.9127,4.6209,59.1751

MRO,2020 AUG 26 08:51:00,-71.796,-5.0569,252.3029,15.7064,55.8189,1.4292e-14,55.8189
TGO,2020 AUG 26 09:06:00,-73.0784,-10.0198,380.8712,15.6189,56.0343,0.90316,56.1824

MRO,2020 AUG 29 06:00:00,-74.3766,67.362,249.1495,15.8011,57.2372,1.722e-14,57.2372
TGO,2020 AUG 29 05:54:00,-74.2871,70.7008,380.6377,15.9264,57.6576,0.66175,57.7324

MRO,2020 AUG 29 11:36:00,-76.122,-13.4375,252.2885,15.8619,58.1854,1.5982e-14,58.1854
TGO,2020 AUG 29 11:48:00,-74.5734,-13.7374,379.8123,16.0367,58.1684,1.2387,58.2086

MRO,2020 AUG 29 17:12:00,-77.5457,-93.4039,249.2968,15.9783,59.1344,1.9087e-14,59.1344
TGO,2020 AUG 29 17:42:00,-74.4235,-96.951,382.2404,16.2283,58.8262,0.53247,59.1684

MRO,2020 SEP 01 05:03:00,-71.8265,108.624,250.5042,15.6669,55.5952,1.9232e-14,55.5952
TGO,2020 SEP 01 04:39:00,-74.4879,112.4279,380.6084,15.5314,56.3136,0.37654,56.4037

MRO,2020 SEP 01 10:39:00,-73.0644,27.3178,251.5028,15.6942,56.2448,2.0427e-14,56.2448
TGO,2020 SEP 01 10:33:00,-74.5323,27.2318,380.3968,15.5911,56.5403,0.37851,56.6323

MRO,2020 SEP 01 16:15:00,-74.9152,-53.15,250.1713,15.7769,57.3595,8.1089e-15,57.3595
TGO,2020 SEP 01 16:27:00,-74.6506,-55.2339,379.7743,15.8328,57.4415,0.90752,57.3956

MRO,2020 SEP 04 15:18:00,-71.1639,-12.6503,251.5154,15.5925,54.9953,2.5839e-14,54.9953
TGO,2020 SEP 04 15:12:00,-74.7075,-14.281,379.1675,15.3864,55.9423,0.95014,55.7581

MRO,2020 SEP 04 19:00:00,-78.6904,-60.6757,248.6308,15.99,59.6299,2.0871e-14,59.6299
TGO,2020 SEP 04 19:09:00,-74.0318,-58.6191,380.8418,16.2731,58.865,0.95663,58.698

MRO,2020 SEP 04 20:54:00,-72.6405,-93.3492,248.1307,15.66,55.9334,2.8465e-14,55.9334
TGO,2020 SEP 04 21:06:00,-74.4299,-97.9842,381.712,15.5456,56.3427,0.47375,56.8028

