TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1469,1469,0,2,egress,2019 APR 20 18:02:14,SO ON
1,1,1452,1453,0,4,egress,2019 APR 20 21:57:55,SO ON
1,1,1176,1176,0,6,egress,2019 APR 21 01:53:43,SO ON
1,1,3951,3951,0,8,egress,2019 APR 21 05:49:27,SO ON
1,1,1446,1446,0,10,egress,2019 APR 21 09:45:05,SO ON
1,1,1452,1453,0,12,egress,2019 APR 21 13:40:56,SO ON
1,1,3951,3951,0,18,egress,2019 APR 22 01:28:07,SO ON
1,1,1410,1410,0,24,egress,2019 APR 22 13:15:20,SO ON
1,1,1427,1427,0,30,egress,2019 APR 23 01:02:31,SO ON
1,1,1452,1453,0,42,egress,2019 APR 24 00:36:55,SO ON
1,1,3954,3954,0,48,egress,2019 APR 24 12:24:07,SO ON
1,1,1458,1459,0,50,egress,2019 APR 24 16:19:56,SO ON
1,1,1467,1467,0,54,egress,2019 APR 25 00:11:18,SO ON
1,1,1177,1177,0,56,egress,2019 APR 25 04:07:06,SO ON
1,1,1215,1215,0,60,egress,2019 APR 25 11:58:28,SO ON
1,1,1175,1175,0,62,egress,2019 APR 25 15:54:19,SO ON
1,1,1176,1176,0,65,egress,2019 APR 25 21:47:51,SO ON
1,1,1446,1446,0,66,egress,2019 APR 25 23:45:42,SO ON
1,1,1452,1453,0,71,egress,2019 APR 26 09:35:01,SO ON
1,1,3951,3951,0,73,egress,2019 APR 26 13:30:46,SO ON
1,1,1452,1453,0,74,egress,2019 APR 26 15:28:41,SO ON
1,1,1427,1427,0,77,egress,2019 APR 26 21:22:13,SO ON
1,1,3954,3954,0,79,egress,2019 APR 27 01:17:56,SO ON
1,1,1175,1175,0,83,egress,2019 APR 27 09:09:24,SO ON
1,1,239,239,0,84,egress,2019 APR 27 11:07:12,SO ON
1,1,1456,1457,0,91,egress,2019 APR 28 00:52:18,SO ON
1,1,1458,1459,0,94,egress,2019 APR 28 06:45:58,SO ON
1,1,1177,1177,0,95,egress,2019 APR 28 08:43:48,SO ON
1,1,1469,1469,0,98,egress,2019 APR 28 14:37:22,SO ON
1,1,1176,1176,0,102,egress,2019 APR 28 22:28:48,SO ON
1,1,1446,1446,0,104,egress,2019 APR 29 02:24:31,SO ON
1,1,1458,1459,0,105,egress,2019 APR 29 04:22:25,SO ON
1,1,3954,3954,0,109,egress,2019 APR 29 12:13:47,SO ON
1,1,1452,1453,0,111,egress,2019 APR 29 16:09:38,SO ON
1,1,1427,1427,0,112,egress,2019 APR 29 18:07:31,SO ON
1,1,1175,1175,0,115,egress,2019 APR 30 00:01:01,SO ON
1,1,1456,1457,0,117,egress,2019 APR 30 03:56:46,SO ON
1,1,3951,3951,0,121,egress,2019 APR 30 11:48:09,SO ON
1,1,1458,1459,0,122,egress,2019 APR 30 13:46:01,SO ON
1,1,1467,1467,0,124,egress,2019 APR 30 17:41:52,SO ON
1,1,1452,1453,0,127,egress,2019 APR 30 23:35:24,SO ON
1,1,3954,3954,0,128,egress,2019 MAY 01 01:33:15,SO ON
1,1,254,254,0,130,egress,2019 MAY 01 05:29:02,SO ON
1,1,3951,3951,0,133,egress,2019 MAY 01 11:22:33,SO ON
1,1,3954,3954,0,135,egress,2019 MAY 01 15:18:19,SO ON
1,1,1458,1459,0,136,egress,2019 MAY 01 17:16:14,SO ON
1,1,1410,1410,0,139,egress,2019 MAY 01 23:09:46,SO ON
1,1,1452,1453,0,141,egress,2019 MAY 02 03:05:29,SO ON
1,1,3951,3951,0,142,egress,2019 MAY 02 05:03:22,SO ON
1,1,1215,1215,0,145,egress,2019 MAY 02 10:56:57,SO ON
1,1,1452,1453,0,147,egress,2019 MAY 02 14:52:38,SO ON
1,1,3951,3951,0,150,egress,2019 MAY 02 20:46:19,SO ON
1,1,1456,1457,0,151,egress,2019 MAY 02 22:44:09,SO ON
1,1,1458,1459,0,153,egress,2019 MAY 03 02:39:51,SO ON
1,1,1177,1177,0,156,egress,2019 MAY 03 08:33:31,SO ON
1,1,1469,1469,0,157,egress,2019 MAY 03 10:31:21,SO ON
1,1,1176,1176,0,159,egress,2019 MAY 03 14:26:59,SO ON
1,1,1446,1446,0,162,egress,2019 MAY 03 20:20:42,SO ON
1,1,1458,1459,0,164,egress,2019 MAY 04 00:16:21,SO ON
1,1,3954,3954,0,165,egress,2019 MAY 04 02:14:11,SO ON
1,1,1452,1453,0,168,egress,2019 MAY 04 08:07:51,SO ON
1,1,1427,1427,0,170,egress,2019 MAY 04 12:03:30,SO ON
1,1,1175,1175,0,173,egress,2019 MAY 04 17:57:10,SO ON
1,1,1456,1457,0,175,egress,2019 MAY 04 21:52:53,SO ON
1,1,3951,3951,0,177,egress,2019 MAY 05 01:48:34,SO ON
1,1,1458,1459,0,180,egress,2019 MAY 05 07:42:12,SO ON
1,1,1467,1467,0,181,egress,2019 MAY 05 09:40:05,SO ON
1,1,1452,1453,0,183,egress,2019 MAY 05 13:35:41,SO ON
1,1,3954,3954,0,186,egress,2019 MAY 05 19:29:24,SO ON
1,1,254,254,0,187,egress,2019 MAY 05 21:27:15,SO ON
1,1,3951,3951,0,189,egress,2019 MAY 06 01:22:55,SO ON
1,1,3954,3954,0,192,egress,2019 MAY 06 07:16:31,SO ON
1,1,1458,1459,0,194,egress,2019 MAY 06 11:12:17,SO ON
1,1,1410,1410,0,195,egress,2019 MAY 06 13:10:03,SO ON
1,1,1452,1453,0,199,egress,2019 MAY 06 21:01:38,SO ON
1,1,3951,3951,0,201,egress,2019 MAY 07 00:57:17,SO ON
1,1,1215,1215,0,203,egress,2019 MAY 07 04:53:01,SO ON
