TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,3206,3206,0,9,egress,2025 FEB 16 07:23:56,SO ON
1,1,3185,3185,0,11,egress,2025 FEB 16 11:19:50,SO ON
1,1,3185,3185,0,13,egress,2025 FEB 16 15:15:42,SO ON
1,1,3221,3221,0,16,egress,2025 FEB 16 21:09:22,SO ON
1,1,3219,3219,0,24,egress,2025 FEB 17 12:52:47,SO ON
1,1,3215,3215,0,26,egress,2025 FEB 17 16:48:36,SO ON
1,1,3179,3179,0,28,egress,2025 FEB 17 20:44:21,SO ON
1,1,1511,1511,0,35,egress,2025 FEB 18 10:29:45,SO ON
1,1,761,761,0,37,egress,2025 FEB 18 14:25:40,SO ON
1,1,3176,3176,0,39,egress,2025 FEB 18 18:21:27,SO ON
1,1,3233,3233,0,41,egress,2025 FEB 18 22:17:13,SO ON
1,1,3220,3220,0,53,egress,2025 FEB 19 21:52:08,SO ON
1,1,3238,3238,0,55,egress,2025 FEB 20 01:47:59,SO ON
1,1,1397,1397,0,57,egress,2025 FEB 20 05:43:52,SO ON
1,1,3228,3228,0,63,egress,2025 FEB 20 17:31:18,SO ON
1,1,3237,3237,0,65,egress,2025 FEB 20 21:27:02,SO ON
1,1,3127,3127,0,67,egress,2025 FEB 21 01:22:52,SO ON
1,1,1889,1889,0,69,egress,2025 FEB 21 05:18:45,SO ON
1,1,3206,3206,0,80,egress,2025 FEB 22 02:55:38,SO ON
1,1,1889,1889,0,82,egress,2025 FEB 22 06:51:30,SO ON
1,1,3238,3238,0,84,egress,2025 FEB 22 10:47:12,SO ON
1,1,3202,3202,0,91,egress,2025 FEB 23 00:32:30,SO ON
1,1,3005,3005,0,97,egress,2025 FEB 23 12:19:53,SO ON
1,1,3205,3205,0,100,egress,2025 FEB 23 18:13:40,SO ON
1,1,3152,3152,0,101,egress,2025 FEB 23 20:11:32,SO ON
1,1,3238,3238,0,103,egress,2025 FEB 24 00:07:16,SO ON
1,1,3222,3222,0,109,egress,2025 FEB 24 11:54:37,SO ON
1,1,3215,3215,0,112,egress,2025 FEB 24 17:48:24,SO ON
1,1,3219,3219,0,114,egress,2025 FEB 24 21:44:07,SO ON
1,1,3228,3228,0,115,egress,2025 FEB 24 23:41:59,SO ON
1,1,3182,3182,0,121,egress,2025 FEB 25 11:29:18,SO ON
1,1,3214,3214,0,124,egress,2025 FEB 25 17:23:03,SO ON
1,1,3220,3220,0,126,egress,2025 FEB 25 21:18:47,SO ON
1,1,1511,1511,0,129,egress,2025 FEB 26 03:12:24,SO ON
1,1,905,905,0,130,egress,2025 FEB 26 05:10:20,SO ON
1,1,3233,3233,0,132,egress,2025 FEB 26 09:06:08,SO ON
1,1,37,37,0,136,egress,2025 FEB 26 16:57:39,SO ON
1,1,3241,3241,0,137,egress,2025 FEB 26 18:55:32,SO ON
1,1,3214,3214,0,139,egress,2025 FEB 26 22:51:14,SO ON
1,1,3152,3152,0,141,egress,2025 FEB 27 02:46:58,SO ON
1,1,3221,3221,0,142,egress,2025 FEB 27 04:44:52,SO ON
1,1,3005,3005,0,144,egress,2025 FEB 27 08:40:41,SO ON
1,1,3185,3185,0,146,egress,2025 FEB 27 12:36:20,SO ON
1,1,3241,3241,0,147,egress,2025 FEB 27 14:34:14,SO ON
1,1,3152,3152,0,150,egress,2025 FEB 27 20:27:56,SO ON
1,1,3233,3233,0,152,egress,2025 FEB 28 00:23:36,SO ON
1,1,3238,3238,0,154,egress,2025 FEB 28 04:19:22,SO ON
1,1,37,37,0,157,egress,2025 FEB 28 10:13:03,SO ON
1,1,3244,3244,0,159,egress,2025 FEB 28 14:08:41,SO ON
1,1,3241,3241,0,162,egress,2025 FEB 28 20:02:23,SO ON
1,1,749,749,0,163,egress,2025 FEB 28 22:00:13,SO ON
1,1,1397,1397,0,165,egress,2025 MAR 01 01:55:54,SO ON
1,1,3239,3239,0,167,egress,2025 MAR 01 05:51:40,SO ON
1,1,3182,3182,0,174,egress,2025 MAR 01 19:36:47,SO ON
1,1,3219,3219,0,175,egress,2025 MAR 01 21:34:37,SO ON
1,1,3241,3241,0,186,egress,2025 MAR 02 19:11:02,SO ON
1,1,3205,3205,0,188,egress,2025 MAR 02 23:06:42,SO ON
1,1,3233,3233,0,191,egress,2025 MAR 03 05:00:12,SO ON
1,1,3222,3222,0,192,egress,2025 MAR 03 06:58:05,SO ON
1,1,3244,3244,0,194,egress,2025 MAR 03 10:53:50,SO ON
1,1,42,42,0,197,egress,2025 MAR 03 16:47:18,SO ON
1,1,3239,3239,0,198,egress,2025 MAR 03 18:45:11,SO ON
1,1,3152,3152,0,200,egress,2025 MAR 03 22:40:51,SO ON
1,1,3205,3205,0,203,egress,2025 MAR 04 04:34:16,SO ON
1,1,3221,3221,0,204,egress,2025 MAR 04 06:32:08,SO ON
1,1,3176,3176,0,206,egress,2025 MAR 04 10:27:52,SO ON
1,1,3205,3205,0,209,egress,2025 MAR 04 16:21:15,SO ON
