TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
3,1,31,31,0,152,egress,2022 OCT 14 00:04:07,SO ON
1,1,2069,2069,0,154,egress,2022 OCT 14 04:00:35,SO ON
1,1,2735,2735,0,155,egress,2022 OCT 14 05:58:52,SO ON
1,1,46,46,0,158,egress,2022 OCT 14 11:53:48,SO ON
1,1,42,42,0,161,egress,2022 OCT 14 17:48:09,SO ON
1,1,3218,3218,0,162,egress,2022 OCT 14 19:46:22,SO ON
1,1,3212,3212,0,164,egress,2022 OCT 14 23:42:43,SO ON
1,1,42,42,0,166,egress,2022 OCT 15 03:38:51,SO ON
1,1,3221,3221,0,167,egress,2022 OCT 15 05:36:57,SO ON
1,1,929,929,0,170,egress,2022 OCT 15 11:31:28,SO ON
1,1,3224,3224,0,174,egress,2022 OCT 15 19:23:42,SO ON
1,1,2747,2747,0,176,egress,2022 OCT 15 23:19:55,SO ON
1,1,1103,1103,0,177,egress,2022 OCT 16 01:17:57,SO ON
1,1,3222,3222,0,182,egress,2022 OCT 16 11:08:16,SO ON
1,1,2705,2705,0,184,egress,2022 OCT 16 15:04:15,SO ON
1,1,53,53,0,187,egress,2022 OCT 16 20:58:24,SO ON
1,1,761,761,0,188,egress,2022 OCT 16 22:56:28,SO ON
1,1,1193,1193,0,190,egress,2022 OCT 17 02:52:28,SO ON
1,1,53,53,0,193,egress,2022 OCT 17 08:46:30,SO ON
1,1,2705,2705,0,195,egress,2022 OCT 17 12:42:39,SO ON
1,1,3151,3151,0,198,egress,2022 OCT 17 18:36:34,SO ON
1,1,2705,2705,0,200,egress,2022 OCT 17 22:32:40,SO ON
1,1,3220,3220,0,201,egress,2022 OCT 18 00:30:41,SO ON
1,1,875,875,0,204,egress,2022 OCT 18 06:24:34,SO ON
1,1,46,46,0,207,egress,2022 OCT 18 12:18:41,SO ON
1,1,3219,3219,0,210,egress,2022 OCT 18 18:12:32,SO ON
1,1,3225,3225,0,211,egress,2022 OCT 18 20:10:34,SO ON
1,1,3205,3205,0,213,egress,2022 OCT 19 00:06:37,SO ON
1,1,3224,3224,0,216,egress,2022 OCT 19 06:00:27,SO ON
1,1,761,761,0,218,egress,2022 OCT 19 09:56:28,SO ON
1,1,761,761,0,220,egress,2022 OCT 19 13:52:31,SO ON
1,1,3121,3121,0,224,egress,2022 OCT 19 21:44:22,SO ON
1,1,3220,3220,0,226,egress,2022 OCT 20 01:40:21,SO ON
