Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,16877,0,0,0,1,0,2021 SEP 04 17:24:17,2021 SEP 04 17:40:34,2021 SEP 04 17:24:27,2021 SEP 04 17:40:34,N/A,N/A,2021 SEP 04 17:34:27,2021 SEP 04 17:40:34,2021 SEP 04 17:40:04,-62.6868,143.5043,2021 SEP 04 17:34:57,-57.3084,122.4447,2021 SEP 04 17:35:51,42.5444,2055,8.9553,94.75,36.2229,N/A,66.4791,102.507,10,640,694,30,30,967,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,367,300,937,1400002C000A028002B61E1E03C70301000D000D000000000000000000000000000000000262016F012C03A9
1,1,2,0,4,16879,0,0,0,1,0,2021 SEP 04 21:20:16,2021 SEP 04 21:36:31,2021 SEP 04 21:20:26,2021 SEP 04 21:36:31,N/A,N/A,2021 SEP 04 21:30:26,2021 SEP 04 21:36:31,2021 SEP 04 21:36:01,-62.6783,86.0242,2021 SEP 04 21:30:56,-57.0542,65.7873,2021 SEP 04 21:31:49,42.1042,2065,9.0061,94.8227,36.0337,N/A,66.1168,101.9566,10,640,693,30,30,965,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,365,300,932,1400002C000A028002B51E1E03C50301000D000D000000000000000000000000000000000262016D012C03A4
1,1,3,0,6,16881,0,0,0,1,0,2021 SEP 05 01:16:12,2021 SEP 05 01:32:24,2021 SEP 05 01:16:22,2021 SEP 05 01:32:24,N/A,N/A,2021 SEP 05 01:26:22,2021 SEP 05 01:32:24,2021 SEP 05 01:31:54,-62.7239,28.8673,2021 SEP 05 01:26:52,-57.6372,8.3148,2021 SEP 05 01:27:45,41.6282,2079,9.0019,94.8955,35.7497,N/A,65.5734,101.1308,10,640,693,30,30,962,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,362,300,926,1400002C000A028002B51E1E03C20301000D000D000000000000000000000000000000000262016A012C039E
1,1,4,0,8,16883,0,0,0,1,0,2021 SEP 05 05:11:59,2021 SEP 05 05:28:09,2021 SEP 05 05:12:09,2021 SEP 05 05:28:09,N/A,N/A,2021 SEP 05 05:22:09,2021 SEP 05 05:28:09,2021 SEP 05 05:27:39,-62.694,-28.6869,2021 SEP 05 05:22:39,-57.7533,-49.0401,2021 SEP 05 05:23:31,41.2213,2088,9.0033,94.9682,35.5604,N/A,65.2111,100.5804,10,640,692,30,30,960,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,360,300,921,1400002C000A028002B41E1E03C00301000D000D0000000000000000000000000000000002620168012C0399
1,1,5,0,10,16885,0,0,0,1,0,2021 SEP 05 09:07:54,2021 SEP 05 09:24:00,2021 SEP 05 09:08:04,2021 SEP 05 09:24:00,N/A,N/A,2021 SEP 05 09:18:04,2021 SEP 05 09:24:00,2021 SEP 05 09:23:30,-62.6347,-86.4288,2021 SEP 05 09:18:34,-57.6051,-106.0095,2021 SEP 05 09:19:25,40.7764,2100,9.0325,95.041,35.1819,N/A,64.4865,99.4794,10,640,691,30,30,956,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,356,300,912,1400002C000A028002B31E1E03BC0301000D000D0000000000000000000000000000000002620164012C0390
1,1,6,0,14,16889,0,0,0,1,0,2021 SEP 05 16:59:38,2021 SEP 05 17:15:39,2021 SEP 05 16:59:48,2021 SEP 05 17:15:39,N/A,N/A,2021 SEP 05 17:09:48,2021 SEP 05 17:15:39,2021 SEP 05 17:15:09,-62.6741,158.9867,2021 SEP 05 17:10:18,-58.0351,139.7302,2021 SEP 05 17:11:08,39.8821,2121,9.0678,95.1865,34.7087,N/A,63.5808,98.1032,10,640,690,30,30,951,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,351,300,901,1400002C000A028002B21E1E03B70301000D000D000000000000000000000000000000000262015F012C0385
1,1,7,0,16,16891,0,0,0,1,0,2021 SEP 05 20:55:34,2021 SEP 05 21:11:33,2021 SEP 05 20:55:44,2021 SEP 05 21:11:33,N/A,N/A,2021 SEP 05 21:05:44,2021 SEP 05 21:11:33,2021 SEP 05 21:11:03,-62.6289,101.3132,2021 SEP 05 21:06:14,-58.0947,82.3272,2021 SEP 05 21:07:04,39.4529,2130,9.0683,95.2593,34.5194,N/A,63.2185,97.5528,10,640,690,30,30,949,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,349,300,897,1400002C000A028002B21E1E03B50301000D000D000000000000000000000000000000000262015D012C0381
1,1,8,0,17,16892,0,0,0,1,0,2021 SEP 05 22:53:34,2021 SEP 05 23:09:32,2021 SEP 05 22:53:44,2021 SEP 05 23:09:32,N/A,N/A,2021 SEP 05 23:03:44,2021 SEP 05 23:09:32,2021 SEP 05 23:09:02,-62.6404,72.6585,2021 SEP 05 23:04:14,-58.2638,53.6464,2021 SEP 05 23:05:04,39.2157,2136,9.0706,95.2957,34.4247,N/A,63.0374,97.2775,10,640,690,30,30,948,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,348,300,895,1400002C000A028002B21E1E03B40301000D000D000000000000000000000000000000000262015C012C037F
1,1,9,0,21,16896,0,0,0,1,0,2021 SEP 06 06:45:16,2021 SEP 06 07:01:09,2021 SEP 06 06:45:26,2021 SEP 06 07:01:09,N/A,N/A,2021 SEP 06 06:55:26,2021 SEP 06 07:01:09,2021 SEP 06 07:00:39,-62.6339,-42.1761,2021 SEP 06 06:55:56,-57.9164,-59.7607,2021 SEP 06 06:56:45,38.343,2155,9.1619,95.4413,33.9515,N/A,62.1317,95.9013,10,640,689,30,30,943,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,343,300,884,1400002C000A028002B11E1E03AF0301000D000D0000000000000000000000000000000002620157012C0374
1,1,10,0,24,16899,0,0,0,1,0,2021 SEP 06 12:39:11,2021 SEP 06 12:55:02,2021 SEP 06 12:39:21,2021 SEP 06 12:55:02,N/A,N/A,2021 SEP 06 12:49:21,2021 SEP 06 12:55:02,2021 SEP 06 12:54:32,-62.6724,-128.1031,2021 SEP 06 12:49:51,-58.615,-146.1302,2021 SEP 06 12:50:39,37.645,2170,9.1456,95.5505,33.7622,N/A,61.7694,95.3509,10,640,688,30,30,941,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,341,300,879,1400002C000A028002B01E1E03AD0301000D000D0000000000000000000000000000000002620155012C036F
