0,1,1,130,0,10,0,225000 # NADIR_8ROWS_8SECS_3SUBDS -- EXECTIME=7545MS
0,1,1,130,0,10,1,220000 # NADIR_16ROWS_8SECS_3SUBDS -- EXECTIME=7465MS
0,1,1,130,0,24,0,190000 # NADIR_8ROWS_15SECS_3SUBDS -- EXECTIME=14523MS
0,1,1,130,0,24,1,185000 # NADIR_16ROWS_15SECS_3SUBDS -- EXECTIME=14340MS
0,1,1,147,0,10,0,225000 # NADIR_8ROWS_8SECS_3SUBDS -- EXECTIME=7545MS
0,1,1,147,0,10,1,220000 # NADIR_16ROWS_8SECS_3SUBDS -- EXECTIME=7465MS
0,1,1,147,0,24,0,190000 # NADIR_8ROWS_15SECS_3SUBDS -- EXECTIME=14523MS
0,1,1,147,0,24,1,185000 # NADIR_16ROWS_15SECS_3SUBDS -- EXECTIME=14340MS
0,1,1,148,0,10,0,225000 # NADIR_8ROWS_8SECS_3SUBDS -- EXECTIME=7545MS
0,1,1,148,0,10,1,220000 # NADIR_16ROWS_8SECS_3SUBDS -- EXECTIME=7465MS
0,1,1,148,0,24,0,190000 # NADIR_8ROWS_15SECS_3SUBDS -- EXECTIME=14523MS
0,1,1,148,0,24,1,185000 # NADIR_16ROWS_15SECS_3SUBDS -- EXECTIME=14340MS
0,1,1,148,0,4,0,240000 # NADIR_4ROWS_8SECS_6SUBDS -- EXECTIME=7272MS
0,1,1,148,0,4,1,240000 # NADIR_8ROWS_8SECS_6SUBDS -- EXECTIME=7310MS
0,1,1,148,0,4,2,240000 # NADIR_12ROWS_8SECS_6SUBDS -- EXECTIME=7349MS
0,1,1,148,0,10,0,215000 # NADIR_4ROWS_15SECS_6SUBDS -- EXECTIME=14347MS
0,1,1,148,0,10,1,215000 # NADIR_8ROWS_15SECS_6SUBDS -- EXECTIME=14431MS
0,1,1,148,0,10,2,215000 # NADIR_12ROWS_15SECS_6SUBDS -- EXECTIME=14516MS
0,1,1,153,0,4,0,240000 # NADIR_4ROWS_8SECS_6SUBDS -- EXECTIME=7272MS
0,1,1,153,0,4,1,240000 # NADIR_8ROWS_8SECS_6SUBDS -- EXECTIME=7310MS
0,1,1,153,0,4,2,240000 # NADIR_12ROWS_8SECS_6SUBDS -- EXECTIME=7349MS
0,1,1,153,0,10,0,215000 # NADIR_4ROWS_15SECS_6SUBDS -- EXECTIME=14347MS
0,1,1,153,0,10,1,215000 # NADIR_8ROWS_15SECS_6SUBDS -- EXECTIME=14431MS
0,1,1,153,0,10,2,215000 # NADIR_12ROWS_15SECS_6SUBDS -- EXECTIME=14516MS
0,1,1,154,0,4,0,240000 # NADIR_4ROWS_8SECS_6SUBDS -- EXECTIME=7272MS
0,1,1,154,0,4,1,240000 # NADIR_8ROWS_8SECS_6SUBDS -- EXECTIME=7310MS
0,1,1,154,0,4,2,240000 # NADIR_12ROWS_8SECS_6SUBDS -- EXECTIME=7349MS
0,1,1,154,0,10,0,215000 # NADIR_4ROWS_15SECS_6SUBDS -- EXECTIME=14347MS
0,1,1,154,0,10,1,215000 # NADIR_8ROWS_15SECS_6SUBDS -- EXECTIME=14431MS
0,1,1,154,0,10,2,215000 # NADIR_12ROWS_15SECS_6SUBDS -- EXECTIME=14516MS
0,1,1,157,0,4,0,240000 # NADIR_4ROWS_8SECS_6SUBDS -- EXECTIME=7272MS
0,1,1,157,0,4,1,240000 # NADIR_8ROWS_8SECS_6SUBDS -- EXECTIME=7310MS
0,1,1,157,0,4,2,240000 # NADIR_12ROWS_8SECS_6SUBDS -- EXECTIME=7349MS
0,1,1,157,0,10,0,215000 # NADIR_4ROWS_15SECS_6SUBDS -- EXECTIME=14347MS
