science_1,science_2,science_3,science_4,science_5,science_6
1016,1016,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 134 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1020,1020,0,0,0,0 # NADIR_SCIENCE -- ORDERS 135 135 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1024,1024,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 136 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1128,1128,0,0,0,0 # NADIR_SCIENCE -- ORDERS 162 162 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1132,1132,0,0,0,0 # NADIR_SCIENCE -- ORDERS 163 163 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1136,1136,0,0,0,0 # NADIR_SCIENCE -- ORDERS 164 164 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1140,1140,0,0,0,0 # NADIR_SCIENCE -- ORDERS 165 165 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1144,1144,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 166 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1148,1148,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 167 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1152,1152,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 168 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1156,1156,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 169 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1160,1160,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 170 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1164,1164,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 171 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1232,1232,0,0,0,0 # NADIR_SCIENCE -- ORDERS 188 188 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1236,1236,0,0,0,0 # NADIR_SCIENCE -- ORDERS 189 189 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1240,1240,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 190 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1244,1244,0,0,0,0 # NADIR_SCIENCE -- ORDERS 191 191 -- INTTIME=100MS -- EXECTIME=14420MS -- NROWS=144
1149,957,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 119 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1001,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 130 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1017,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 134 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1025,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 136 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1225,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 186 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,957,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 119 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,977,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 124 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,997,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 129 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1001,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 130 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1017,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 134 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1025,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 136 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1225,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 186 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,957,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 119 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1001,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 130 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1017,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 134 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1025,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 136 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1225,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 186 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1141,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 165 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1137,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 164 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1021,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 135 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1029,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 137 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1037,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 139 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1021,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 135 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1029,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 137 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1037,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 139 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1165,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1165,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1165,1021,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 135 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1165,1029,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 137 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1165,1037,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 139 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1001,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 130 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1005,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 131 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1009,1013,0,0,0,0 # NADIR_SCIENCE -- ORDERS 132 133 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1013,1017,0,0,0,0 # NADIR_SCIENCE -- ORDERS 133 134 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,957,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 119 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,977,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 124 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,997,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 129 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1001,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 130 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1021,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 135 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1025,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 136 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,957,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 119 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,977,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 124 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,997,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 129 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1001,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 130 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1005,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 131 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1029,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 137 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1225,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 186 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1229,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 187 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1233,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 188 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1233,1265,0,0,0,0 # NADIR_SCIENCE -- ORDERS 188 196 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1233,1269,0,0,0,0 # NADIR_SCIENCE -- ORDERS 188 197 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1233,1273,0,0,0,0 # NADIR_SCIENCE -- ORDERS 188 198 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1237,1265,0,0,0,0 # NADIR_SCIENCE -- ORDERS 189 196 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1237,1269,0,0,0,0 # NADIR_SCIENCE -- ORDERS 189 197 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1237,1273,0,0,0,0 # NADIR_SCIENCE -- ORDERS 189 198 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1265,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 196 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1269,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 197 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1273,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 198 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1013,1101,0,0,0,0 # NADIR_SCIENCE -- ORDERS 133 155 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
957,957,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 119 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
961,961,0,0,0,0 # NADIR_SCIENCE -- ORDERS 120 120 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
965,965,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 121 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
969,969,0,0,0,0 # NADIR_SCIENCE -- ORDERS 122 122 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
973,973,0,0,0,0 # NADIR_SCIENCE -- ORDERS 123 123 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1009,1009,0,0,0,0 # NADIR_SCIENCE -- ORDERS 132 132 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1013,1013,0,0,0,0 # NADIR_SCIENCE -- ORDERS 133 133 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1017,1017,0,0,0,0 # NADIR_SCIENCE -- ORDERS 134 134 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1021,1021,0,0,0,0 # NADIR_SCIENCE -- ORDERS 135 135 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1025,1025,0,0,0,0 # NADIR_SCIENCE -- ORDERS 136 136 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1129,1129,0,0,0,0 # NADIR_SCIENCE -- ORDERS 162 162 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1133,1133,0,0,0,0 # NADIR_SCIENCE -- ORDERS 163 163 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1137,1137,0,0,0,0 # NADIR_SCIENCE -- ORDERS 164 164 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1141,1141,0,0,0,0 # NADIR_SCIENCE -- ORDERS 165 165 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1145,1145,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 166 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1149,1149,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 167 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1153,1153,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 168 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1157,1157,0,0,0,0 # NADIR_SCIENCE -- ORDERS 169 169 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1161,1161,0,0,0,0 # NADIR_SCIENCE -- ORDERS 170 170 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1165,1165,0,0,0,0 # NADIR_SCIENCE -- ORDERS 171 171 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1233,1233,0,0,0,0 # NADIR_SCIENCE -- ORDERS 188 188 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1237,1237,0,0,0,0 # NADIR_SCIENCE -- ORDERS 189 189 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1241,1241,0,0,0,0 # NADIR_SCIENCE -- ORDERS 190 190 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1245,1245,0,0,0,0 # NADIR_SCIENCE -- ORDERS 191 191 -- INTTIME=200MS -- EXECTIME=14334MS -- NROWS=144
1150,958,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 119 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,966,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 121 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1002,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 130 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1010,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 132 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1018,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 134 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1026,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 136 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1158,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 169 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1162,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 170 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1166,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 171 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1226,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 186 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1238,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 189 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1242,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 190 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1150,1246,0,0,0,0 # NADIR_SCIENCE -- ORDERS 167 191 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,958,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 119 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,966,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 121 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,978,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 124 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,998,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 129 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1002,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 130 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1006,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 131 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1010,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 132 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1018,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 134 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1026,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 136 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1158,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 169 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1162,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 170 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1166,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 171 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1226,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 186 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1238,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 189 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1242,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 190 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1154,1246,0,0,0,0 # NADIR_SCIENCE -- ORDERS 168 191 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
958,1238,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 189 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
958,1242,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 190 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
958,1246,0,0,0,0 # NADIR_SCIENCE -- ORDERS 119 191 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
966,1246,0,0,0,0 # NADIR_SCIENCE -- ORDERS 121 191 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1146,958,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 119 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1146,966,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 121 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
1146,1002,0,0,0,0 # NADIR_SCIENCE -- ORDERS 166 130 -- INTTIME=380MS -- EXECTIME=14522MS -- NROWS=144
