Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
54	Dayside	2021 FEB 24 23:35:22	2021 FEB 25 00:05:03	2021 FEB 25 00:34:44	3562.70	-42.27	-19.37	123.26	-44.39	42.18	44.17	63.15	8.25	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0	&mroOverlap; 	
55	Nightside	2021 FEB 25 00:34:44	2021 FEB 25 01:04:05	2021 FEB 25 01:33:25	3520.49	123.26	145.68	-71.03	44.17	-41.34	-44.01	116.75	20.21	14	-	-	-		
55	Dayside	2021 FEB 25 01:33:25	2021 FEB 25 02:03:06	2021 FEB 25 02:32:47	3562.06	-71.03	-48.21	94.51	-44.01	42.57	43.84	63.36	8.24	14	-		COP row -1: UVIS off		
56	Nightside	2021 FEB 25 02:32:47	2021 FEB 25 03:02:06	2021 FEB 25 03:31:26	3518.66	94.51	116.84	-99.78	43.84	-41.69	-43.67	116.55	20.20	5	-	-	-		
56	Dayside	2021 FEB 25 03:31:26	2021 FEB 25 04:01:06	2021 FEB 25 04:30:46	3560.89	-99.78	-77.04	65.77	-43.67	42.92	43.52	63.56	8.23	5	-		COP row -1: UVIS off		
57	Nightside	2021 FEB 25 04:30:46	2021 FEB 25 05:00:06	2021 FEB 25 05:29:25	3518.37	65.77	88.03	-128.52	43.52	-42.06	-43.32	116.37	20.20	3	-	-	-		
57	Dayside	2021 FEB 25 05:29:25	2021 FEB 25 05:59:06	2021 FEB 25 06:28:47	3561.78	-128.52	-105.79	37.01	-43.32	43.29	43.08	63.70	8.23	3	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0	&mroOverlap; 	
58	Nightside	2021 FEB 25 06:28:47	2021 FEB 25 06:58:07	2021 FEB 25 07:27:27	3520.02	37.01	59.34	-157.29	43.08	-42.53	-42.86	116.24	20.20	14	-	-	-		
58	Dayside	2021 FEB 25 07:27:27	2021 FEB 25 07:57:09	2021 FEB 25 08:26:52	3565.11	-157.29	-134.47	8.22	-42.86	43.75	42.56	63.83	8.23	14	-		COP row -1: UVIS off		
59	Nightside	2021 FEB 25 08:26:52	2021 FEB 25 08:56:12	2021 FEB 25 09:25:33	3521.23	8.22	30.65	173.92	42.56	-43.02	-42.31	116.11	20.20	14	-	-	-		
59	Dayside	2021 FEB 25 09:25:33	2021 FEB 25 09:55:16	2021 FEB 25 10:24:59	3565.56	173.92	-163.17	-20.56	-42.31	44.26	42.07	63.98	8.24	14	-		COP row -1: UVIS off		
60	Nightside	2021 FEB 25 10:24:59	2021 FEB 25 10:54:19	2021 FEB 25 11:23:40	3521.86	-20.56	1.90	145.13	42.07	-43.46	-41.83	115.96	20.20	8	-	-	-		
60	Dayside	2021 FEB 25 11:23:40	2021 FEB 25 11:53:22	2021 FEB 25 12:23:04	3564.05	145.13	168.08	-49.34	-41.83	44.72	41.65	64.15	8.24	8	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
61	Nightside	2021 FEB 25 12:23:04	2021 FEB 25 12:52:25	2021 FEB 25 13:21:46	3521.95	-49.34	-26.92	116.36	41.65	-43.87	-41.43	115.77	20.20	5	-	-	-		
61	Dayside	2021 FEB 25 13:21:46	2021 FEB 25 13:51:27	2021 FEB 25 14:21:08	3561.69	116.36	139.27	-78.10	-41.43	45.13	41.26	64.33	8.23	5	-		COP row -1: UVIS off	&grazingMatch:COPRATES RISE; 	
62	Nightside	2021 FEB 25 14:21:08	2021 FEB 25 14:50:28	2021 FEB 25 15:19:49	3520.71	-78.10	-55.75	87.60	41.26	-44.27	-41.09	115.57	20.19	5	-	-	-		
62	Dayside	2021 FEB 25 15:19:49	2021 FEB 25 15:49:29	2021 FEB 25 16:19:09	3560.58	87.60	110.46	-106.85	-41.09	45.50	40.89	64.52	8.23	5	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0	&grazingMatch:SOUTH THAUMASIA; 	
63	Nightside	2021 FEB 25 16:19:09	2021 FEB 25 16:48:29	2021 FEB 25 17:17:48	3518.75	-106.85	-84.53	58.86	40.89	-44.66	-40.71	115.39	20.18	14	-	-	-		
63	Dayside	2021 FEB 25 17:17:48	2021 FEB 25 17:47:29	2021 FEB 25 18:17:10	3562.10	58.86	81.71	-135.61	-40.71	45.91	40.48	64.69	8.22	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
64	Nightside	2021 FEB 25 18:17:10	2021 FEB 25 18:46:30	2021 FEB 25 19:15:50	3519.61	-135.61	-113.21	30.09	40.48	-45.10	-40.20	115.27	20.19	5	-	-	-		
64	Dayside	2021 FEB 25 19:15:50	2021 FEB 25 19:45:32	2021 FEB 25 20:15:14	3564.65	30.09	53.07	-164.39	-40.20	46.40	39.95	64.81	8.23	5	-		COP row -1: UVIS off		
65	Nightside	2021 FEB 25 20:15:14	2021 FEB 25 20:44:35	2021 FEB 25 21:13:56	3521.85	-164.39	-141.86	1.30	39.95	-45.62	-39.68	115.14	20.19	7	Night Limb #2	Science: orders #158, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
65	Dayside	2021 FEB 25 21:13:56	2021 FEB 25 21:43:39	2021 FEB 25 22:13:22	3565.38	1.30	24.41	166.81	-39.68	46.87	39.39	64.92	8.24	7	-		COP row -1: UVIS off		
66	Nightside	2021 FEB 25 22:13:22	2021 FEB 25 22:42:43	2021 FEB 25 23:12:04	3521.89	166.81	-170.55	-27.49	39.39	-46.15	-39.18	114.99	20.20	14	-	-	-		
66	Dayside	2021 FEB 25 23:12:04	2021 FEB 25 23:41:46	2021 FEB 26 00:11:29	3565.46	-27.49	-4.31	138.03	-39.18	47.33	38.90	65.08	8.24	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
67	Nightside	2021 FEB 26 00:11:29	2021 FEB 26 00:40:49	2021 FEB 26 01:10:09	3520.06	138.03	160.72	-56.27	38.90	-46.63	-38.70	114.83	20.20	3	-	-	-		
67	Dayside	2021 FEB 26 01:10:09	2021 FEB 26 01:39:52	2021 FEB 26 02:09:34	3565.28	-56.27	-33.08	109.25	-38.70	47.79	38.48	65.27	8.24	3	Surface Ice 6SUBD 01	Science: orders #199, #198, #194, #193, #187, #186, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
68	Nightside	2021 FEB 26 02:09:34	2021 FEB 26 02:38:53	2021 FEB 26 03:08:12	3517.58	109.25	131.94	-85.03	38.48	-47.06	-38.28	114.65	20.20	5	-	-	-		
68	Dayside	2021 FEB 26 03:08:12	2021 FEB 26 03:37:54	2021 FEB 26 04:07:36	3564.44	-85.03	-61.86	80.50	-38.28	48.22	38.10	65.46	8.23	5	-		COP row -1: UVIS off		
69	Nightside	2021 FEB 26 04:07:36	2021 FEB 26 04:36:55	2021 FEB 26 05:06:13	3516.40	80.50	103.18	-113.78	38.10	-47.47	-37.87	114.48	20.19	14	-	-	-		
69	Dayside	2021 FEB 26 05:06:13	2021 FEB 26 05:35:55	2021 FEB 26 06:05:37	3563.72	-113.78	-90.58	51.74	-37.87	48.63	37.66	65.61	8.23	14	-		COP row -1: UVIS off		
70	Nightside	2021 FEB 26 06:05:37	2021 FEB 26 06:34:55	2021 FEB 26 07:04:14	3517.52	51.74	74.51	-142.54	37.66	-47.95	-37.40	114.34	20.20	5	-	-	-		
70	Dayside	2021 FEB 26 07:04:14	2021 FEB 26 07:33:57	2021 FEB 26 08:03:41	3566.47	-142.54	-119.19	22.96	-37.40	49.09	37.09	65.72	8.24	5	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
71	Nightside	2021 FEB 26 08:03:41	2021 FEB 26 08:33:00	2021 FEB 26 09:02:19	3518.92	22.96	45.94	-171.33	37.09	-48.49	-36.83	114.23	20.21	14	-	-	-		
71	Dayside	2021 FEB 26 09:02:19	2021 FEB 26 09:32:04	2021 FEB 26 10:01:48	3568.74	-171.33	-147.78	-5.84	-36.83	49.63	36.52	65.83	8.25	14	-		COP row -1: UVIS off	&nomadSolarCalibration; &mroOverlap; 	
72	Nightside	2021 FEB 26 10:01:48	2021 FEB 26 10:31:08	2021 FEB 26 11:00:28	3519.61	-5.84	17.32	159.86	36.52	-49.01	-36.24	114.12	20.22	14	-	-	-		
72	Dayside	2021 FEB 26 11:00:28	2021 FEB 26 11:30:12	2021 FEB 26 11:59:56	3568.11	159.86	-176.39	-34.63	-36.24	50.17	36.00	65.97	8.26	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
73	Nightside	2021 FEB 26 11:59:56	2021 FEB 26 12:29:16	2021 FEB 26 12:58:36	3519.89	-34.63	-11.38	131.07	36.00	-49.49	-35.73	113.97	20.22	14	-	-	-		
73	Dayside	2021 FEB 26 12:58:36	2021 FEB 26 13:28:19	2021 FEB 26 13:58:02	3565.98	131.07	154.93	-63.41	-35.73	50.66	35.51	66.12	8.26	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
74	Nightside	2021 FEB 26 13:58:02	2021 FEB 26 14:27:21	2021 FEB 26 14:56:41	3519.18	-63.41	-40.12	102.30	35.51	-49.96	-35.29	113.79	20.22	5	-	-	-		
74	Dayside	2021 FEB 26 14:56:41	2021 FEB 26 15:26:23	2021 FEB 26 15:56:05	3563.93	102.30	126.20	-92.17	-35.29	51.10	35.07	66.29	8.26	5	-		COP row -1: UVIS off		
75	Nightside	2021 FEB 26 15:56:05	2021 FEB 26 16:25:24	2021 FEB 26 16:54:42	3517.49	-92.17	-68.84	73.54	35.07	-50.41	-34.86	113.62	20.22	14	-	-	-		
75	Dayside	2021 FEB 26 16:54:42	2021 FEB 26 17:24:25	2021 FEB 26 17:54:07	3564.28	73.54	97.50	-120.93	-34.86	51.54	34.61	66.46	8.27	14	-		COP row -1: UVIS off		
76	Nightside	2021 FEB 26 17:54:07	2021 FEB 26 18:23:25	2021 FEB 26 18:52:44	3517.07	-120.93	-97.45	44.78	34.61	-50.89	-34.34	113.50	20.23	28	-	-	-		
76	Dayside	2021 FEB 26 18:52:44	2021 FEB 26 19:22:27	2021 FEB 26 19:52:10	3566.68	44.78	68.94	-149.71	-34.34	52.05	34.06	66.57	8.28	28	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0	&trueDayLimb; 	
77	Nightside	2021 FEB 26 19:52:10	2021 FEB 26 20:21:30	2021 FEB 26 20:50:50	3519.75	-149.71	-125.96	15.98	34.06	-51.43	-33.74	113.41	20.24	14	-	-	-		
77	Dayside	2021 FEB 26 20:50:50	2021 FEB 26 21:20:34	2021 FEB 26 21:50:18	3568.04	15.98	40.45	-178.52	-33.74	52.57	33.42	66.64	8.29	14	-		COP row -1: UVIS off		
78	Nightside	2021 FEB 26 21:50:18	2021 FEB 26 22:19:39	2021 FEB 26 22:48:59	3520.77	-178.52	-154.49	-12.82	33.42	-52.02	-33.15	113.30	20.26	5	-	-	-		
78	Dayside	2021 FEB 26 22:48:59	2021 FEB 26 23:18:43	2021 FEB 26 23:48:27	3568.25	-12.82	11.89	152.68	-33.15	53.09	32.83	66.75	8.31	5	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
79	Nightside	2021 FEB 26 23:48:27	2021 FEB 27 00:17:47	2021 FEB 27 00:47:07	3519.79	152.68	176.92	-41.61	32.83	-52.58	-32.59	113.16	20.27	14	-	-	-		
79	Dayside	2021 FEB 27 00:47:07	2021 FEB 27 01:16:51	2021 FEB 27 01:46:35	3568.24	-41.61	-16.74	123.89	-32.59	53.61	32.30	66.91	8.32	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
80	Nightside	2021 FEB 27 01:46:35	2021 FEB 27 02:15:54	2021 FEB 27 02:45:13	3517.33	123.89	148.29	-70.40	32.30	-53.09	-32.06	113.01	20.28	14	-	-	-		
80	Dayside	2021 FEB 27 02:45:13	2021 FEB 27 03:14:56	2021 FEB 27 03:44:40	3567.55	-70.40	-45.40	95.11	-32.06	54.11	31.83	67.08	8.32	14	-		COP row -1: UVIS off		
81	Nightside	2021 FEB 27 03:44:40	2021 FEB 27 04:13:58	2021 FEB 27 04:43:16	3515.54	95.11	119.64	-99.16	31.83	-53.57	-31.57	112.86	20.28	5	-	-	-		
81	Dayside	2021 FEB 27 04:43:16	2021 FEB 27 05:12:59	2021 FEB 27 05:42:42	3566.28	-99.16	-74.03	66.35	-31.57	54.57	31.36	67.23	8.33	5	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
82	Nightside	2021 FEB 27 05:42:42	2021 FEB 27 06:12:00	2021 FEB 27 06:41:18	3515.63	66.35	91.04	-127.93	31.36	-54.06	-31.08	112.72	20.29	14	-	-	-		
82	Dayside	2021 FEB 27 06:41:18	2021 FEB 27 07:11:01	2021 FEB 27 07:40:45	3567.71	-127.93	-102.53	37.57	-31.08	55.05	30.76	67.32	8.34	14	-		COP row -1: UVIS off		
83	Nightside	2021 FEB 27 07:40:45	2021 FEB 27 08:10:04	2021 FEB 27 08:39:23	3517.53	37.57	62.62	-156.72	30.76	-54.63	-30.47	112.64	20.31	14	-	-	-		
83	Dayside	2021 FEB 27 08:39:23	2021 FEB 27 09:09:08	2021 FEB 27 09:38:54	3570.93	-156.72	-130.93	8.77	-30.47	55.61	30.10	67.40	8.37	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
84	Nightside	2021 FEB 27 09:38:54	2021 FEB 27 10:08:13	2021 FEB 27 10:37:32	3518.43	8.77	34.22	174.47	30.10	-55.20	-29.78	112.57	20.33	5	-	-	-		
84	Dayside	2021 FEB 27 10:37:32	2021 FEB 27 11:07:18	2021 FEB 27 11:37:03	3571.31	174.47	-159.33	-20.04	-29.78	56.21	29.48	67.50	8.39	5	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
85	Nightside	2021 FEB 27 11:37:03	2021 FEB 27 12:06:23	2021 FEB 27 12:35:42	3518.73	-20.04	5.73	145.66	29.48	-55.74	-29.16	112.46	20.35	14	-	-	-		
85	Dayside	2021 FEB 27 12:35:42	2021 FEB 27 13:05:27	2021 FEB 27 13:35:12	3569.85	145.66	172.20	-48.84	-29.16	56.77	28.90	67.62	8.41	14	-		COP row -1: UVIS off		
86	Nightside	2021 FEB 27 13:35:12	2021 FEB 27 14:04:31	2021 FEB 27 14:33:51	3518.54	-48.84	-22.84	116.87	28.90	-56.27	-28.62	112.31	20.36	14	-	-	-		
86	Dayside	2021 FEB 27 14:33:51	2021 FEB 27 15:03:34	2021 FEB 27 15:33:18	3567.47	116.87	143.66	-77.62	-28.62	57.29	28.37	67.76	8.42	14	-		COP row -1: UVIS off	&possibleOCM; 	
87	Nightside	2021 FEB 27 15:33:18	2021 FEB 27 16:02:37	2021 FEB 27 16:31:55	3517.22	-77.62	-51.43	88.09	28.37	-56.78	-28.12	112.15	20.37	3	-	-	-		
87	Dayside	2021 FEB 27 16:31:55	2021 FEB 27 17:01:39	2021 FEB 27 17:31:22	3566.49	88.09	115.10	-106.40	-28.12	57.77	27.85	67.91	8.43	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
88	Nightside	2021 FEB 27 17:31:22	2021 FEB 27 18:00:39	2021 FEB 27 18:29:57	3515.29	-106.40	-79.93	59.33	27.85	-57.29	-27.58	112.03	20.39	14	-	-	-		
88	Dayside	2021 FEB 27 18:29:57	2021 FEB 27 18:59:41	2021 FEB 27 19:29:26	3568.55	59.33	86.65	-135.17	-27.58	58.29	27.28	68.02	8.45	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
89	Nightside	2021 FEB 27 19:29:26	2021 FEB 27 19:58:44	2021 FEB 27 20:28:02	3516.35	-135.17	-108.25	30.54	27.28	-57.84	-26.93	111.97	20.42	14	-	-	-		
89	Dayside	2021 FEB 27 20:28:02	2021 FEB 27 20:57:48	2021 FEB 27 21:27:33	3571.22	30.54	58.39	-163.98	-26.93	58.84	26.60	68.07	8.48	14	-		COP row -1: UVIS off		
90	Nightside	2021 FEB 27 21:27:33	2021 FEB 27 21:56:52	2021 FEB 27 22:26:12	3518.36	-163.98	-136.52	1.73	26.60	-58.44	-26.27	111.90	20.45	14	-	-	-		
90	Dayside	2021 FEB 27 22:26:12	2021 FEB 27 22:55:57	2021 FEB 27 23:25:43	3571.72	1.73	30.12	167.21	-26.27	59.39	25.91	68.13	8.52	14	-		COP row -1: UVIS off		
91	Nightside	2021 FEB 27 23:25:43	2021 FEB 27 23:55:03	2021 FEB 28 00:24:22	3518.48	167.21	-164.83	-27.08	25.91	-59.05	-25.62	111.80	20.48	14	-	-	-		
91	Dayside	2021 FEB 28 00:24:22	2021 FEB 28 00:54:08	2021 FEB 28 01:23:53	3571.68	-27.08	1.77	138.40	-25.62	59.95	25.27	68.24	8.54	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
92	Nightside	2021 FEB 28 01:23:53	2021 FEB 28 01:53:12	2021 FEB 28 02:22:30	3516.65	138.40	166.81	-55.89	25.27	-59.63	-24.99	111.69	20.50	14	-	-	-		
92	Dayside	2021 FEB 28 02:22:30	2021 FEB 28 02:52:16	2021 FEB 28 03:22:01	3571.22	-55.89	-26.65	109.61	-24.99	60.49	24.69	68.38	8.57	14	-		COP row -1: UVIS off		
93	Nightside	2021 FEB 28 03:22:01	2021 FEB 28 03:51:18	2021 FEB 28 04:20:36	3514.29	109.61	138.40	-84.67	24.69	-60.17	-24.41	111.56	20.53	3	-	-	-		
93	Dayside	2021 FEB 28 04:20:36	2021 FEB 28 04:50:21	2021 FEB 28 05:20:06	3570.19	-84.67	-55.07	80.83	-24.41	61.01	24.15	68.52	8.59	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
94	Nightside	2021 FEB 28 05:20:06	2021 FEB 28 05:49:22	2021 FEB 28 06:18:39	3513.34	80.83	110.01	-113.45	24.15	-60.69	-23.85	111.44	20.55	14	-	-	-		
94	Dayside	2021 FEB 28 06:18:39	2021 FEB 28 06:48:24	2021 FEB 28 07:18:09	3569.61	-113.45	-83.38	52.05	-23.85	61.51	23.55	68.61	8.62	14	-		COP row -1: UVIS off		
95	Nightside	2021 FEB 28 07:18:09	2021 FEB 28 07:47:26	2021 FEB 28 08:16:44	3515.04	52.05	81.80	-142.23	23.55	-61.25	-23.23	111.36	20.58	14	-	-	-		
95	Dayside	2021 FEB 28 08:16:44	2021 FEB 28 08:46:30	2021 FEB 28 09:16:16	3572.17	-142.23	-111.50	23.25	-23.23	62.04	22.85	68.65	8.66	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
96	Nightside	2021 FEB 28 09:16:16	2021 FEB 28 09:45:34	2021 FEB 28 10:14:53	3516.64	23.25	53.76	-171.04	22.85	-61.84	-22.51	111.33	20.63	14	-	-	-		
96	Dayside	2021 FEB 28 10:14:53	2021 FEB 28 10:44:40	2021 FEB 28 11:14:27	3574.20	-171.04	-139.55	-5.57	-22.51	62.63	22.14	68.70	8.70	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
97	Nightside	2021 FEB 28 11:14:27	2021 FEB 28 11:43:45	2021 FEB 28 12:13:04	3516.96	-5.57	25.65	160.14	22.14	-62.41	-21.79	111.27	20.68	14	-	-	-		
97	Dayside	2021 FEB 28 12:13:04	2021 FEB 28 12:42:51	2021 FEB 28 13:12:37	3573.77	160.14	-167.62	-34.38	-21.79	63.22	21.48	68.78	8.75	14	-		COP row -1: UVIS off		
98	Nightside	2021 FEB 28 13:12:37	2021 FEB 28 13:41:56	2021 FEB 28 14:11:14	3516.97	-34.38	-2.56	131.32	21.48	-62.96	-21.14	111.18	20.71	3	-	-	-		
98	Dayside	2021 FEB 28 14:11:14	2021 FEB 28 14:41:00	2021 FEB 28 15:10:46	3571.81	131.32	164.24	-63.19	-21.14	63.78	20.84	68.88	8.79	3	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
99	Nightside	2021 FEB 28 15:10:46	2021 FEB 28 15:40:04	2021 FEB 28 16:09:22	3516.04	-63.19	-30.81	102.53	20.84	-63.51	-20.54	111.05	20.75	14	-	-	-		
99	Dayside	2021 FEB 28 16:09:22	2021 FEB 28 16:39:07	2021 FEB 28 17:08:52	3569.80	102.53	136.02	-91.97	-20.54	64.30	20.24	69.00	8.83	14	-		COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
100	Nightside	2021 FEB 28 17:08:52	2021 FEB 28 17:38:09	2021 FEB 28 18:07:26	3514.38	-91.97	-59.01	73.75	20.24	-64.04	-19.95	110.94	20.78	14	-	-	-		
100	Dayside	2021 FEB 28 18:07:26	2021 FEB 28 18:37:12	2021 FEB 28 19:06:57	3570.30	73.75	107.87	-120.76	-19.95	64.81	19.63	69.10	8.87	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
101	Nightside	2021 FEB 28 19:06:57	2021 FEB 28 19:36:14	2021 FEB 28 20:05:31	3514.11	-120.76	-87.00	44.96	19.63	-64.57	-19.29	110.89	20.83	3	-	-	-		
101	Dayside	2021 FEB 28 20:05:31	2021 FEB 28 20:35:17	2021 FEB 28 21:05:04	3572.70	44.96	79.97	-149.56	-19.29	65.33	18.94	69.14	8.92	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0	&mroOverlap; 	
102	Nightside	2021 FEB 28 21:05:04	2021 FEB 28 21:34:22	2021 FEB 28 22:03:40	3516.77	-149.56	-114.82	16.15	18.94	-65.12	-18.58	110.87	20.89	14	-	-	-		
102	Dayside	2021 FEB 28 22:03:40	2021 FEB 28 22:33:27	2021 FEB 28 23:03:14	3573.66	16.15	52.19	-178.38	-18.58	65.84	18.20	69.15	8.99	14	-		COP row -1: UVIS off		
103	Nightside	2021 FEB 28 23:03:14	2021 FEB 28 23:32:33	2021 MAR 01 00:01:52	3517.98	-178.38	-142.62	-12.67	18.20	-65.70	-17.87	110.82	20.96	14	-	-	-		
103	Dayside	2021 MAR 01 00:01:52	2021 MAR 01 00:31:39	2021 MAR 01 01:01:26	3573.67	-12.67	24.36	152.80	-17.87	66.37	17.47	69.20	9.05	14	-		COP row -1: UVIS off		
104	Nightside	2021 MAR 01 01:01:26	2021 MAR 01 01:30:44	2021 MAR 01 02:00:03	3517.06	152.80	-170.44	-41.49	17.47	-66.28	-17.16	110.74	21.02	14	-	-	-		
104	Dayside	2021 MAR 01 02:00:03	2021 MAR 01 02:29:50	2021 MAR 01 02:59:36	3573.53	-41.49	-3.53	123.99	-17.16	66.91	16.79	69.30	9.11	14	-		COP row -1: UVIS off		
105	Nightside	2021 MAR 01 02:59:36	2021 MAR 01 03:28:54	2021 MAR 01 03:58:11	3514.56	123.99	161.69	-70.29	16.79	-66.83	-16.48	110.65	21.08	3	-	-	-		
105	Dayside	2021 MAR 01 03:58:11	2021 MAR 01 04:27:57	2021 MAR 01 04:57:44	3572.76	-70.29	-31.46	95.19	-16.48	67.44	16.18	69.41	9.16	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:245;0:1047),Tint = 10000 ms,16 bit,Rhythm = 12017 ms, Binning=0		
106	Nightside	2021 MAR 01 04:57:44	2021 MAR 01 05:27:00	2021 MAR 01 05:56:16	3512.79	95.19	133.79	-99.08	16.18	-67.34	-15.85	110.56	21.14	14	-	-	-		
106	Dayside	2021 MAR 01 05:56:16	2021 MAR 01 06:26:02	2021 MAR 01 06:55:48	3571.29	-99.08	-59.33	66.41	-15.85	67.92	15.56	69.49	9.22	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
107	Nightside	2021 MAR 01 06:55:48	2021 MAR 01 07:25:04	2021 MAR 01 07:54:21	3513.32	66.41	106.01	-127.87	15.56	-67.85	-15.22	110.49	21.20	14	-	-	-		
107	Dayside	2021 MAR 01 07:54:21	2021 MAR 01 08:24:07	2021 MAR 01 08:53:54	3572.78	-127.87	-86.95	37.61	-15.22	68.37	14.85	69.51	9.29	14	-		COP row -1: UVIS off		
108	Nightside	2021 MAR 01 08:53:54	2021 MAR 01 09:23:11	2021 MAR 01 09:52:29	3515.23	37.61	78.54	-156.68	14.85	-68.35	-14.50	110.49	21.29	14	-	-	-		
108	Dayside	2021 MAR 01 09:52:29	2021 MAR 01 10:22:17	2021 MAR 01 10:52:05	3575.72	-156.68	-114.35	8.79	-14.50	68.86	14.10	69.51	9.38	14	-		COP row -1: UVIS off		
109	Nightside	2021 MAR 01 10:52:05	2021 MAR 01 11:21:23	2021 MAR 01 11:50:41	3515.79	8.79	51.16	174.50	14.10	-68.84	-13.72	110.49	21.38	14	-	-	-		
