Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
ACS	6	38	Ingress	2021 FEB 21 00:21:28	2021 FEB 21 00:26:44	2021 FEB 21 00:27:58	390.00	86.72	84.49	83.98	34.88	20.14	16.43	18.07	14	-	-	-		
ACS	6	38	Egress	2021 FEB 21 00:55:08	2021 FEB 21 00:56:25	2021 FEB 21 01:02:09	421.00	61.49	53.06	-88.41	-79.00	-82.69	-80.09	16.46	14	-	-	-		
N/A	7	38	Ingress	2021 FEB 21 02:19:26	2021 FEB 21 02:24:46	2021 FEB 21 02:26:00	394.00	58.00	55.74	55.23	34.63	19.66	15.94	18.07	14	-	-	-		
N/A	7	38	Egress	2021 FEB 21 02:52:59	2021 FEB 21 02:54:17	2021 FEB 21 03:00:03	424.00	33.01	24.70	-117.00	-78.79	-82.55	-80.09	16.48	14	-	-	-		
NOMAD	8	38	Ingress	2021 FEB 21 04:17:23	2021 FEB 21 04:22:46	2021 FEB 21 04:24:01	398.00	29.29	27.00	26.49	34.31	19.17	15.39	18.07	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:OLYMPUS MONS; 	
NOMAD	8	38	Egress	2021 FEB 21 04:50:47	2021 FEB 21 04:52:06	2021 FEB 21 04:57:54	427.00	4.57	-3.57	-145.51	-78.56	-82.38	-80.13	16.51	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:OLYMPUS MONS; 	
NOMAD	9	38	Ingress	2021 FEB 21 06:15:26	2021 FEB 21 06:20:51	2021 FEB 21 06:22:07	401.00	0.53	-1.77	-2.29	33.80	18.53	14.69	18.07	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	9	38	Egress	2021 FEB 21 06:48:40	2021 FEB 21 06:49:59	2021 FEB 21 06:55:49	429.00	-24.05	-32.06	-174.17	-78.44	-82.27	-80.09	16.52	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	10	38	Ingress	2021 FEB 21 08:13:33	2021 FEB 21 08:19:00	2021 FEB 21 08:20:17	404.00	-28.25	-30.56	-31.09	33.23	17.83	13.93	18.06	14	-	-	-		
ACS	10	38	Egress	2021 FEB 21 08:46:37	2021 FEB 21 08:47:57	2021 FEB 21 08:53:51	434.00	-52.69	-60.74	156.89	-78.33	-82.22	-79.91	16.52	14	-	-	-		
NOMAD	11	38	Ingress	2021 FEB 21 10:11:41	2021 FEB 21 10:17:10	2021 FEB 21 10:18:28	407.00	-57.02	-59.35	-59.88	32.71	17.17	13.21	18.06	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; 	
NOMAD	11	38	Egress	2021 FEB 21 10:44:32	2021 FEB 21 10:45:53	2021 FEB 21 10:51:50	438.00	-81.15	-89.02	128.27	-78.07	-82.03	-79.91	16.55	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 396: SO: Horizontal Bin (135:205;0:1047), Tint = 150 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:INSIGHT; 	
ACS	12	38	Ingress	2021 FEB 21 12:09:43	2021 FEB 21 12:15:16	2021 FEB 21 12:16:35	412.00	-85.76	-88.12	-88.66	32.35	16.58	12.55	18.06	14	-	-	-		
ACS	12	38	Egress	2021 FEB 21 12:42:24	2021 FEB 21 12:43:46	2021 FEB 21 12:49:47	443.00	-109.51	-117.09	99.73	-77.74	-81.77	-79.94	16.59	14	-	-	-		
NOMAD	13	38	Ingress	2021 FEB 21 14:07:43	2021 FEB 21 14:13:19	2021 FEB 21 14:14:39	416.00	-114.49	-116.87	-117.42	32.04	16.08	11.99	18.06	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:OLYMPICA FOSSAE-JOVIS THOLUS; &daysideMatch:PERSEVERANCE; 	
NOMAD	13	38	Egress	2021 FEB 21 14:40:15	2021 FEB 21 14:41:38	2021 FEB 21 14:47:42	447.00	-137.99	-145.44	71.10	-77.50	-81.59	-79.93	16.61	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:OLYMPICA FOSSAE-JOVIS THOLUS; &daysideMatch:PERSEVERANCE; 	
ACS	14	38	Ingress	2021 FEB 21 16:05:42	2021 FEB 21 16:11:21	2021 FEB 21 16:12:42	420.00	-143.22	-145.62	-146.18	31.69	15.55	11.40	18.06	14	-	-	-		
ACS	14	38	Egress	2021 FEB 21 16:38:07	2021 FEB 21 16:39:31	2021 FEB 21 16:45:38	451.00	-166.67	-174.21	42.20	-77.42	-81.58	-79.76	16.61	14	-	-	-		
NOMAD	15	38	Ingress	2021 FEB 21 18:03:45	2021 FEB 21 18:09:26	2021 FEB 21 18:10:48	423.00	-171.98	-174.39	-174.96	31.17	14.90	10.69	18.05	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	15	38	Egress	2021 FEB 21 18:35:58	2021 FEB 21 18:37:23	2021 FEB 21 18:43:32	454.00	164.80	157.33	13.60	-77.23	-81.44	-79.75	16.62	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
NOMAD	16	38	Ingress	2021 FEB 21 20:01:49	2021 FEB 21 20:07:34	2021 FEB 21 20:08:57	428.00	159.27	156.83	156.25	30.71	14.21	9.94	18.05	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CERBERUS FOSSAE; 	
NOMAD	16	38	Egress	2021 FEB 21 20:33:51	2021 FEB 21 20:35:17	2021 FEB 21 20:41:28	457.00	136.33	129.04	-14.89	-76.95	-81.23	-79.82	16.65	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CERBERUS FOSSAE; 	
ACS	17	38	Ingress	2021 FEB 21 21:59:55	2021 FEB 21 22:05:43	2021 FEB 21 22:07:07	432.00	130.50	128.04	127.46	30.24	13.55	9.22	18.05	14	-	-	-		
ACS	17	38	Egress	2021 FEB 21 22:31:46	2021 FEB 21 22:33:13	2021 FEB 21 22:39:28	462.00	107.80	100.59	-43.66	-76.73	-81.08	-79.73	16.67	14	-	-	-		
N/A	18	38	Ingress	2021 FEB 21 23:57:59	2021 FEB 22 00:03:50	2021 FEB 22 00:05:15	436.00	101.75	99.26	98.67	29.86	12.98	8.58	18.05	3	-	-	-	&mroOverlap; 	
N/A	18	38	Egress	2021 FEB 22 00:29:40	2021 FEB 22 00:31:08	2021 FEB 22 00:37:27	467.00	79.19	72.01	-72.52	-76.57	-80.98	-79.59	16.67	3	-	-	-	&mroOverlap; 	
NOMAD	19	38	Ingress	2021 FEB 22 01:56:01	2021 FEB 22 02:01:55	2021 FEB 22 02:03:21	440.00	73.01	70.50	69.90	29.50	12.43	7.98	18.05	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	19	38	Egress	2021 FEB 22 02:27:32	2021 FEB 22 02:29:02	2021 FEB 22 02:35:24	472.00	50.65	43.44	-101.28	-76.35	-80.88	-79.50	16.68	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	20	38	Ingress	2021 FEB 22 03:53:58	2021 FEB 22 03:59:56	2021 FEB 22 04:01:23	445.00	44.29	41.75	41.15	29.19	11.89	7.37	18.04	14	-	-	-		
N/A	20	38	Egress	2021 FEB 22 04:25:20	2021 FEB 22 04:26:51	2021 FEB 22 04:33:16	476.00	22.20	15.17	-129.81	-76.06	-80.65	-79.54	16.71	14	-	-	-		
ACS	21	38	Ingress	2021 FEB 22 05:51:59	2021 FEB 22 05:58:01	2021 FEB 22 05:59:29	450.00	15.55	12.98	12.37	28.72	11.19	6.61	18.04	14	-	-	-		
ACS	21	38	Egress	2021 FEB 22 06:23:10	2021 FEB 22 06:24:42	2021 FEB 22 06:31:10	480.00	-6.36	-13.34	-158.50	-75.87	-80.52	-79.48	16.72	14	-	-	-		
NOMAD	22	38	Ingress	2021 FEB 22 07:50:08	2021 FEB 22 07:56:12	2021 FEB 22 07:57:41	453.00	-13.25	-15.83	-16.45	28.04	10.37	5.73	18.04	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	22	38	Egress	2021 FEB 22 08:21:06	2021 FEB 22 08:22:39	2021 FEB 22 08:29:11	485.00	-35.02	-42.05	172.55	-75.75	-80.47	-79.29	16.72	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	23	38	Ingress	2021 FEB 22 09:48:16	2021 FEB 22 09:54:23	2021 FEB 22 09:55:54	458.00	-42.03	-44.63	-45.27	27.46	9.61	4.85	18.04	14	-	-	-		
ACS	23	38	Egress	2021 FEB 22 10:19:02	2021 FEB 22 10:20:36	2021 FEB 22 10:27:13	491.00	-63.57	-70.50	143.73	-75.52	-80.30	-79.18	16.74	14	-	-	-		
NOMAD	24	38	Ingress	2021 FEB 22 11:46:22	2021 FEB 22 11:52:34	2021 FEB 22 11:54:06	464.00	-70.80	-73.43	-74.08	26.97	8.84	4.01	18.03	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	24	38	Egress	2021 FEB 22 12:16:53	2021 FEB 22 12:18:29	2021 FEB 22 12:25:10	497.00	-91.95	-98.70	115.20	-75.10	-80.01	-79.23	16.77	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	25	38	Ingress	2021 FEB 22 13:44:24	2021 FEB 22 13:50:40	2021 FEB 22 13:52:14	470.00	-99.54	-102.21	-102.87	26.60	8.22	3.28	18.03	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	25	38	Egress	2021 FEB 22 14:14:42	2021 FEB 22 14:16:20	2021 FEB 22 14:23:05	503.00	-120.36	-126.98	86.64	-74.71	-79.74	-79.25	16.80	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	26	38	Ingress	2021 FEB 22 15:42:23	2021 FEB 22 15:48:43	2021 FEB 22 15:50:18	475.00	-128.27	-130.97	-131.64	26.24	7.62	2.61	18.03	14	-	-	-		
ACS	26	38	Egress	2021 FEB 22 16:12:32	2021 FEB 22 16:14:11	2021 FEB 22 16:21:01	509.00	-148.99	-155.61	57.69	-74.57	-79.66	-79.04	16.80	14	-	-	-		
NOMAD	27	38	Ingress	2021 FEB 22 17:40:25	2021 FEB 22 17:46:48	2021 FEB 22 17:48:24	479.00	-157.02	-159.75	-160.42	25.72	6.92	1.85	18.03	1	132 only #2	Science: orders #132, #132, #132, #132, #132, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	27	38	Egress	2021 FEB 22 18:10:24	2021 FEB 22 18:12:04	2021 FEB 22 18:18:56	512.00	-177.63	175.72	28.95	-74.45	-79.60	-78.96	16.80	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	28	38	Ingress	2021 FEB 22 19:38:30	2021 FEB 22 19:44:57	2021 FEB 22 19:46:35	485.00	174.21	171.46	170.77	25.18	6.15	0.97	18.02	14	-	-	-		
ACS	28	38	Egress	2021 FEB 22 20:08:15	2021 FEB 22 20:09:57	2021 FEB 22 20:16:52	517.00	153.89	147.33	0.39	-74.11	-79.38	-78.99	16.82	14	-	-	-		
NOMAD	29	38	Ingress	2021 FEB 22 21:36:37	2021 FEB 22 21:43:08	2021 FEB 22 21:44:48	491.00	145.44	142.65	141.94	24.64	5.37	0.07	18.02	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CURIOSITY; 	
NOMAD	29	38	Egress	2021 FEB 22 22:06:07	2021 FEB 22 22:07:50	2021 FEB 22 22:14:50	523.00	125.40	118.99	-28.29	-73.77	-79.12	-78.96	16.84	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CURIOSITY; 	
N/A	30	38	Ingress	2021 FEB 22 23:34:43	2021 FEB 22 23:41:19	2021 FEB 22 23:43:00	497.00	116.67	113.85	113.13	24.19	4.62	-0.74	18.02	14	-	-	-		
N/A	30	38	Egress	2021 FEB 23 00:04:01	2021 FEB 23 00:05:46	2021 FEB 23 00:12:51	530.00	96.83	90.41	-57.19	-73.53	-78.99	-78.79	16.85	14	-	-	-		
NOMAD	31	38	Ingress	2021 FEB 23 01:32:46	2021 FEB 23 01:39:26	2021 FEB 23 01:41:09	503.00	87.92	85.07	84.33	23.79	3.98	-1.50	18.02	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	31	38	Egress	2021 FEB 23 02:01:53	2021 FEB 23 02:03:40	2021 FEB 23 02:10:49	536.00	68.27	61.85	-85.98	-73.27	-78.85	-78.68	16.86	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	32	38	Ingress	2021 FEB 23 03:30:46	2021 FEB 23 03:37:30	2021 FEB 23 03:39:15	509.00	59.18	56.30	55.55	23.40	3.35	-2.25	18.01	14	-	-	-		
N/A	32	38	Egress	2021 FEB 23 03:59:40	2021 FEB 23 04:01:29	2021 FEB 23 04:08:43	543.00	39.79	33.45	-114.69	-72.92	-78.63	-78.61	16.88	14	-	-	-		
ACS	33	38	Ingress	2021 FEB 23 05:28:46	2021 FEB 23 05:35:35	2021 FEB 23 05:37:22	516.00	30.44	27.52	26.75	22.95	2.61	-3.11	18.01	14	-	-	-		
ACS	33	38	Egress	2021 FEB 23 05:57:26	2021 FEB 23 05:59:17	2021 FEB 23 06:06:34	548.00	11.33	5.08	-143.19	-72.55	-78.37	-78.67	16.90	14	-	-	-		
NOMAD	34	38	Ingress	2021 FEB 23 07:26:52	2021 FEB 23 07:33:45	2021 FEB 23 07:35:34	522.00	1.66	-1.29	-2.08	22.29	1.72	-4.11	18.01	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	34	38	Egress	2021 FEB 23 07:55:19	2021 FEB 23 07:57:11	2021 FEB 23 08:04:33	554.00	-17.28	-23.49	-172.05	-72.34	-78.23	-78.52	16.91	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	35	38	Ingress	2021 FEB 23 09:25:03	2021 FEB 23 09:32:00	2021 FEB 23 09:33:51	528.00	-27.14	-30.13	-30.93	21.58	0.77	-5.19	18.00	3	-	-	-	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
ACS	35	38	Egress	2021 FEB 23 09:53:14	2021 FEB 23 09:55:09	2021 FEB 23 10:02:36	562.00	-45.87	-52.17	158.99	-72.09	-78.15	-78.31	16.91	3	-	-	-	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
NOMAD	36	38	Ingress	2021 FEB 23 11:23:13	2021 FEB 23 11:30:16	2021 FEB 23 11:32:09	536.00	-55.93	-58.96	-59.78	20.96	-0.20	-6.27	18.00	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	36	38	Egress	2021 FEB 23 11:51:05	2021 FEB 23 11:53:02	2021 FEB 23 12:00:36	571.00	-74.31	-80.43	130.29	-71.61	-77.80	-78.27	16.94	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	37	38	Ingress	2021 FEB 23 13:21:18	2021 FEB 23 13:28:27	2021 FEB 23 13:30:23	545.00	-84.70	-87.78	-88.62	20.45	-1.06	-7.31	18.00	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	37	38	Egress	2021 FEB 23 13:48:53	2021 FEB 23 13:50:53	2021 FEB 23 13:58:33	580.00	-102.70	-108.69	101.71	-71.06	-77.42	-78.29	16.97	1	6SUBD Nom CO #2	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	38	38	Ingress	2021 FEB 23 15:19:20	2021 FEB 23 15:26:34	2021 FEB 23 15:28:33	553.00	-113.45	-116.56	-117.44	20.03	-1.77	-8.20	17.99	14	-	-	-		
ACS	38	38	Egress	2021 FEB 23 15:46:40	2021 FEB 23 15:48:43	2021 FEB 23 15:56:28	588.00	-131.20	-137.19	72.95	-70.68	-77.22	-78.19	16.98	14	-	-	-		
NOMAD	39	38	Ingress	2021 FEB 23 17:17:21	2021 FEB 23 17:24:40	2021 FEB 23 17:26:41	560.00	-142.20	-145.36	-146.24	19.56	-2.54	-9.09	17.99	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	39	38	Egress	2021 FEB 23 17:44:30	2021 FEB 23 17:46:35	2021 FEB 23 17:54:25	595.00	-159.84	-165.89	43.97	-70.51	-77.17	-77.95	16.98	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	40	38	Ingress	2021 FEB 23 19:15:28	2021 FEB 23 19:22:51	2021 FEB 23 19:24:55	567.00	-170.98	-174.17	-175.09	18.89	-3.44	-10.16	17.99	14	-	-	-		
ACS	40	38	Egress	2021 FEB 23 19:42:19	2021 FEB 23 19:44:27	2021 FEB 23 19:52:21	602.00	171.67	165.66	15.36	-70.09	-76.92	-77.95	16.99	14	-	-	-		
NOMAD	41	38	Ingress	2021 FEB 23 21:13:35	2021 FEB 23 21:21:05	2021 FEB 23 21:23:12	577.00	160.24	156.99	156.05	18.29	-4.43	-11.33	17.98	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
