Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
5,5,1,1,140,39243,0,0,0,1,0,2026 SEP 10 01:27:48,2026 SEP 10 02:09:53,2026 SEP 10 01:27:58,2026 SEP 10 02:09:53,N/A,N/A,2026 SEP 10 01:35:18,2026 SEP 10 02:09:53,2026 SEP 10 01:35:48,-78.9336,-50.1015,2026 SEP 10 01:52:06,-26.9368,-33.2663,2026 SEP 10 01:46:17,-63.8707,103,5.8372,349.711,197.4746,N/A,375.8694,572.2162,10,480,1458,30,30,2515,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2075,300,1067,1400002C000A01E005B21E1E09D30301000D000D0000000000000000000000000000000001C2081B012C042B
5,5,2,1,141,39244,0,0,0,1,0,2026 SEP 10 03:25:36,2026 SEP 10 04:07:57,2026 SEP 10 03:25:46,2026 SEP 10 04:07:57,N/A,N/A,2026 SEP 10 03:33:06,2026 SEP 10 04:07:57,2026 SEP 10 03:33:36,-79.2635,-79.441,2026 SEP 10 03:48:26,-32.276,-62.3293,2026 SEP 10 03:43:51,-63.6575,298,5.7869,349.7527,198.9888,N/A,378.7676,576.62,10,480,1370,30,30,2531,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2091,300,1011,1400002C000A01E0055A1E1E09E30301000D000D0000000000000000000000000000000001C2082B012C03F3
5,5,3,1,142,39245,0,0,0,1,0,2026 SEP 10 05:23:27,2026 SEP 10 06:05:59,2026 SEP 10 05:23:37,2026 SEP 10 06:05:59,N/A,N/A,2026 SEP 10 05:30:57,2026 SEP 10 06:05:59,2026 SEP 10 05:31:27,-79.3706,-108.2766,2026 SEP 10 05:45:33,-34.8893,-91.1374,2026 SEP 10 05:41:28,-63.4513,395,5.7664,349.7946,200.0299,N/A,380.7602,579.6476,10,480,1326,30,30,2542,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2102,300,989,1400002C000A01E0052E1E1E09EE0301000D000D0000000000000000000000000000000001C20836012C03DD
5,5,4,1,143,39246,0,0,0,1,0,2026 SEP 10 07:21:19,2026 SEP 10 08:03:59,2026 SEP 10 07:21:29,2026 SEP 10 08:03:59,N/A,N/A,2026 SEP 10 07:28:49,2026 SEP 10 08:03:59,2026 SEP 10 07:29:19,-79.4498,-137.0498,2026 SEP 10 07:42:51,-36.9087,-120.0025,2026 SEP 10 07:39:07,-63.2199,471,5.745,349.8367,200.787,N/A,382.2093,581.8495,10,480,1292,30,30,2550,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2110,300,971,1400002C000A01E0050C1E1E09F60301000D000D0000000000000000000000000000000001C2083E012C03CB
1,1,5,0,144,39247,0,0,0,1,0,2026 SEP 10 09:19:09,2026 SEP 10 09:40:37,2026 SEP 10 09:19:19,2026 SEP 10 09:40:37,N/A,N/A,2026 SEP 10 09:26:39,2026 SEP 10 09:40:37,2026 SEP 10 09:27:09,-79.7847,-166.4789,2026 SEP 10 09:40:07,-39.1918,-149.0117,2026 SEP 10 09:36:42,-62.9576,553,5.7136,349.8787,80.4022,N/A,151.7969,231.7469,10,480,1053,30,30,1278,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,838,300,993,1400002C000A01E0041D1E1E04FE0301000D000D0000000000000000000000000000000001C20346012C03E1
1,1,6,0,145,39248,0,0,0,1,0,2026 SEP 10 11:17:01,2026 SEP 10 11:37:59,2026 SEP 10 11:17:11,2026 SEP 10 11:37:59,N/A,N/A,2026 SEP 10 11:24:31,2026 SEP 10 11:37:59,2026 SEP 10 11:25:01,-80.1291,164.0015,2026 SEP 10 11:37:29,-41.3014,-177.4693,2026 SEP 10 11:34:20,-62.7091,627,5.7206,349.9208,77.563,N/A,146.3626,223.4898,10,480,1039,30,30,1248,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,808,300,919,1400002C000A01E0040F1E1E04E00301000D000D0000000000000000000000000000000001C20328012C0397
1,1,7,0,146,39249,0,0,0,1,0,2026 SEP 10 13:14:57,2026 SEP 10 13:35:32,2026 SEP 10 13:15:07,2026 SEP 10 13:35:32,N/A,N/A,2026 SEP 10 13:22:27,2026 SEP 10 13:35:32,2026 SEP 10 13:22:57,-80.2837,134.9707,2026 SEP 10 13:35:02,-42.7394,153.2675,2026 SEP 10 13:32:04,-62.4854,687,5.6767,349.9629,75.3862,N/A,142.1964,217.1593,10,480,1027,30,30,1225,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,785,300,861,1400002C000A01E004031E1E04C90301000D000D0000000000000000000000000000000001C20311012C035D
1,1,8,0,147,39250,0,0,0,1,0,2026 SEP 10 15:12:51,2026 SEP 10 15:33:07,2026 SEP 10 15:13:01,2026 SEP 10 15:33:07,N/A,N/A,2026 SEP 10 15:20:21,2026 SEP 10 15:33:07,2026 SEP 10 15:20:51,-80.4017,106.047,2026 SEP 10 15:32:37,-43.9536,124.4827,2026 SEP 10 15:29:48,-62.278,737,5.6653,350.005,73.588,N/A,138.7547,211.9298,10,480,1017,30,30,1206,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,766,300,1323,1400002C000A01E003F91E1E04B60301000D000D0000000000000000000000000000000001C202FE012C052B
1,1,9,0,148,39251,0,0,0,1,0,2026 SEP 10 17:10:39,2026 SEP 10 17:30:39,2026 SEP 10 17:10:49,2026 SEP 10 17:30:39,N/A,N/A,2026 SEP 10 17:18:09,2026 SEP 10 17:30:39,2026 SEP 10 17:18:39,-80.634,76.7847,2026 SEP 10 17:30:09,-45.1861,96.356,2026 SEP 10 17:27:28,-62.0687,781,5.6969,350.0471,72.0737,N/A,135.8564,207.526,10,480,1009,30,30,1190,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,750,300,1283,1400002C000A01E003F11E1E04A60301000D000D0000000000000000000000000000000001C202EE012C0503
1,1,10,0,149,39252,0,0,0,1,0,2026 SEP 10 19:08:26,2026 SEP 10 19:28:11,2026 SEP 10 19:08:36,2026 SEP 10 19:28:11,N/A,N/A,2026 SEP 10 19:15:56,2026 SEP 10 19:28:11,2026 SEP 10 19:16:26,-80.9173,47.3224,2026 SEP 10 19:27:41,-46.3523,67.3887,2026 SEP 10 19:25:06,-61.8342,822,5.6725,350.0892,70.6541,N/A,133.1393,203.3974,10,480,1000,30,30,1175,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,735,300,1244,1400002C000A01E003E81E1E04970301000D000D0000000000000000000000000000000001C202DF012C04DC
1,1,11,0,150,39253,0,0,0,1,0,2026 SEP 10 21:06:22,2026 SEP 10 21:25:52,2026 SEP 10 21:06:32,2026 SEP 10 21:25:52,N/A,N/A,2026 SEP 10 21:13:52,2026 SEP 10 21:25:52,2026 SEP 10 21:14:22,-80.9729,18.5634,2026 SEP 10 21:25:22,-47.238,38.1766,2026 SEP 10 21:22:52,-61.5918,858,5.6344,350.1313,69.2345,N/A,130.4221,199.2689,10,480,990,30,30,1160,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,720,300,1204,1400002C000A01E003DE1E1E04880301000D000D0000000000000000000000000000000001C202D0012C04B4
1,1,12,0,152,39255,0,0,0,1,0,2026 SEP 11 01:02:11,2026 SEP 11 01:21:13,2026 SEP 11 01:02:21,2026 SEP 11 01:21:13,N/A,N/A,2026 SEP 11 01:09:41,2026 SEP 11 01:21:13,2026 SEP 11 01:10:11,-81.3052,-39.7318,2026 SEP 11 01:20:43,-49.2304,-19.3425,2026 SEP 11 01:18:24,-61.1069,935,5.6178,350.2156,66.5845,N/A,125.3502,191.5622,10,480,973,30,30,1132,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,692,300,1131,1400002C000A01E003CD1E1E046C0301000D000D0000000000000000000000000000000001C202B4012C046B
1,1,13,0,154,39257,0,0,0,1,0,2026 SEP 11 04:57:50,2026 SEP 11 05:16:31,2026 SEP 11 04:58:00,2026 SEP 11 05:16:31,N/A,N/A,2026 SEP 11 05:05:20,2026 SEP 11 05:16:31,2026 SEP 11 05:05:50,-81.782,-98.6506,2026 SEP 11 05:16:01,-51.0383,-76.3889,2026 SEP 11 05:13:50,-60.6708,1004,5.6322,350.2998,64.597,N/A,121.5462,185.7822,10,480,960,30,30,1111,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,671,300,1076,1400002C000A01E003C01E1E04570301000D000D0000000000000000000000000000000001C2029F012C0434
1,1,14,0,155,39258,0,0,0,1,0,2026 SEP 11 06:55:42,2026 SEP 11 07:14:13,2026 SEP 11 06:55:52,2026 SEP 11 07:14:13,N/A,N/A,2026 SEP 11 07:03:12,2026 SEP 11 07:14:13,2026 SEP 11 07:03:42,-81.8189,-127.341,2026 SEP 11 07:13:43,-51.6571,-105.1674,2026 SEP 11 07:11:36,-60.4523,1029,5.6231,350.3419,63.6506,N/A,119.7348,183.0298,10,480,954,30,30,1101,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,661,300,1050,1400002C000A01E003BA1E1E044D0301000D000D0000000000000000000000000000000001C20295012C041A
1,1,15,0,157,39260,0,0,0,1,0,2026 SEP 11 10:51:25,2026 SEP 11 11:09:34,2026 SEP 11 10:51:35,2026 SEP 11 11:09:34,N/A,N/A,2026 SEP 11 10:58:55,2026 SEP 11 11:09:34,2026 SEP 11 10:59:25,-82.2955,173.4935,2026 SEP 11 11:09:04,-53.4449,-163.174,2026 SEP 11 11:07:04,-59.9468,1094,5.5742,350.4261,61.5685,N/A,115.7497,176.9746,10,480,939,30,30,1079,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,639,300,991,1400002C000A01E003AB1E1E04370301000D000D0000000000000000000000000000000001C2027F012C03DF
1,1,16,0,159,39262,0,0,0,1,0,2026 SEP 11 14:47:16,2026 SEP 11 15:05:06,2026 SEP 11 14:47:26,2026 SEP 11 15:05:06,N/A,N/A,2026 SEP 11 14:54:46,2026 SEP 11 15:05:06,2026 SEP 11 14:55:16,-82.5559,115.1496,2026 SEP 11 15:04:36,-54.8278,139.0427,2026 SEP 11 15:02:42,-59.493,1153,5.5431,350.5103,59.7703,N/A,112.308,171.7451,10,480,926,30,30,1060,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,620,300,940,1400002C000A01E0039E1E1E04240301000D000D0000000000000000000000000000000001C2026C012C03AC
1,1,17,0,160,39263,0,0,0,1,0,2026 SEP 11 16:45:08,2026 SEP 11 17:02:50,2026 SEP 11 16:45:18,2026 SEP 11 17:02:50,N/A,N/A,2026 SEP 11 16:52:38,2026 SEP 11 17:02:50,2026 SEP 11 16:53:08,-82.6487,86.1577,2026 SEP 11 17:02:20,-55.4352,110.7223,2026 SEP 11 17:00:28,-59.2851,1178,5.565,350.5524,59.0131,N/A,110.8588,169.5432,10,480,920,30,30,1052,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,612,300,918,1400002C000A01E003981E1E041C0301000D000D0000000000000000000000000000000001C20264012C0396
1,1,18,0,162,39265,0,0,0,1,0,2026 SEP 11 20:40:47,2026 SEP 11 20:58:15,2026 SEP 11 20:40:57,2026 SEP 11 20:58:15,N/A,N/A,2026 SEP 11 20:48:17,2026 SEP 11 20:58:15,2026 SEP 11 20:48:47,-83.0171,27.1391,2026 SEP 11 20:57:45,-56.68,52.8725,2026 SEP 11 20:55:57,-58.8183,1222,5.5275,350.6366,57.6881,N/A,108.3228,165.6898,10,480,910,30,30,1038,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,598,300,880,1400002C000A01E0038E1E1E040E0301000D000D0000000000000000000000000000000001C20256012C0370
