TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2022 JAN 23 12:39:00,11,11
2022 JAN 26 23:12:00,53,53
2022 JAN 28 06:39:00,69,69
2022 JAN 31 17:12:00,111,111
2022 FEB 04 03:45:00,153,153
2022 FEB 08 09:57:00,205,205
2022 FEB 08 15:51:00,208,208
2022 FEB 17 23:57:00,322,322
2022 FEB 18 05:51:00,325,325
2022 FEB 18 11:45:00,328,328
2022 FEB 18 15:42:00,330,330
