Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,17,2023 MAY 14 21:57:01,2023 MAY 14 23:54:53,7072,2023 MAY 14 21:55:01,2023 MAY 14 22:53:39,3518,2023 MAY 14 22:53:40,2023 MAY 14 23:52:53,3553,20.4585,2023 MAY 14 23:23:03
1,1,18,2023 MAY 14 23:54:54,2023 MAY 15 01:52:50,7076,2023 MAY 14 23:52:54,2023 MAY 15 00:51:33,3519,2023 MAY 15 00:51:34,2023 MAY 15 01:50:50,3556,20.6303,2023 MAY 15 01:20:59
3,3,19,2023 MAY 15 01:52:51,2023 MAY 15 03:50:49,7078,2023 MAY 15 01:50:51,2023 MAY 15 02:49:32,3521,2023 MAY 15 02:49:33,2023 MAY 15 03:48:49,3556,20.8214,2023 MAY 15 03:18:57
1,1,20,2023 MAY 15 03:50:50,2023 MAY 15 05:48:48,7078,2023 MAY 15 03:48:50,2023 MAY 15 04:47:31,3521,2023 MAY 15 04:47:32,2023 MAY 15 05:46:48,3556,21.0272,2023 MAY 15 05:16:56
3,3,21,2023 MAY 15 05:48:49,2023 MAY 15 07:46:45,7076,2023 MAY 15 05:46:49,2023 MAY 15 06:45:31,3522,2023 MAY 15 06:45:32,2023 MAY 15 07:44:45,3553,21.242,2023 MAY 15 07:14:55
1,1,22,2023 MAY 15 07:46:46,2023 MAY 15 09:44:40,7074,2023 MAY 15 07:44:46,2023 MAY 15 08:43:28,3522,2023 MAY 15 08:43:29,2023 MAY 15 09:42:40,3551,21.458,2023 MAY 15 09:12:51
3,3,23,2023 MAY 15 09:44:41,2023 MAY 15 11:42:34,7073,2023 MAY 15 09:42:41,2023 MAY 15 10:41:21,3520,2023 MAY 15 10:41:22,2023 MAY 15 11:40:34,3552,21.6595,2023 MAY 15 11:10:44
1,1,24,2023 MAY 15 11:42:35,2023 MAY 15 13:40:30,7075,2023 MAY 15 11:40:35,2023 MAY 15 12:39:15,3520,2023 MAY 15 12:39:16,2023 MAY 15 13:38:30,3554,21.827,2023 MAY 15 13:08:39
3,3,25,2023 MAY 15 13:40:31,2023 MAY 15 15:38:29,7078,2023 MAY 15 13:38:31,2023 MAY 15 14:37:13,3522,2023 MAY 15 14:37:14,2023 MAY 15 15:36:29,3555,21.9953,2023 MAY 15 15:06:38
1,1,26,2023 MAY 15 15:38:30,2023 MAY 15 17:36:28,7078,2023 MAY 15 15:36:30,2023 MAY 15 16:35:12,3522,2023 MAY 15 16:35:13,2023 MAY 15 17:34:28,3555,22.199,2023 MAY 15 17:04:37
3,3,27,2023 MAY 15 17:36:29,2023 MAY 15 19:34:27,7078,2023 MAY 15 17:34:29,2023 MAY 15 18:33:10,3521,2023 MAY 15 18:33:11,2023 MAY 15 19:32:27,3556,22.4293,2023 MAY 15 19:02:35
1,1,28,2023 MAY 15 19:34:28,2023 MAY 15 21:32:22,7074,2023 MAY 15 19:32:28,2023 MAY 15 20:31:06,3518,2023 MAY 15 20:31:07,2023 MAY 15 21:30:22,3555,22.6542,2023 MAY 15 21:00:31
3,3,29,2023 MAY 15 21:32:23,2023 MAY 15 23:30:15,7072,2023 MAY 15 21:30:23,2023 MAY 15 22:29:01,3518,2023 MAY 15 22:29:02,2023 MAY 15 23:28:15,3553,22.8479,2023 MAY 15 22:58:25
1,1,30,2023 MAY 15 23:30:16,2023 MAY 16 01:28:10,7074,2023 MAY 15 23:28:16,2023 MAY 16 00:26:54,3518,2023 MAY 16 00:26:55,2023 MAY 16 01:26:10,3555,23.0142,2023 MAY 16 00:56:20
3,3,31,2023 MAY 16 01:28:11,2023 MAY 16 03:26:09,7078,2023 MAY 16 01:26:11,2023 MAY 16 02:24:50,3519,2023 MAY 16 02:24:51,2023 MAY 16 03:24:09,3558,23.1929,2023 MAY 16 02:54:17
1,1,32,2023 MAY 16 03:26:10,2023 MAY 16 05:24:08,7078,2023 MAY 16 03:24:10,2023 MAY 16 04:22:50,3520,2023 MAY 16 04:22:51,2023 MAY 16 05:22:08,3557,23.3881,2023 MAY 16 04:52:15
3,3,33,2023 MAY 16 05:24:09,2023 MAY 16 07:22:06,7077,2023 MAY 16 05:22:09,2023 MAY 16 06:20:50,3521,2023 MAY 16 06:20:51,2023 MAY 16 07:20:06,3555,23.5942,2023 MAY 16 06:50:14
1,1,34,2023 MAY 16 07:22:07,2023 MAY 16 09:20:02,7075,2023 MAY 16 07:20:07,2023 MAY 16 08:18:48,3521,2023 MAY 16 08:18:49,2023 MAY 16 09:18:02,3553,23.8099,2023 MAY 16 08:48:11
3,3,35,2023 MAY 16 09:20:03,2023 MAY 16 11:17:56,7073,2023 MAY 16 09:18:03,2023 MAY 16 10:16:42,3519,2023 MAY 16 10:16:43,2023 MAY 16 11:15:56,3553,24.0182,2023 MAY 16 10:46:06
1,1,36,2023 MAY 16 11:17:57,2023 MAY 16 13:15:50,7073,2023 MAY 16 11:15:57,2023 MAY 16 12:14:35,3518,2023 MAY 16 12:14:36,2023 MAY 16 13:13:50,3554,24.1933,2023 MAY 16 12:43:59
3,3,37,2023 MAY 16 13:15:51,2023 MAY 16 15:13:48,7077,2023 MAY 16 13:13:51,2023 MAY 16 14:12:32,3521,2023 MAY 16 14:12:33,2023 MAY 16 15:11:48,3555,24.346,2023 MAY 16 14:41:57
3,3,38,2023 MAY 16 15:13:49,2023 MAY 16 17:11:48,7079,2023 MAY 16 15:11:49,2023 MAY 16 16:10:31,3522,2023 MAY 16 16:10:32,2023 MAY 16 17:09:48,3556,24.5291,2023 MAY 16 16:39:57
1,1,39,2023 MAY 16 17:11:49,2023 MAY 16 19:09:47,7078,2023 MAY 16 17:09:49,2023 MAY 16 18:08:30,3521,2023 MAY 16 18:08:31,2023 MAY 16 19:07:47,3556,24.7474,2023 MAY 16 18:37:56
3,3,40,2023 MAY 16 19:09:48,2023 MAY 16 21:07:44,7076,2023 MAY 16 19:07:48,2023 MAY 16 20:06:27,3519,2023 MAY 16 20:06:28,2023 MAY 16 21:05:44,3556,24.9759,2023 MAY 16 20:35:53
1,1,41,2023 MAY 16 21:07:45,2023 MAY 16 23:05:38,7073,2023 MAY 16 21:05:45,2023 MAY 16 22:04:23,3518,2023 MAY 16 22:04:24,2023 MAY 16 23:03:38,3554,25.1824,2023 MAY 16 22:33:47
3,3,42,2023 MAY 16 23:05:39,2023 MAY 17 01:03:32,7073,2023 MAY 16 23:03:39,2023 MAY 17 00:02:16,3517,2023 MAY 17 00:02:17,2023 MAY 17 01:01:32,3555,25.3504,2023 MAY 17 00:31:42
1,1,43,2023 MAY 17 01:03:33,2023 MAY 17 03:01:30,7077,2023 MAY 17 01:01:33,2023 MAY 17 02:00:12,3519,2023 MAY 17 02:00:13,2023 MAY 17 02:59:30,3557,25.5151,2023 MAY 17 02:29:38
3,3,44,2023 MAY 17 03:01:31,2023 MAY 17 04:59:29,7078,2023 MAY 17 02:59:31,2023 MAY 17 03:58:10,3519,2023 MAY 17 03:58:11,2023 MAY 17 04:57:29,3558,25.6999,2023 MAY 17 04:27:37
3,3,45,2023 MAY 17 04:59:30,2023 MAY 17 06:57:28,7078,2023 MAY 17 04:57:30,2023 MAY 17 05:56:11,3521,2023 MAY 17 05:56:12,2023 MAY 17 06:55:28,3556,25.8996,2023 MAY 17 06:25:36
3,3,46,2023 MAY 17 06:57:29,2023 MAY 17 08:55:25,7076,2023 MAY 17 06:55:29,2023 MAY 17 07:54:10,3521,2023 MAY 17 07:54:11,2023 MAY 17 08:53:25,3554,26.1102,2023 MAY 17 08:23:35
1,1,47,2023 MAY 17 08:55:26,2023 MAY 17 10:53:21,7075,2023 MAY 17 08:53:26,2023 MAY 17 09:52:07,3521,2023 MAY 17 09:52:08,2023 MAY 17 10:51:21,3553,26.3211,2023 MAY 17 10:21:31
1,1,48,2023 MAY 17 10:53:22,2023 MAY 17 12:51:15,7073,2023 MAY 17 10:51:22,2023 MAY 17 11:50:00,3518,2023 MAY 17 11:50:01,2023 MAY 17 12:49:15,3554,26.5124,2023 MAY 17 12:19:24
3,3,49,2023 MAY 17 12:51:16,2023 MAY 17 14:49:11,7075,2023 MAY 17 12:49:16,2023 MAY 17 13:47:54,3518,2023 MAY 17 13:47:55,2023 MAY 17 14:47:11,3556,26.6659,2023 MAY 17 14:17:19
1,1,50,2023 MAY 17 14:49:12,2023 MAY 17 16:47:11,7079,2023 MAY 17 14:47:12,2023 MAY 17 15:45:53,3521,2023 MAY 17 15:45:54,2023 MAY 17 16:45:11,3557,26.8287,2023 MAY 17 16:15:19
3,3,51,2023 MAY 17 16:47:12,2023 MAY 17 18:45:10,7078,2023 MAY 17 16:45:12,2023 MAY 17 17:43:52,3520,2023 MAY 17 17:43:53,2023 MAY 17 18:43:10,3557,27.0294,2023 MAY 17 18:13:19
3,3,52,2023 MAY 17 18:45:11,2023 MAY 17 20:43:09,7078,2023 MAY 17 18:43:11,2023 MAY 17 19:41:51,3520,2023 MAY 17 19:41:52,2023 MAY 17 20:41:09,3557,27.255,2023 MAY 17 20:11:17
1,1,53,2023 MAY 17 20:43:10,2023 MAY 17 22:41:04,7074,2023 MAY 17 20:41:10,2023 MAY 17 21:39:47,3517,2023 MAY 17 21:39:48,2023 MAY 17 22:39:04,3556,27.4721,2023 MAY 17 22:09:13
3,3,54,2023 MAY 17 22:41:05,2023 MAY 18 00:38:57,7072,2023 MAY 17 22:39:05,2023 MAY 17 23:37:41,3516,2023 MAY 17 23:37:42,2023 MAY 18 00:36:57,3555,27.6539,2023 MAY 18 00:07:07
1,1,55,2023 MAY 18 00:38:58,2023 MAY 18 02:36:53,7075,2023 MAY 18 00:36:58,2023 MAY 18 01:35:35,3517,2023 MAY 18 01:35:36,2023 MAY 18 02:34:53,3557,27.8098,2023 MAY 18 02:05:02
1,1,56,2023 MAY 18 02:36:54,2023 MAY 18 04:34:52,7078,2023 MAY 18 02:34:54,2023 MAY 18 03:33:32,3518,2023 MAY 18 03:33:33,2023 MAY 18 04:32:52,3559,27.9812,2023 MAY 18 04:03:00
3,3,57,2023 MAY 18 04:34:53,2023 MAY 18 06:32:52,7079,2023 MAY 18 04:32:53,2023 MAY 18 05:31:32,3519,2023 MAY 18 05:31:33,2023 MAY 18 06:30:52,3559,28.17,2023 MAY 18 06:00:59
3,3,58,2023 MAY 18 06:32:53,2023 MAY 18 08:30:50,7077,2023 MAY 18 06:30:53,2023 MAY 18 07:29:33,3520,2023 MAY 18 07:29:34,2023 MAY 18 08:28:50,3556,28.3704,2023 MAY 18 07:58:59
1,1,59,2023 MAY 18 08:30:51,2023 MAY 18 10:28:46,7075,2023 MAY 18 08:28:51,2023 MAY 18 09:27:31,3520,2023 MAY 18 09:27:32,2023 MAY 18 10:26:46,3554,28.5801,2023 MAY 18 09:56:56
3,3,60,2023 MAY 18 10:28:47,2023 MAY 18 12:26:41,7074,2023 MAY 18 10:26:47,2023 MAY 18 11:25:25,3518,2023 MAY 18 11:25:26,2023 MAY 18 12:24:41,3555,28.7802,2023 MAY 18 11:54:50
1,1,61,2023 MAY 18 12:26:42,2023 MAY 18 14:24:36,7074,2023 MAY 18 12:24:42,2023 MAY 18 13:23:19,3517,2023 MAY 18 13:23:20,2023 MAY 18 14:22:36,3556,28.943,2023 MAY 18 13:52:45
1,1,62,2023 MAY 18 14:24:37,2023 MAY 18 16:22:35,7078,2023 MAY 18 14:22:37,2023 MAY 18 15:21:17,3520,2023 MAY 18 15:21:18,2023 MAY 18 16:20:35,3557,29.0868,2023 MAY 18 15:50:43
3,3,63,2023 MAY 18 16:22:36,2023 MAY 18 18:20:35,7079,2023 MAY 18 16:20:36,2023 MAY 18 17:19:17,3521,2023 MAY 18 17:19:18,2023 MAY 18 18:18:35,3557,29.2655,2023 MAY 18 17:48:44
3,3,64,2023 MAY 18 18:20:36,2023 MAY 18 20:18:35,7079,2023 MAY 18 18:18:36,2023 MAY 18 19:17:16,3520,2023 MAY 18 19:17:17,2023 MAY 18 20:16:35,3558,29.4795,2023 MAY 18 19:46:43
1,1,65,2023 MAY 18 20:18:36,2023 MAY 18 22:16:32,7076,2023 MAY 18 20:16:36,2023 MAY 18 21:15:13,3517,2023 MAY 18 21:15:14,2023 MAY 18 22:14:32,3558,29.7006,2023 MAY 18 21:44:40
3,3,66,2023 MAY 18 22:16:33,2023 MAY 19 00:14:26,7073,2023 MAY 18 22:14:33,2023 MAY 18 23:13:09,3516,2023 MAY 18 23:13:10,2023 MAY 19 00:12:26,3556,29.8973,2023 MAY 18 23:42:35
1,1,67,2023 MAY 19 00:14:27,2023 MAY 19 02:12:20,7073,2023 MAY 19 00:12:27,2023 MAY 19 01:11:03,3516,2023 MAY 19 01:11:04,2023 MAY 19 02:10:20,3556,30.0526,2023 MAY 19 01:40:30
1,1,68,2023 MAY 19 02:12:21,2023 MAY 19 04:10:19,7078,2023 MAY 19 02:10:21,2023 MAY 19 03:08:59,3518,2023 MAY 19 03:09:00,2023 MAY 19 04:08:19,3559,30.2091,2023 MAY 19 03:38:27
3,3,69,2023 MAY 19 04:10:20,2023 MAY 19 06:08:19,7079,2023 MAY 19 04:08:20,2023 MAY 19 05:06:58,3518,2023 MAY 19 05:06:59,2023 MAY 19 06:06:19,3560,30.3852,2023 MAY 19 05:36:26
3,3,70,2023 MAY 19 06:08:20,2023 MAY 19 08:06:18,7078,2023 MAY 19 06:06:20,2023 MAY 19 07:04:59,3519,2023 MAY 19 07:05:00,2023 MAY 19 08:04:18,3558,30.5777,2023 MAY 19 07:34:26
1,1,71,2023 MAY 19 08:06:19,2023 MAY 19 10:04:15,7076,2023 MAY 19 08:04:19,2023 MAY 19 09:02:59,3520,2023 MAY 19 09:03:00,2023 MAY 19 10:02:15,3555,30.7822,2023 MAY 19 09:32:24
3,3,72,2023 MAY 19 10:04:16,2023 MAY 19 12:02:11,7075,2023 MAY 19 10:02:16,2023 MAY 19 11:00:55,3519,2023 MAY 19 11:00:56,2023 MAY 19 12:00:11,3555,30.9868,2023 MAY 19 11:30:20
1,1,73,2023 MAY 19 12:02:12,2023 MAY 19 14:00:05,7073,2023 MAY 19 12:00:12,2023 MAY 19 12:58:48,3516,2023 MAY 19 12:58:49,2023 MAY 19 13:58:05,3556,31.1645,2023 MAY 19 13:28:14
3,3,74,2023 MAY 19 14:00:06,2023 MAY 19 15:58:03,7077,2023 MAY 19 13:58:06,2023 MAY 19 14:56:44,3518,2023 MAY 19 14:56:45,2023 MAY 19 15:56:03,3558,31.301,2023 MAY 19 15:26:10
1,1,75,2023 MAY 19 15:58:04,2023 MAY 19 17:56:03,7079,2023 MAY 19 15:56:04,2023 MAY 19 16:54:43,3519,2023 MAY 19 16:54:44,2023 MAY 19 17:54:03,3559,31.4567,2023 MAY 19 17:24:11
1,1,76,2023 MAY 19 17:56:04,2023 MAY 19 19:54:03,7079,2023 MAY 19 17:54:04,2023 MAY 19 18:52:43,3519,2023 MAY 19 18:52:44,2023 MAY 19 19:52:03,3559,31.6518,2023 MAY 19 19:22:11
3,3,77,2023 MAY 19 19:54:04,2023 MAY 19 21:52:01,7077,2023 MAY 19 19:52:04,2023 MAY 19 20:50:42,3518,2023 MAY 19 20:50:43,2023 MAY 19 21:50:01,3558,31.8706,2023 MAY 19 21:20:09
1,1,78,2023 MAY 19 21:52:02,2023 MAY 19 23:49:57,7075,2023 MAY 19 21:50:02,2023 MAY 19 22:48:38,3516,2023 MAY 19 22:48:39,2023 MAY 19 23:47:57,3558,32.0779,2023 MAY 19 23:18:05
3,3,79,2023 MAY 19 23:49:58,2023 MAY 20 01:47:51,7073,2023 MAY 19 23:47:58,2023 MAY 20 00:46:33,3515,2023 MAY 20 00:46:34,2023 MAY 20 01:45:51,3557,32.2462,2023 MAY 20 01:16:00
1,1,80,2023 MAY 20 01:47:52,2023 MAY 20 03:45:48,7076,2023 MAY 20 01:45:52,2023 MAY 20 02:44:28,3516,2023 MAY 20 02:44:29,2023 MAY 20 03:43:48,3559,32.3899,2023 MAY 20 03:13:56
3,3,81,2023 MAY 20 03:45:49,2023 MAY 20 05:43:48,7079,2023 MAY 20 03:43:49,2023 MAY 20 04:42:26,3517,2023 MAY 20 04:42:27,2023 MAY 20 05:41:48,3561,32.5519,2023 MAY 20 05:11:55
1,1,82,2023 MAY 20 05:43:49,2023 MAY 20 07:41:48,7079,2023 MAY 20 05:41:49,2023 MAY 20 06:40:27,3518,2023 MAY 20 06:40:28,2023 MAY 20 07:39:48,3560,32.7327,2023 MAY 20 07:09:55
1,1,83,2023 MAY 20 07:41:49,2023 MAY 20 09:39:47,7078,2023 MAY 20 07:39:49,2023 MAY 20 08:38:28,3519,2023 MAY 20 08:38:29,2023 MAY 20 09:37:47,3558,32.9258,2023 MAY 20 09:07:55
3,3,84,2023 MAY 20 09:39:48,2023 MAY 20 11:37:43,7075,2023 MAY 20 09:37:48,2023 MAY 20 10:36:26,3518,2023 MAY 20 10:36:27,2023 MAY 20 11:35:43,3556,33.1281,2023 MAY 20 11:05:52
1,1,85,2023 MAY 20 11:37:44,2023 MAY 20 13:35:38,7074,2023 MAY 20 11:35:44,2023 MAY 20 12:34:20,3516,2023 MAY 20 12:34:21,2023 MAY 20 13:33:38,3557,33.3187,2023 MAY 20 13:03:47
3,3,86,2023 MAY 20 13:35:39,2023 MAY 20 15:33:34,7075,2023 MAY 20 13:33:39,2023 MAY 20 14:32:15,3516,2023 MAY 20 14:32:16,2023 MAY 20 15:31:34,3558,33.4659,2023 MAY 20 15:01:42
3,3,87,2023 MAY 20 15:33:35,2023 MAY 20 17:31:34,7079,2023 MAY 20 15:31:35,2023 MAY 20 16:30:14,3519,2023 MAY 20 16:30:15,2023 MAY 20 17:29:34,3559,33.6004,2023 MAY 20 16:59:42
1,1,88,2023 MAY 20 17:31:35,2023 MAY 20 19:29:35,7080,2023 MAY 20 17:29:35,2023 MAY 20 18:28:14,3519,2023 MAY 20 18:28:15,2023 MAY 20 19:27:35,3560,33.7725,2023 MAY 20 18:57:43
3,3,89,2023 MAY 20 19:29:36,2023 MAY 20 21:27:34,7078,2023 MAY 20 19:27:36,2023 MAY 20 20:26:14,3518,2023 MAY 20 20:26:15,2023 MAY 20 21:25:34,3559,33.9805,2023 MAY 20 20:55:43
1,1,90,2023 MAY 20 21:27:35,2023 MAY 20 23:25:32,7077,2023 MAY 20 21:25:35,2023 MAY 20 22:24:11,3516,2023 MAY 20 22:24:12,2023 MAY 20 23:23:32,3560,34.1921,2023 MAY 20 22:53:40
3,3,91,2023 MAY 20 23:25:33,2023 MAY 21 01:23:26,7073,2023 MAY 20 23:23:33,2023 MAY 21 00:22:07,3514,2023 MAY 21 00:22:08,2023 MAY 21 01:21:26,3558,34.3759,2023 MAY 21 00:51:35
1,1,92,2023 MAY 21 01:23:27,2023 MAY 21 03:21:22,7075,2023 MAY 21 01:21:27,2023 MAY 21 02:20:01,3514,2023 MAY 21 02:20:02,2023 MAY 21 03:19:22,3560,34.5176,2023 MAY 21 02:49:30
3,3,93,2023 MAY 21 03:21:23,2023 MAY 21 05:19:21,7078,2023 MAY 21 03:19:23,2023 MAY 21 04:17:58,3515,2023 MAY 21 04:17:59,2023 MAY 21 05:17:21,3562,34.6633,2023 MAY 21 04:47:28
1,1,94,2023 MAY 21 05:19:22,2023 MAY 21 07:17:21,7079,2023 MAY 21 05:17:22,2023 MAY 21 06:15:59,3517,2023 MAY 21 06:16:00,2023 MAY 21 07:15:21,3561,34.8293,2023 MAY 21 06:45:28
1,1,95,2023 MAY 21 07:17:22,2023 MAY 21 09:15:21,7079,2023 MAY 21 07:15:22,2023 MAY 21 08:14:00,3518,2023 MAY 21 08:14:01,2023 MAY 21 09:13:21,3560,35.0118,2023 MAY 21 08:43:28
3,3,96,2023 MAY 21 09:15:22,2023 MAY 21 11:13:18,7076,2023 MAY 21 09:13:22,2023 MAY 21 10:12:00,3518,2023 MAY 21 10:12:01,2023 MAY 21 11:11:18,3557,35.2094,2023 MAY 21 10:41:27
1,1,97,2023 MAY 21 11:13:19,2023 MAY 21 13:11:14,7075,2023 MAY 21 11:11:19,2023 MAY 21 12:09:56,3517,2023 MAY 21 12:09:57,2023 MAY 21 13:09:14,3557,35.4046,2023 MAY 21 12:39:23
3,3,98,2023 MAY 21 13:11:15,2023 MAY 21 15:09:09,7074,2023 MAY 21 13:09:15,2023 MAY 21 14:07:49,3514,2023 MAY 21 14:07:50,2023 MAY 21 15:07:09,3559,35.5649,2023 MAY 21 14:37:17
1,1,99,2023 MAY 21 15:09:10,2023 MAY 21 17:07:08,7078,2023 MAY 21 15:07:10,2023 MAY 21 16:05:46,3516,2023 MAY 21 16:05:47,2023 MAY 21 17:05:08,3561,35.6842,2023 MAY 21 16:35:15
3,3,100,2023 MAY 21 17:07:09,2023 MAY 21 19:05:08,7079,2023 MAY 21 17:05:09,2023 MAY 21 18:03:47,3518,2023 MAY 21 18:03:48,2023 MAY 21 19:03:08,3560,35.8305,2023 MAY 21 18:33:16
1,1,101,2023 MAY 21 19:05:09,2023 MAY 21 21:03:09,7080,2023 MAY 21 19:03:09,2023 MAY 21 20:01:47,3518,2023 MAY 21 20:01:48,2023 MAY 21 21:01:09,3561,36.0186,2023 MAY 21 20:31:17
1,1,102,2023 MAY 21 21:03:10,2023 MAY 21 23:01:08,7078,2023 MAY 21 21:01:10,2023 MAY 21 21:59:46,3516,2023 MAY 21 21:59:47,2023 MAY 21 22:59:08,3561,36.228,2023 MAY 21 22:29:15
3,3,103,2023 MAY 21 23:01:09,2023 MAY 22 00:59:03,7074,2023 MAY 21 22:59:09,2023 MAY 21 23:57:43,3514,2023 MAY 21 23:57:44,2023 MAY 22 00:57:03,3559,36.4227,2023 MAY 22 00:27:11
1,1,104,2023 MAY 22 00:59:04,2023 MAY 22 02:56:58,7074,2023 MAY 22 00:57:04,2023 MAY 22 01:55:38,3514,2023 MAY 22 01:55:39,2023 MAY 22 02:54:58,3559,36.5745,2023 MAY 22 02:25:07
3,3,105,2023 MAY 22 02:56:59,2023 MAY 22 04:54:56,7077,2023 MAY 22 02:54:59,2023 MAY 22 03:53:34,3515,2023 MAY 22 03:53:35,2023 MAY 22 04:52:56,3561,36.7038,2023 MAY 22 04:23:04
1,1,106,2023 MAY 22 04:54:57,2023 MAY 22 06:52:57,7080,2023 MAY 22 04:52:57,2023 MAY 22 05:51:33,3516,2023 MAY 22 05:51:34,2023 MAY 22 06:50:57,3563,36.854,2023 MAY 22 06:21:04
3,3,107,2023 MAY 22 06:52:58,2023 MAY 22 08:50:58,7080,2023 MAY 22 06:50:58,2023 MAY 22 07:49:35,3517,2023 MAY 22 07:49:36,2023 MAY 22 08:48:58,3562,37.024,2023 MAY 22 08:19:04
1,1,108,2023 MAY 22 08:50:59,2023 MAY 22 10:48:56,7077,2023 MAY 22 08:48:59,2023 MAY 22 09:47:36,3517,2023 MAY 22 09:47:37,2023 MAY 22 10:46:56,3559,37.2091,2023 MAY 22 10:17:05
