TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,2639,2639,1,1,dayside,2018 MAY 19 17:15:54,LNO ON
-1,-1,-1,-1,-1,2,dayside,2018 MAY 19 19:13:58,LNO OFF
-1,-1,-1,-1,-1,2,dayside2,2018 MAY 19 19:13:58,LNO OFF
-1,-1,-1,-1,-1,2,dayside3,2018 MAY 19 19:13:58,LNO OFF
1,1,2626,2626,1,3,dayside,2018 MAY 19 21:11:59,LNO ON
1,1,1029,1029,1,4,dayside,2018 MAY 19 23:09:56,LNO ON
1,1,2318,2318,1,5,dayside,2018 MAY 20 01:07:51,LNO ON
-1,-1,-1,-1,-1,6,dayside,2018 MAY 20 03:05:48,LNO OFF
-1,-1,-1,-1,-1,6,dayside2,2018 MAY 20 03:05:48,LNO OFF
-1,-1,-1,-1,-1,6,dayside3,2018 MAY 20 03:05:48,LNO OFF
1,1,1090,1090,1,7,dayside,2018 MAY 20 05:03:49,LNO ON
-1,-1,-1,-1,-1,8,dayside,2018 MAY 20 07:01:50,LNO OFF
-1,-1,-1,-1,-1,8,dayside2,2018 MAY 20 07:01:50,LNO OFF
-1,-1,-1,-1,-1,8,dayside3,2018 MAY 20 07:01:50,LNO OFF
1,1,1779,1779,1,9,dayside,2018 MAY 20 08:59:50,LNO ON
1,1,2318,2318,1,10,dayside,2018 MAY 20 10:57:47,LNO ON
1,1,1860,1860,1,11,dayside,2018 MAY 20 12:55:41,LNO ON
-1,-1,-1,-1,-1,12,dayside,2018 MAY 20 14:53:36,LNO OFF
-1,-1,-1,-1,-1,12,dayside2,2018 MAY 20 14:53:36,LNO OFF
-1,-1,-1,-1,-1,12,dayside3,2018 MAY 20 14:53:36,LNO OFF
1,1,2364,2364,1,13,dayside,2018 MAY 20 16:51:36,LNO ON
-1,-1,-1,-1,-1,14,dayside,2018 MAY 20 18:49:38,LNO OFF
-1,-1,-1,-1,-1,14,dayside2,2018 MAY 20 18:49:38,LNO OFF
-1,-1,-1,-1,-1,14,dayside3,2018 MAY 20 18:49:38,LNO OFF
1,1,2318,2318,1,15,dayside,2018 MAY 20 20:47:39,LNO ON
1,1,144,144,1,16,dayside,2018 MAY 20 22:45:36,LNO ON
-1,-1,-1,-1,-1,17,dayside,2018 MAY 21 00:43:29,LNO OFF
-1,-1,-1,-1,-1,17,dayside2,2018 MAY 21 00:43:29,LNO OFF
-1,-1,-1,-1,-1,17,dayside3,2018 MAY 21 00:43:29,LNO OFF
1,1,124,124,1,18,dayside,2018 MAY 21 02:41:24,LNO ON
1,1,2318,2318,1,19,dayside,2018 MAY 21 04:39:22,LNO ON
-1,-1,-1,-1,-1,20,dayside,2018 MAY 21 06:37:22,LNO OFF
-1,-1,-1,-1,-1,20,dayside2,2018 MAY 21 06:37:22,LNO OFF
-1,-1,-1,-1,-1,20,dayside3,2018 MAY 21 06:37:22,LNO OFF
1,1,116,116,1,21,dayside,2018 MAY 21 08:35:21,LNO ON
1,1,2318,2318,1,22,dayside,2018 MAY 21 10:33:19,LNO ON
-1,-1,-1,-1,-1,23,dayside,2018 MAY 21 12:31:12,LNO OFF
-1,-1,-1,-1,-1,23,dayside2,2018 MAY 21 12:31:12,LNO OFF
-1,-1,-1,-1,-1,23,dayside3,2018 MAY 21 12:31:12,LNO OFF
1,1,1934,1934,1,24,dayside,2018 MAY 21 14:29:05,LNO ON
1,1,2318,2318,1,25,dayside,2018 MAY 21 16:27:02,LNO ON
-1,-1,-1,-1,-1,26,dayside,2018 MAY 21 18:25:02,LNO OFF
-1,-1,-1,-1,-1,26,dayside2,2018 MAY 21 18:25:02,LNO OFF
-1,-1,-1,-1,-1,26,dayside3,2018 MAY 21 18:25:02,LNO OFF
1,1,1107,1107,1,27,dayside,2018 MAY 21 20:23:03,LNO ON
1,1,1837,1837,1,28,dayside,2018 MAY 21 22:21:00,LNO ON
1,1,2318,2318,1,29,dayside,2018 MAY 22 00:18:53,LNO ON
-1,-1,-1,-1,-1,30,dayside,2018 MAY 22 02:16:46,LNO OFF
-1,-1,-1,-1,-1,30,dayside2,2018 MAY 22 02:16:46,LNO OFF
-1,-1,-1,-1,-1,30,dayside3,2018 MAY 22 02:16:46,LNO OFF
1,1,1033,1033,1,31,dayside,2018 MAY 22 04:14:42,LNO ON
1,1,2318,2318,1,32,dayside,2018 MAY 22 06:12:40,LNO ON
-1,-1,-1,-1,-1,33,dayside,2018 MAY 22 08:10:38,LNO OFF
-1,-1,-1,-1,-1,33,dayside2,2018 MAY 22 08:10:38,LNO OFF
-1,-1,-1,-1,-1,33,dayside3,2018 MAY 22 08:10:38,LNO OFF
1,1,140,140,1,34,dayside,2018 MAY 22 10:08:35,LNO ON
1,1,104,104,1,35,dayside,2018 MAY 22 12:06:30,LNO ON
-1,-1,-1,-1,-1,36,dayside,2018 MAY 22 14:04:21,LNO OFF
-1,-1,-1,-1,-1,36,dayside2,2018 MAY 22 14:04:21,LNO OFF
-1,-1,-1,-1,-1,36,dayside3,2018 MAY 22 14:04:21,LNO OFF
1,1,2639,2639,1,37,dayside,2018 MAY 22 16:02:15,LNO ON
-1,-1,-1,-1,-1,38,dayside,2018 MAY 22 18:00:14,LNO OFF
-1,-1,-1,-1,-1,38,dayside2,2018 MAY 22 18:00:14,LNO OFF
-1,-1,-1,-1,-1,38,dayside3,2018 MAY 22 18:00:14,LNO OFF
1,1,2626,2626,1,39,dayside,2018 MAY 22 19:58:13,LNO ON
-1,-1,-1,-1,-1,40,dayside,2018 MAY 22 21:56:12,LNO OFF
-1,-1,-1,-1,-1,40,dayside2,2018 MAY 22 21:56:12,LNO OFF
-1,-1,-1,-1,-1,40,dayside3,2018 MAY 22 21:56:12,LNO OFF
1,1,1029,1029,1,41,dayside,2018 MAY 22 23:54:06,LNO ON
-1,-1,-1,-1,-1,42,dayside,2018 MAY 23 01:51:58,LNO OFF
-1,-1,-1,-1,-1,42,dayside2,2018 MAY 23 01:51:58,LNO OFF
-1,-1,-1,-1,-1,42,dayside3,2018 MAY 23 01:51:58,LNO OFF
1,1,2318,2318,1,43,dayside,2018 MAY 23 03:49:52,LNO ON
-1,-1,-1,-1,-1,44,dayside,2018 MAY 23 05:47:48,LNO OFF
-1,-1,-1,-1,-1,44,dayside2,2018 MAY 23 05:47:48,LNO OFF
-1,-1,-1,-1,-1,44,dayside3,2018 MAY 23 05:47:48,LNO OFF
1,1,1090,1090,1,45,dayside,2018 MAY 23 07:45:46,LNO ON
-1,-1,-1,-1,-1,46,dayside,2018 MAY 23 09:43:43,LNO OFF
-1,-1,-1,-1,-1,46,dayside2,2018 MAY 23 09:43:43,LNO OFF
-1,-1,-1,-1,-1,46,dayside3,2018 MAY 23 09:43:43,LNO OFF
1,1,1779,1779,1,47,dayside,2018 MAY 23 11:41:38,LNO ON
-1,-1,-1,-1,-1,48,dayside,2018 MAY 23 13:39:30,LNO OFF
-1,-1,-1,-1,-1,48,dayside2,2018 MAY 23 13:39:30,LNO OFF
-1,-1,-1,-1,-1,48,dayside3,2018 MAY 23 13:39:30,LNO OFF
1,1,2318,2318,1,49,dayside,2018 MAY 23 15:37:21,LNO ON
-1,-1,-1,-1,-1,50,dayside,2018 MAY 23 17:35:17,LNO OFF
-1,-1,-1,-1,-1,50,dayside2,2018 MAY 23 17:35:17,LNO OFF
-1,-1,-1,-1,-1,50,dayside3,2018 MAY 23 17:35:17,LNO OFF
1,1,1860,1860,1,51,dayside,2018 MAY 23 19:33:16,LNO ON
1,1,2364,2364,1,52,dayside,2018 MAY 23 21:31:14,LNO ON
-1,-1,-1,-1,-1,53,dayside,2018 MAY 23 23:29:09,LNO OFF
-1,-1,-1,-1,-1,53,dayside2,2018 MAY 23 23:29:09,LNO OFF
-1,-1,-1,-1,-1,53,dayside3,2018 MAY 23 23:29:09,LNO OFF
1,1,2318,2318,1,54,dayside,2018 MAY 24 01:27:00,LNO ON
1,1,144,144,1,55,dayside,2018 MAY 24 03:24:52,LNO ON
1,1,124,124,1,56,dayside,2018 MAY 24 05:22:47,LNO ON
-1,-1,-1,-1,-1,57,dayside,2018 MAY 24 07:20:43,LNO OFF
-1,-1,-1,-1,-1,57,dayside2,2018 MAY 24 07:20:43,LNO OFF
-1,-1,-1,-1,-1,57,dayside3,2018 MAY 24 07:20:43,LNO OFF
1,1,2318,2318,1,58,dayside,2018 MAY 24 09:18:40,LNO ON
1,1,116,116,1,59,dayside,2018 MAY 24 11:16:35,LNO ON
-1,-1,-1,-1,-1,60,dayside,2018 MAY 24 13:14:28,LNO OFF
-1,-1,-1,-1,-1,60,dayside2,2018 MAY 24 13:14:28,LNO OFF
-1,-1,-1,-1,-1,60,dayside3,2018 MAY 24 13:14:28,LNO OFF
1,1,2318,2318,1,61,dayside,2018 MAY 24 15:12:18,LNO ON
1,1,1934,1934,1,62,dayside,2018 MAY 24 17:10:12,LNO ON
-1,-1,-1,-1,-1,63,dayside,2018 MAY 24 19:08:09,LNO OFF
-1,-1,-1,-1,-1,63,dayside2,2018 MAY 24 19:08:09,LNO OFF
-1,-1,-1,-1,-1,63,dayside3,2018 MAY 24 19:08:09,LNO OFF
1,1,2318,2318,1,64,dayside,2018 MAY 24 21:06:08,LNO ON
1,1,1107,1107,1,65,dayside,2018 MAY 24 23:04:04,LNO ON
-1,-1,-1,-1,-1,66,dayside,2018 MAY 25 01:01:56,LNO OFF
-1,-1,-1,-1,-1,66,dayside2,2018 MAY 25 01:01:56,LNO OFF
-1,-1,-1,-1,-1,66,dayside3,2018 MAY 25 01:01:56,LNO OFF
1,1,1837,1837,1,67,dayside,2018 MAY 25 02:59:47,LNO ON
1,1,2318,2318,1,68,dayside,2018 MAY 25 04:57:40,LNO ON
1,1,1033,1033,1,69,dayside,2018 MAY 25 06:55:36,LNO ON
-1,-1,-1,-1,-1,70,dayside,2018 MAY 25 08:53:32,LNO OFF
-1,-1,-1,-1,-1,70,dayside2,2018 MAY 25 08:53:32,LNO OFF
-1,-1,-1,-1,-1,70,dayside3,2018 MAY 25 08:53:32,LNO OFF
1,1,2318,2318,1,71,dayside,2018 MAY 25 10:51:28,LNO ON
-1,-1,-1,-1,-1,72,dayside,2018 MAY 25 12:49:21,LNO OFF
-1,-1,-1,-1,-1,72,dayside2,2018 MAY 25 12:49:21,LNO OFF
-1,-1,-1,-1,-1,72,dayside3,2018 MAY 25 12:49:21,LNO OFF
1,1,140,140,1,73,dayside,2018 MAY 25 14:47:11,LNO ON
1,1,104,104,1,74,dayside,2018 MAY 25 16:45:02,LNO ON
-1,-1,-1,-1,-1,75,dayside,2018 MAY 25 18:42:58,LNO OFF
-1,-1,-1,-1,-1,75,dayside2,2018 MAY 25 18:42:58,LNO OFF
-1,-1,-1,-1,-1,75,dayside3,2018 MAY 25 18:42:58,LNO OFF
1,1,2639,2639,1,76,dayside,2018 MAY 25 20:40:55,LNO ON
1,1,2626,2626,1,77,dayside,2018 MAY 25 22:38:52,LNO ON
-1,-1,-1,-1,-1,78,dayside,2018 MAY 26 00:36:45,LNO OFF
-1,-1,-1,-1,-1,78,dayside2,2018 MAY 26 00:36:45,LNO OFF
-1,-1,-1,-1,-1,78,dayside3,2018 MAY 26 00:36:45,LNO OFF
1,1,1029,1029,1,79,dayside,2018 MAY 26 02:34:35,LNO ON
1,1,2318,2318,1,80,dayside,2018 MAY 26 04:32:26,LNO ON
-1,-1,-1,-1,-1,81,dayside,2018 MAY 26 06:30:21,LNO OFF
-1,-1,-1,-1,-1,81,dayside2,2018 MAY 26 06:30:21,LNO OFF
-1,-1,-1,-1,-1,81,dayside3,2018 MAY 26 06:30:21,LNO OFF
1,1,1090,1090,1,82,dayside,2018 MAY 26 08:28:17,LNO ON
-1,-1,-1,-1,-1,83,dayside,2018 MAY 26 10:26:12,LNO OFF
-1,-1,-1,-1,-1,83,dayside2,2018 MAY 26 10:26:12,LNO OFF
-1,-1,-1,-1,-1,83,dayside3,2018 MAY 26 10:26:12,LNO OFF
1,1,1779,1779,1,84,dayside,2018 MAY 26 12:24:06,LNO ON
-1,-1,-1,-1,-1,85,dayside,2018 MAY 26 14:21:57,LNO OFF
-1,-1,-1,-1,-1,85,dayside2,2018 MAY 26 14:21:57,LNO OFF
-1,-1,-1,-1,-1,85,dayside3,2018 MAY 26 14:21:57,LNO OFF
1,1,2318,2318,1,86,dayside,2018 MAY 26 16:19:47,LNO ON
-1,-1,-1,-1,-1,87,dayside,2018 MAY 26 18:17:41,LNO OFF
-1,-1,-1,-1,-1,87,dayside2,2018 MAY 26 18:17:41,LNO OFF
-1,-1,-1,-1,-1,87,dayside3,2018 MAY 26 18:17:41,LNO OFF
1,1,1860,1860,1,88,dayside,2018 MAY 26 20:15:37,LNO ON
1,1,2364,2364,1,89,dayside,2018 MAY 26 22:13:35,LNO ON
-1,-1,-1,-1,-1,90,dayside,2018 MAY 27 00:11:29,LNO OFF
-1,-1,-1,-1,-1,90,dayside2,2018 MAY 27 00:11:29,LNO OFF
-1,-1,-1,-1,-1,90,dayside3,2018 MAY 27 00:11:29,LNO OFF
1,1,2318,2318,1,91,dayside,2018 MAY 27 02:09:20,LNO ON
1,1,144,144,1,92,dayside,2018 MAY 27 04:07:10,LNO ON
1,1,124,124,1,93,dayside,2018 MAY 27 06:05:03,LNO ON
1,1,2318,2318,1,94,dayside,2018 MAY 27 08:02:58,LNO ON
-1,-1,-1,-1,-1,95,dayside,2018 MAY 27 10:00:53,LNO OFF
-1,-1,-1,-1,-1,95,dayside2,2018 MAY 27 10:00:53,LNO OFF
-1,-1,-1,-1,-1,95,dayside3,2018 MAY 27 10:00:53,LNO OFF
1,1,116,116,1,96,dayside,2018 MAY 27 11:58:48,LNO ON
1,1,2318,2318,1,97,dayside,2018 MAY 27 13:56:40,LNO ON
-1,-1,-1,-1,-1,98,dayside,2018 MAY 27 15:54:29,LNO OFF
-1,-1,-1,-1,-1,98,dayside2,2018 MAY 27 15:54:29,LNO OFF
-1,-1,-1,-1,-1,98,dayside3,2018 MAY 27 15:54:29,LNO OFF
1,1,1934,1934,1,99,dayside,2018 MAY 27 17:52:20,LNO ON
1,1,2318,2318,1,100,dayside,2018 MAY 27 19:50:16,LNO ON
-1,-1,-1,-1,-1,101,dayside,2018 MAY 27 21:48:13,LNO OFF
