degf,dvaf,sbsf,aotfPointer,steppingPointer,accumulationCount,binningFactor,integrationTime
0,1,1,182,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,188,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,191,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,194,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,196,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,197,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,199,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,201,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,210,18,12,4,2000 # OCCULTATION_MINISCAN_FAST_1KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,110,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,113,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,116,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,119,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,122,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,125,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,128,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,131,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,134,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,137,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,140,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,143,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,146,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,149,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,152,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,155,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,158,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,161,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,164,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,167,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,170,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,173,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,176,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,179,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,182,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,185,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,188,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,191,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,194,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,197,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,200,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,203,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,206,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,209,20,12,4,2000 # OCCULTATION_MINISCAN_FAST_2KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,110,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,113,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,116,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,119,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,122,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,125,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,128,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,131,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,134,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,137,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,140,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,143,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,146,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,149,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,152,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,155,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,158,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,161,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,164,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,167,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,170,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,173,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,176,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,179,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,182,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,185,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,188,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,191,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,194,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,197,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,200,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,203,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,206,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,209,22,12,4,2000 # OCCULTATION_MINISCAN_FAST_4KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,110,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,116,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,122,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,128,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,134,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,140,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,146,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,152,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,158,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,164,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,170,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,176,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,182,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,188,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,194,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,200,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,1,206,24,12,4,2000 # OCCULTATION_MINISCAN_FAST_8KHZ_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,0,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,110,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,111,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,112,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,113,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,114,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,115,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,116,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,117,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,118,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,119,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,120,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,121,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,122,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,123,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,124,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,125,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,126,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,127,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,128,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,129,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,130,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,131,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,132,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,133,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,134,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,135,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,136,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,137,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,138,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,139,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,140,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,141,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,142,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,143,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,144,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,145,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,146,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,147,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,148,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,149,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,150,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,151,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,152,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,153,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,154,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,155,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,156,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,157,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,158,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,159,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,160,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,161,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,162,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,163,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,164,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,165,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,166,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,167,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,168,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,169,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,170,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,171,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,172,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,173,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,174,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,175,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,176,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,177,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,178,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,179,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,180,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,181,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,182,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,183,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,184,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,185,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,186,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,187,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,188,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,189,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,190,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,191,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,192,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,193,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,194,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,195,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,196,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,197,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,198,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,199,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,200,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,201,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,202,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,203,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,204,0,16,3,2000 # OCCULTATION_16ROWS_1SECS_6SUBDS -- EXECTIME=837MS
0,1,0,0,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,110,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,111,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,112,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,113,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,114,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,115,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,116,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,117,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,118,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,119,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,120,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,121,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,122,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,123,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,124,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,125,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,126,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,127,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,128,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,129,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,130,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,131,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,132,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,133,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,134,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,135,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,136,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,137,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
0,1,0,138,0,12,4,2000 # OCCULTATION_20ROWS_1SECS_6SUBDS -- EXECTIME=740MS
