Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,11,2021 AUG 08 11:11:49,2021 AUG 08 13:09:39,7070,2021 AUG 08 11:09:49,2021 AUG 08 12:08:32,3523,2021 AUG 08 12:08:33,2021 AUG 08 13:07:39,3546,54.8103,2021 AUG 08 12:38:20
1,1,12,2021 AUG 08 13:09:40,2021 AUG 08 15:07:29,7069,2021 AUG 08 13:07:40,2021 AUG 08 14:06:23,3523,2021 AUG 08 14:06:24,2021 AUG 08 15:05:29,3545,55.0205,2021 AUG 08 14:36:11
3,3,13,2021 AUG 08 15:07:30,2021 AUG 08 17:05:21,7071,2021 AUG 08 15:05:30,2021 AUG 08 16:04:13,3523,2021 AUG 08 16:04:14,2021 AUG 08 17:03:21,3547,55.2465,2021 AUG 08 16:34:02
3,3,14,2021 AUG 08 17:05:22,2021 AUG 08 19:03:15,7073,2021 AUG 08 17:03:22,2021 AUG 08 18:02:06,3524,2021 AUG 08 18:02:07,2021 AUG 08 19:01:15,3548,55.5063,2021 AUG 08 18:31:56
1,1,15,2021 AUG 08 19:03:16,2021 AUG 08 21:01:10,7074,2021 AUG 08 19:01:16,2021 AUG 08 20:00:03,3527,2021 AUG 08 20:00:04,2021 AUG 08 20:59:10,3546,55.7675,2021 AUG 08 20:29:51
1,1,16,2021 AUG 08 21:01:11,2021 AUG 08 22:59:05,7074,2021 AUG 08 20:59:11,2021 AUG 08 21:57:58,3527,2021 AUG 08 21:57:59,2021 AUG 08 22:57:05,3546,56.0099,2021 AUG 08 22:27:46
3,3,17,2021 AUG 08 22:59:06,2021 AUG 09 00:56:57,7071,2021 AUG 08 22:57:06,2021 AUG 08 23:55:51,3525,2021 AUG 08 23:55:52,2021 AUG 09 00:54:57,3545,56.2264,2021 AUG 09 00:25:39
1,1,18,2021 AUG 09 00:56:58,2021 AUG 09 02:54:46,7068,2021 AUG 09 00:54:58,2021 AUG 09 01:53:41,3523,2021 AUG 09 01:53:42,2021 AUG 09 02:52:46,3544,56.4289,2021 AUG 09 02:23:30
3,3,19,2021 AUG 09 02:54:47,2021 AUG 09 04:52:36,7069,2021 AUG 09 02:52:47,2021 AUG 09 03:51:31,3524,2021 AUG 09 03:51:32,2021 AUG 09 04:50:36,3544,56.655,2021 AUG 09 04:21:19
1,1,20,2021 AUG 09 04:52:37,2021 AUG 09 06:50:31,7074,2021 AUG 09 04:50:37,2021 AUG 09 05:49:24,3527,2021 AUG 09 05:49:25,2021 AUG 09 06:48:31,3546,56.9155,2021 AUG 09 06:19:12
3,3,21,2021 AUG 09 06:50:32,2021 AUG 09 08:48:27,7075,2021 AUG 09 06:48:32,2021 AUG 09 07:47:19,3527,2021 AUG 09 07:47:20,2021 AUG 09 08:46:27,3547,57.1693,2021 AUG 09 08:17:08
1,1,22,2021 AUG 09 08:48:28,2021 AUG 09 10:46:23,7075,2021 AUG 09 08:46:28,2021 AUG 09 09:45:14,3526,2021 AUG 09 09:45:15,2021 AUG 09 10:44:23,3548,57.4083,2021 AUG 09 10:15:03
1,1,23,2021 AUG 09 10:46:24,2021 AUG 09 12:44:15,7071,2021 AUG 09 10:44:24,2021 AUG 09 11:43:08,3524,2021 AUG 09 11:43:09,2021 AUG 09 12:42:15,3546,57.6349,2021 AUG 09 12:12:56
3,3,24,2021 AUG 09 12:44:16,2021 AUG 09 14:42:05,7069,2021 AUG 09 12:42:16,2021 AUG 09 13:40:59,3523,2021 AUG 09 13:41:00,2021 AUG 09 14:40:05,3545,57.845,2021 AUG 09 14:10:47
1,1,25,2021 AUG 09 14:42:06,2021 AUG 09 16:39:56,7070,2021 AUG 09 14:40:06,2021 AUG 09 15:38:49,3523,2021 AUG 09 15:38:50,2021 AUG 09 16:37:56,3546,58.0586,2021 AUG 09 16:08:37
3,3,26,2021 AUG 09 16:39:57,2021 AUG 09 18:37:49,7072,2021 AUG 09 16:37:57,2021 AUG 09 17:36:40,3523,2021 AUG 09 17:36:41,2021 AUG 09 18:35:49,3548,58.3031,2021 AUG 09 18:06:29
1,1,27,2021 AUG 09 18:37:50,2021 AUG 09 20:35:44,7074,2021 AUG 09 18:35:50,2021 AUG 09 19:34:36,3526,2021 AUG 09 19:34:37,2021 AUG 09 20:33:44,3547,58.5665,2021 AUG 09 20:04:24
1,1,28,2021 AUG 09 20:35:45,2021 AUG 09 22:33:38,7073,2021 AUG 09 20:33:45,2021 AUG 09 21:32:32,3527,2021 AUG 09 21:32:33,2021 AUG 09 22:31:38,3545,58.816,2021 AUG 09 22:02:19
3,3,29,2021 AUG 09 22:33:39,2021 AUG 10 00:31:31,7072,2021 AUG 09 22:31:39,2021 AUG 09 23:30:25,3526,2021 AUG 09 23:30:26,2021 AUG 10 00:29:31,3545,59.0409,2021 AUG 10 00:00:13
1,1,30,2021 AUG 10 00:31:32,2021 AUG 10 02:29:21,7069,2021 AUG 10 00:29:32,2021 AUG 10 01:28:15,3523,2021 AUG 10 01:28:16,2021 AUG 10 02:27:21,3545,59.2436,2021 AUG 10 01:58:04
3,3,31,2021 AUG 10 02:29:22,2021 AUG 10 04:27:10,7068,2021 AUG 10 02:27:22,2021 AUG 10 03:26:04,3522,2021 AUG 10 03:26:05,2021 AUG 10 04:25:10,3545,59.4503,2021 AUG 10 03:55:52
1,1,32,2021 AUG 10 04:27:11,2021 AUG 10 06:25:02,7071,2021 AUG 10 04:25:11,2021 AUG 10 05:23:56,3525,2021 AUG 10 05:23:57,2021 AUG 10 06:23:02,3545,59.6956,2021 AUG 10 05:53:43
1,1,33,2021 AUG 10 06:25:03,2021 AUG 10 08:22:58,7075,2021 AUG 10 06:23:03,2021 AUG 10 07:21:49,3526,2021 AUG 10 07:21:50,2021 AUG 10 08:20:58,3548,59.9536,2021 AUG 10 07:51:38
3,3,34,2021 AUG 10 08:22:59,2021 AUG 10 10:20:53,7074,2021 AUG 10 08:20:59,2021 AUG 10 09:19:44,3525,2021 AUG 10 09:19:45,2021 AUG 10 10:18:53,3548,60.1967,2021 AUG 10 09:49:33
3,3,35,2021 AUG 10 10:20:54,2021 AUG 10 12:18:46,7072,2021 AUG 10 10:18:54,2021 AUG 10 11:17:37,3523,2021 AUG 10 11:17:38,2021 AUG 10 12:16:46,3548,60.4257,2021 AUG 10 11:47:26
1,1,36,2021 AUG 10 12:18:47,2021 AUG 10 14:16:36,7069,2021 AUG 10 12:16:47,2021 AUG 10 13:15:29,3522,2021 AUG 10 13:15:30,2021 AUG 10 14:14:36,3546,60.6361,2021 AUG 10 13:45:17
3,3,37,2021 AUG 10 14:16:37,2021 AUG 10 16:14:25,7068,2021 AUG 10 14:14:37,2021 AUG 10 15:13:18,3521,2021 AUG 10 15:13:19,2021 AUG 10 16:12:25,3546,60.8414,2021 AUG 10 15:43:06
1,1,38,2021 AUG 10 16:14:26,2021 AUG 10 18:12:17,7071,2021 AUG 10 16:12:26,2021 AUG 10 17:11:07,3521,2021 AUG 10 17:11:08,2021 AUG 10 18:10:17,3549,61.069,2021 AUG 10 17:40:56
3,3,39,2021 AUG 10 18:12:18,2021 AUG 10 20:10:11,7073,2021 AUG 10 18:10:18,2021 AUG 10 19:09:01,3523,2021 AUG 10 19:09:02,2021 AUG 10 20:08:11,3549,61.3289,2021 AUG 10 19:38:50
1,1,40,2021 AUG 10 20:10:12,2021 AUG 10 22:08:05,7073,2021 AUG 10 20:08:12,2021 AUG 10 21:06:57,3525,2021 AUG 10 21:06:58,2021 AUG 10 22:06:05,3547,61.5845,2021 AUG 10 21:36:45
1,1,41,2021 AUG 10 22:08:06,2021 AUG 11 00:05:57,7071,2021 AUG 10 22:06:06,2021 AUG 10 23:04:51,3525,2021 AUG 10 23:04:52,2021 AUG 11 00:03:57,3545,61.8182,2021 AUG 10 23:34:38
3,3,42,2021 AUG 11 00:05:58,2021 AUG 11 02:03:48,7070,2021 AUG 11 00:03:58,2021 AUG 11 01:02:42,3524,2021 AUG 11 01:02:43,2021 AUG 11 02:01:48,3545,62.0253,2021 AUG 11 01:32:30
1,1,43,2021 AUG 11 02:03:49,2021 AUG 11 04:01:36,7067,2021 AUG 11 02:01:49,2021 AUG 11 03:00:30,3521,2021 AUG 11 03:00:31,2021 AUG 11 03:59:36,3545,62.2216,2021 AUG 11 03:30:18
3,3,44,2021 AUG 11 04:01:37,2021 AUG 11 05:59:26,7069,2021 AUG 11 03:59:37,2021 AUG 11 04:58:20,3523,2021 AUG 11 04:58:21,2021 AUG 11 05:57:26,3545,62.4489,2021 AUG 11 05:28:07
5,5,45,2021 AUG 11 05:59:27,2021 AUG 11 07:57:20,7073,2021 AUG 11 05:57:27,2021 AUG 11 06:56:12,3525,2021 AUG 11 06:56:13,2021 AUG 11 07:55:20,3547,62.7095,2021 AUG 11 07:26:00
3,3,46,2021 AUG 11 07:57:21,2021 AUG 11 09:55:16,7075,2021 AUG 11 07:55:21,2021 AUG 11 08:54:06,3525,2021 AUG 11 08:54:07,2021 AUG 11 09:53:16,3549,62.9572,2021 AUG 11 09:23:55
5,5,47,2021 AUG 11 09:55:17,2021 AUG 11 11:53:10,7073,2021 AUG 11 09:53:17,2021 AUG 11 10:52:00,3523,2021 AUG 11 10:52:01,2021 AUG 11 11:51:10,3549,63.1883,2021 AUG 11 11:21:49
3,3,48,2021 AUG 11 11:53:11,2021 AUG 11 13:51:00,7069,2021 AUG 11 11:51:11,2021 AUG 11 12:49:52,3521,2021 AUG 11 12:49:53,2021 AUG 11 13:49:00,3547,63.4041,2021 AUG 11 13:19:40
3,3,49,2021 AUG 11 13:51:01,2021 AUG 11 15:48:48,7067,2021 AUG 11 13:49:01,2021 AUG 11 14:47:42,3521,2021 AUG 11 14:47:43,2021 AUG 11 15:46:48,3545,63.6067,2021 AUG 11 15:17:29
3,3,50,2021 AUG 11 15:48:49,2021 AUG 11 17:46:38,7069,2021 AUG 11 15:46:49,2021 AUG 11 16:45:29,3520,2021 AUG 11 16:45:30,2021 AUG 11 17:44:38,3548,63.8165,2021 AUG 11 17:15:18
5,5,51,2021 AUG 11 17:46:39,2021 AUG 11 19:44:31,7072,2021 AUG 11 17:44:39,2021 AUG 11 18:43:20,3521,2021 AUG 11 18:43:21,2021 AUG 11 19:42:31,3550,64.0628,2021 AUG 11 19:13:09
3,3,52,2021 AUG 11 19:44:32,2021 AUG 11 21:42:24,7072,2021 AUG 11 19:42:32,2021 AUG 11 20:41:15,3523,2021 AUG 11 20:41:16,2021 AUG 11 21:40:24,3548,64.3213,2021 AUG 11 21:11:03
5,5,53,2021 AUG 11 21:42:25,2021 AUG 11 23:40:17,7072,2021 AUG 11 21:40:25,2021 AUG 11 22:39:09,3524,2021 AUG 11 22:39:10,2021 AUG 11 23:38:17,3547,64.5616,2021 AUG 11 23:08:56
5,5,54,2021 AUG 11 23:40:18,2021 AUG 12 01:38:07,7069,2021 AUG 11 23:38:18,2021 AUG 12 00:37:00,3522,2021 AUG 12 00:37:01,2021 AUG 12 01:36:07,3546,64.7745,2021 AUG 12 01:06:48
3,3,55,2021 AUG 12 01:38:08,2021 AUG 12 03:35:55,7067,2021 AUG 12 01:36:08,2021 AUG 12 02:34:49,3521,2021 AUG 12 02:34:50,2021 AUG 12 03:33:55,3545,64.9671,2021 AUG 12 03:04:37
3,3,56,2021 AUG 12 03:35:56,2021 AUG 12 05:33:43,7067,2021 AUG 12 03:33:56,2021 AUG 12 04:32:36,3520,2021 AUG 12 04:32:37,2021 AUG 12 05:31:43,3546,65.171,2021 AUG 12 05:02:24
5,5,57,2021 AUG 12 05:33:44,2021 AUG 12 07:31:34,7070,2021 AUG 12 05:31:44,2021 AUG 12 06:30:27,3523,2021 AUG 12 06:30:28,2021 AUG 12 07:29:34,3546,65.4152,2021 AUG 12 07:00:14
3,3,58,2021 AUG 12 07:31:35,2021 AUG 12 09:29:28,7073,2021 AUG 12 07:29:35,2021 AUG 12 08:28:19,3524,2021 AUG 12 08:28:20,2021 AUG 12 09:27:28,3548,65.6665,2021 AUG 12 08:58:08
5,5,59,2021 AUG 12 09:29:29,2021 AUG 12 11:27:22,7073,2021 AUG 12 09:27:29,2021 AUG 12 10:26:12,3523,2021 AUG 12 10:26:13,2021 AUG 12 11:25:22,3549,65.9002,2021 AUG 12 10:56:01
3,3,60,2021 AUG 12 11:27:23,2021 AUG 12 13:25:12,7069,2021 AUG 12 11:25:23,2021 AUG 12 12:24:03,3520,2021 AUG 12 12:24:04,2021 AUG 12 13:23:12,3548,66.1188,2021 AUG 12 12:53:52
5,5,61,2021 AUG 12 13:25:13,2021 AUG 12 15:23:00,7067,2021 AUG 12 13:23:13,2021 AUG 12 14:21:52,3519,2021 AUG 12 14:21:53,2021 AUG 12 15:21:00,3547,66.3171,2021 AUG 12 14:51:40
3,3,62,2021 AUG 12 15:23:01,2021 AUG 12 17:20:47,7066,2021 AUG 12 15:21:01,2021 AUG 12 16:19:39,3518,2021 AUG 12 16:19:40,2021 AUG 12 17:18:47,3547,66.5151,2021 AUG 12 16:49:27
3,3,63,2021 AUG 12 17:20:48,2021 AUG 12 19:18:38,7070,2021 AUG 12 17:18:48,2021 AUG 12 18:17:27,3519,2021 AUG 12 18:17:28,2021 AUG 12 19:16:38,3550,66.7414,2021 AUG 12 18:47:16
5,5,64,2021 AUG 12 19:18:39,2021 AUG 12 21:16:31,7072,2021 AUG 12 19:16:39,2021 AUG 12 20:15:20,3521,2021 AUG 12 20:15:21,2021 AUG 12 21:14:31,3550,66.9977,2021 AUG 12 20:45:08
3,3,65,2021 AUG 12 21:16:32,2021 AUG 12 23:14:22,7070,2021 AUG 12 21:14:32,2021 AUG 12 22:13:14,3522,2021 AUG 12 22:13:15,2021 AUG 12 23:12:22,3547,67.2428,2021 AUG 12 22:43:01
5,5,66,2021 AUG 12 23:14:23,2021 AUG 13 01:12:13,7070,2021 AUG 12 23:12:23,2021 AUG 13 00:11:06,3523,2021 AUG 13 00:11:07,2021 AUG 13 01:10:13,3546,67.4621,2021 AUG 13 00:40:52
3,3,67,2021 AUG 13 01:12:14,2021 AUG 13 03:10:01,7067,2021 AUG 13 01:10:14,2021 AUG 13 02:08:53,3519,2021 AUG 13 02:08:54,2021 AUG 13 03:08:01,3547,67.654,2021 AUG 13 02:38:41
3,3,68,2021 AUG 13 03:10:02,2021 AUG 13 05:07:47,7065,2021 AUG 13 03:08:02,2021 AUG 13 04:06:40,3518,2021 AUG 13 04:06:41,2021 AUG 13 05:05:47,3546,67.8398,2021 AUG 13 04:36:27
3,3,69,2021 AUG 13 05:07:48,2021 AUG 13 07:05:35,7067,2021 AUG 13 05:05:48,2021 AUG 13 06:04:28,3520,2021 AUG 13 06:04:29,2021 AUG 13 07:03:35,3546,68.0656,2021 AUG 13 06:34:15
3,3,70,2021 AUG 13 07:05:36,2021 AUG 13 09:03:28,7072,2021 AUG 13 07:03:36,2021 AUG 13 08:02:19,3523,2021 AUG 13 08:02:20,2021 AUG 13 09:01:28,3548,68.3198,2021 AUG 13 08:32:07
3,3,71,2021 AUG 13 09:03:29,2021 AUG 13 11:01:22,7073,2021 AUG 13 09:01:29,2021 AUG 13 10:00:11,3522,2021 AUG 13 10:00:12,2021 AUG 13 10:59:22,3550,68.5563,2021 AUG 13 10:29:59
3,3,72,2021 AUG 13 11:01:23,2021 AUG 13 12:59:12,7069,2021 AUG 13 10:59:23,2021 AUG 13 11:58:02,3519,2021 AUG 13 11:58:03,2021 AUG 13 12:57:12,3549,68.7733,2021 AUG 13 12:27:50
3,3,73,2021 AUG 13 12:59:13,2021 AUG 13 14:56:59,7066,2021 AUG 13 12:57:13,2021 AUG 13 13:55:51,3518,2021 AUG 13 13:55:52,2021 AUG 13 14:54:59,3547,68.9713,2021 AUG 13 14:25:38
3,3,74,2021 AUG 13 14:57:00,2021 AUG 13 16:54:45,7065,2021 AUG 13 14:55:00,2021 AUG 13 15:53:37,3517,2021 AUG 13 15:53:38,2021 AUG 13 16:52:45,3547,69.1598,2021 AUG 13 16:23:24
3,3,75,2021 AUG 13 16:54:46,2021 AUG 13 18:52:33,7067,2021 AUG 13 16:52:46,2021 AUG 13 17:51:22,3516,2021 AUG 13 17:51:23,2021 AUG 13 18:50:33,3550,69.3615,2021 AUG 13 18:21:10
3,3,76,2021 AUG 13 18:52:34,2021 AUG 13 20:50:24,7070,2021 AUG 13 18:50:34,2021 AUG 13 19:49:12,3518,2021 AUG 13 19:49:13,2021 AUG 13 20:48:24,3551,69.605,2021 AUG 13 20:19:00
3,3,77,2021 AUG 13 20:50:25,2021 AUG 13 22:48:14,7069,2021 AUG 13 20:48:25,2021 AUG 13 21:47:05,3520,2021 AUG 13 21:47:06,2021 AUG 13 22:46:14,3548,69.8524,2021 AUG 13 22:16:52
3,3,78,2021 AUG 13 22:48:15,2021 AUG 14 00:46:04,7069,2021 AUG 13 22:46:15,2021 AUG 13 23:44:56,3521,2021 AUG 13 23:44:57,2021 AUG 14 00:44:04,3547,70.0759,2021 AUG 14 00:14:42
3,3,79,2021 AUG 14 00:46:05,2021 AUG 14 02:43:51,7066,2021 AUG 14 00:44:05,2021 AUG 14 01:42:43,3518,2021 AUG 14 01:42:44,2021 AUG 14 02:41:51,3547,70.2686,2021 AUG 14 02:12:30
3,3,80,2021 AUG 14 02:43:52,2021 AUG 14 04:41:36,7064,2021 AUG 14 02:41:52,2021 AUG 14 03:40:28,3516,2021 AUG 14 03:40:29,2021 AUG 14 04:39:36,3547,70.443,2021 AUG 14 04:10:15
3,3,81,2021 AUG 14 04:41:37,2021 AUG 14 06:39:21,7064,2021 AUG 14 04:39:37,2021 AUG 14 05:38:13,3516,2021 AUG 14 05:38:14,2021 AUG 14 06:37:21,3547,70.6398,2021 AUG 14 06:08:00
3,3,82,2021 AUG 14 06:39:22,2021 AUG 14 08:37:10,7068,2021 AUG 14 06:37:22,2021 AUG 14 07:36:01,3519,2021 AUG 14 07:36:02,2021 AUG 14 08:35:10,3548,70.8791,2021 AUG 14 08:05:48
3,3,83,2021 AUG 14 08:37:11,2021 AUG 14 10:35:02,7071,2021 AUG 14 08:35:11,2021 AUG 14 09:33:50,3519,2021 AUG 14 09:33:51,2021 AUG 14 10:33:02,3551,71.1168,2021 AUG 14 10:03:39
3,3,84,2021 AUG 14 10:35:03,2021 AUG 14 12:32:52,7069,2021 AUG 14 10:33:03,2021 AUG 14 11:31:40,3517,2021 AUG 14 11:31:41,2021 AUG 14 12:30:52,3551,71.3327,2021 AUG 14 12:01:28
3,3,85,2021 AUG 14 12:32:53,2021 AUG 14 14:30:38,7065,2021 AUG 14 12:30:53,2021 AUG 14 13:29:28,3515,2021 AUG 14 13:29:29,2021 AUG 14 14:28:38,3549,71.531,2021 AUG 14 13:59:15
3,3,86,2021 AUG 14 14:30:39,2021 AUG 14 16:28:21,7062,2021 AUG 14 14:28:39,2021 AUG 14 15:27:13,3514,2021 AUG 14 15:27:14,2021 AUG 14 16:26:21,3547,71.7083,2021 AUG 14 15:57:00
3,3,87,2021 AUG 14 16:28:22,2021 AUG 14 18:26:07,7065,2021 AUG 14 16:26:22,2021 AUG 14 17:24:56,3514,2021 AUG 14 17:24:57,2021 AUG 14 18:24:07,3550,71.8905,2021 AUG 14 17:54:44
3,3,88,2021 AUG 14 18:26:08,2021 AUG 14 20:23:55,7067,2021 AUG 14 18:24:08,2021 AUG 14 19:22:42,3514,2021 AUG 14 19:22:43,2021 AUG 14 20:21:55,3552,72.1076,2021 AUG 14 19:52:30
3,3,89,2021 AUG 14 20:23:56,2021 AUG 14 22:21:44,7068,2021 AUG 14 20:21:56,2021 AUG 14 21:20:33,3517,2021 AUG 14 21:20:34,2021 AUG 14 22:19:44,3550,72.3521,2021 AUG 14 21:50:20
3,3,90,2021 AUG 14 22:21:45,2021 AUG 15 00:19:32,7067,2021 AUG 14 22:19:45,2021 AUG 14 23:18:23,3518,2021 AUG 14 23:18:24,2021 AUG 15 00:17:32,3548,72.5763,2021 AUG 14 23:48:09
3,3,91,2021 AUG 15 00:19:33,2021 AUG 15 02:17:18,7065,2021 AUG 15 00:17:33,2021 AUG 15 01:16:09,3516,2021 AUG 15 01:16:10,2021 AUG 15 02:15:18,3548,72.7686,2021 AUG 15 01:45:55
3,3,92,2021 AUG 15 02:17:19,2021 AUG 15 04:15:01,7062,2021 AUG 15 02:15:19,2021 AUG 15 03:13:52,3513,2021 AUG 15 03:13:53,2021 AUG 15 04:13:01,3548,72.9331,2021 AUG 15 03:43:39
3,3,93,2021 AUG 15 04:15:02,2021 AUG 15 06:12:43,7061,2021 AUG 15 04:13:02,2021 AUG 15 05:11:34,3512,2021 AUG 15 05:11:35,2021 AUG 15 06:10:43,3548,73.0981,2021 AUG 15 05:41:21
3,3,94,2021 AUG 15 06:12:44,2021 AUG 15 08:10:29,7065,2021 AUG 15 06:10:44,2021 AUG 15 07:09:19,3515,2021 AUG 15 07:09:20,2021 AUG 15 08:08:29,3549,73.3139,2021 AUG 15 07:39:06
3,3,95,2021 AUG 15 08:10:30,2021 AUG 15 10:08:18,7068,2021 AUG 15 08:08:30,2021 AUG 15 09:07:06,3516,2021 AUG 15 09:07:07,2021 AUG 15 10:06:18,3551,73.5501,2021 AUG 15 09:36:54
3,3,96,2021 AUG 15 10:08:19,2021 AUG 15 12:06:07,7068,2021 AUG 15 10:06:19,2021 AUG 15 11:04:54,3515,2021 AUG 15 11:04:55,2021 AUG 15 12:04:07,3552,73.7629,2021 AUG 15 11:34:42
3,3,97,2021 AUG 15 12:06:08,2021 AUG 15 14:03:52,7064,2021 AUG 15 12:04:08,2021 AUG 15 13:02:40,3512,2021 AUG 15 13:02:41,2021 AUG 15 14:01:52,3551,73.9514,2021 AUG 15 13:32:27
3,3,98,2021 AUG 15 14:03:53,2021 AUG 15 16:01:33,7060,2021 AUG 15 14:01:53,2021 AUG 15 15:00:24,3511,2021 AUG 15 15:00:25,2021 AUG 15 15:59:33,3548,74.1168,2021 AUG 15 15:30:10
3,3,99,2021 AUG 15 16:01:34,2021 AUG 15 17:59:14,7060,2021 AUG 15 15:59:34,2021 AUG 15 16:58:05,3511,2021 AUG 15 16:58:06,2021 AUG 15 17:57:14,3548,74.2757,2021 AUG 15 17:27:51
3,3,100,2021 AUG 15 17:59:15,2021 AUG 15 19:56:59,7064,2021 AUG 15 17:57:15,2021 AUG 15 18:55:45,3510,2021 AUG 15 18:55:46,2021 AUG 15 19:54:59,3553,74.4579,2021 AUG 15 19:25:32
3,3,101,2021 AUG 15 19:57:00,2021 AUG 15 21:54:45,7065,2021 AUG 15 19:55:00,2021 AUG 15 20:53:31,3511,2021 AUG 15 20:53:32,2021 AUG 15 21:52:45,3553,74.6866,2021 AUG 15 21:23:18
3,3,102,2021 AUG 15 21:54:46,2021 AUG 15 23:52:30,7064,2021 AUG 15 21:52:46,2021 AUG 15 22:51:19,3513,2021 AUG 15 22:51:20,2021 AUG 15 23:50:30,3550,74.9078,2021 AUG 15 23:21:05
3,3,103,2021 AUG 15 23:52:31,2021 AUG 16 01:50:14,7063,2021 AUG 15 23:50:31,2021 AUG 16 00:49:04,3513,2021 AUG 16 00:49:05,2021 AUG 16 01:48:14,3549,75.0961,2021 AUG 16 01:18:50
3,3,104,2021 AUG 16 01:50:15,2021 AUG 16 03:47:55,7060,2021 AUG 16 01:48:15,2021 AUG 16 02:46:45,3510,2021 AUG 16 02:46:46,2021 AUG 16 03:45:55,3549,75.2492,2021 AUG 16 03:16:31
3,3,105,2021 AUG 16 03:47:56,2021 AUG 16 05:45:34,7058,2021 AUG 16 03:45:56,2021 AUG 16 04:44:24,3508,2021 AUG 16 04:44:25,2021 AUG 16 05:43:34,3549,75.3867,2021 AUG 16 05:14:10
3,3,106,2021 AUG 16 05:45:35,2021 AUG 16 07:43:14,7059,2021 AUG 16 05:43:35,2021 AUG 16 06:42:04,3509,2021 AUG 16 06:42:05,2021 AUG 16 07:41:14,3549,75.5615,2021 AUG 16 07:11:50
3,3,107,2021 AUG 16 07:43:15,2021 AUG 16 09:40:58,7063,2021 AUG 16 07:41:15,2021 AUG 16 08:39:47,3512,2021 AUG 16 08:39:48,2021 AUG 16 09:38:58,3550,75.7818,2021 AUG 16 09:09:33
3,3,108,2021 AUG 16 09:40:59,2021 AUG 16 11:38:44,7065,2021 AUG 16 09:38:59,2021 AUG 16 10:37:30,3511,2021 AUG 16 10:37:31,2021 AUG 16 11:36:44,3553,75.9867,2021 AUG 16 11:07:17
