TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2023 MAY 16 22:51:00,41,41
2023 MAY 17 04:45:00,44,44
2023 MAY 18 12:12:00,60,60
2023 MAY 24 21:30:00,138,138
2023 MAY 26 10:51:00,157,157
2023 MAY 29 09:36:00,193,193
2023 JUN 06 16:09:00,294,294
2023 JUN 08 05:30:00,313,313
2023 JUN 08 11:24:00,316,316
2023 JUN 09 16:54:00,331,331
2023 JUN 09 22:48:00,334,334
