Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,33,2022 APR 19 05:48:41,2022 APR 19 07:46:40,7079,2022 APR 19 05:46:41,2022 APR 19 06:46:10,3569,2022 APR 19 06:46:11,2022 APR 19 07:44:40,3509,61.5088,2022 APR 19 07:15:22
3,3,34,2022 APR 19 07:46:41,2022 APR 19 09:44:42,7081,2022 APR 19 07:44:41,2022 APR 19 08:44:11,3570,2022 APR 19 08:44:12,2022 APR 19 09:42:42,3510,61.3549,2022 APR 19 09:13:23
1,1,35,2022 APR 19 09:44:43,2022 APR 19 11:42:48,7085,2022 APR 19 09:42:43,2022 APR 19 10:42:15,3572,2022 APR 19 10:42:16,2022 APR 19 11:40:48,3512,61.2219,2022 APR 19 11:11:28
1,1,36,2022 APR 19 11:42:49,2022 APR 19 13:40:55,7086,2022 APR 19 11:40:49,2022 APR 19 12:40:21,3572,2022 APR 19 12:40:22,2022 APR 19 13:38:55,3513,61.1128,2022 APR 19 13:09:34
3,3,37,2022 APR 19 13:40:56,2022 APR 19 15:39:00,7084,2022 APR 19 13:38:56,2022 APR 19 14:38:27,3571,2022 APR 19 14:38:28,2022 APR 19 15:37:00,3512,61.0241,2022 APR 19 15:07:39
3,3,38,2022 APR 19 15:39:01,2022 APR 19 17:37:02,7081,2022 APR 19 15:37:01,2022 APR 19 16:36:31,3570,2022 APR 19 16:36:32,2022 APR 19 17:35:02,3510,60.9504,2022 APR 19 17:05:41
3,3,39,2022 APR 19 17:37:03,2022 APR 19 19:35:02,7079,2022 APR 19 17:35:03,2022 APR 19 18:34:31,3568,2022 APR 19 18:34:32,2022 APR 19 19:33:02,3510,60.869,2022 APR 19 19:03:42
3,3,40,2022 APR 19 19:35:03,2022 APR 19 21:33:03,7080,2022 APR 19 19:33:03,2022 APR 19 20:32:30,3567,2022 APR 19 20:32:31,2022 APR 19 21:31:03,3512,60.7257,2022 APR 19 21:01:42
1,1,41,2022 APR 19 21:33:04,2022 APR 19 23:31:07,7083,2022 APR 19 21:31:04,2022 APR 19 22:30:33,3569,2022 APR 19 22:30:34,2022 APR 19 23:29:07,3513,60.5488,2022 APR 19 22:59:46
3,3,42,2022 APR 19 23:31:08,2022 APR 20 01:29:13,7085,2022 APR 19 23:29:08,2022 APR 20 00:28:40,3572,2022 APR 20 00:28:41,2022 APR 20 01:27:13,3512,60.4104,2022 APR 20 00:57:52
1,1,43,2022 APR 20 01:29:14,2022 APR 20 03:27:19,7085,2022 APR 20 01:27:14,2022 APR 20 02:26:46,3572,2022 APR 20 02:26:47,2022 APR 20 03:25:19,3512,60.3207,2022 APR 20 02:55:58
1,1,44,2022 APR 20 03:27:20,2022 APR 20 05:25:22,7082,2022 APR 20 03:25:20,2022 APR 20 04:24:50,3570,2022 APR 20 04:24:51,2022 APR 20 05:23:22,3511,60.2533,2022 APR 20 04:54:02
3,3,45,2022 APR 20 05:25:23,2022 APR 20 07:23:22,7079,2022 APR 20 05:23:23,2022 APR 20 06:22:51,3568,2022 APR 20 06:22:52,2022 APR 20 07:21:22,3510,60.1615,2022 APR 20 06:52:02
3,3,46,2022 APR 20 07:23:23,2022 APR 20 09:21:21,7078,2022 APR 20 07:21:23,2022 APR 20 08:20:50,3567,2022 APR 20 08:20:51,2022 APR 20 09:19:21,3510,60.0037,2022 APR 20 08:50:01
1,1,47,2022 APR 20 09:21:22,2022 APR 20 11:19:25,7083,2022 APR 20 09:19:22,2022 APR 20 10:18:52,3570,2022 APR 20 10:18:53,2022 APR 20 11:17:25,3512,59.8409,2022 APR 20 10:48:04
3,3,48,2022 APR 20 11:19:26,2022 APR 20 13:17:31,7085,2022 APR 20 11:17:26,2022 APR 20 12:16:56,3570,2022 APR 20 12:16:57,2022 APR 20 13:15:31,3514,59.6998,2022 APR 20 12:46:09
1,1,49,2022 APR 20 13:17:32,2022 APR 20 15:15:36,7084,2022 APR 20 13:15:32,2022 APR 20 14:15:01,3569,2022 APR 20 14:15:02,2022 APR 20 15:13:36,3514,59.5797,2022 APR 20 14:44:13
1,1,50,2022 APR 20 15:15:37,2022 APR 20 17:13:38,7081,2022 APR 20 15:13:37,2022 APR 20 16:13:06,3569,2022 APR 20 16:13:07,2022 APR 20 17:11:38,3511,59.4801,2022 APR 20 16:42:16
3,3,51,2022 APR 20 17:13:39,2022 APR 20 19:11:38,7079,2022 APR 20 17:11:39,2022 APR 20 18:11:07,3568,2022 APR 20 18:11:08,2022 APR 20 19:09:38,3510,59.3856,2022 APR 20 18:40:17
1,1,52,2022 APR 20 19:11:39,2022 APR 20 21:09:37,7078,2022 APR 20 19:09:39,2022 APR 20 20:09:05,3566,2022 APR 20 20:09:06,2022 APR 20 21:07:37,3511,59.2555,2022 APR 20 20:38:15
3,3,53,2022 APR 20 21:09:38,2022 APR 20 23:07:39,7081,2022 APR 20 21:07:38,2022 APR 20 22:07:05,3567,2022 APR 20 22:07:06,2022 APR 20 23:05:39,3513,59.0715,2022 APR 20 22:36:16
1,1,54,2022 APR 20 23:07:40,2022 APR 21 01:05:43,7083,2022 APR 20 23:05:40,2022 APR 21 00:05:09,3569,2022 APR 21 00:05:10,2022 APR 21 01:03:43,3513,58.8949,2022 APR 21 00:34:20
3,3,55,2022 APR 21 01:05:44,2022 APR 21 03:03:48,7084,2022 APR 21 01:03:44,2022 APR 21 02:03:14,3570,2022 APR 21 02:03:15,2022 APR 21 03:01:48,3513,58.7621,2022 APR 21 02:32:26
1,1,56,2022 APR 21 03:03:49,2022 APR 21 05:01:52,7083,2022 APR 21 03:01:49,2022 APR 21 04:01:19,3570,2022 APR 21 04:01:20,2022 APR 21 04:59:52,3512,58.6673,2022 APR 21 04:30:30
1,1,57,2022 APR 21 05:01:53,2022 APR 21 06:59:52,7079,2022 APR 21 04:59:53,2022 APR 21 05:59:20,3567,2022 APR 21 05:59:21,2022 APR 21 06:57:52,3511,58.574,2022 APR 21 06:28:30
3,3,58,2022 APR 21 06:59:53,2022 APR 21 08:57:50,7077,2022 APR 21 06:57:53,2022 APR 21 07:57:18,3565,2022 APR 21 07:57:19,2022 APR 21 08:55:50,3511,58.4232,2022 APR 21 08:26:28
1,1,59,2022 APR 21 08:57:51,2022 APR 21 10:55:51,7080,2022 APR 21 08:55:51,2022 APR 21 09:55:18,3567,2022 APR 21 09:55:19,2022 APR 21 10:53:51,3512,58.2363,2022 APR 21 10:24:28
3,3,60,2022 APR 21 10:55:52,2022 APR 21 12:53:56,7084,2022 APR 21 10:53:52,2022 APR 21 11:53:20,3568,2022 APR 21 11:53:21,2022 APR 21 12:51:56,3515,58.0683,2022 APR 21 12:22:32
1,1,61,2022 APR 21 12:53:57,2022 APR 21 14:52:01,7084,2022 APR 21 12:51:57,2022 APR 21 13:51:24,3567,2022 APR 21 13:51:25,2022 APR 21 14:50:01,3516,57.9216,2022 APR 21 14:20:36
3,3,62,2022 APR 21 14:52:02,2022 APR 21 16:50:03,7081,2022 APR 21 14:50:02,2022 APR 21 15:49:28,3566,2022 APR 21 15:49:29,2022 APR 21 16:48:03,3514,57.7944,2022 APR 21 16:18:39
1,1,63,2022 APR 21 16:50:04,2022 APR 21 18:48:04,7080,2022 APR 21 16:48:04,2022 APR 21 17:47:30,3566,2022 APR 21 17:47:31,2022 APR 21 18:46:04,3513,57.6813,2022 APR 21 18:16:40
1,1,64,2022 APR 21 18:48:05,2022 APR 21 20:46:02,7077,2022 APR 21 18:46:05,2022 APR 21 19:45:29,3564,2022 APR 21 19:45:30,2022 APR 21 20:44:02,3512,57.559,2022 APR 21 20:14:39
3,3,65,2022 APR 21 20:46:03,2022 APR 21 22:44:02,7079,2022 APR 21 20:44:03,2022 APR 21 21:43:26,3563,2022 APR 21 21:43:27,2022 APR 21 22:42:02,3515,57.3756,2022 APR 21 22:12:37
1,1,66,2022 APR 21 22:44:03,2022 APR 22 00:42:04,7081,2022 APR 21 22:42:03,2022 APR 21 23:41:28,3565,2022 APR 21 23:41:29,2022 APR 22 00:40:04,3515,57.1691,2022 APR 22 00:10:39
3,3,67,2022 APR 22 00:42:05,2022 APR 22 02:40:08,7083,2022 APR 22 00:40:05,2022 APR 22 01:39:33,3568,2022 APR 22 01:39:34,2022 APR 22 02:38:08,3514,57.0002,2022 APR 22 02:08:44
1,1,68,2022 APR 22 02:40:09,2022 APR 22 04:38:12,7083,2022 APR 22 02:38:09,2022 APR 22 03:37:38,3569,2022 APR 22 03:37:39,2022 APR 22 04:36:12,3513,56.8768,2022 APR 22 04:06:49
1,1,69,2022 APR 22 04:38:13,2022 APR 22 06:36:13,7080,2022 APR 22 04:36:13,2022 APR 22 05:35:40,3567,2022 APR 22 05:35:41,2022 APR 22 06:34:13,3512,56.7723,2022 APR 22 06:04:51
3,3,70,2022 APR 22 06:36:14,2022 APR 22 08:34:11,7077,2022 APR 22 06:34:14,2022 APR 22 07:33:39,3565,2022 APR 22 07:33:40,2022 APR 22 08:32:11,3511,56.6388,2022 APR 22 08:02:48
1,1,71,2022 APR 22 08:34:12,2022 APR 22 10:32:09,7077,2022 APR 22 08:32:12,2022 APR 22 09:31:36,3564,2022 APR 22 09:31:37,2022 APR 22 10:30:09,3512,56.4458,2022 APR 22 10:00:45
3,3,72,2022 APR 22 10:32:10,2022 APR 22 12:30:12,7082,2022 APR 22 10:30:10,2022 APR 22 11:29:36,3566,2022 APR 22 11:29:37,2022 APR 22 12:28:12,3515,56.2554,2022 APR 22 11:58:47
1,1,73,2022 APR 22 12:30:13,2022 APR 22 14:28:16,7083,2022 APR 22 12:28:13,2022 APR 22 13:27:39,3566,2022 APR 22 13:27:40,2022 APR 22 14:26:16,3516,56.0831,2022 APR 22 13:56:51
1,1,74,2022 APR 22 14:28:17,2022 APR 22 16:26:19,7082,2022 APR 22 14:26:17,2022 APR 22 15:25:43,3566,2022 APR 22 15:25:44,2022 APR 22 16:24:19,3515,55.93,2022 APR 22 15:54:53
3,3,75,2022 APR 22 16:26:20,2022 APR 22 18:24:20,7080,2022 APR 22 16:24:20,2022 APR 22 17:23:45,3565,2022 APR 22 17:23:46,2022 APR 22 18:22:20,3514,55.7969,2022 APR 22 17:52:54
1,1,76,2022 APR 22 18:24:21,2022 APR 22 20:22:18,7077,2022 APR 22 18:22:21,2022 APR 22 19:21:44,3563,2022 APR 22 19:21:45,2022 APR 22 20:20:18,3513,55.6678,2022 APR 22 19:50:53
3,3,77,2022 APR 22 20:22:19,2022 APR 22 22:20:16,7077,2022 APR 22 20:20:19,2022 APR 22 21:19:41,3562,2022 APR 22 21:19:42,2022 APR 22 22:18:16,3514,55.4999,2022 APR 22 21:48:51
1,1,78,2022 APR 22 22:20:17,2022 APR 23 00:18:16,7079,2022 APR 22 22:18:17,2022 APR 22 23:17:39,3562,2022 APR 22 23:17:40,2022 APR 23 00:16:16,3516,55.2834,2022 APR 22 23:46:50
3,3,79,2022 APR 23 00:18:17,2022 APR 23 02:16:19,7082,2022 APR 23 00:16:17,2022 APR 23 01:15:42,3565,2022 APR 23 01:15:43,2022 APR 23 02:14:19,3516,55.083,2022 APR 23 01:44:53
1,1,80,2022 APR 23 02:16:20,2022 APR 23 04:14:22,7082,2022 APR 23 02:14:20,2022 APR 23 03:13:47,3567,2022 APR 23 03:13:48,2022 APR 23 04:12:22,3514,54.9247,2022 APR 23 03:42:57
1,1,81,2022 APR 23 04:14:23,2022 APR 23 06:12:24,7081,2022 APR 23 04:12:23,2022 APR 23 05:11:49,3566,2022 APR 23 05:11:50,2022 APR 23 06:10:24,3514,54.798,2022 APR 23 05:41:00
3,3,82,2022 APR 23 06:12:25,2022 APR 23 08:10:23,7078,2022 APR 23 06:10:25,2022 APR 23 07:09:49,3564,2022 APR 23 07:09:50,2022 APR 23 08:08:23,3513,54.6695,2022 APR 23 07:38:58
1,1,83,2022 APR 23 08:10:24,2022 APR 23 10:08:19,7075,2022 APR 23 08:08:24,2022 APR 23 09:07:46,3562,2022 APR 23 09:07:47,2022 APR 23 10:06:19,3512,54.4875,2022 APR 23 09:36:55
3,3,84,2022 APR 23 10:08:20,2022 APR 23 12:06:20,7080,2022 APR 23 10:06:20,2022 APR 23 11:05:44,3564,2022 APR 23 11:05:45,2022 APR 23 12:04:20,3515,54.279,2022 APR 23 11:34:54
1,1,85,2022 APR 23 12:06:21,2022 APR 23 14:04:23,7082,2022 APR 23 12:04:21,2022 APR 23 13:03:45,3564,2022 APR 23 13:03:46,2022 APR 23 14:02:23,3517,54.0864,2022 APR 23 13:32:57
3,3,86,2022 APR 23 14:04:24,2022 APR 23 16:02:26,7082,2022 APR 23 14:02:24,2022 APR 23 15:01:48,3564,2022 APR 23 15:01:49,2022 APR 23 16:00:26,3517,53.9123,2022 APR 23 15:31:00
3,3,87,2022 APR 23 16:02:27,2022 APR 23 18:00:28,7081,2022 APR 23 16:00:27,2022 APR 23 16:59:51,3564,2022 APR 23 16:59:52,2022 APR 23 17:58:28,3516,53.7574,2022 APR 23 17:29:01
3,3,88,2022 APR 23 18:00:29,2022 APR 23 19:58:26,7077,2022 APR 23 17:58:29,2022 APR 23 18:57:51,3562,2022 APR 23 18:57:52,2022 APR 23 19:56:26,3514,53.6159,2022 APR 23 19:27:00
1,1,89,2022 APR 23 19:58:27,2022 APR 23 21:56:23,7076,2022 APR 23 19:56:27,2022 APR 23 20:55:48,3561,2022 APR 23 20:55:49,2022 APR 23 21:54:23,3514,53.4625,2022 APR 23 21:24:57
1,1,90,2022 APR 23 21:56:24,2022 APR 23 23:54:22,7078,2022 APR 23 21:54:24,2022 APR 23 22:53:44,3560,2022 APR 23 22:53:45,2022 APR 23 23:52:22,3517,53.2525,2022 APR 23 23:22:54
3,3,91,2022 APR 23 23:54:23,2022 APR 24 01:52:23,7080,2022 APR 23 23:52:23,2022 APR 24 00:51:45,3562,2022 APR 24 00:51:46,2022 APR 24 01:50:23,3517,53.0271,2022 APR 24 01:20:55
1,1,92,2022 APR 24 01:52:24,2022 APR 24 03:50:25,7081,2022 APR 24 01:50:24,2022 APR 24 02:49:49,3565,2022 APR 24 02:49:50,2022 APR 24 03:48:25,3515,52.8378,2022 APR 24 03:18:59
3,3,93,2022 APR 24 03:50:26,2022 APR 24 05:48:28,7082,2022 APR 24 03:48:26,2022 APR 24 04:47:52,3566,2022 APR 24 04:47:53,2022 APR 24 05:46:28,3515,52.6901,2022 APR 24 05:17:02
1,1,94,2022 APR 24 05:48:29,2022 APR 24 07:46:27,7078,2022 APR 24 05:46:29,2022 APR 24 06:45:52,3563,2022 APR 24 06:45:53,2022 APR 24 07:44:27,3514,52.5578,2022 APR 24 07:15:02
1,1,95,2022 APR 24 07:46:28,2022 APR 24 09:44:23,7075,2022 APR 24 07:44:28,2022 APR 24 08:43:49,3561,2022 APR 24 08:43:50,2022 APR 24 09:42:23,3513,52.3921,2022 APR 24 09:12:57
3,3,96,2022 APR 24 09:44:24,2022 APR 24 11:42:20,7076,2022 APR 24 09:42:24,2022 APR 24 10:41:45,3561,2022 APR 24 10:41:46,2022 APR 24 11:40:20,3514,52.1758,2022 APR 24 11:10:54
1,1,97,2022 APR 24 11:42:21,2022 APR 24 13:40:22,7081,2022 APR 24 11:40:21,2022 APR 24 12:39:45,3564,2022 APR 24 12:39:46,2022 APR 24 13:38:22,3516,51.9669,2022 APR 24 13:08:55
3,3,98,2022 APR 24 13:40:23,2022 APR 24 15:38:25,7082,2022 APR 24 13:38:23,2022 APR 24 14:37:46,3563,2022 APR 24 14:37:47,2022 APR 24 15:36:25,3518,51.7729,2022 APR 24 15:06:57
1,1,99,2022 APR 24 15:38:26,2022 APR 24 17:36:27,7081,2022 APR 24 15:36:26,2022 APR 24 16:35:48,3562,2022 APR 24 16:35:49,2022 APR 24 17:34:27,3518,51.5967,2022 APR 24 17:04:58
3,3,100,2022 APR 24 17:36:28,2022 APR 24 19:34:26,7078,2022 APR 24 17:34:28,2022 APR 24 18:33:49,3561,2022 APR 24 18:33:50,2022 APR 24 19:32:26,3516,51.4394,2022 APR 24 19:02:58
3,3,101,2022 APR 24 19:34:27,2022 APR 24 21:32:22,7075,2022 APR 24 19:32:27,2022 APR 24 20:31:47,3560,2022 APR 24 20:31:48,2022 APR 24 21:30:22,3514,51.2852,2022 APR 24 21:00:55
1,1,102,2022 APR 24 21:32:23,2022 APR 24 23:30:19,7076,2022 APR 24 21:30:23,2022 APR 24 22:29:42,3559,2022 APR 24 22:29:43,2022 APR 24 23:28:19,3516,51.0911,2022 APR 24 22:58:51
3,3,103,2022 APR 24 23:30:20,2022 APR 25 01:28:19,7079,2022 APR 24 23:28:20,2022 APR 25 00:27:40,3560,2022 APR 25 00:27:41,2022 APR 25 01:26:19,3518,50.8526,2022 APR 25 00:56:50
1,1,104,2022 APR 25 01:28:20,2022 APR 25 03:26:21,7081,2022 APR 25 01:26:20,2022 APR 25 02:25:42,3562,2022 APR 25 02:25:43,2022 APR 25 03:24:21,3518,50.6371,2022 APR 25 02:54:52
3,3,105,2022 APR 25 03:26:22,2022 APR 25 05:24:23,7081,2022 APR 25 03:24:22,2022 APR 25 04:23:45,3563,2022 APR 25 04:23:46,2022 APR 25 05:22:23,3517,50.4617,2022 APR 25 04:52:55
1,1,106,2022 APR 25 05:24:24,2022 APR 25 07:22:23,7079,2022 APR 25 05:22:24,2022 APR 25 06:21:47,3563,2022 APR 25 06:21:48,2022 APR 25 07:20:23,3515,50.3127,2022 APR 25 06:50:56
1,1,107,2022 APR 25 07:22:24,2022 APR 25 09:20:20,7076,2022 APR 25 07:20:24,2022 APR 25 08:19:45,3561,2022 APR 25 08:19:46,2022 APR 25 09:18:20,3514,50.1577,2022 APR 25 08:48:54
3,3,108,2022 APR 25 09:20:21,2022 APR 25 11:18:16,7075,2022 APR 25 09:18:21,2022 APR 25 10:17:40,3559,2022 APR 25 10:17:41,2022 APR 25 11:16:16,3515,49.9536,2022 APR 25 10:46:49
1,1,109,2022 APR 25 11:18:17,2022 APR 25 13:16:16,7079,2022 APR 25 11:16:17,2022 APR 25 12:15:38,3561,2022 APR 25 12:15:39,2022 APR 25 13:14:16,3517,49.7314,2022 APR 25 12:44:48
3,3,110,2022 APR 25 13:16:17,2022 APR 25 15:14:18,7081,2022 APR 25 13:14:17,2022 APR 25 14:13:39,3562,2022 APR 25 14:13:40,2022 APR 25 15:12:18,3518,49.5218,2022 APR 25 14:42:50
1,1,111,2022 APR 25 15:14:19,2022 APR 25 17:12:20,7081,2022 APR 25 15:12:19,2022 APR 25 16:11:40,3561,2022 APR 25 16:11:41,2022 APR 25 17:10:20,3519,49.3286,2022 APR 25 16:40:51
3,3,112,2022 APR 25 17:12:21,2022 APR 25 19:10:20,7079,2022 APR 25 17:10:21,2022 APR 25 18:09:41,3560,2022 APR 25 18:09:42,2022 APR 25 19:08:20,3518,49.1542,2022 APR 25 18:38:50
1,1,113,2022 APR 25 19:10:21,2022 APR 25 21:08:16,7075,2022 APR 25 19:08:21,2022 APR 25 20:07:40,3559,2022 APR 25 20:07:41,2022 APR 25 21:06:16,3515,48.9924,2022 APR 25 20:36:48
1,1,114,2022 APR 25 21:08:17,2022 APR 25 23:06:12,7075,2022 APR 25 21:06:17,2022 APR 25 22:05:35,3558,2022 APR 25 22:05:36,2022 APR 25 23:04:12,3516,48.8153,2022 APR 25 22:34:44
