MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2025 SEP 29 08:30:00,-20.7971,-93.6235,255.2852,15.7581,65.1288,7.4323e-14,65.1288,2025 SEP 29 08:24:00,-19.8148,-92.5263,383.3759,15.7339,64.3813,0.43248,64.4323
2025 SEP 29 10:24:00,-14.8386,-121.664,258.1869,15.7381,62.2754,3.4403e-14,62.2754,2025 SEP 29 10:21:00,-17.2409,-121.936,383.7056,15.6711,62.4294,0.41369,62.4933
2025 SEP 29 14:03:00,-32.2476,-174.0294,253.299,15.7997,71.1254,6.3611e-15,71.1254,2025 SEP 29 14:21:00,-29.5847,-177.0892,382.3898,15.8878,70.786,0.49114,70.7939
2025 SEP 29 15:57:00,-26.5592,157.8845,254.4637,15.7767,68.029,2.8448e-14,68.029,2025 SEP 29 16:18:00,-26.7861,153.3691,382.2173,15.8164,68.6021,0.69121,67.9165
2025 SEP 30 16:15:00,-28.3879,163.24,253.9107,15.7861,68.915,5.769e-14,68.915,2025 SEP 30 15:54:00,-30.2031,166.8967,382.112,15.6892,68.7318,0.48921,68.729
2025 SEP 30 18:09:00,-22.7052,135.206,255.6277,15.7667,65.9693,6.6412e-14,65.9693,2025 SEP 30 17:51:00,-27.4354,137.2441,381.3056,15.6106,66.4152,0.47475,66.4221
2025 SEP 30 21:48:00,-40.0501,83.1299,251.1244,15.8475,75.4877,1.4575e-14,75.4877,2025 SEP 30 21:51:00,-39.9192,82.9445,378.066,15.8839,75.773,0.5208,75.7476
2025 SEP 30 23:45:00,-24.2746,53.5915,254.4393,15.7764,66.7936,3.4403e-14,66.7936,2025 SEP 30 23:45:00,-28.5681,50.7491,380.3021,15.5869,66.7026,0.47949,66.703
2025 OCT 01 03:21:00,-51.6049,3.1267,252.0675,15.9161,82.2335,6.3631e-14,82.2335,2025 OCT 01 03:48:00,-49.3147,0.29148,379.8042,16.1653,83.0711,0.54046,83.1944
2025 OCT 01 03:24:00,-41.8742,1.4395,252.8403,15.8525,76.4641,1.1254e-13,76.4641,2025 OCT 01 03:45:00,-40.6425,-3.5121,380.2318,15.8631,75.9124,0.52112,75.8846
2025 OCT 02 01:51:00,-39.7831,33.5544,251.7034,15.8453,75.1582,1.0433e-13,75.1582,2025 OCT 02 01:24:00,-41.1294,37.8662,379.1117,15.6947,74.4445,47.5303,112.6871
2025 OCT 02 03:42:00,-43.8188,6.8503,252.218,15.8656,77.4708,3.1815e-14,77.4708,2025 OCT 02 03:21:00,-44.0142,10.5764,379.5109,15.7733,76.744,0.52034,76.707
2025 OCT 02 05:36:00,-38.1583,-21.3475,252.7638,15.835,74.1889,2.1097e-14,74.1889,2025 OCT 02 05:18:00,-41.2245,-19.4877,380.1837,15.6669,74.2165,0.51558,74.1771
2025 OCT 02 09:15:00,-55.77,-72.7687,248.591,15.9597,84.5926,5.0914e-14,84.5926,2025 OCT 02 09:18:00,-53.2285,-71.7641,379.2699,16.0753,84.1138,1.7114,85.7457
2025 OCT 02 11:09:00,-49.783,-101.2288,248.8968,15.9117,81.0073,4.2225e-14,81.0073,2025 OCT 02 11:15:00,-50.8676,-101.9258,378.4187,15.9628,81.9929,0.52583,82.0952
2025 OCT 02 11:12:00,-40.0404,-102.8864,250.1512,15.85,75.2844,1.8062e-14,75.2844,2025 OCT 02 11:12:00,-42.2142,-105.9684,378.8894,15.6444,74.5274,0.51526,74.485
2025 OCT 03 17:03:00,-53.8913,-177.3882,250.309,15.9378,83.2074,7.3979e-15,83.2074,2025 OCT 03 16:45:00,-54.6428,-173.5993,380.5867,15.8983,83.3268,1.6377,84.8855
2025 OCT 04 00:33:00,-50.0569,72.8277,249.9381,15.9189,80.9629,3.4878e-14,80.9629,2025 OCT 04 00:36:00,-53.1444,69.6832,378.3302,15.7581,81.4181,0.57904,81.7072
2025 OCT 04 06:06:00,-61.8569,-6.5564,252.1433,16.0286,87.9445,4.9683e-14,87.9445,2025 OCT 04 06:33:00,-61.3287,-11.3639,379.9062,16.1464,88.3834,10.8711,99.244
2025 OCT 05 06:27:00,-53.9817,-3.3159,252.5479,15.9458,83.0566,6.472e-15,83.0566,2025 OCT 05 06:06:00,-56.629,-1.9064,379.4336,15.6992,82.7993,2.2293,84.9741
2025 OCT 08 05:27:00,-65.4022,42.3734,249.4709,16.0997,89.4531,4.5092e-14,89.4531,2025 OCT 08 04:54:00,-65.776,47.3358,379.9891,15.8953,88.5891,0.44823,88.5937
2025 OCT 10 03:15:00,69.5986,-84.7538,312.0844,4.2042,88.3234,1.4362e-14,88.3234,2025 OCT 10 03:06:00,69.4529,-85.141,430.9981,4.0322,89.166,5.7728,94.5609
2025 OCT 11 16:39:00,69.3571,89.2225,312.5149,4.2058,88.7284,2.3155e-14,88.7284,2025 OCT 11 16:27:00,70.6891,88.7107,432.7282,3.9769,89.058,0.49165,89.32
2025 OCT 11 22:15:00,71.1344,7.8851,315.5364,4.2342,87.8048,1.3955e-14,87.8048,2025 OCT 11 22:21:00,71.3723,4.3398,432.5031,4.095,88.2678,5.0511,93.1233
2025 OCT 13 06:03:00,69.2865,-96.8455,312.2592,4.2044,89.0672,7.1119e-15,89.0672,2025 OCT 13 05:48:00,72.3186,-94.9516,432.7121,4.0875,88.0793,2.9798,90.9597
2025 OCT 13 09:45:00,76.6267,-146.9174,316.9126,4.4678,84.8034,2.2321e-14,84.8034,2025 OCT 13 09:45:00,73.9867,-143.7707,434.8592,4.6775,85.1099,1.0244,86.0096
2025 OCT 13 11:39:00,71.1507,-178.175,314.4752,4.2333,88.1024,2.0131e-14,88.1024,2025 OCT 13 11:42:00,72.4732,178.9519,433.1731,4.0906,88.0386,0.47482,88.2856
2025 OCT 15 01:03:00,71.4528,-3.9774,316.0142,4.2497,88.1972,3.4276e-14,88.1972,2025 OCT 15 01:03:00,73.7,-4.7082,433.7973,4.2008,87.3327,0.46271,87.569
2025 OCT 15 06:39:00,73.3646,-84.4391,312.9056,4.3364,87.0287,7.2468e-15,87.0287,2025 OCT 15 06:57:00,74.2751,-87.4399,433.371,4.4283,86.2944,1.6711,87.9127
2025 OCT 19 13:30:00,72.9236,-146.394,314.6376,4.3147,88.1666,2.7452e-14,88.1666,2025 OCT 19 13:09:00,75.0872,-144.6807,434.6824,4.0881,87.9609,0.44892,88.194
2025 OCT 19 17:12:00,80.5827,166.7865,316.294,4.7947,83.7327,8.1089e-15,83.7327,2025 OCT 19 17:06:00,75.9069,171.1229,432.4855,4.9864,84.6188,0.43688,84.8146
2025 OCT 19 19:06:00,75.139,133.2348,315.5567,4.4072,86.9107,1.778e-14,86.9107,2025 OCT 19 19:03:00,75.4644,132.1351,433.4787,4.2853,87.18,0.44468,87.4039
2025 OCT 20 00:42:00,76.6848,52.7916,314.2744,4.495,86.032,1.6905e-14,86.032,2025 OCT 20 00:57:00,75.5765,49.1878,433.8617,4.4983,86.47,2.964,89.411
2025 OCT 21 08:30:00,75.1043,-52.673,313.5095,4.4164,87.2129,3.6054e-14,87.2129,2025 OCT 21 08:24:00,75.8619,-48.5235,432.9716,4.5958,86.2994,0.43952,86.5099
