Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,11,2024 JAN 21 10:44:08,2024 JAN 21 12:42:01,7073,2024 JAN 21 10:42:08,2024 JAN 21 11:40:53,3525,2024 JAN 21 11:40:54,2024 JAN 21 12:40:01,3547,59.3363,2024 JAN 21 12:10:11
3,3,12,2024 JAN 21 12:42:02,2024 JAN 21 14:39:56,7074,2024 JAN 21 12:40:02,2024 JAN 21 13:38:46,3524,2024 JAN 21 13:38:47,2024 JAN 21 14:37:56,3549,59.5508,2024 JAN 21 14:08:06
1,1,13,2024 JAN 21 14:39:57,2024 JAN 21 16:37:55,7078,2024 JAN 21 14:37:57,2024 JAN 21 15:36:43,3526,2024 JAN 21 15:36:44,2024 JAN 21 16:35:55,3551,59.7645,2024 JAN 21 16:06:04
3,3,14,2024 JAN 21 16:37:56,2024 JAN 21 18:35:56,7080,2024 JAN 21 16:35:56,2024 JAN 21 17:34:43,3527,2024 JAN 21 17:34:44,2024 JAN 21 18:33:56,3552,59.997,2024 JAN 21 18:04:04
1,1,15,2024 JAN 21 18:35:57,2024 JAN 21 20:33:56,7079,2024 JAN 21 18:33:57,2024 JAN 21 19:32:45,3528,2024 JAN 21 19:32:46,2024 JAN 21 20:31:56,3550,60.2388,2024 JAN 21 20:02:04
1,1,16,2024 JAN 21 20:33:57,2024 JAN 21 22:31:54,7077,2024 JAN 21 20:31:57,2024 JAN 21 21:30:45,3528,2024 JAN 21 21:30:46,2024 JAN 21 22:29:54,3548,60.4834,2024 JAN 21 22:00:04
3,3,17,2024 JAN 21 22:31:55,2024 JAN 22 00:29:49,7074,2024 JAN 21 22:29:55,2024 JAN 21 23:28:42,3527,2024 JAN 21 23:28:43,2024 JAN 22 00:27:49,3546,60.7256,2024 JAN 21 23:58:00
1,1,18,2024 JAN 22 00:29:50,2024 JAN 22 02:27:44,7074,2024 JAN 22 00:27:50,2024 JAN 22 01:26:36,3526,2024 JAN 22 01:26:37,2024 JAN 22 02:25:44,3547,60.9572,2024 JAN 22 01:55:54
3,3,19,2024 JAN 22 02:27:45,2024 JAN 22 04:25:42,7077,2024 JAN 22 02:25:45,2024 JAN 22 03:24:32,3527,2024 JAN 22 03:24:33,2024 JAN 22 04:23:42,3549,61.1665,2024 JAN 22 03:53:51
1,1,20,2024 JAN 22 04:25:43,2024 JAN 22 06:23:44,7081,2024 JAN 22 04:23:43,2024 JAN 22 05:22:32,3529,2024 JAN 22 05:22:33,2024 JAN 22 06:21:44,3551,61.377,2024 JAN 22 05:51:52
3,3,21,2024 JAN 22 06:23:45,2024 JAN 22 08:21:45,7080,2024 JAN 22 06:21:45,2024 JAN 22 07:20:33,3528,2024 JAN 22 07:20:34,2024 JAN 22 08:19:45,3551,61.6175,2024 JAN 22 07:49:54
3,3,22,2024 JAN 22 08:21:46,2024 JAN 22 10:19:44,7078,2024 JAN 22 08:19:46,2024 JAN 22 09:18:32,3526,2024 JAN 22 09:18:33,2024 JAN 22 10:17:44,3551,61.8777,2024 JAN 22 09:47:52
1,1,23,2024 JAN 22 10:19:45,2024 JAN 22 12:17:39,7074,2024 JAN 22 10:17:45,2024 JAN 22 11:16:29,3524,2024 JAN 22 11:16:30,2024 JAN 22 12:15:39,3549,62.1304,2024 JAN 22 11:45:48
1,1,24,2024 JAN 22 12:17:40,2024 JAN 22 14:15:34,7074,2024 JAN 22 12:15:40,2024 JAN 22 13:14:24,3524,2024 JAN 22 13:14:25,2024 JAN 22 14:13:34,3549,62.3556,2024 JAN 22 13:43:43
3,3,25,2024 JAN 22 14:15:35,2024 JAN 22 16:13:32,7077,2024 JAN 22 14:13:35,2024 JAN 22 15:12:19,3524,2024 JAN 22 15:12:20,2024 JAN 22 16:11:32,3552,62.5608,2024 JAN 22 15:41:40
1,1,26,2024 JAN 22 16:13:33,2024 JAN 22 18:11:32,7079,2024 JAN 22 16:11:33,2024 JAN 22 17:10:18,3525,2024 JAN 22 17:10:19,2024 JAN 22 18:09:32,3553,62.7812,2024 JAN 22 17:39:39
3,3,27,2024 JAN 22 18:11:33,2024 JAN 22 20:09:33,7080,2024 JAN 22 18:09:33,2024 JAN 22 19:08:20,3527,2024 JAN 22 19:08:21,2024 JAN 22 20:07:33,3552,63.0156,2024 JAN 22 19:37:41
1,1,28,2024 JAN 22 20:09:34,2024 JAN 22 22:07:33,7079,2024 JAN 22 20:07:34,2024 JAN 22 21:06:22,3528,2024 JAN 22 21:06:23,2024 JAN 22 22:05:33,3550,63.2552,2024 JAN 22 21:35:41
5,5,29,2024 JAN 22 22:07:34,2024 JAN 23 00:05:29,7075,2024 JAN 22 22:05:34,2024 JAN 22 23:04:20,3526,2024 JAN 22 23:04:21,2024 JAN 23 00:03:29,3548,63.4991,2024 JAN 22 23:33:39
3,3,30,2024 JAN 23 00:05:30,2024 JAN 23 02:03:24,7074,2024 JAN 23 00:03:30,2024 JAN 23 01:02:15,3525,2024 JAN 23 01:02:16,2024 JAN 23 02:01:24,3548,63.7351,2024 JAN 23 01:31:34
5,5,31,2024 JAN 23 02:03:25,2024 JAN 23 04:01:21,7076,2024 JAN 23 02:01:25,2024 JAN 23 03:00:10,3525,2024 JAN 23 03:00:11,2024 JAN 23 03:59:21,3550,63.9479,2024 JAN 23 03:29:29
3,3,32,2024 JAN 23 04:01:22,2024 JAN 23 05:59:23,7081,2024 JAN 23 03:59:22,2024 JAN 23 04:58:10,3528,2024 JAN 23 04:58:11,2024 JAN 23 05:57:23,3552,64.1439,2024 JAN 23 05:27:31
3,3,33,2024 JAN 23 05:59:24,2024 JAN 23 07:57:26,7082,2024 JAN 23 05:57:24,2024 JAN 23 06:56:12,3528,2024 JAN 23 06:56:13,2024 JAN 23 07:55:26,3553,64.3655,2024 JAN 23 07:25:34
5,5,34,2024 JAN 23 07:57:27,2024 JAN 23 09:55:26,7079,2024 JAN 23 07:55:27,2024 JAN 23 08:54:13,3526,2024 JAN 23 08:54:14,2024 JAN 23 09:53:26,3552,64.6165,2024 JAN 23 09:23:34
3,3,35,2024 JAN 23 09:55:27,2024 JAN 23 11:53:24,7077,2024 JAN 23 09:53:27,2024 JAN 23 10:52:12,3525,2024 JAN 23 10:52:13,2024 JAN 23 11:51:24,3551,64.8742,2024 JAN 23 11:21:32
5,5,36,2024 JAN 23 11:53:25,2024 JAN 23 13:51:19,7074,2024 JAN 23 11:51:25,2024 JAN 23 12:50:08,3523,2024 JAN 23 12:50:09,2024 JAN 23 13:49:19,3550,65.1103,2024 JAN 23 13:19:27
3,3,37,2024 JAN 23 13:51:20,2024 JAN 23 15:49:16,7076,2024 JAN 23 13:49:20,2024 JAN 23 14:48:03,3523,2024 JAN 23 14:48:04,2024 JAN 23 15:47:16,3552,65.3144,2024 JAN 23 15:17:24
3,3,38,2024 JAN 23 15:49:17,2024 JAN 23 17:47:18,7081,2024 JAN 23 15:47:17,2024 JAN 23 16:46:01,3524,2024 JAN 23 16:46:02,2024 JAN 23 17:45:18,3556,65.5203,2024 JAN 23 17:15:24
3,3,39,2024 JAN 23 17:47:19,2024 JAN 23 19:45:20,7081,2024 JAN 23 17:45:19,2024 JAN 23 18:44:04,3525,2024 JAN 23 18:44:05,2024 JAN 23 19:43:20,3555,65.7441,2024 JAN 23 19:13:26
5,5,40,2024 JAN 23 19:45:21,2024 JAN 23 21:43:21,7080,2024 JAN 23 19:43:21,2024 JAN 23 20:42:07,3526,2024 JAN 23 20:42:08,2024 JAN 23 21:41:21,3553,65.979,2024 JAN 23 21:11:28
3,3,41,2024 JAN 23 21:43:22,2024 JAN 23 23:41:20,7078,2024 JAN 23 21:41:22,2024 JAN 23 22:40:08,3526,2024 JAN 23 22:40:09,2024 JAN 23 23:39:20,3551,66.2197,2024 JAN 23 23:09:29
5,5,42,2024 JAN 23 23:41:21,2024 JAN 24 01:39:16,7075,2024 JAN 23 23:39:21,2024 JAN 24 00:38:06,3525,2024 JAN 24 00:38:07,2024 JAN 24 01:37:16,3549,66.4583,2024 JAN 24 01:07:26
3,3,43,2024 JAN 24 01:39:17,2024 JAN 24 03:37:13,7076,2024 JAN 24 01:37:17,2024 JAN 24 02:36:00,3523,2024 JAN 24 02:36:01,2024 JAN 24 03:35:13,3552,66.6817,2024 JAN 24 03:05:21
5,5,44,2024 JAN 24 03:37:14,2024 JAN 24 05:35:14,7080,2024 JAN 24 03:35:14,2024 JAN 24 04:33:59,3525,2024 JAN 24 04:34:00,2024 JAN 24 05:33:14,3554,66.8761,2024 JAN 24 05:03:20
3,3,45,2024 JAN 24 05:35:15,2024 JAN 24 07:33:18,7083,2024 JAN 24 05:33:15,2024 JAN 24 06:32:01,3526,2024 JAN 24 06:32:02,2024 JAN 24 07:31:18,3556,67.0776,2024 JAN 24 07:01:24
5,5,46,2024 JAN 24 07:33:19,2024 JAN 24 09:31:20,7081,2024 JAN 24 07:31:19,2024 JAN 24 08:30:04,3525,2024 JAN 24 08:30:05,2024 JAN 24 09:29:20,3555,67.3126,2024 JAN 24 08:59:27
3,3,47,2024 JAN 24 09:31:21,2024 JAN 24 11:29:20,7079,2024 JAN 24 09:29:21,2024 JAN 24 10:28:05,3524,2024 JAN 24 10:28:06,2024 JAN 24 11:27:20,3554,67.5682,2024 JAN 24 10:57:27
3,3,48,2024 JAN 24 11:29:21,2024 JAN 24 13:27:17,7076,2024 JAN 24 11:27:21,2024 JAN 24 12:26:03,3522,2024 JAN 24 12:26:04,2024 JAN 24 13:25:17,3553,67.8139,2024 JAN 24 12:55:24
3,3,49,2024 JAN 24 13:27:18,2024 JAN 24 15:25:13,7075,2024 JAN 24 13:25:18,2024 JAN 24 14:23:59,3521,2024 JAN 24 14:24:00,2024 JAN 24 15:23:13,3553,68.0281,2024 JAN 24 14:53:21
3,3,50,2024 JAN 24 15:25:14,2024 JAN 24 17:23:14,7080,2024 JAN 24 15:23:14,2024 JAN 24 16:21:56,3522,2024 JAN 24 16:21:57,2024 JAN 24 17:21:14,3557,68.2216,2024 JAN 24 16:51:21
3,3,51,2024 JAN 24 17:23:15,2024 JAN 24 19:21:18,7083,2024 JAN 24 17:21:15,2024 JAN 24 18:19:59,3524,2024 JAN 24 18:20:00,2024 JAN 24 19:19:18,3558,68.4304,2024 JAN 24 18:49:23
3,3,52,2024 JAN 24 19:21:19,2024 JAN 24 21:19:21,7082,2024 JAN 24 19:19:19,2024 JAN 24 20:18:04,3525,2024 JAN 24 20:18:05,2024 JAN 24 21:17:21,3556,68.6541,2024 JAN 24 20:47:27
3,3,53,2024 JAN 24 21:19:22,2024 JAN 24 23:17:22,7080,2024 JAN 24 21:17:22,2024 JAN 24 22:16:07,3525,2024 JAN 24 22:16:08,2024 JAN 24 23:15:22,3554,68.8854,2024 JAN 24 22:45:29
3,3,54,2024 JAN 24 23:17:23,2024 JAN 25 01:15:21,7078,2024 JAN 24 23:15:23,2024 JAN 25 00:14:07,3524,2024 JAN 25 00:14:08,2024 JAN 25 01:13:21,3553,69.1234,2024 JAN 25 00:43:29
3,3,55,2024 JAN 25 01:15:22,2024 JAN 25 03:13:18,7076,2024 JAN 25 01:13:22,2024 JAN 25 02:12:03,3521,2024 JAN 25 02:12:04,2024 JAN 25 03:11:18,3554,69.352,2024 JAN 25 02:41:25
3,3,56,2024 JAN 25 03:13:19,2024 JAN 25 05:11:18,7079,2024 JAN 25 03:11:19,2024 JAN 25 04:10:02,3523,2024 JAN 25 04:10:03,2024 JAN 25 05:09:18,3555,69.549,2024 JAN 25 04:39:24
3,3,57,2024 JAN 25 05:11:19,2024 JAN 25 07:09:23,7084,2024 JAN 25 05:09:19,2024 JAN 25 06:08:05,3526,2024 JAN 25 06:08:06,2024 JAN 25 07:07:23,3557,69.7297,2024 JAN 25 06:37:29
3,3,58,2024 JAN 25 07:09:24,2024 JAN 25 09:07:28,7084,2024 JAN 25 07:07:24,2024 JAN 25 08:06:10,3526,2024 JAN 25 08:06:11,2024 JAN 25 09:05:28,3557,69.941,2024 JAN 25 08:35:34
3,3,59,2024 JAN 25 09:07:29,2024 JAN 25 11:05:31,7082,2024 JAN 25 09:05:29,2024 JAN 25 10:04:13,3524,2024 JAN 25 10:04:14,2024 JAN 25 11:03:31,3557,70.1846,2024 JAN 25 10:33:37
3,3,60,2024 JAN 25 11:05:32,2024 JAN 25 13:03:31,7079,2024 JAN 25 11:03:32,2024 JAN 25 12:02:14,3522,2024 JAN 25 12:02:15,2024 JAN 25 13:01:31,3556,70.4334,2024 JAN 25 12:31:37
3,3,61,2024 JAN 25 13:03:32,2024 JAN 25 15:01:28,7076,2024 JAN 25 13:01:32,2024 JAN 25 14:00:12,3520,2024 JAN 25 14:00:13,2024 JAN 25 14:59:28,3555,70.6581,2024 JAN 25 14:29:35
3,3,62,2024 JAN 25 15:01:29,2024 JAN 25 16:59:29,7080,2024 JAN 25 14:59:29,2024 JAN 25 15:58:09,3520,2024 JAN 25 15:58:10,2024 JAN 25 16:57:29,3559,70.845,2024 JAN 25 16:27:35
3,3,63,2024 JAN 25 16:59:30,2024 JAN 25 18:57:34,7084,2024 JAN 25 16:57:30,2024 JAN 25 17:56:12,3522,2024 JAN 25 17:56:13,2024 JAN 25 18:55:34,3561,71.0345,2024 JAN 25 18:25:39
3,3,64,2024 JAN 25 18:57:35,2024 JAN 25 20:55:40,7085,2024 JAN 25 18:55:35,2024 JAN 25 19:54:18,3523,2024 JAN 25 19:54:19,2024 JAN 25 20:53:40,3561,71.2416,2024 JAN 25 20:23:44
3,3,65,2024 JAN 25 20:55:41,2024 JAN 25 22:53:44,7083,2024 JAN 25 20:53:41,2024 JAN 25 21:52:25,3524,2024 JAN 25 21:52:26,2024 JAN 25 22:51:44,3558,71.4626,2024 JAN 25 22:21:49
3,3,66,2024 JAN 25 22:53:45,2024 JAN 26 00:51:45,7080,2024 JAN 25 22:51:45,2024 JAN 25 23:50:28,3523,2024 JAN 25 23:50:29,2024 JAN 26 00:49:45,3556,71.6937,2024 JAN 26 00:19:51
3,3,67,2024 JAN 26 00:51:46,2024 JAN 26 02:49:44,7078,2024 JAN 26 00:49:46,2024 JAN 26 01:48:27,3521,2024 JAN 26 01:48:28,2024 JAN 26 02:47:44,3556,71.9235,2024 JAN 26 02:17:50
3,3,68,2024 JAN 26 02:49:45,2024 JAN 26 04:47:44,7079,2024 JAN 26 02:47:45,2024 JAN 26 03:46:25,3520,2024 JAN 26 03:46:26,2024 JAN 26 04:45:44,3558,72.1287,2024 JAN 26 04:15:49
3,3,69,2024 JAN 26 04:47:45,2024 JAN 26 06:45:50,7085,2024 JAN 26 04:45:45,2024 JAN 26 05:44:28,3523,2024 JAN 26 05:44:29,2024 JAN 26 06:43:50,3561,72.2956,2024 JAN 26 06:13:54
3,3,70,2024 JAN 26 06:45:51,2024 JAN 26 08:43:57,7086,2024 JAN 26 06:43:51,2024 JAN 26 07:42:35,3524,2024 JAN 26 07:42:36,2024 JAN 26 08:41:57,3561,72.4783,2024 JAN 26 08:12:02
3,3,71,2024 JAN 26 08:43:58,2024 JAN 26 10:42:04,7086,2024 JAN 26 08:41:58,2024 JAN 26 09:40:41,3523,2024 JAN 26 09:40:42,2024 JAN 26 10:40:04,3562,72.6988,2024 JAN 26 10:10:08
3,3,72,2024 JAN 26 10:42:05,2024 JAN 26 12:40:07,7082,2024 JAN 26 10:40:05,2024 JAN 26 11:38:45,3520,2024 JAN 26 11:38:46,2024 JAN 26 12:38:07,3561,72.9417,2024 JAN 26 12:08:11
3,3,73,2024 JAN 26 12:40:08,2024 JAN 26 14:38:07,7079,2024 JAN 26 12:38:08,2024 JAN 26 13:36:47,3519,2024 JAN 26 13:36:48,2024 JAN 26 14:36:07,3559,73.1727,2024 JAN 26 14:06:12
3,3,74,2024 JAN 26 14:38:08,2024 JAN 26 16:36:07,7079,2024 JAN 26 14:36:08,2024 JAN 26 15:34:46,3518,2024 JAN 26 15:34:47,2024 JAN 26 16:34:07,3560,73.3652,2024 JAN 26 16:04:13
3,3,75,2024 JAN 26 16:36:08,2024 JAN 26 18:34:14,7086,2024 JAN 26 16:34:08,2024 JAN 26 17:32:48,3520,2024 JAN 26 17:32:49,2024 JAN 26 18:32:14,3565,73.5328,2024 JAN 26 18:02:18
3,3,76,2024 JAN 26 18:34:15,2024 JAN 26 20:32:23,7088,2024 JAN 26 18:32:15,2024 JAN 26 19:30:56,3521,2024 JAN 26 19:30:57,2024 JAN 26 20:30:23,3566,73.7171,2024 JAN 26 20:00:26
3,3,77,2024 JAN 26 20:32:24,2024 JAN 26 22:30:30,7086,2024 JAN 26 20:30:24,2024 JAN 26 21:29:06,3522,2024 JAN 26 21:29:07,2024 JAN 26 22:28:30,3563,73.9188,2024 JAN 26 21:58:34
3,3,78,2024 JAN 26 22:30:31,2024 JAN 27 00:28:36,7085,2024 JAN 26 22:28:31,2024 JAN 26 23:27:14,3523,2024 JAN 26 23:27:15,2024 JAN 27 00:26:36,3561,74.1319,2024 JAN 26 23:56:40
3,3,79,2024 JAN 27 00:28:37,2024 JAN 27 02:26:38,7081,2024 JAN 27 00:26:37,2024 JAN 27 01:25:17,3520,2024 JAN 27 01:25:18,2024 JAN 27 02:24:38,3560,74.3543,2024 JAN 27 01:54:43
3,3,80,2024 JAN 27 02:26:39,2024 JAN 27 04:24:40,7081,2024 JAN 27 02:24:39,2024 JAN 27 03:23:18,3519,2024 JAN 27 03:23:19,2024 JAN 27 04:22:40,3561,74.5643,2024 JAN 27 03:52:44
3,3,81,2024 JAN 27 04:24:41,2024 JAN 27 06:22:46,7085,2024 JAN 27 04:22:41,2024 JAN 27 05:21:21,3520,2024 JAN 27 05:21:22,2024 JAN 27 06:20:46,3564,74.7295,2024 JAN 27 05:50:49
3,3,82,2024 JAN 27 06:22:47,2024 JAN 27 08:20:57,7090,2024 JAN 27 06:20:47,2024 JAN 27 07:19:30,3523,2024 JAN 27 07:19:31,2024 JAN 27 08:18:57,3566,74.879,2024 JAN 27 07:49:00
3,3,83,2024 JAN 27 08:20:58,2024 JAN 27 10:19:08,7090,2024 JAN 27 08:18:58,2024 JAN 27 09:17:41,3523,2024 JAN 27 09:17:42,2024 JAN 27 10:17:08,3566,75.0652,2024 JAN 27 09:47:11
3,3,84,2024 JAN 27 10:19:09,2024 JAN 27 12:17:16,7087,2024 JAN 27 10:17:09,2024 JAN 27 11:15:49,3520,2024 JAN 27 11:15:50,2024 JAN 27 12:15:16,3566,75.2876,2024 JAN 27 11:45:19
3,3,85,2024 JAN 27 12:17:17,2024 JAN 27 14:15:20,7083,2024 JAN 27 12:15:17,2024 JAN 27 13:13:55,3518,2024 JAN 27 13:13:56,2024 JAN 27 14:13:20,3564,75.514,2024 JAN 27 13:43:23
3,3,86,2024 JAN 27 14:15:21,2024 JAN 27 16:13:22,7081,2024 JAN 27 14:13:21,2024 JAN 27 15:11:58,3517,2024 JAN 27 15:11:59,2024 JAN 27 16:11:22,3563,75.712,2024 JAN 27 15:41:26
3,3,87,2024 JAN 27 16:13:23,2024 JAN 27 18:11:30,7087,2024 JAN 27 16:11:23,2024 JAN 27 17:10:01,3518,2024 JAN 27 17:10:02,2024 JAN 27 18:09:30,3568,75.8636,2024 JAN 27 17:39:33
3,3,88,2024 JAN 27 18:11:31,2024 JAN 27 20:09:42,7091,2024 JAN 27 18:09:31,2024 JAN 27 19:08:10,3519,2024 JAN 27 19:08:11,2024 JAN 27 20:07:42,3571,76.0153,2024 JAN 27 19:37:44
3,3,89,2024 JAN 27 20:09:43,2024 JAN 27 22:07:54,7091,2024 JAN 27 20:07:43,2024 JAN 27 21:06:24,3521,2024 JAN 27 21:06:25,2024 JAN 27 22:05:54,3569,76.1864,2024 JAN 27 21:35:56
3,3,90,2024 JAN 27 22:07:55,2024 JAN 28 00:06:04,7089,2024 JAN 27 22:05:55,2024 JAN 27 23:04:36,3521,2024 JAN 27 23:04:37,2024 JAN 28 00:04:04,3567,76.3749,2024 JAN 27 23:34:07
3,3,91,2024 JAN 28 00:06:05,2024 JAN 28 02:04:11,7086,2024 JAN 28 00:04:05,2024 JAN 28 01:02:45,3520,2024 JAN 28 01:02:46,2024 JAN 28 02:02:11,3565,76.5796,2024 JAN 28 01:32:15
3,3,92,2024 JAN 28 02:04:12,2024 JAN 28 04:02:16,7084,2024 JAN 28 02:02:12,2024 JAN 28 03:00:50,3518,2024 JAN 28 03:00:51,2024 JAN 28 04:00:16,3565,76.782,2024 JAN 28 03:30:20
3,3,93,2024 JAN 28 04:02:17,2024 JAN 28 06:00:24,7087,2024 JAN 28 04:00:17,2024 JAN 28 04:58:54,3517,2024 JAN 28 04:58:55,2024 JAN 28 05:58:24,3569,76.9446,2024 JAN 28 05:28:26
3,3,94,2024 JAN 28 06:00:25,2024 JAN 28 07:58:38,7093,2024 JAN 28 05:58:25,2024 JAN 28 06:57:05,3520,2024 JAN 28 06:57:06,2024 JAN 28 07:56:38,3572,77.0577,2024 JAN 28 07:26:40
3,3,95,2024 JAN 28 07:58:39,2024 JAN 28 09:56:53,7094,2024 JAN 28 07:56:39,2024 JAN 28 08:55:20,3521,2024 JAN 28 08:55:21,2024 JAN 28 09:54:53,3572,77.1962,2024 JAN 28 09:24:55
3,3,96,2024 JAN 28 09:56:54,2024 JAN 28 11:55:07,7093,2024 JAN 28 09:54:54,2024 JAN 28 10:53:34,3520,2024 JAN 28 10:53:35,2024 JAN 28 11:53:07,3572,77.378,2024 JAN 28 11:23:09
3,3,97,2024 JAN 28 11:55:08,2024 JAN 28 13:53:18,7090,2024 JAN 28 11:53:08,2024 JAN 28 12:51:46,3518,2024 JAN 28 12:51:47,2024 JAN 28 13:51:18,3571,77.5842,2024 JAN 28 13:21:20
3,3,98,2024 JAN 28 13:53:19,2024 JAN 28 15:51:25,7086,2024 JAN 28 13:51:19,2024 JAN 28 14:49:55,3516,2024 JAN 28 14:49:56,2024 JAN 28 15:49:25,3569,77.7761,2024 JAN 28 15:19:28
3,3,99,2024 JAN 28 15:51:26,2024 JAN 28 17:49:34,7088,2024 JAN 28 15:49:26,2024 JAN 28 16:48:02,3516,2024 JAN 28 16:48:03,2024 JAN 28 17:47:34,3571,77.9165,2024 JAN 28 17:17:38
3,3,100,2024 JAN 28 17:49:35,2024 JAN 28 19:47:50,7095,2024 JAN 28 17:47:35,2024 JAN 28 18:46:13,3518,2024 JAN 28 18:46:14,2024 JAN 28 19:45:50,3576,78.0235,2024 JAN 28 19:15:53
3,3,101,2024 JAN 28 19:47:51,2024 JAN 28 21:46:08,7097,2024 JAN 28 19:45:51,2024 JAN 28 20:44:31,3520,2024 JAN 28 20:44:32,2024 JAN 28 21:44:08,3576,78.1502,2024 JAN 28 21:14:10
3,3,102,2024 JAN 28 21:46:09,2024 JAN 28 23:44:25,7096,2024 JAN 28 21:44:09,2024 JAN 28 22:42:49,3520,2024 JAN 28 22:42:50,2024 JAN 28 23:42:25,3575,78.2988,2024 JAN 28 23:12:26
3,3,103,2024 JAN 28 23:44:26,2024 JAN 29 01:42:39,7093,2024 JAN 28 23:42:26,2024 JAN 29 00:41:05,3519,2024 JAN 29 00:41:06,2024 JAN 29 01:40:39,3573,78.4641,2024 JAN 29 01:10:41
3,3,104,2024 JAN 29 01:42:40,2024 JAN 29 03:40:50,7090,2024 JAN 29 01:40:40,2024 JAN 29 02:39:18,3518,2024 JAN 29 02:39:19,2024 JAN 29 03:38:50,3571,78.6391,2024 JAN 29 03:08:54
3,3,105,2024 JAN 29 03:40:51,2024 JAN 29 05:39:01,7090,2024 JAN 29 03:38:51,2024 JAN 29 04:37:27,3516,2024 JAN 29 04:37:28,2024 JAN 29 05:37:01,3573,78.7943,2024 JAN 29 05:07:05
3,3,106,2024 JAN 29 05:39:02,2024 JAN 29 07:37:18,7096,2024 JAN 29 05:37:02,2024 JAN 29 06:35:40,3518,2024 JAN 29 06:35:41,2024 JAN 29 07:35:18,3577,78.8855,2024 JAN 29 07:05:20
3,3,107,2024 JAN 29 07:37:19,2024 JAN 29 09:35:39,7100,2024 JAN 29 07:35:19,2024 JAN 29 08:33:59,3520,2024 JAN 29 08:34:00,2024 JAN 29 09:33:39,3579,78.9627,2024 JAN 29 09:03:41
3,3,108,2024 JAN 29 09:35:40,2024 JAN 29 11:34:00,7100,2024 JAN 29 09:33:40,2024 JAN 29 10:32:20,3520,2024 JAN 29 10:32:21,2024 JAN 29 11:32:00,3579,79.0824,2024 JAN 29 11:02:02
