NOM_02, OCCEG, 128, 164, 267, 283, 303, 329
NOM_02, OCCIN, 53, 98, 160, 166, 201, 303
NOM_03, OCCEG, 6, 15, 17, 18, 20, 24, 25, 27, 32, 35, 44, 70, 72, 73, 83, 91, 96, 98, 104, 108, 116, 118, 127, 132, 156, 157, 162, 179, 192, 200, 201, 207, 222, 228, 234, 241, 245, 249, 252, 255, 260, 265, 269, 272, 276, 279, 284, 293, 307, 317, 319, 320, 324, 332, 334
NOM_03, OCCIN, 13, 22, 25, 30, 32, 39, 42, 59, 72, 73, 82, 85, 92, 94, 96, 101, 105, 109, 122, 125, 128, 132, 135, 139, 142, 144, 147, 156, 162, 181, 184, 186, 188, 192, 194, 197, 198, 202, 209, 215, 217, 221, 233, 234, 239, 243, 248, 249, 271, 284, 288, 295, 298, 312, 313, 315, 317, 327
CO_001, OCCIN, 252
CO_002, OCCEG, 13, 42, 48, 58, 103, 115, 135, 140, 142, 202, 212, 214, 259, 281, 305, 326
CO_002, OCCIN, 17, 37, 41, 75, 78, 91, 123, 137, 241, 250, 279, 291, 337
CO2_01, OCCEG, 68, 109
CO2_02, OCCEG, 9, 10, 29, 37, 53, 65, 75, 77, 105, 106, 111, 130, 133, 160, 181, 205, 219, 221, 246, 253, 264, 295, 339
CO2_02, OCCIN, 9, 34, 54, 61, 103, 104, 111, 189, 210, 236, 253, 269, 281, 289, 305, 336
HCL_01, OCCEG, 229, 313, 341
HCL_01, OCCIN, 214, 224, 276, 293, 322, 324, 329
FUL_01, OCCEG, 61, 66, 123, 189, 194, 289
FUL_01, OCCIN, 20, 48, 52, 146, 164, 174, 183, 222, 272, 334
