TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2020 OCT 04 02:18:00,6,6
2020 OCT 05 06:48:00,20,20
2020 OCT 08 15:30:00,61,61
2020 OCT 11 20:12:00,100,100
2020 OCT 13 10:33:00,120,120
2020 OCT 14 07:09:00,130,130
2020 OCT 18 08:30:00,180,180
2020 OCT 20 19:27:00,210,210
2020 OCT 27 08:42:00,290,290
