Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
21	2018 SEP 10 09:24:46	2018 SEP 10 10:27:19	2018 SEP 10 09:55:59	3758.0	106.1	-113.9	-88.2	-51.7	-32.9	51.7	13.6	
22	2018 SEP 10 11:22:36	2018 SEP 10 12:25:11	2018 SEP 10 11:53:51	3760.0	77.3	-142.8	-117.0	-51.8	-32.8	51.9	13.6	
23	2018 SEP 10 13:20:28	2018 SEP 10 14:23:03	2018 SEP 10 13:51:43	3760.0	48.5	-171.7	-145.9	-51.9	-32.7	51.9	13.6	
24	2018 SEP 10 15:18:24	2018 SEP 10 16:20:59	2018 SEP 10 15:49:39	3760.0	19.7	159.3	-174.7	-52.0	-32.5	52.1	13.5	
25	2018 SEP 10 17:16:20	2018 SEP 10 18:18:55	2018 SEP 10 17:47:35	3760.0	-9.2	130.4	156.4	-52.1	-32.4	52.2	13.5	
26	2018 SEP 10 19:14:16	2018 SEP 10 20:16:49	2018 SEP 10 19:45:29	3758.0	-38.1	101.5	127.5	-52.3	-32.3	52.4	13.5	
27	2018 SEP 10 21:12:08	2018 SEP 10 22:14:41	2018 SEP 10 21:43:21	3758.0	-67.0	72.7	98.6	-52.4	-32.1	52.5	13.5	
28	2018 SEP 10 23:09:58	2018 SEP 11 00:12:31	2018 SEP 10 23:41:11	3758.0	-95.9	43.8	69.8	-52.5	-32.0	52.6	13.5	
29	2018 SEP 11 01:07:50	2018 SEP 11 02:10:25	2018 SEP 11 01:39:05	3760.0	-124.7	14.8	41.0	-52.6	-31.9	52.7	13.5	
30	2018 SEP 11 03:05:44	2018 SEP 11 04:08:21	2018 SEP 11 03:36:59	3762.0	-153.5	-14.1	12.2	-52.7	-31.8	52.8	13.5	
31	2018 SEP 11 05:03:40	2018 SEP 11 06:06:17	2018 SEP 11 05:34:55	3762.0	177.6	-43.0	-16.7	-52.9	-31.6	52.9	13.4	
32	2018 SEP 11 07:01:35	2018 SEP 11 08:04:11	2018 SEP 11 07:32:49	3762.0	148.7	-71.9	-45.7	-53.0	-31.5	53.1	13.4	
33	2018 SEP 11 08:59:28	2018 SEP 11 10:02:01	2018 SEP 11 09:30:41	3758.0	119.8	-100.8	-74.6	-53.2	-31.3	53.2	13.4	
34	2018 SEP 11 10:57:18	2018 SEP 11 11:59:53	2018 SEP 11 11:28:31	3760.0	91.0	-129.7	-103.4	-53.3	-31.2	53.3	13.4	
35	2018 SEP 11 12:55:08	2018 SEP 11 13:57:45	2018 SEP 11 13:26:23	3762.0	62.1	-158.6	-132.2	-53.3	-31.1	53.4	13.4	
36	2018 SEP 11 14:53:03	2018 SEP 11 15:55:39	2018 SEP 11 15:24:17	3762.0	33.3	172.4	-161.0	-53.4	-31.0	53.5	13.4	
37	2018 SEP 11 16:50:59	2018 SEP 11 17:53:35	2018 SEP 11 17:22:13	3760.0	4.5	143.5	170.1	-53.6	-30.8	53.6	13.3	
38	2018 SEP 11 18:48:56	2018 SEP 11 19:51:29	2018 SEP 11 19:20:09	3758.0	-24.4	114.5	141.1	-53.7	-30.8	53.7	13.3	
39	2018 SEP 11 20:46:49	2018 SEP 11 21:49:23	2018 SEP 11 21:18:03	3758.0	-53.3	85.7	112.3	-53.9	-30.6	53.9	13.3	
40	2018 SEP 11 22:44:39	2018 SEP 11 23:47:13	2018 SEP 11 23:15:53	3758.0	-82.2	56.8	83.5	-54.0	-30.5	54.0	13.3	
41	2018 SEP 12 00:42:30	2018 SEP 12 01:45:03	2018 SEP 12 01:13:43	3758.0	-111.0	27.9	54.6	-54.0	-30.4	54.0	13.3	
42	2018 SEP 12 02:40:23	2018 SEP 12 03:42:59	2018 SEP 12 03:11:37	3760.0	-139.8	-1.1	25.8	-54.1	-30.3	54.1	13.3	
43	2018 SEP 12 04:38:18	2018 SEP 12 05:40:55	2018 SEP 12 05:09:33	3762.0	-168.7	-30.0	-3.1	-54.2	-30.2	54.3	13.2	
44	2018 SEP 12 06:36:13	2018 SEP 12 07:38:49	2018 SEP 12 07:07:27	3760.0	162.4	-58.9	-32.0	-54.4	-30.0	54.4	13.2	
45	2018 SEP 12 08:34:07	2018 SEP 12 09:36:43	2018 SEP 12 09:05:21	3762.0	133.5	-87.8	-60.9	-54.4	-29.9	54.6	13.2	
46	2018 SEP 12 10:31:58	2018 SEP 12 11:34:33	2018 SEP 12 11:03:11	3760.0	104.6	-116.7	-89.7	-54.6	-29.7	54.7	13.2	
47	2018 SEP 12 12:29:48	2018 SEP 12 13:32:23	2018 SEP 12 13:01:01	3760.0	75.8	-145.6	-118.6	-54.7	-29.7	54.7	13.2	
48	2018 SEP 12 14:27:39	2018 SEP 12 15:30:17	2018 SEP 12 14:58:55	3762.0	47.0	-174.6	-147.4	-54.8	-29.5	54.8	13.2	
49	2018 SEP 12 16:25:35	2018 SEP 12 17:28:13	2018 SEP 12 16:56:49	3762.0	18.2	156.5	-176.2	-54.9	-29.4	54.9	13.1	
50	2018 SEP 12 18:23:32	2018 SEP 12 19:26:07	2018 SEP 12 18:54:45	3760.0	-10.8	127.5	154.8	-54.9	-29.3	55.0	13.1	
51	2018 SEP 12 20:21:27	2018 SEP 12 21:24:01	2018 SEP 12 20:52:41	3760.0	-39.7	98.6	125.9	-55.1	-29.3	55.1	13.1	
52	2018 SEP 12 22:19:18	2018 SEP 12 23:21:51	2018 SEP 12 22:50:31	3758.0	-68.6	69.8	97.0	-55.2	-29.1	55.2	13.1	
53	2018 SEP 13 00:17:08	2018 SEP 13 01:19:43	2018 SEP 13 00:48:21	3760.0	-97.4	40.9	68.3	-55.3	-29.0	55.4	13.1	
54	2018 SEP 13 02:15:00	2018 SEP 13 03:17:37	2018 SEP 13 02:46:15	3762.0	-126.2	11.9	39.5	-55.4	-28.9	55.4	13.1	
55	2018 SEP 13 04:12:55	2018 SEP 13 05:15:33	2018 SEP 13 04:44:09	3764.0	-155.1	-17.1	10.6	-55.4	-28.8	55.5	13.0	
56	2018 SEP 13 06:10:50	2018 SEP 13 07:13:27	2018 SEP 13 06:42:05	3762.0	176.1	-46.0	-18.3	-55.6	-28.7	55.6	13.0	
57	2018 SEP 13 08:08:44	2018 SEP 13 09:11:21	2018 SEP 13 08:39:57	3762.0	147.2	-74.9	-47.2	-55.7	-28.5	55.8	13.0	
58	2018 SEP 13 10:06:36	2018 SEP 13 11:09:11	2018 SEP 13 10:37:49	3760.0	118.2	-103.8	-76.1	-55.8	-28.4	55.8	13.0	
59	2018 SEP 13 12:04:26	2018 SEP 13 13:07:01	2018 SEP 13 12:35:39	3760.0	89.4	-132.7	-105.0	-55.9	-28.4	55.9	13.0	
60	2018 SEP 13 14:02:16	2018 SEP 13 15:04:55	2018 SEP 13 14:33:31	3764.0	60.6	-161.6	-133.7	-55.9	-28.2	56.0	13.0	
61	2018 SEP 13 16:00:11	2018 SEP 13 17:02:49	2018 SEP 13 16:31:25	3764.0	31.7	169.4	-162.6	-56.0	-28.1	56.1	12.9	
62	2018 SEP 13 17:58:07	2018 SEP 13 19:00:43	2018 SEP 13 18:29:21	3760.0	2.9	140.5	168.5	-56.1	-28.0	56.1	12.9	
63	2018 SEP 13 19:56:03	2018 SEP 13 20:58:37	2018 SEP 13 20:27:17	3760.0	-26.1	111.5	139.6	-56.2	-28.0	56.3	12.9	
64	2018 SEP 13 21:53:55	2018 SEP 13 22:56:29	2018 SEP 13 22:25:09	3758.0	-54.9	82.7	110.7	-56.4	-27.9	56.4	12.9	
65	2018 SEP 13 23:51:45	2018 SEP 14 00:54:19	2018 SEP 14 00:22:57	3760.0	-83.8	53.8	81.8	-56.4	-27.7	56.5	12.9	
66	2018 SEP 14 01:49:35	2018 SEP 14 02:52:11	2018 SEP 14 02:20:49	3760.0	-112.6	24.9	53.1	-56.5	-27.6	56.5	12.9	
67	2018 SEP 14 03:47:29	2018 SEP 14 04:50:07	2018 SEP 14 04:18:43	3764.0	-141.4	-4.1	24.3	-56.5	-27.6	56.6	12.8	
68	2018 SEP 14 05:45:24	2018 SEP 14 06:48:01	2018 SEP 14 06:16:39	3762.0	-170.3	-33.1	-4.7	-56.7	-27.5	56.7	12.8	
69	2018 SEP 14 07:43:18	2018 SEP 14 08:45:55	2018 SEP 14 08:14:33	3762.0	160.8	-62.0	-33.6	-56.8	-27.3	56.8	12.8	
70	2018 SEP 14 09:41:11	2018 SEP 14 10:43:47	2018 SEP 14 10:12:23	3760.0	131.9	-90.9	-62.5	-56.9	-27.2	56.9	12.8	
71	2018 SEP 14 11:39:02	2018 SEP 14 12:41:37	2018 SEP 14 12:10:15	3760.0	103.0	-119.8	-91.4	-57.0	-27.1	57.0	12.8	
72	2018 SEP 14 13:36:51	2018 SEP 14 14:39:29	2018 SEP 14 14:08:05	3762.0	74.2	-148.7	-120.1	-57.1	-27.0	57.1	12.8	
73	2018 SEP 14 15:34:44	2018 SEP 14 16:37:23	2018 SEP 14 16:05:57	3764.0	45.4	-177.6	-149.0	-57.1	-26.9	57.2	12.7	
74	2018 SEP 14 17:32:40	2018 SEP 14 18:35:17	2018 SEP 14 18:03:53	3762.0	16.6	153.4	-177.9	-57.2	-26.8	57.2	12.7	
75	2018 SEP 14 19:30:36	2018 SEP 14 20:33:13	2018 SEP 14 20:01:49	3762.0	-12.4	124.4	153.3	-57.3	-26.8	57.4	12.7	
76	2018 SEP 14 21:28:30	2018 SEP 14 22:31:05	2018 SEP 14 21:59:43	3760.0	-41.3	95.5	124.3	-57.4	-26.7	57.4	12.7	
77	2018 SEP 14 23:26:21	2018 SEP 15 00:28:55	2018 SEP 14 23:57:33	3760.0	-70.2	66.6	95.4	-57.5	-26.6	57.5	12.7	
78	2018 SEP 15 01:24:11	2018 SEP 15 02:26:45	2018 SEP 15 01:55:23	3760.0	-99.0	37.7	66.6	-57.5	-26.5	57.6	12.7	
79	2018 SEP 15 03:22:03	2018 SEP 15 04:24:41	2018 SEP 15 03:53:17	3764.0	-127.9	8.8	37.9	-57.6	-26.4	57.7	12.6	
80	2018 SEP 15 05:19:57	2018 SEP 15 06:22:35	2018 SEP 15 05:51:11	3762.0	-156.6	-20.2	8.9	-57.7	-26.3	57.7	12.6	
81	2018 SEP 15 07:17:52	2018 SEP 15 08:20:31	2018 SEP 15 07:49:07	3764.0	174.4	-49.1	-20.0	-57.8	-26.2	57.9	12.6	
82	2018 SEP 15 09:15:45	2018 SEP 15 10:18:23	2018 SEP 15 09:46:59	3762.0	145.5	-78.0	-48.9	-57.9	-26.1	57.9	12.6	
83	2018 SEP 15 11:13:37	2018 SEP 15 12:16:13	2018 SEP 15 11:44:49	3760.0	116.6	-106.9	-77.8	-58.0	-26.0	58.0	12.6	
84	2018 SEP 15 13:11:26	2018 SEP 15 14:14:03	2018 SEP 15 13:42:39	3762.0	87.7	-135.8	-106.6	-58.1	-25.9	58.1	12.5	
85	2018 SEP 15 15:09:17	2018 SEP 15 16:11:55	2018 SEP 15 15:40:31	3764.0	58.9	-164.8	-135.4	-58.1	-25.9	58.1	12.5	
86	2018 SEP 15 17:07:12	2018 SEP 15 18:09:49	2018 SEP 15 17:38:25	3762.0	30.2	166.3	-164.3	-58.2	-25.7	58.2	12.5	
87	2018 SEP 15 19:05:08	2018 SEP 15 20:07:45	2018 SEP 15 19:36:21	3762.0	1.3	137.3	166.9	-58.3	-25.6	58.3	12.5	
88	2018 SEP 15 21:03:02	2018 SEP 15 22:05:37	2018 SEP 15 21:34:15	3760.0	-27.7	108.4	137.9	-58.3	-25.6	58.4	12.5	
89	2018 SEP 15 23:00:54	2018 SEP 16 00:03:29	2018 SEP 15 23:32:05	3760.0	-56.6	79.5	109.0	-58.5	-25.5	58.5	12.5	
90	2018 SEP 16 00:58:43	2018 SEP 16 02:01:17	2018 SEP 16 01:29:55	3760.0	-85.5	50.6	80.1	-58.5	-25.4	58.5	12.4	
91	2018 SEP 16 02:56:33	2018 SEP 16 03:59:11	2018 SEP 16 03:27:47	3762.0	-114.2	21.7	51.4	-58.6	-25.3	58.6	12.4	
92	2018 SEP 16 04:54:27	2018 SEP 16 05:57:05	2018 SEP 16 05:25:41	3764.0	-143.1	-7.3	22.5	-58.6	-25.3	58.6	12.4	
93	2018 SEP 16 06:52:21	2018 SEP 16 07:55:01	2018 SEP 16 07:23:35	3764.0	-171.9	-36.3	-6.3	-58.7	-25.1	58.7	12.4	
94	2018 SEP 16 08:50:16	2018 SEP 16 09:52:55	2018 SEP 16 09:21:29	3764.0	159.1	-65.2	-35.3	-58.8	-25.0	58.9	12.4	
95	2018 SEP 16 10:48:08	2018 SEP 16 11:50:45	2018 SEP 16 11:19:21	3762.0	130.2	-94.1	-64.2	-58.9	-25.0	58.9	12.4	
96	2018 SEP 16 12:45:58	2018 SEP 16 13:48:35	2018 SEP 16 13:17:09	3762.0	101.3	-123.0	-93.0	-59.0	-24.9	59.0	12.3	
97	2018 SEP 16 14:43:47	2018 SEP 16 15:46:27	2018 SEP 16 15:15:01	3766.0	72.5	-151.9	-121.8	-59.0	-24.8	59.1	12.3	
98	2018 SEP 16 16:41:40	2018 SEP 16 17:44:19	2018 SEP 16 17:12:53	3764.0	43.7	179.1	-150.7	-59.1	-24.7	59.1	12.3	
99	2018 SEP 16 18:39:36	2018 SEP 16 19:42:15	2018 SEP 16 19:10:49	3764.0	14.9	150.1	-179.5	-59.1	-24.6	59.2	12.3	
100	2018 SEP 16 20:37:32	2018 SEP 16 21:40:09	2018 SEP 16 21:08:45	3762.0	-14.1	121.2	151.5	-59.2	-24.6	59.3	12.3	
101	2018 SEP 16 22:35:25	2018 SEP 16 23:38:01	2018 SEP 16 23:06:37	3762.0	-43.1	92.3	122.6	-59.3	-24.5	59.4	12.2	
102	2018 SEP 17 00:33:15	2018 SEP 17 01:35:51	2018 SEP 17 01:04:27	3762.0	-72.0	63.4	93.7	-59.4	-24.4	59.5	12.2	
103	2018 SEP 17 02:31:04	2018 SEP 17 03:33:41	2018 SEP 17 03:02:15	3762.0	-100.7	34.5	64.9	-59.4	-24.3	59.5	12.2	
104	2018 SEP 17 04:28:57	2018 SEP 17 05:31:35	2018 SEP 17 05:00:09	3764.0	-129.6	5.5	36.1	-59.5	-24.3	59.5	12.2	
105	2018 SEP 17 06:26:51	2018 SEP 17 07:29:31	2018 SEP 17 06:58:05	3766.0	-158.4	-23.5	7.3	-59.5	-24.2	59.6	12.2	
106	2018 SEP 17 08:24:45	2018 SEP 17 09:27:25	2018 SEP 17 08:55:59	3766.0	172.6	-52.4	-21.7	-59.6	-24.1	59.7	12.2	
107	2018 SEP 17 10:22:38	2018 SEP 17 11:25:15	2018 SEP 17 10:53:51	3762.0	143.8	-81.3	-50.7	-59.7	-24.0	59.7	12.1	
108	2018 SEP 17 12:20:29	2018 SEP 17 13:23:05	2018 SEP 17 12:51:41	3762.0	114.8	-110.2	-79.6	-59.8	-23.9	59.8	12.1	
109	2018 SEP 17 14:18:17	2018 SEP 17 15:20:55	2018 SEP 17 14:49:29	3762.0	86.0	-139.1	-108.4	-59.9	-23.9	59.9	12.1	
110	2018 SEP 17 16:16:08	2018 SEP 17 17:18:49	2018 SEP 17 16:47:21	3766.0	57.2	-168.1	-137.1	-59.9	-23.8	60.0	12.1	
111	2018 SEP 17 18:14:03	2018 SEP 17 19:16:43	2018 SEP 17 18:45:15	3766.0	28.3	163.0	-166.0	-59.9	-23.7	60.0	12.1	
112	2018 SEP 17 20:11:59	2018 SEP 17 21:14:37	2018 SEP 17 20:43:11	3764.0	-0.5	134.0	165.1	-60.0	-23.6	60.1	12.0	
113	2018 SEP 17 22:09:52	2018 SEP 17 23:12:29	2018 SEP 17 22:41:05	3762.0	-29.5	105.1	136.1	-60.1	-23.6	60.1	12.0	
114	2018 SEP 18 00:07:43	2018 SEP 18 01:10:19	2018 SEP 18 00:38:55	3762.0	-58.5	76.2	107.2	-60.2	-23.5	60.2	12.0	
115	2018 SEP 18 02:05:32	2018 SEP 18 03:08:07	2018 SEP 18 02:36:43	3760.0	-87.2	47.3	78.3	-60.2	-23.4	60.2	12.0	
116	2018 SEP 18 04:03:23	2018 SEP 18 05:06:01	2018 SEP 18 04:34:35	3764.0	-116.1	18.3	49.6	-60.2	-23.4	60.3	12.0	
117	2018 SEP 18 06:01:16	2018 SEP 18 07:03:55	2018 SEP 18 06:32:31	3764.0	-144.9	-10.7	20.7	-60.3	-23.3	60.3	12.0	
118	2018 SEP 18 07:59:11	2018 SEP 18 09:01:51	2018 SEP 18 08:30:25	3766.0	-173.8	-39.6	-8.1	-60.4	-23.2	60.4	11.9	
119	2018 SEP 18 09:57:04	2018 SEP 18 10:59:43	2018 SEP 18 10:28:17	3764.0	157.3	-68.5	-37.1	-60.5	-23.1	60.5	11.9	
120	2018 SEP 18 11:54:56	2018 SEP 18 12:57:33	2018 SEP 18 12:26:07	3762.0	128.4	-97.4	-66.0	-60.6	-23.1	60.6	11.9	
121	2018 SEP 18 13:52:45	2018 SEP 18 14:55:23	2018 SEP 18 14:23:57	3764.0	99.5	-126.3	-94.8	-60.6	-23.0	60.6	11.9	
122	2018 SEP 18 15:50:34	2018 SEP 18 16:53:15	2018 SEP 18 16:21:47	3766.0	70.7	-155.3	-123.6	-60.6	-22.9	60.7	11.9	
123	2018 SEP 18 17:48:28	2018 SEP 18 18:51:07	2018 SEP 18 18:19:41	3764.0	41.9	175.7	-152.5	-60.7	-22.9	60.7	11.9	
124	2018 SEP 18 19:46:23	2018 SEP 18 20:49:03	2018 SEP 18 20:17:35	3764.0	13.1	146.8	178.7	-60.8	-22.7	60.8	11.8	
125	2018 SEP 18 21:44:18	2018 SEP 18 22:46:55	2018 SEP 18 22:15:31	3762.0	-15.9	117.8	149.6	-60.8	-22.8	60.8	11.8	
126	2018 SEP 18 23:42:11	2018 SEP 19 00:44:47	2018 SEP 19 00:13:23	3762.0	-44.9	88.9	120.7	-60.9	-22.7	60.9	11.8	
127	2018 SEP 19 01:40:00	2018 SEP 19 02:42:35	2018 SEP 19 02:11:11	3760.0	-73.7	60.0	91.8	-61.0	-22.6	61.0	11.8	
128	2018 SEP 19 03:37:49	2018 SEP 19 04:40:27	2018 SEP 19 04:09:01	3762.0	-102.5	31.1	63.1	-61.0	-22.5	61.0	11.8	
129	2018 SEP 19 05:35:42	2018 SEP 19 06:38:21	2018 SEP 19 06:06:55	3764.0	-131.4	2.1	34.3	-61.0	-22.5	61.0	11.7	
130	2018 SEP 19 07:33:36	2018 SEP 19 08:36:15	2018 SEP 19 08:04:49	3764.0	-160.2	-26.8	5.3	-61.1	-22.4	61.1	11.7	
131	2018 SEP 19 09:31:30	2018 SEP 19 10:34:09	2018 SEP 19 10:02:43	3764.0	170.9	-55.8	-23.6	-61.2	-22.3	61.2	11.7	
132	2018 SEP 19 11:29:22	2018 SEP 19 12:32:01	2018 SEP 19 12:00:33	3764.0	141.9	-84.7	-52.5	-61.2	-22.2	61.3	11.7	
133	2018 SEP 19 13:27:12	2018 SEP 19 14:29:49	2018 SEP 19 13:58:23	3762.0	113.0	-113.6	-81.4	-61.3	-22.2	61.3	11.7	
134	2018 SEP 19 15:25:00	2018 SEP 19 16:27:39	2018 SEP 19 15:56:13	3764.0	84.1	-142.5	-110.2	-61.3	-22.2	61.3	11.7	
135	2018 SEP 19 17:22:52	2018 SEP 19 18:25:33	2018 SEP 19 17:54:05	3766.0	55.4	-171.5	-139.0	-61.4	-22.0	61.4	11.6	
136	2018 SEP 19 19:20:47	2018 SEP 19 20:23:27	2018 SEP 19 19:51:59	3766.0	26.5	159.6	-167.9	-61.4	-22.0	61.5	11.6	
137	2018 SEP 19 21:18:42	2018 SEP 19 22:21:21	2018 SEP 19 21:49:53	3764.0	-2.4	130.6	163.2	-61.5	-21.9	61.5	11.6	
138	2018 SEP 19 23:16:35	2018 SEP 20 00:19:13	2018 SEP 19 23:47:47	3762.0	-31.3	101.7	134.3	-61.6	-21.9	61.6	11.6	
139	2018 SEP 20 01:14:25	2018 SEP 20 02:17:01	2018 SEP 20 01:45:37	3760.0	-60.3	72.8	105.2	-61.6	-21.9	61.6	11.6	
140	2018 SEP 20 03:12:14	2018 SEP 20 04:14:51	2018 SEP 20 03:43:25	3762.0	-89.2	43.9	76.5	-61.6	-21.8	61.6	11.5	
141	2018 SEP 20 05:10:06	2018 SEP 20 06:12:45	2018 SEP 20 05:41:19	3764.0	-117.9	14.9	47.7	-61.7	-21.7	61.7	11.5	
142	2018 SEP 20 07:07:59	2018 SEP 20 08:10:39	2018 SEP 20 07:39:13	3764.0	-146.7	-14.1	18.8	-61.7	-21.7	61.7	11.5	
143	2018 SEP 20 09:05:53	2018 SEP 20 10:08:33	2018 SEP 20 09:37:07	3764.0	-175.6	-43.0	-10.2	-61.8	-21.6	61.8	11.5	
144	2018 SEP 20 11:03:46	2018 SEP 20 12:06:25	2018 SEP 20 11:34:59	3764.0	155.4	-72.0	-39.1	-61.8	-21.5	61.8	11.5	
145	2018 SEP 20 13:01:37	2018 SEP 20 14:04:15	2018 SEP 20 13:32:49	3762.0	126.5	-100.9	-68.0	-61.9	-21.4	61.9	11.5	
146	2018 SEP 20 14:59:26	2018 SEP 20 16:02:05	2018 SEP 20 15:30:37	3764.0	97.6	-129.8	-96.8	-62.0	-21.4	62.0	11.4	
147	2018 SEP 20 16:57:16	2018 SEP 20 17:59:57	2018 SEP 20 17:28:29	3766.0	68.8	-158.7	-125.6	-62.0	-21.3	62.0	11.4	
148	2018 SEP 20 18:55:10	2018 SEP 20 19:57:51	2018 SEP 20 19:26:21	3766.0	40.0	172.3	-154.4	-62.0	-21.2	62.1	11.4	
149	2018 SEP 20 20:53:05	2018 SEP 20 21:55:45	2018 SEP 20 21:24:17	3766.0	11.0	143.3	176.7	-62.0	-21.2	62.1	11.4	
150	2018 SEP 20 22:51:00	2018 SEP 20 23:53:37	2018 SEP 20 23:22:11	3762.0	-17.9	114.4	147.7	-62.1	-21.2	62.1	11.4	
151	2018 SEP 21 00:48:51	2018 SEP 21 01:51:27	2018 SEP 21 01:20:01	3762.0	-46.9	85.5	118.7	-62.2	-21.2	62.2	11.3	
152	2018 SEP 21 02:46:39	2018 SEP 21 03:49:17	2018 SEP 21 03:17:49	3762.0	-75.7	56.6	89.9	-62.3	-21.0	62.3	11.3	
153	2018 SEP 21 04:44:29	2018 SEP 21 05:47:07	2018 SEP 21 05:15:41	3764.0	-104.6	27.6	61.1	-62.2	-21.0	62.3	11.3	
154	2018 SEP 21 06:42:22	2018 SEP 21 07:45:03	2018 SEP 21 07:13:35	3766.0	-133.3	-1.3	32.3	-62.3	-20.9	62.3	11.3	
155	2018 SEP 21 08:40:16	2018 SEP 21 09:42:57	2018 SEP 21 09:11:29	3766.0	-162.2	-30.3	3.4	-62.3	-20.9	62.4	11.3	
156	2018 SEP 21 10:38:09	2018 SEP 21 11:40:49	2018 SEP 21 11:09:21	3764.0	168.9	-59.2	-25.7	-62.4	-20.8	62.4	11.3	
157	2018 SEP 21 12:36:01	2018 SEP 21 13:38:39	2018 SEP 21 13:07:13	3764.0	139.8	-88.2	-54.7	-62.4	-20.8	62.4	11.2	
158	2018 SEP 21 14:33:51	2018 SEP 21 15:36:29	2018 SEP 21 15:05:01	3764.0	110.9	-117.1	-83.5	-62.5	-20.8	62.5	11.2	
159	2018 SEP 21 16:31:39	2018 SEP 21 17:34:19	2018 SEP 21 17:02:51	3766.0	82.0	-146.0	-112.3	-62.5	-20.7	62.5	11.2	
160	2018 SEP 21 18:29:31	2018 SEP 21 19:32:13	2018 SEP 21 19:00:43	3768.0	53.3	-175.0	-141.1	-62.5	-20.6	62.6	11.2	
161	2018 SEP 21 20:27:27	2018 SEP 21 21:30:07	2018 SEP 21 20:58:39	3766.0	24.5	156.1	-170.0	-62.6	-20.6	62.6	11.2	
162	2018 SEP 21 22:25:22	2018 SEP 21 23:28:01	2018 SEP 21 22:56:33	3764.0	-4.4	127.1	161.1	-62.7	-20.5	62.7	11.1	
