Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	6	Nightside	2018 SEP 08 15:11:38	2018 SEP 08 15:41:17	2018 SEP 08 16:10:56	3558.25	-173.09	-33.02	-7.61	48.83	37.01	-48.90	151.70	1.89	3	-	-	-		
1	6	Dayside	2018 SEP 08 16:10:56	2018 SEP 08 16:40:15	2018 SEP 08 17:09:34	3518.00	-7.61	133.06	158.03	-48.90	-35.78	48.99	28.17	13.92	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	COMMENT	
2	6	Nightside	2018 SEP 08 17:09:34	2018 SEP 08 17:39:13	2018 SEP 08 18:08:52	3558.18	158.03	-61.89	-36.52	48.99	36.82	-49.09	151.92	1.88	1	-	-	-		
2	6	Dayside	2018 SEP 08 18:08:52	2018 SEP 08 18:38:11	2018 SEP 08 19:07:29	3516.96	-36.52	104.18	129.13	-49.09	-35.64	49.17	27.97	13.91	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	COMMENT	
3	6	Nightside	2018 SEP 08 19:07:29	2018 SEP 08 19:37:07	2018 SEP 08 20:06:46	3556.21	129.13	-90.74	-65.41	49.17	36.65	-49.27	152.11	1.87	4	-	-	-		
3	6	Dayside	2018 SEP 08 20:06:46	2018 SEP 08 20:36:04	2018 SEP 08 21:05:22	3516.13	-65.41	75.35	100.25	-49.27	-35.48	49.34	27.78	13.90	4	-		COP row -1: 	COMMENT	
4	6	Nightside	2018 SEP 08 21:05:22	2018 SEP 08 21:34:59	2018 SEP 08 22:04:36	3554.44	100.25	-119.60	-94.24	49.34	36.52	-49.41	152.31	1.86	1	-	-	-		
4	6	Dayside	2018 SEP 08 22:04:36	2018 SEP 08 22:33:54	2018 SEP 08 23:03:12	3516.03	-94.24	46.48	71.42	-49.41	-35.30	49.47	27.56	13.88	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	COMMENT	
5	6	Nightside	2018 SEP 08 23:03:12	2018 SEP 08 23:32:50	2018 SEP 09 00:02:28	3555.72	71.42	-148.50	-123.04	49.47	36.39	-49.51	152.55	1.84	4	-	-	-		
5	6	Dayside	2018 SEP 09 00:02:28	2018 SEP 09 00:31:47	2018 SEP 09 01:01:06	3517.93	-123.04	17.54	42.62	-49.51	-35.17	49.57	27.30	13.86	4	-		COP row -1: 	COMMENT	
6	6	Nightside	2018 SEP 09 01:01:06	2018 SEP 09 01:30:44	2018 SEP 09 02:00:22	3556.71	42.62	-177.45	-151.88	49.57	36.22	-49.64	152.82	1.82	1	-	-	-		
6	6	Dayside	2018 SEP 09 02:00:22	2018 SEP 09 02:29:42	2018 SEP 09 02:59:02	3519.88	-151.88	-11.40	13.78	-49.64	-35.04	49.70	27.05	13.85	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	COMMENT	
7	6	Nightside	2018 SEP 09 02:59:02	2018 SEP 09 03:28:40	2018 SEP 09 03:58:18	3556.12	13.78	153.62	179.24	49.70	36.06	-49.79	153.07	1.80	4	-	-	-		
7	6	Dayside	2018 SEP 09 03:58:18	2018 SEP 09 04:27:39	2018 SEP 09 04:56:59	3520.59	179.24	-40.32	-15.12	-49.79	-34.88	49.86	26.81	13.83	4	-		COP row -1: 	COMMENT	
8	6	Nightside	2018 SEP 09 04:56:59	2018 SEP 09 05:26:37	2018 SEP 09 05:56:14	3555.10	-15.12	124.71	150.35	49.86	35.92	-49.95	153.30	1.79	1	-	-	-		
