TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2020 SEP 15 16:33:00,123,123
2020 SEP 16 02:24:00,128,128
2020 SEP 17 11:48:00,145,145
2020 SEP 19 01:09:00,164,164
2020 SEP 25 12:30:00,243,243
2020 SEP 26 19:57:00,259,259
2020 SEP 26 23:54:00,261,261
2020 SEP 28 15:15:00,281,281
2020 OCT 03 07:30:00,338,338
