Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,29872,0,0,0,1,0,2024 AUG 03 17:51:40,2024 AUG 03 18:04:42,2024 AUG 03 17:51:50,2024 AUG 03 18:04:42,N/A,N/A,2024 AUG 03 17:59:10,2024 AUG 03 18:04:42,2024 AUG 03 18:04:12,-39.625,-123.4692,2024 AUG 03 17:59:40,-30.9014,-118.3373,2024 AUG 03 18:00:27,35.554,2219,5.0619,305.2195,32.5133,N/A,60.1391,92.4766,10,480,527,30,30,772,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,332,300,730,1400002C000A01E0020F1E1E03040301000D000D0000000000000000000000000000000001C2014C012C02DA
1,1,2,0,4,29874,0,0,0,1,0,2024 AUG 03 21:47:42,2024 AUG 03 22:00:42,2024 AUG 03 21:47:52,2024 AUG 03 22:00:42,N/A,N/A,2024 AUG 03 21:55:12,2024 AUG 03 22:00:42,2024 AUG 03 22:00:12,-40.0935,178.8348,2024 AUG 03 21:55:42,-31.3248,-176.5701,2024 AUG 03 21:56:29,35.1394,2227,5.0075,305.3163,32.324,N/A,59.7768,91.9261,10,480,527,30,30,770,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,330,300,726,1400002C000A01E0020F1E1E03020301000D000D0000000000000000000000000000000001C2014A012C02D6
1,1,3,0,9,29879,0,0,0,1,0,2024 AUG 04 07:37:38,2024 AUG 04 07:50:35,2024 AUG 04 07:37:48,2024 AUG 04 07:50:35,N/A,N/A,2024 AUG 04 07:45:08,2024 AUG 04 07:50:35,2024 AUG 04 07:50:05,-41.3466,34.5481,2024 AUG 04 07:45:38,-33.0747,39.5983,2024 AUG 04 07:46:24,34.2085,2243,4.9856,305.5582,32.0401,N/A,59.2334,91.1004,10,480,526,30,30,767,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,327,300,974,1400002C000A01E0020E1E1E02FF0301000D000D0000000000000000000000000000000001C20147012C03CE
1,1,4,0,11,29881,0,0,0,1,0,2024 AUG 04 11:33:41,2024 AUG 04 11:46:37,2024 AUG 04 11:33:51,2024 AUG 04 11:46:37,N/A,N/A,2024 AUG 04 11:41:11,2024 AUG 04 11:46:37,2024 AUG 04 11:46:07,-41.8159,-23.1721,2024 AUG 04 11:41:41,-33.4085,-18.7619,2024 AUG 04 11:42:27,33.8317,2250,4.9228,305.6549,31.9455,N/A,59.0522,90.8251,10,480,526,30,30,766,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,326,300,972,1400002C000A01E0020E1E1E02FE0301000D000D0000000000000000000000000000000001C20146012C03CC
1,1,5,0,13,29883,0,0,0,1,0,2024 AUG 04 15:29:38,2024 AUG 04 15:42:33,2024 AUG 04 15:29:48,2024 AUG 04 15:42:33,N/A,N/A,2024 AUG 04 15:37:08,2024 AUG 04 15:42:33,2024 AUG 04 15:42:03,-42.3609,-80.9273,2024 AUG 04 15:37:38,-34.1028,-76.402,2024 AUG 04 15:38:24,33.503,2256,4.9067,305.7516,31.8508,N/A,58.8711,90.5499,10,480,526,30,30,765,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,325,300,970,1400002C000A01E0020E1E1E02FD0301000D000D0000000000000000000000000000000001C20145012C03CA
1,1,6,0,14,29884,0,0,0,1,0,2024 AUG 04 17:27:35,2024 AUG 04 17:40:29,2024 AUG 04 17:27:45,2024 AUG 04 17:40:29,N/A,N/A,2024 AUG 04 17:35:05,2024 AUG 04 17:40:29,2024 AUG 04 17:39:59,-42.5589,-109.7449,2024 AUG 04 17:35:35,-34.4964,-104.9435,2024 AUG 04 17:36:20,33.2956,2259,4.9167,305.7999,31.7562,N/A,58.69,90.2747,10,480,525,30,30,764,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,324,300,967,1400002C000A01E0020D1E1E02FC0301000D000D0000000000000000000000000000000001C20144012C03C7
1,1,7,0,16,29886,0,0,0,1,0,2024 AUG 04 21:23:34,2024 AUG 04 21:36:26,2024 AUG 04 21:23:44,2024 AUG 04 21:36:26,N/A,N/A,2024 AUG 04 21:31:04,2024 AUG 04 21:36:26,2024 AUG 04 21:35:56,-42.9515,-167.4001,2024 AUG 04 21:31:34,-34.864,-163.0893,2024 AUG 04 21:32:19,32.8616,2265,4.8672,305.8966,31.5669,N/A,58.3277,89.7242,10,480,525,30,30,762,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,322,300,963,1400002C000A01E0020D1E1E02FA0301000D000D0000000000000000000000000000000001C20142012C03C3
1,1,8,0,18,29888,0,0,0,1,0,2024 AUG 05 01:19:38,2024 AUG 05 01:32:29,2024 AUG 05 01:19:48,2024 AUG 05 01:32:29,N/A,N/A,2024 AUG 05 01:27:08,2024 AUG 05 01:32:29,2024 AUG 05 01:31:59,-43.5262,134.78,2024 AUG 05 01:27:38,-35.8002,139.7188,2024 AUG 05 01:28:23,32.4991,2272,4.8825,305.9933,31.4723,N/A,58.1465,89.449,10,480,525,30,30,761,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,321,300,961,1400002C000A01E0020D1E1E02F90301000D000D0000000000000000000000000000000001C20141012C03C1
1,1,9,0,20,29890,0,0,0,1,0,2024 AUG 05 05:15:30,2024 AUG 05 05:28:20,2024 AUG 05 05:15:40,2024 AUG 05 05:28:20,N/A,N/A,2024 AUG 05 05:23:00,2024 AUG 05 05:28:20,2024 AUG 05 05:27:50,-43.9725,77.0992,2024 AUG 05 05:23:30,-36.2208,81.691,2024 AUG 05 05:24:15,32.145,2277,4.8392,306.0898,31.3776,N/A,57.9654,89.1737,10,480,525,30,30,760,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,320,300,959,1400002C000A01E0020D1E1E02F80301000D000D0000000000000000000000000000000001C20140012C03BF
1,1,10,0,21,29891,0,0,0,1,0,2024 AUG 05 07:13:28,2024 AUG 05 07:26:16,2024 AUG 05 07:13:38,2024 AUG 05 07:26:16,N/A,N/A,2024 AUG 05 07:20:58,2024 AUG 05 07:26:16,2024 AUG 05 07:25:46,-44.1176,48.3152,2024 AUG 05 07:21:28,-36.6904,53.4043,2024 AUG 05 07:22:12,31.9091,2280,4.8664,306.1381,31.1883,N/A,57.6031,88.6232,10,480,524,30,30,758,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,318,300,954,1400002C000A01E0020C1E1E02F60301000D000D0000000000000000000000000000000001C2013E012C03BA
1,1,11,0,24,29894,0,0,0,1,0,2024 AUG 05 13:07:31,2024 AUG 05 13:20:17,2024 AUG 05 13:07:41,2024 AUG 05 13:20:17,N/A,N/A,2024 AUG 05 13:15:01,2024 AUG 05 13:20:17,2024 AUG 05 13:19:47,-44.7707,-38.2632,2024 AUG 05 13:15:31,-37.2385,-33.9313,2024 AUG 05 13:16:15,31.3248,2290,4.7856,306.283,30.9991,N/A,57.2408,88.0728,10,480,524,30,30,756,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,316,300,950,1400002C000A01E0020C1E1E02F40301000D000D0000000000000000000000000000000001C2013C012C03B6
1,1,12,0,27,29897,0,0,0,1,0,2024 AUG 05 19:01:23,2024 AUG 05 19:14:07,2024 AUG 05 19:01:33,2024 AUG 05 19:14:07,N/A,N/A,2024 AUG 05 19:08:53,2024 AUG 05 19:14:07,2024 AUG 05 19:13:37,-45.4007,-124.7894,2024 AUG 05 19:09:23,-38.247,-120.01,2024 AUG 05 19:10:06,30.7412,2298,4.7858,306.4277,30.8098,N/A,56.8785,87.5223,10,480,523,30,30,754,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,314,300,945,1400002C000A01E0020B1E1E02F20301000D000D0000000000000000000000000000000001C2013A012C03B1
1,1,13,0,28,29898,0,0,0,1,0,2024 AUG 05 20:59:22,2024 AUG 05 21:12:05,2024 AUG 05 20:59:32,2024 AUG 05 21:12:05,N/A,N/A,2024 AUG 05 21:06:52,2024 AUG 05 21:12:05,2024 AUG 05 21:11:35,-45.5717,-153.6075,2024 AUG 05 21:07:22,-38.2335,-149.4956,2024 AUG 05 21:08:06,30.5187,2301,4.7333,306.476,30.7151,N/A,56.6974,87.2471,10,480,524,30,30,753,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,313,300,944,1400002C000A01E0020C1E1E02F10301000D000D0000000000000000000000000000000001C20139012C03B0
1,1,14,0,33,29903,0,0,0,1,0,2024 AUG 06 06:49:16,2024 AUG 06 07:01:57,2024 AUG 06 06:49:26,2024 AUG 06 07:01:57,N/A,N/A,2024 AUG 06 06:56:46,2024 AUG 06 07:01:57,2024 AUG 06 07:01:27,-46.7371,62.0203,2024 AUG 06 06:57:16,-40.0594,67.0953,2024 AUG 06 06:57:58,29.5586,2314,4.7392,306.7172,30.5258,N/A,56.3351,86.6966,10,480,522,30,30,751,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,311,300,938,1400002C000A01E0020A1E1E02EF0301000D000D0000000000000000000000000000000001C20137012C03AA
1,1,15,0,34,29904,0,0,0,1,0,2024 AUG 06 08:47:16,2024 AUG 06 08:59:56,2024 AUG 06 08:47:26,2024 AUG 06 08:59:56,N/A,N/A,2024 AUG 06 08:54:46,2024 AUG 06 08:59:56,2024 AUG 06 08:59:26,-46.8979,33.2003,2024 AUG 06 08:55:16,-40.4087,38.5332,2024 AUG 06 08:55:58,29.3254,2317,4.7486,306.7654,30.4312,N/A,56.154,86.4213,10,480,522,30,30,750,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,310,300,936,1400002C000A01E0020A1E1E02EE0301000D000D0000000000000000000000000000000001C20136012C03A8
1,1,16,0,38,29908,0,0,0,1,0,2024 AUG 06 16:39:12,2024 AUG 06 16:51:50,2024 AUG 06 16:39:22,2024 AUG 06 16:51:50,N/A,N/A,2024 AUG 06 16:46:42,2024 AUG 06 16:51:50,2024 AUG 06 16:51:20,-47.7779,-82.2872,2024 AUG 06 16:47:12,-41.2187,-77.6997,2024 AUG 06 16:47:54,28.5759,2327,4.6533,306.9582,30.2419,N/A,55.7917,85.8709,10,480,522,30,30,748,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,308,300,932,1400002C000A01E0020A1E1E02EC0301000D000D0000000000000000000000000000000001C20134012C03A4
1,1,17,0,40,29910,0,0,0,1,0,2024 AUG 06 20:35:06,2024 AUG 06 20:47:42,2024 AUG 06 20:35:16,2024 AUG 06 20:47:42,N/A,N/A,2024 AUG 06 20:42:36,2024 AUG 06 20:47:42,2024 AUG 06 20:47:12,-48.0789,-139.8953,2024 AUG 06 20:43:06,-41.6958,-135.292,2024 AUG 06 20:43:48,28.1293,2332,4.6394,307.0545,30.0526,N/A,55.4294,85.3204,10,480,522,30,30,746,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,306,300,928,1400002C000A01E0020A1E1E02EA0301000D000D0000000000000000000000000000000001C20132012C03A0
1,1,18,0,46,29916,0,0,0,1,0,2024 AUG 07 08:22:56,2024 AUG 07 08:35:29,2024 AUG 07 08:23:06,2024 AUG 07 08:35:29,N/A,N/A,2024 AUG 07 08:30:26,2024 AUG 07 08:35:29,2024 AUG 07 08:34:59,-49.2865,46.9333,2024 AUG 07 08:30:56,-43.246,51.4847,2024 AUG 07 08:31:37,26.9052,2347,4.5703,307.3435,29.7687,N/A,54.886,84.4947,10,480,521,30,30,743,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,303,300,921,1400002C000A01E002091E1E02E70301000D000D0000000000000000000000000000000001C2012F012C0399
