Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,29872,0,0,0,1,0,2024 AUG 03 17:10:17,2024 AUG 03 17:23:02,2024 AUG 03 17:10:27,2024 AUG 03 17:23:02,N/A,N/A,2024 AUG 03 17:17:47,2024 AUG 03 17:23:02,2024 AUG 03 17:18:17,59.7618,45.7071,2024 AUG 03 17:22:32,65.8554,30.6462,2024 AUG 03 17:21:47,35.6015,2219,14.3919,305.2043,30.9044,N/A,57.0597,87.7975,10,480,690,30,30,755,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,315,300,1114,1400002C000A01E002B21E1E02F30301000D000D0000000000000000000000000000000001C2013B012C045A
1,1,2,0,4,29874,0,0,0,1,0,2024 AUG 03 21:06:13,2024 AUG 03 21:18:57,2024 AUG 03 21:06:23,2024 AUG 03 21:18:57,N/A,N/A,2024 AUG 03 21:13:43,2024 AUG 03 21:18:57,2024 AUG 03 21:14:13,59.8332,-11.7571,2024 AUG 03 21:18:27,66.4772,-25.5703,2024 AUG 03 21:17:42,35.1754,2227,14.47,305.3011,30.8098,N/A,56.8785,87.5223,10,480,689,30,30,754,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,314,300,1111,1400002C000A01E002B11E1E02F20301000D000D0000000000000000000000000000000001C2013A012C0457
1,1,3,0,6,29876,0,0,0,1,0,2024 AUG 04 01:02:11,2024 AUG 04 01:14:54,2024 AUG 04 01:02:21,2024 AUG 04 01:14:54,N/A,N/A,2024 AUG 04 01:09:41,2024 AUG 04 01:14:54,2024 AUG 04 01:10:11,60.0857,-69.586,2024 AUG 04 01:14:24,66.6824,-83.2931,2024 AUG 04 01:13:39,34.8438,2233,14.4481,305.3979,30.7151,N/A,56.6974,87.2471,10,480,688,30,30,753,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,313,300,1108,1400002C000A01E002B01E1E02F10301000D000D0000000000000000000000000000000001C20139012C0454
1,1,4,0,7,29877,0,0,0,1,0,2024 AUG 04 03:00:05,2024 AUG 04 03:12:47,2024 AUG 04 03:00:15,2024 AUG 04 03:12:47,N/A,N/A,2024 AUG 04 03:07:35,2024 AUG 04 03:12:47,2024 AUG 04 03:08:05,60.1702,-98.4001,2024 AUG 04 03:12:17,66.2331,-112.8299,2024 AUG 04 03:11:33,34.683,2235,14.3908,305.4462,30.6205,N/A,56.5163,86.9718,10,480,688,30,30,752,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,312,300,1106,1400002C000A01E002B01E1E02F00301000D000D0000000000000000000000000000000001C20138012C0452
1,1,5,0,9,29879,0,0,0,1,0,2024 AUG 04 06:55:57,2024 AUG 04 07:08:36,2024 AUG 04 06:56:07,2024 AUG 04 07:08:36,N/A,N/A,2024 AUG 04 07:03:27,2024 AUG 04 07:08:36,2024 AUG 04 07:03:57,60.2958,-155.9594,2024 AUG 04 07:08:06,66.0737,-170.3412,2024 AUG 04 07:07:22,34.2468,2243,14.3808,305.5429,30.3366,N/A,55.9728,86.1461,10,480,685,30,30,749,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,309,300,1097,1400002C000A01E002AD1E1E02ED0301000D000D0000000000000000000000000000000001C20135012C0449
1,1,6,0,11,29881,0,0,0,1,0,2024 AUG 04 10:51:54,2024 AUG 04 11:04:33,2024 AUG 04 10:52:04,2024 AUG 04 11:04:33,N/A,N/A,2024 AUG 04 10:59:24,2024 AUG 04 11:04:33,2024 AUG 04 10:59:54,60.4339,146.4337,2024 AUG 04 11:04:03,66.6521,132.9515,2024 AUG 04 11:03:19,33.8646,2250,14.4267,305.6396,30.3366,N/A,55.9728,86.1461,10,480,685,30,30,749,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,309,300,1097,1400002C000A01E002AD1E1E02ED0301000D000D0000000000000000000000000000000001C20135012C0449
1,1,7,0,13,29883,0,0,0,1,0,2024 AUG 04 14:47:46,2024 AUG 04 15:00:24,2024 AUG 04 14:47:56,2024 AUG 04 15:00:24,N/A,N/A,2024 AUG 04 14:55:16,2024 AUG 04 15:00:24,2024 AUG 04 14:55:46,60.6043,88.7784,2024 AUG 04 14:59:54,66.6478,75.2266,2024 AUG 04 14:59:10,33.5357,2256,14.4031,305.7362,30.2419,N/A,55.7917,85.8709,10,480,684,30,30,748,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,308,300,1094,1400002C000A01E002AC1E1E02EC0301000D000D0000000000000000000000000000000001C20134012C0446
1,1,8,0,16,29886,0,0,0,1,0,2024 AUG 04 20:41:36,2024 AUG 04 20:54:10,2024 AUG 04 20:41:46,2024 AUG 04 20:54:10,N/A,N/A,2024 AUG 04 20:49:06,2024 AUG 04 20:54:10,2024 AUG 04 20:49:36,60.7864,2.434,2024 AUG 04 20:53:40,66.2007,-11.4441,2024 AUG 04 20:52:57,32.9018,2265,14.3622,305.8811,29.8633,N/A,55.0671,84.7699,10,480,681,30,30,744,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,304,300,1083,1400002C000A01E002A91E1E02E80301000D000D0000000000000000000000000000000001C20130012C043B
1,1,9,0,18,29888,0,0,0,1,0,2024 AUG 05 00:37:34,2024 AUG 05 00:50:08,2024 AUG 05 00:37:44,2024 AUG 05 00:50:08,N/A,N/A,2024 AUG 05 00:45:04,2024 AUG 05 00:50:08,2024 AUG 05 00:45:34,60.9754,-55.2929,2024 AUG 05 00:49:38,66.9075,-68.1798,2024 AUG 05 00:48:55,32.5363,2272,14.4064,305.9778,29.8633,N/A,55.0671,84.7699,10,480,681,30,30,744,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,304,300,1083,1400002C000A01E002A91E1E02E80301000D000D0000000000000000000000000000000001C20130012C043B
1,1,10,0,20,29890,0,0,0,1,0,2024 AUG 05 04:33:23,2024 AUG 05 04:45:55,2024 AUG 05 04:33:33,2024 AUG 05 04:45:55,N/A,N/A,2024 AUG 05 04:40:53,2024 AUG 05 04:45:55,2024 AUG 05 04:41:23,61.1352,-112.9258,2024 AUG 05 04:45:25,66.7596,-125.985,2024 AUG 05 04:44:42,32.1821,2277,14.3764,306.0743,29.6741,N/A,54.7048,84.2194,10,480,679,30,30,742,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,302,300,1077,1400002C000A01E002A71E1E02E60301000D000D0000000000000000000000000000000001C2012E012C0435
