TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2023 SEP 30 16:42:00,1,1
2023 OCT 05 08:45:00,58,58
2023 OCT 06 20:09:00,76,76
2023 OCT 14 05:21:00,166,166
2023 OCT 15 18:48:00,185,185
2023 OCT 17 06:18:00,203,203
2023 OCT 20 08:06:00,241,241
2023 OCT 21 19:30:00,259,259
