Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	20	Ingress	2019 OCT 05 15:52:23	2019 OCT 05 15:55:47	2019 OCT 05 15:56:29	246.00	-41.03	-31.85	-30.03	-61.70	-58.91	-58.20	14.53	3	-	-	-		
N/A	1	20	Egress	2019 OCT 05 16:35:12	2019 OCT 05 16:35:52	2019 OCT 05 16:39:00	228.00	74.48	76.71	87.18	62.06	62.52	64.01	22.41	3	-	-	-		
N/A	2	20	Ingress	2019 OCT 05 17:50:15	2019 OCT 05 17:53:40	2019 OCT 05 17:54:22	247.00	-69.75	-60.45	-58.62	-61.71	-58.88	-58.16	14.53	1	-	-	-		
NOMAD	2	20	Egress	2019 OCT 05 18:33:02	2019 OCT 05 18:33:42	2019 OCT 05 18:36:50	228.00	45.30	47.54	58.04	61.95	62.43	63.96	22.38	1	136 with 1xDark	Science: orders #136, #136, #136, #136, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	3	20	Ingress	2019 OCT 05 19:48:12	2019 OCT 05 19:51:37	2019 OCT 05 19:52:19	247.00	-98.25	-88.92	-87.08	-61.67	-58.80	-58.07	14.55	14	-	-	-		
N/A	3	20	Egress	2019 OCT 05 20:30:57	2019 OCT 05 20:31:37	2019 OCT 05 20:34:46	229.00	16.19	18.43	29.04	61.86	62.35	63.94	22.35	14	-	-	-		
N/A	4	20	Ingress	2019 OCT 05 21:46:11	2019 OCT 05 21:49:37	2019 OCT 05 21:50:19	248.00	-126.89	-117.45	-115.61	-61.65	-58.74	-58.00	14.56	1	-	-	-		
NOMAD	4	20	Egress	2019 OCT 05 22:28:53	2019 OCT 05 22:29:33	2019 OCT 05 22:32:43	230.00	-13.00	-10.75	-0.05	61.76	62.25	63.90	22.32	1	132 with 1xDark	Science: orders #132, #132, #132, #132, #132, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	5	20	Ingress	2019 OCT 05 23:44:09	2019 OCT 05 23:47:35	2019 OCT 05 23:48:17	248.00	-155.62	-146.10	-144.24	-61.65	-58.72	-57.97	14.56	14	-	-	-		
N/A	5	20	Egress	2019 OCT 06 00:26:48	2019 OCT 06 00:27:28	2019 OCT 06 00:30:38	230.00	-42.30	-40.05	-29.33	61.62	62.13	63.84	22.28	14	-	-	-		
N/A	6	20	Ingress	2019 OCT 06 01:42:03	2019 OCT 06 01:45:31	2019 OCT 06 01:46:13	250.00	175.46	-174.84	-172.96	-61.71	-58.73	-57.98	14.56	1	-	-	-		
NOMAD	6	20	Egress	2019 OCT 06 02:24:40	2019 OCT 06 02:25:20	2019 OCT 06 02:28:31	231.00	-71.60	-69.36	-58.57	61.48	62.01	63.78	22.24	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	7	20	Ingress	2019 OCT 06 03:39:55	2019 OCT 06 03:43:24	2019 OCT 06 03:44:06	251.00	146.58	156.42	158.31	-61.75	-58.75	-57.99	14.56	14	-	-	-		
N/A	7	20	Egress	2019 OCT 06 04:22:31	2019 OCT 06 04:23:11	2019 OCT 06 04:26:23	232.00	-100.80	-98.57	-87.71	61.36	61.90	63.73	22.20	14	-	-	-		
N/A	8	20	Ingress	2019 OCT 06 05:37:48	2019 OCT 06 05:41:17	2019 OCT 06 05:42:00	252.00	117.82	127.74	129.68	-61.77	-58.75	-57.97	14.56	1	-	-	-		
NOMAD	8	20	Egress	2019 OCT 06 06:20:22	2019 OCT 06 06:21:03	2019 OCT 06 06:24:14	232.00	-129.92	-127.63	-116.79	61.25	61.82	63.69	22.18	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	9	20	Ingress	2019 OCT 06 07:35:44	2019 OCT 06 07:39:13	2019 OCT 06 07:39:56	252.00	89.30	99.26	101.21	-61.73	-58.67	-57.88	14.57	14	-	-	-		
N/A	9	20	Egress	2019 OCT 06 08:18:14	2019 OCT 06 08:18:55	2019 OCT 06 08:22:07	233.00	-159.07	-156.78	-145.86	61.14	61.71	63.64	22.15	14	-	-	-		
N/A	10	20	Ingress	2019 OCT 06 09:33:41	2019 OCT 06 09:37:11	2019 OCT 06 09:37:54	253.00	60.68	70.75	72.71	-61.71	-58.60	-57.80	14.58	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	10	20	Egress	2019 OCT 06 10:16:09	2019 OCT 06 10:16:50	2019 OCT 06 10:20:02	233.00	171.74	174.04	-175.02	61.01	61.60	63.59	22.11	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	11	20	Ingress	2019 OCT 06 11:31:41	2019 OCT 06 11:35:11	2019 OCT 06 11:35:54	253.00	31.98	42.13	44.10	-61.70	-58.57	-57.76	14.59	14	-	-	-		
N/A	11	20	Egress	2019 OCT 06 12:14:04	2019 OCT 06 12:14:45	2019 OCT 06 12:17:58	234.00	142.55	144.84	155.86	60.89	61.49	63.54	22.08	14	-	-	-		
N/A	12	20	Ingress	2019 OCT 06 13:29:38	2019 OCT 06 13:33:09	2019 OCT 06 13:33:52	254.00	3.14	13.41	15.40	-61.73	-58.57	-57.76	14.59	3	-	-	-		
N/A	12	20	Egress	2019 OCT 06 14:12:00	2019 OCT 06 14:12:41	2019 OCT 06 14:15:55	235.00	113.36	115.65	126.74	60.76	61.37	63.49	22.05	3	-	-	-		
N/A	13	20	Ingress	2019 OCT 06 15:27:32	2019 OCT 06 15:31:04	2019 OCT 06 15:31:47	255.00	-25.75	-15.34	-13.33	-61.78	-58.59	-57.78	14.59	17	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
N/A	13	20	Egress	2019 OCT 06 16:09:52	2019 OCT 06 16:10:33	2019 OCT 06 16:13:48	236.00	84.15	86.44	97.58	60.62	61.24	63.43	22.01	17	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
NOMAD	14	20	Ingress	2019 OCT 06 17:25:23	2019 OCT 06 17:28:56	2019 OCT 06 17:29:39	256.00	-54.56	-44.01	-42.00	-61.81	-58.59	-57.77	14.59	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	14	20	Egress	2019 OCT 06 18:07:40	2019 OCT 06 18:08:21	2019 OCT 06 18:11:37	237.00	54.96	57.23	68.44	60.47	61.11	63.36	21.98	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	15	20	Ingress	2019 OCT 06 19:23:17	2019 OCT 06 19:26:50	2019 OCT 06 19:27:34	257.00	-83.15	-72.55	-70.48	-61.78	-58.53	-57.69	14.60	14	-	-	-		
ACS	15	20	Egress	2019 OCT 06 20:05:32	2019 OCT 06 20:06:14	2019 OCT 06 20:09:29	237.00	25.84	28.17	39.34	60.35	61.02	63.31	21.95	14	-	-	-		
NOMAD	16	20	Ingress	2019 OCT 06 21:21:16	2019 OCT 06 21:24:49	2019 OCT 06 21:25:33	257.00	-111.66	-101.02	-98.95	-61.74	-58.45	-57.59	14.61	1	BgSubTest 05	Science: orders #167, #134, #169, #121, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	16	20	Egress	2019 OCT 06 22:03:27	2019 OCT 06 22:04:09	2019 OCT 06 22:07:25	238.00	-3.29	-0.96	10.30	60.23	60.91	63.26	21.92	1	BgSubTest 06	Science: orders #167, #136, #169, #121, #189, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	17	20	Ingress	2019 OCT 06 23:19:15	2019 OCT 06 23:22:49	2019 OCT 06 23:23:33	258.00	-140.36	-129.60	-127.52	-61.74	-58.40	-57.53	14.62	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	17	20	Egress	2019 OCT 07 00:01:23	2019 OCT 07 00:02:05	2019 OCT 07 00:05:22	239.00	-32.52	-30.19	-18.88	60.07	60.77	63.19	21.88	1	133 with 1xDark	Science: orders #133, #133, #133, #133, #133, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	18	20	Ingress	2019 OCT 07 01:17:11	2019 OCT 07 01:20:46	2019 OCT 07 01:21:30	259.00	-169.18	-158.29	-156.19	-61.77	-58.39	-57.52	14.62	14	-	-	-		
N/A	18	20	Egress	2019 OCT 07 01:59:16	2019 OCT 07 01:59:58	2019 OCT 07 02:03:16	240.00	-61.80	-59.48	-48.13	59.89	60.61	63.11	21.84	14	-	-	-		
N/A	19	20	Ingress	2019 OCT 07 03:15:04	2019 OCT 07 03:18:40	2019 OCT 07 03:19:24	260.00	161.93	172.97	175.08	-61.81	-58.41	-57.53	14.62	3	-	-	-		
N/A	19	20	Egress	2019 OCT 07 03:57:07	2019 OCT 07 03:57:49	2019 OCT 07 04:01:07	240.00	-91.03	-88.72	-77.39	59.73	60.45	63.02	21.81	3	-	-	-		
ACS	20	20	Ingress	2019 OCT 07 05:12:55	2019 OCT 07 05:16:33	2019 OCT 07 05:17:17	262.00	133.05	144.28	146.41	-61.85	-58.41	-57.53	14.62	14	-	-	-		
ACS	20	20	Egress	2019 OCT 07 05:54:57	2019 OCT 07 05:55:39	2019 OCT 07 05:58:58	241.00	-120.14	-117.84	-106.44	59.59	60.33	62.96	21.78	14	-	-	-		
