Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,157,32762,0,0,0,1,0,2025 MAR 28 09:09:07,2025 MAR 28 09:30:37,2025 MAR 28 09:09:17,2025 MAR 28 09:30:37,N/A,N/A,2025 MAR 28 09:16:37,2025 MAR 28 09:30:37,2025 MAR 28 09:30:07,-61.0813,179.1707,2025 MAR 28 09:17:07,-27.5237,145.9626,2025 MAR 28 09:20:33,63.1686,548,6.8028,62.6192,80.5915,N/A,152.1592,232.2974,10,480,686,30,30,1280,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,840,300,885,1400002C000A01E002AE1E1E05000301000D000D0000000000000000000000000000000001C20348012C0375
1,1,2,0,158,32763,0,0,0,1,0,2025 MAR 28 11:07:32,2025 MAR 28 11:28:36,2025 MAR 28 11:07:42,2025 MAR 28 11:28:36,N/A,N/A,2025 MAR 28 11:15:02,2025 MAR 28 11:28:36,2025 MAR 28 11:28:06,-61.2724,150.9984,2025 MAR 28 11:15:32,-29.2194,117.9031,2025 MAR 28 11:18:44,62.9464,614,6.8533,62.6552,78.1308,N/A,147.4495,225.1412,10,480,672,30,30,1254,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,814,300,1074,1400002C000A01E002A01E1E04E60301000D000D0000000000000000000000000000000001C2032E012C0432
1,1,3,0,159,32764,0,0,0,1,0,2025 MAR 28 13:05:42,2025 MAR 28 13:26:26,2025 MAR 28 13:05:52,2025 MAR 28 13:26:26,N/A,N/A,2025 MAR 28 13:13:12,2025 MAR 28 13:26:26,2025 MAR 28 13:25:56,-61.2046,122.1636,2025 MAR 28 13:13:42,-30.0648,89.9083,2025 MAR 28 13:16:44,62.7434,660,6.9039,62.6911,76.238,N/A,143.8266,219.6365,10,480,662,30,30,1234,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,794,300,1024,1400002C000A01E002961E1E04D20301000D000D0000000000000000000000000000000001C2031A012C0400
1,1,4,0,160,32765,0,0,0,1,0,2025 MAR 28 15:03:52,2025 MAR 28 15:24:19,2025 MAR 28 15:04:02,2025 MAR 28 15:24:19,N/A,N/A,2025 MAR 28 15:11:22,2025 MAR 28 15:24:19,2025 MAR 28 15:23:49,-61.1113,93.2495,2025 MAR 28 15:11:52,-30.8074,61.5969,2025 MAR 28 15:14:47,62.5401,700,6.9336,62.727,74.6291,N/A,140.7472,214.9574,10,480,655,30,30,1217,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,777,300,983,1400002C000A01E0028F1E1E04C10301000D000D0000000000000000000000000000000001C20309012C03D7
1,1,5,0,161,32766,0,0,0,1,0,2025 MAR 28 17:02:08,2025 MAR 28 17:22:20,2025 MAR 28 17:02:18,2025 MAR 28 17:22:20,N/A,N/A,2025 MAR 28 17:09:38,2025 MAR 28 17:22:20,2025 MAR 28 17:21:50,-61.1751,64.7258,2025 MAR 28 17:10:08,-31.867,32.9265,2025 MAR 28 17:12:56,62.321,742,6.9411,62.7629,73.2094,N/A,138.0301,210.8289,10,480,648,30,30,1202,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,762,300,1201,1400002C000A01E002881E1E04B20301000D000D0000000000000000000000000000000001C202FA012C04B1
1,1,6,0,162,32767,0,0,0,1,0,2025 MAR 28 19:00:26,2025 MAR 28 19:20:23,2025 MAR 28 19:00:36,2025 MAR 28 19:20:23,N/A,N/A,2025 MAR 28 19:07:56,2025 MAR 28 19:20:23,2025 MAR 28 19:19:53,-61.3058,36.3785,2025 MAR 28 19:08:26,-32.8841,4.6738,2025 MAR 28 19:11:07,62.0858,785,6.9767,62.7988,71.7898,N/A,135.313,206.7003,10,480,641,30,30,1187,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,747,300,1164,1400002C000A01E002811E1E04A30301000D000D0000000000000000000000000000000001C202EB012C048C
1,1,7,0,163,32768,0,0,0,1,0,2025 MAR 28 20:58:44,2025 MAR 28 21:18:24,2025 MAR 28 20:58:54,2025 MAR 28 21:18:24,N/A,N/A,2025 MAR 28 21:06:14,2025 MAR 28 21:18:24,2025 MAR 28 21:17:54,-61.4539,8.0939,2025 MAR 28 21:06:44,-33.9542,-23.3546,2025 MAR 28 21:09:18,61.843,830,7.0275,62.8347,70.1809,N/A,132.2336,202.0212,10,480,634,30,30,1170,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,730,300,1123,1400002C000A01E0027A1E1E04920301000D000D0000000000000000000000000000000001C202DA012C0463
1,1,8,0,164,32769,0,0,0,1,0,2025 MAR 28 22:56:59,2025 MAR 28 23:16:24,2025 MAR 28 22:57:09,2025 MAR 28 23:16:24,N/A,N/A,2025 MAR 28 23:04:29,2025 MAR 28 23:16:24,2025 MAR 28 23:15:54,-61.6621,-20.0065,2025 MAR 28 23:04:59,-35.0032,-51.3353,2025 MAR 28 23:07:27,61.6144,873,7.0806,62.8706,68.7613,N/A,129.5164,197.8927,10,480,628,30,30,1155,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,715,300,1087,1400002C000A01E002741E1E04830301000D000D0000000000000000000000000000000001C202CB012C043F
1,1,9,0,166,32771,0,0,0,1,0,2025 MAR 29 02:53:10,2025 MAR 29 03:12:11,2025 MAR 29 02:53:20,2025 MAR 29 03:12:11,N/A,N/A,2025 MAR 29 03:00:40,2025 MAR 29 03:12:11,2025 MAR 29 03:11:41,-61.6197,-77.4555,2025 MAR 29 03:01:10,-36.059,-107.7317,2025 MAR 29 03:03:29,61.2102,935,7.1525,62.9424,66.4899,N/A,125.169,191.287,10,480,619,30,30,1131,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,691,300,1030,1400002C000A01E0026B1E1E046B0301000D000D0000000000000000000000000000000001C202B3012C0406
1,1,10,0,168,32773,0,0,0,1,0,2025 MAR 29 06:49:31,2025 MAR 29 07:08:09,2025 MAR 29 06:49:41,2025 MAR 29 07:08:09,N/A,N/A,2025 MAR 29 06:57:01,2025 MAR 29 07:08:09,2025 MAR 29 07:07:39,-61.7131,-134.5584,2025 MAR 29 06:57:31,-37.506,-164.5803,2025 MAR 29 06:59:41,60.7485,1002,7.1969,63.0141,64.3131,N/A,121.0028,184.9565,10,480,610,30,30,1108,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,668,300,975,1400002C000A01E002621E1E04540301000D000D0000000000000000000000000000000001C2029C012C03CF
