Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,280,280,32885,1,0,0,0,0,2025 APR 07 11:20:56,2025 APR 07 12:21:05,2025 APR 07 11:21:06,2025 APR 07 12:20:51,2025 APR 07 11:21:06,2025 APR 07 12:21:04,-71.3188,-85.6101,10.9917,95.1798,95.1798,3.4405e-14,69.1164,86.5317,23.4436,87.3846,87.3846,7.5013e-15,35.6717,67.0262,20.7604,555.0378,573.8458,0,0,0,0,0,0,0,0,0,0,10,640,2110,30,30,3585,0,1,629,629,10,3598,76,702,1400002C00000000000000000000000000000000000A0280083E1E1E0E01000102750275000A0E0E004C02BE
1,1,281,281,32886,1,0,0,0,0,2025 APR 07 13:18:51,2025 APR 07 14:21:53,2025 APR 07 13:19:01,2025 APR 07 14:13:46,2025 APR 07 13:19:01,2025 APR 07 14:21:52,-71.3312,-114.441,10.9828,95.2086,95.2086,1.4662e-14,62.1597,69.8536,0.29167,94.4065,94.4065,2.2264e-14,35.4341,67.062,18.7147,581.7253,598.6514,0,0,0,0,0,0,0,0,0,0,10,640,1960,30,30,3285,0,1,629,629,10,3771,76,1190,1400002C00000000000000000000000000000000000A028007A81E1E0CD5000102750275000A0EBB004C04A6
3,3,282,282,32887,1,0,0,0,0,2025 APR 07 15:06:44,2025 APR 07 16:16:48,2025 APR 07 15:06:54,2025 APR 07 16:16:39,2025 APR 07 15:06:54,2025 APR 07 16:16:48,-66.7678,122.9904,4.5617,119.5459,119.5459,8.996e-15,69.2562,28.6079,23.4064,87.2071,87.2071,1.8062e-14,35.2356,67.0947,24.852,646.9785,669.5504,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4185,0,1,629,629,10,4194,76,923,1400002C00000000000000000000000000000000000A0280096A1E1E1059000102750275000A1062004C039B
1,1,283,283,32888,1,0,0,0,0,2025 APR 07 17:14:36,2025 APR 07 18:17:37,2025 APR 07 17:14:46,2025 APR 07 18:09:31,2025 APR 07 17:14:46,2025 APR 07 18:17:36,-71.3304,-172.0476,10.9669,95.239,95.239,9.031e-15,62.1238,12.0067,0.25944,94.444,94.444,2.915e-14,34.988,67.1335,18.7147,581.5711,598.4971,0,0,0,0,0,0,0,0,0,0,10,640,1960,30,30,3285,0,1,629,629,10,3770,76,1189,1400002C00000000000000000000000000000000000A028007A81E1E0CD5000102750275000A0EBA004C04A5
3,3,284,284,32889,1,0,0,0,0,2025 APR 07 19:02:29,2025 APR 07 20:12:35,2025 APR 07 19:02:39,2025 APR 07 20:12:24,2025 APR 07 19:02:39,2025 APR 07 20:12:34,-66.7961,65.3356,4.5428,119.6617,119.6617,5.7338e-15,69.2044,-29.4558,23.3606,87.2094,87.2094,1.4662e-14,34.817,67.1662,24.852,647.1328,669.7046,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4185,0,1,629,629,10,4195,76,924,1400002C00000000000000000000000000000000000A0280096A1E1E1059000102750275000A1063004C039C
1,1,285,285,32890,1,0,0,0,0,2025 APR 07 21:10:25,2025 APR 07 22:10:32,2025 APR 07 21:10:35,2025 APR 07 22:02:50,2025 APR 07 21:10:35,2025 APR 07 22:10:32,-71.2788,129.7923,10.9153,95.2644,95.2644,4.498e-15,69.1757,-58.3708,23.3464,87.2195,87.2195,3.7767e-14,34.5639,67.205,17.6918,554.8836,570.8687,0,0,0,0,0,0,0,0,0,0,10,640,1885,30,30,3135,0,1,629,629,10,3597,76,791,1400002C00000000000000000000000000000000000A0280075D1E1E0C3F000102750275000A0E0D004C0317
1,1,286,286,32891,1,0,0,0,0,2025 APR 07 23:08:23,2025 APR 08 00:11:25,2025 APR 07 23:08:33,2025 APR 08 00:03:33,2025 APR 07 23:08:33,2025 APR 08 00:11:24,-71.2696,100.8694,10.9008,95.2799,95.2799,1.8206e-14,62.0914,-74.874,0.20722,94.4774,94.4774,1.8009e-14,34.3354,67.2407,18.817,581.7253,598.7455,0,0,0,0,0,0,0,0,0,0,10,640,1975,30,30,3300,0,1,629,629,10,3771,76,1220,1400002C00000000000000000000000000000000000A028007B71E1E0CE4000102750275000A0EBB004C04C4
3,3,287,287,32892,1,0,0,0,0,2025 APR 08 00:56:20,2025 APR 08 02:06:19,2025 APR 08 00:56:30,2025 APR 08 02:06:15,2025 APR 08 00:56:30,2025 APR 08 02:06:18,-66.8095,-21.4978,4.4944,119.9536,119.9536,3.2591e-14,69.3401,-116.446,23.3,87.0064,87.0064,2.736e-14,34.1294,67.2735,24.852,646.0529,668.6248,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4185,0,1,629,629,10,4188,76,917,1400002C00000000000000000000000000000000000A0280096A1E1E1059000102750275000A105C004C0395
1,1,288,288,32893,1,0,0,0,0,2025 APR 08 03:04:14,2025 APR 08 04:07:13,2025 APR 08 03:04:24,2025 APR 08 03:59:24,2025 APR 08 03:04:24,2025 APR 08 04:07:12,-71.2947,43.3887,10.8953,95.3238,95.3238,7.9514e-15,62.0641,-132.5147,0.19,94.4974,94.4974,2.249e-14,33.8632,67.3122,18.817,581.2625,598.2827,0,0,0,0,0,0,0,0,0,0,10,640,1975,30,30,3300,0,1,629,629,10,3768,76,1217,1400002C00000000000000000000000000000000000A028007B71E1E0CE4000102750275000A0EB8004C04C1
3,3,289,289,32894,1,0,0,0,0,2025 APR 08 04:52:05,2025 APR 08 06:02:02,2025 APR 08 04:52:15,2025 APR 08 06:02:00,2025 APR 08 04:52:15,2025 APR 08 06:02:01,-66.8735,-79.3572,4.4619,120.139,120.139,2.1863e-14,69.3905,-174.335,23.2647,86.9128,86.9128,4.0562e-14,33.6824,67.3449,24.852,645.7444,668.3163,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4185,0,1,629,629,10,4186,76,915,1400002C00000000000000000000000000000000000A0280096A1E1E1059000102750275000A105A004C0393
1,1,290,290,32895,1,0,0,0,0,2025 APR 08 06:59:58,2025 APR 08 08:02:59,2025 APR 08 07:00:08,2025 APR 08 07:55:23,2025 APR 08 07:00:08,2025 APR 08 08:02:59,-71.2393,-14.5395,10.8578,95.3314,95.3314,1.5982e-14,62.0424,169.4703,0.1475,94.5184,94.5184,2.8448e-14,33.4519,67.3837,18.9192,581.7253,598.8396,0,0,0,0,0,0,0,0,0,0,10,640,1975,30,30,3315,0,1,629,629,10,3771,76,1235,1400002C00000000000000000000000000000000000A028007B71E1E0CF3000102750275000A0EBB004C04D3
3,3,291,291,32896,1,0,0,0,0,2025 APR 08 08:47:54,2025 APR 08 09:57:50,2025 APR 08 08:48:04,2025 APR 08 09:57:49,2025 APR 08 08:48:04,2025 APR 08 09:57:49,-66.8469,-137.0134,4.4439,120.2588,120.2588,3.6124e-14,69.4483,127.2546,23.1964,86.7779,86.7779,1.8271e-14,33.2659,67.4164,24.852,645.5902,668.162,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4185,0,1,629,629,10,4185,76,914,1400002C00000000000000000000000000000000000A0280096A1E1E1059000102750275000A1059004C0392
1,1,292,292,32897,1,0,0,0,0,2025 APR 08 10:55:51,2025 APR 08 11:58:54,2025 APR 08 10:56:01,2025 APR 08 11:51:16,2025 APR 08 10:56:01,2025 APR 08 11:58:53,-71.2097,-72.4722,10.8222,95.3626,95.3626,1.7439e-14,61.9878,111.6028,0.11694,94.5666,94.5666,1.5903e-15,33.0018,67.4552,18.9192,581.8796,598.9939,0,0,0,0,0,0,0,0,0,0,10,640,1975,30,30,3315,0,1,629,629,10,3772,76,1236,1400002C00000000000000000000000000000000000A028007B71E1E0CF3000102750275000A0EBC004C04D4
3,3,293,293,32898,1,0,0,0,0,2025 APR 08 12:43:47,2025 APR 08 13:53:42,2025 APR 08 12:43:57,2025 APR 08 13:53:27,2025 APR 08 12:43:57,2025 APR 08 13:53:41,-66.8842,165.082,4.4103,120.4532,120.4532,5.4402e-14,69.5073,69.4716,23.1706,86.6818,86.6818,1.4575e-14,32.7954,67.4879,24.7497,645.4359,667.9136,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4184,76,898,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A1058004C0382
1,1,294,294,32899,1,0,0,0,0,2025 APR 08 14:51:41,2025 APR 08 15:54:43,2025 APR 08 14:51:51,2025 APR 08 15:47:06,2025 APR 08 14:51:51,2025 APR 08 15:54:42,-71.2246,-130.1172,10.8053,95.4123,95.4123,1.8271e-14,61.9776,53.9713,0.10056,94.5671,94.5671,7.1119e-15,32.5317,67.5267,18.9192,581.7253,598.8396,0,0,0,0,0,0,0,0,0,0,10,640,1975,30,30,3315,0,1,629,629,10,3771,76,1235,1400002C00000000000000000000000000000000000A028007B71E1E0CF3000102750275000A0EBB004C04D3
3,3,295,295,32900,1,0,0,0,0,2025 APR 08 16:39:34,2025 APR 08 17:49:22,2025 APR 08 16:39:44,2025 APR 08 17:49:14,2025 APR 08 16:39:44,2025 APR 08 17:49:21,-66.9773,107.2051,4.3772,120.6326,120.6326,2.3814e-14,69.6521,11.3276,23.1178,86.4726,86.4726,1.5274e-14,32.34,67.5594,24.7497,644.356,666.8338,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4177,76,891,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A1051004C037B
1,1,296,296,32901,1,0,0,0,0,2025 APR 08 18:47:26,2025 APR 08 19:50:28,2025 APR 08 18:47:36,2025 APR 08 19:43:06,2025 APR 08 18:47:36,2025 APR 08 19:50:27,-71.1736,172.2171,10.7856,95.4034,95.4034,2.8782e-14,61.9433,-4.0258,0.058611,94.5941,94.5941,2.0369e-14,32.1016,67.5982,19.0215,581.7253,598.9337,0,0,0,0,0,0,0,0,0,0,10,640,1990,30,30,3330,0,1,629,629,10,3771,76,1010,1400002C00000000000000000000000000000000000A028007C61E1E0D02000102750275000A0EBB004C03F2
3,3,297,297,32902,1,0,0,0,0,2025 APR 08 20:35:21,2025 APR 08 21:45:14,2025 APR 08 20:35:31,2025 APR 08 21:45:01,2025 APR 08 20:35:31,2025 APR 08 21:45:13,-66.9297,49.5447,4.3583,120.7615,120.7615,1.5581e-14,69.5311,-46.5546,23.0853,86.5413,86.5413,1.3114e-14,31.9257,67.6309,24.7497,645.1274,667.6051,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4182,76,896,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A1056004C0380
1,1,298,298,32903,1,0,0,0,0,2025 APR 08 22:43:19,2025 APR 08 23:43:11,2025 APR 08 22:43:29,2025 APR 08 23:35:59,2025 APR 08 22:43:29,2025 APR 08 23:43:11,-71.1141,114.1281,10.74,95.4242,95.4242,3.0005e-14,69.5246,-75.4538,23.0722,86.5264,86.5264,4.3443e-14,31.6655,67.6697,17.7941,552.5696,568.6489,0,0,0,0,0,0,0,0,0,0,10,640,1900,30,30,3150,0,1,629,629,10,3582,76,1061,1400002C00000000000000000000000000000000000A0280076C1E1E0C4E000102750275000A0DFE004C0425
1,1,299,299,32904,1,0,0,0,0,2025 APR 09 00:41:17,2025 APR 09 01:44:18,2025 APR 09 00:41:27,2025 APR 09 01:36:57,2025 APR 09 00:41:27,2025 APR 09 01:44:17,-71.1259,85.279,10.7303,95.4552,95.4552,3.6492e-15,61.888,-90.7566,0.016944,94.6328,94.6328,1.1472e-14,31.4295,67.7054,19.0215,581.5711,598.7794,0,0,0,0,0,0,0,0,0,0,10,640,1990,30,30,3330,0,1,629,629,10,3770,76,1009,1400002C00000000000000000000000000000000000A028007C61E1E0D02000102750275000A0EBA004C03F1
3,3,300,300,32905,1,0,0,0,0,2025 APR 09 02:29:13,2025 APR 09 03:38:57,2025 APR 09 02:29:23,2025 APR 09 03:38:53,2025 APR 09 02:29:23,2025 APR 09 03:38:56,-67.0351,-37.3017,4.3094,121.0291,121.0291,1.0183e-14,69.6839,-133.46,23.0303,86.3107,86.3107,1.3114e-14,31.2255,67.7382,24.7497,643.739,666.2167,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4173,76,887,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A104D004C0377
1,1,301,301,32906,1,0,0,0,0,2025 APR 09 04:37:05,2025 APR 09 05:40:05,2025 APR 09 04:37:15,2025 APR 09 05:32:45,2025 APR 09 04:37:15,2025 APR 09 05:40:04,-71.1377,27.787,10.7231,95.4895,95.4895,2.1336e-14,61.8384,-148.4122,23.9986,94.6698,94.6698,3.3244e-14,30.969,67.7769,19.0215,581.4168,598.6252,0,0,0,0,0,0,0,0,0,0,10,640,1990,30,30,3330,0,1,629,629,10,3769,76,1008,1400002C00000000000000000000000000000000000A028007C61E1E0D02000102750275000A0EB9004C03F0
3,3,302,302,32907,1,0,0,0,0,2025 APR 09 06:24:57,2025 APR 09 07:37:58,2025 APR 09 06:25:07,2025 APR 09 07:37:52,2025 APR 09 06:25:07,2025 APR 09 07:37:57,-67.0528,-95.0793,4.2819,121.1901,121.1901,3.1529e-14,61.8163,-177.4245,23.9769,94.6851,94.6851,9.5933e-15,30.7946,67.8096,26.0794,674.1288,697.8298,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,0,1,629,629,10,4370,76,859,1400002C00000000000000000000000000000000000A028009C41E1E110D000102750275000A1112004C035B
3,3,303,303,32908,1,0,0,0,0,2025 APR 09 08:22:52,2025 APR 09 09:32:36,2025 APR 09 08:23:02,2025 APR 09 09:32:32,2025 APR 09 08:23:02,2025 APR 09 09:32:35,-67.0445,-123.8967,4.2739,121.2436,121.2436,3.7125e-14,69.6892,139.4145,22.9592,86.1992,86.1992,1.7992e-14,30.5873,67.8454,24.7497,643.739,666.2167,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4173,76,887,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A104D004C0377
1,1,304,304,32909,1,0,0,0,0,2025 APR 09 10:30:49,2025 APR 09 11:33:51,2025 APR 09 10:30:59,2025 APR 09 11:26:44,2025 APR 09 10:30:59,2025 APR 09 11:33:50,-71.0407,-59.1196,10.6681,95.4986,95.4986,3.4256e-14,61.7928,124.5848,23.9375,94.6931,94.6931,1.5581e-14,30.3287,67.8842,19.1238,581.7253,599.0278,0,0,0,0,0,0,0,0,0,0,10,640,1990,30,30,3345,0,1,629,629,10,3771,76,1025,1400002C00000000000000000000000000000000000A028007C61E1E0D11000102750275000A0EBB004C0401
3,3,305,305,32910,1,0,0,0,0,2025 APR 09 12:18:45,2025 APR 09 13:28:28,2025 APR 09 12:18:55,2025 APR 09 13:28:25,2025 APR 09 12:18:55,2025 APR 09 13:28:27,-67.0649,178.2369,4.2428,121.4228,121.4228,1.9096e-14,69.7653,81.4572,22.9219,86.0655,86.0655,1.5923e-14,30.1247,67.9169,24.7497,643.5847,666.0625,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4172,76,886,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A104C004C0376
1,1,306,306,32911,1,0,0,0,0,2025 APR 09 14:26:40,2025 APR 09 15:29:43,2025 APR 09 14:26:50,2025 APR 09 15:22:35,2025 APR 09 14:26:50,2025 APR 09 15:29:42,-71.0518,-116.8294,10.6469,95.5537,95.5537,2.3801e-14,61.7499,66.9706,23.9233,94.7215,94.7215,1.2006e-14,29.8568,67.9557,19.1238,581.8796,599.1821,0,0,0,0,0,0,0,0,0,0,10,640,1990,30,30,3345,0,1,629,629,10,3772,76,1026,1400002C00000000000000000000000000000000000A028007C61E1E0D11000102750275000A0EBC004C0402
1,1,307,307,32912,1,0,0,0,0,2025 APR 09 16:24:33,2025 APR 09 17:27:35,2025 APR 09 16:24:43,2025 APR 09 17:27:28,2025 APR 09 16:24:43,2025 APR 09 17:27:34,-71.0605,-145.6056,10.6411,95.5772,95.5772,2.7909e-14,61.7097,38.1312,23.9128,94.7538,94.7538,4.0357e-14,29.628,67.9914,21.9879,581.7253,601.6625,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3765,0,1,629,629,10,3771,76,1145,1400002C00000000000000000000000000000000000A028008981E1E0EB5000102750275000A0EBB004C0479
3,3,308,308,32913,1,0,0,0,0,2025 APR 09 18:12:25,2025 APR 09 19:25:27,2025 APR 09 18:12:35,2025 APR 09 19:25:20,2025 APR 09 18:12:35,2025 APR 09 19:25:26,-67.1815,91.4661,4.1958,121.6704,121.6704,7.1182e-15,61.7005,9.1086,23.89,94.753,94.753,5.1879e-14,29.4485,68.0241,26.0794,674.283,697.984,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,0,1,629,629,10,4371,76,860,1400002C00000000000000000000000000000000000A028009C41E1E110D000102750275000A1113004C035C
3,3,309,309,32914,1,0,0,0,0,2025 APR 09 20:10:18,2025 APR 09 21:23:22,2025 APR 09 20:10:28,2025 APR 09 21:23:13,2025 APR 09 20:10:28,2025 APR 09 21:23:21,-67.1461,62.6347,4.1861,121.7392,121.7392,2.7773e-14,61.6972,-19.9227,23.8678,94.7454,94.7454,1.834e-14,29.2443,68.0598,26.0794,674.5916,698.2926,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,0,1,629,629,10,4373,76,862,1400002C00000000000000000000000000000000000A028009C41E1E110D000102750275000A1115004C035E
3,3,310,310,32915,1,0,0,0,0,2025 APR 09 22:08:15,2025 APR 09 23:17:56,2025 APR 09 22:08:25,2025 APR 09 23:17:55,2025 APR 09 22:08:25,2025 APR 09 23:17:55,-67.1269,33.7735,4.1756,121.8085,121.8085,1.8062e-14,69.7666,-63.3262,22.8328,85.9113,85.9113,3.8824e-14,29.0265,68.0956,24.7497,643.2762,665.754,0,0,0,0,0,0,0,0,0,0,10,640,2410,30,30,4170,0,1,629,629,10,4170,76,884,1400002C00000000000000000000000000000000000A0280096A1E1E104A000102750275000A104A004C0374
1,1,311,311,32916,1,0,0,0,0,2025 APR 10 00:16:13,2025 APR 10 01:19:15,2025 APR 10 00:16:23,2025 APR 10 01:12:23,2025 APR 10 00:16:23,2025 APR 10 01:19:14,-70.9512,98.6025,10.5736,95.6068,95.6068,4.8549e-14,61.6711,-77.7538,23.8392,94.7519,94.7519,2.6082e-14,28.7617,68.1344,19.2261,581.7253,599.1219,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3360,0,1,629,629,10,3771,76,1055,1400002C00000000000000000000000000000000000A028007D51E1E0D20000102750275000A0EBB004C041F
3,3,312,312,32917,1,0,0,0,0,2025 APR 10 02:04:10,2025 APR 10 03:13:44,2025 APR 10 02:04:20,2025 APR 10 03:13:35,2025 APR 10 02:04:20,2025 APR 10 03:13:43,-67.2169,-24.1215,4.1433,121.9729,121.9729,6.3611e-15,69.8787,-121.2677,22.7956,85.7388,85.7388,2.3641e-14,28.5558,68.1671,24.6474,642.1964,664.58,0,0,0,0,0,0,0,0,0,0,10,640,2395,30,30,4155,0,1,629,629,10,4163,76,847,1400002C00000000000000000000000000000000000A0280095B1E1E103B000102750275000A1043004C034F
1,1,313,313,32918,1,0,0,0,0,2025 APR 10 04:12:04,2025 APR 10 05:11:36,2025 APR 10 04:12:14,2025 APR 10 05:04:59,2025 APR 10 04:12:14,2025 APR 10 05:11:35,-70.9442,41.2083,10.5736,95.6125,95.6125,1.7565e-14,69.9038,-150.1291,22.7836,85.6913,85.6913,2.2264e-14,28.292,68.2059,17.8964,549.3301,565.5034,0,0,0,0,0,0,0,0,0,0,10,640,1900,30,30,3165,0,1,629,629,10,3561,76,1055,1400002C00000000000000000000000000000000000A0280076C1E1E0C5D000102750275000A0DE9004C041F
1,1,314,314,32919,1,0,0,0,0,2025 APR 10 06:09:55,2025 APR 10 07:12:55,2025 APR 10 06:10:05,2025 APR 10 07:06:05,2025 APR 10 06:10:05,2025 APR 10 07:12:54,-70.9253,12.2948,10.5581,95.6266,95.6266,2.0131e-14,61.6105,-164.339,23.8044,94.7831,94.7831,1.1468e-14,28.0837,68.2416,19.2261,581.4168,598.8134,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3360,0,1,629,629,10,3769,76,1053,1400002C00000000000000000000000000000000000A028007D51E1E0D20000102750275000A0EB9004C041D
3,3,315,315,32920,1,0,0,0,0,2025 APR 10 07:57:48,2025 APR 10 09:10:50,2025 APR 10 07:57:58,2025 APR 10 09:10:43,2025 APR 10 07:57:58,2025 APR 10 09:10:49,-67.2433,-110.7662,4.1042,122.1975,122.1975,2.5044e-14,61.5748,166.6206,23.7814,94.8042,94.8042,3.9757e-15,27.9149,68.2743,26.0794,674.283,697.984,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,0,1,629,629,10,4371,76,860,1400002C00000000000000000000000000000000000A028009C41E1E110D000102750275000A1113004C035C
3,3,316,316,32921,1,0,0,0,0,2025 APR 10 09:55:45,2025 APR 10 11:05:18,2025 APR 10 09:55:55,2025 APR 10 11:05:10,2025 APR 10 09:55:55,2025 APR 10 11:05:17,-67.2766,-139.5637,4.0978,122.2277,122.2277,2.7406e-14,69.8873,122.6588,22.7075,85.5736,85.5736,2.0365e-14,27.6968,68.31,24.6474,642.0421,664.4258,0,0,0,0,0,0,0,0,0,0,10,640,2395,30,30,4155,0,1,629,629,10,4162,76,846,1400002C00000000000000000000000000000000000A0280095B1E1E103B000102750275000A1042004C034E
1,1,317,317,32922,1,0,0,0,0,2025 APR 10 12:03:42,2025 APR 10 13:06:45,2025 APR 10 12:03:52,2025 APR 10 13:00:07,2025 APR 10 12:03:52,2025 APR 10 13:06:44,-70.8484,-74.6237,10.5028,95.666,95.666,1.5923e-14,61.5233,108.7733,23.7522,94.8314,94.8314,2.3155e-14,27.4326,68.3488,19.3284,581.8796,599.3702,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3375,0,1,629,629,10,3772,76,1071,1400002C00000000000000000000000000000000000A028007D51E1E0D2F000102750275000A0EBC004C042F
3,3,318,318,32923,1,0,0,0,0,2025 APR 10 13:51:38,2025 APR 10 15:01:09,2025 APR 10 13:51:48,2025 APR 10 15:01:03,2025 APR 10 13:51:48,2025 APR 10 15:01:08,-67.3292,162.5458,4.0653,122.4007,122.4007,1.242e-14,69.9694,64.8443,22.6797,85.4399,85.4399,7.2876e-15,27.2265,68.3815,24.6474,641.7336,664.1172,0,0,0,0,0,0,0,0,0,0,10,640,2395,30,30,4155,0,1,629,629,10,4160,76,844,1400002C00000000000000000000000000000000000A0280095B1E1E103B000102750275000A1040004C034C
1,1,319,319,32924,1,0,0,0,0,2025 APR 10 15:59:32,2025 APR 10 17:02:34,2025 APR 10 15:59:42,2025 APR 10 16:55:57,2025 APR 10 15:59:42,2025 APR 10 17:02:33,-70.8446,-132.1992,10.4906,95.696,95.696,2.3907e-14,61.4775,51.1757,23.7381,94.8585,94.8585,2.5444e-14,26.9648,68.4203,19.3284,581.7253,599.216,0,0,0,0,0,0,0,0,0,0,10,640,2005,30,30,3375,0,1,629,629,10,3771,76,1070,1400002C00000000000000000000000000000000000A028007D51E1E0D2F000102750275000A0EBB004C042E
1,1,320,320,32925,1,0,0,0,0,2025 APR 10 17:57:24,2025 APR 10 19:00:25,2025 APR 10 17:57:34,2025 APR 10 19:00:19,2025 APR 10 17:57:34,2025 APR 10 19:00:24,-70.8424,-160.9879,10.4836,95.7122,95.7122,4.498e-15,61.4716,22.1949,23.7181,94.8489,94.8489,1.4312e-14,26.7432,68.456,21.9879,581.5711,601.5082,0,0,0,0,0,0,0,0,0,0,10,640,2200,30,30,3765,0,1,629,629,10,3770,76,1144,1400002C00000000000000000000000000000000000A028008981E1E0EB5000102750275000A0EBA004C0478
3,3,321,321,32926,1,0,0,0,0,2025 APR 10 19:45:17,2025 APR 10 20:58:20,2025 APR 10 19:45:27,2025 APR 10 20:58:12,2025 APR 10 19:45:27,2025 APR 10 20:58:19,-67.4307,75.9179,4.0275,122.591,122.591,1.3114e-14,61.422,-6.8103,23.6972,94.8817,94.8817,1.4406e-14,26.5748,68.4887,26.0794,674.4373,698.1383,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,0,1,629,629,10,4372,76,861,1400002C00000000000000000000000000000000000A028009C41E1E110D000102750275000A1114004C035D
3,3,322,322,32927,1,0,0,0,0,2025 APR 10 21:43:12,2025 APR 10 22:52:44,2025 APR 10 21:43:22,2025 APR 10 22:52:37,2025 APR 10 21:43:22,2025 APR 10 22:52:43,-67.3621,47.0182,4.0139,122.6921,122.6921,6.3611e-15,69.886,-50.9184,22.6128,85.3852,85.3852,1.6218e-14,26.3642,68.5245,24.6474,641.8878,664.2715,0,0,0,0,0,0,0,0,0,0,10,640,2395,30,30,4155,0,1,629,629,10,4161,76,845,1400002C00000000000000000000000000000000000A0280095B1E1E103B000102750275000A1041004C034D
1,1,323,323,32928,1,0,0,0,0,2025 APR 10 23:51:10,2025 APR 11 00:54:14,2025 APR 10 23:51:20,2025 APR 11 00:47:50,2025 APR 10 23:51:20,2025 APR 11 00:54:13,-70.7467,111.983,10.4208,95.7533,95.7533,1.0815e-14,61.3719,-64.6689,23.6672,94.9028,94.9028,1.4312e-14,26.104,68.5633,19.4307,582.0338,599.6186,0,0,0,0,0,0,0,0,0,0,10,640,2020,30,30,3390,0,1,629,629,10,3773,76,1102,1400002C00000000000000000000000000000000000A028007E41E1E0D3E000102750275000A0EBD004C044E
