Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,4223,0,0,0,1,0,2018 NOV 03 16:35:16,2018 NOV 03 16:50:05,2018 NOV 03 16:35:26,2018 NOV 03 16:50:05,N/A,N/A,2018 NOV 03 16:45:26,2018 NOV 03 16:50:05,2018 NOV 03 16:49:35,60.6898,-103.4835,2018 NOV 03 16:45:56,58.7394,-112.6781,2018 NOV 03 16:46:35,-24.1358,2371,9.0497,281.4957,27.8944,N/A,14.778,42.5255,10,640,679,30,30,879,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,279,327,1178,1400002C000A028002A71E1E036F000109D009D000000000000000000000000000000000026201170147049A
1,1,2,0,4,4225,0,0,0,1,0,2018 NOV 03 20:31:01,2018 NOV 03 20:45:49,2018 NOV 03 20:31:11,2018 NOV 03 20:45:49,N/A,N/A,2018 NOV 03 20:41:11,2018 NOV 03 20:45:49,2018 NOV 03 20:45:19,60.7505,-160.6414,2018 NOV 03 20:41:41,58.7275,-169.393,2018 NOV 03 20:42:19,-23.5823,2377,9.0911,281.5972,27.7998,N/A,14.725,42.3784,10,640,678,30,30,878,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,278,327,1175,1400002C000A028002A61E1E036E000109D009D0000000000000000000000000000000000262011601470497
1,1,3,0,6,4227,0,0,0,1,0,2018 NOV 04 00:26:43,2018 NOV 04 00:41:30,2018 NOV 04 00:26:53,2018 NOV 04 00:41:30,N/A,N/A,2018 NOV 04 00:36:53,2018 NOV 04 00:41:30,2018 NOV 04 00:41:00,60.685,141.7757,2018 NOV 04 00:37:23,58.9218,132.9256,2018 NOV 04 00:38:01,-23.0939,2381,9.0672,281.6987,27.7052,N/A,14.672,42.2314,10,640,678,30,30,877,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,277,327,1173,1400002C000A028002A61E1E036D000109D009D0000000000000000000000000000000000262011501470495
1,1,4,0,8,4229,0,0,0,1,0,2018 NOV 04 04:22:34,2018 NOV 04 04:37:20,2018 NOV 04 04:22:44,2018 NOV 04 04:37:20,N/A,N/A,2018 NOV 04 04:32:44,2018 NOV 04 04:37:20,2018 NOV 04 04:36:50,60.6912,84.4039,2018 NOV 04 04:33:14,58.9304,75.8837,2018 NOV 04 04:33:52,-22.5431,2387,9.0883,281.8002,27.6105,N/A,14.6191,42.0843,10,640,678,30,30,876,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,276,327,1171,1400002C000A028002A61E1E036C000109D009D0000000000000000000000000000000000262011401470493
1,1,5,0,10,4231,0,0,0,1,0,2018 NOV 04 08:18:18,2018 NOV 04 08:33:04,2018 NOV 04 08:18:28,2018 NOV 04 08:33:04,N/A,N/A,2018 NOV 04 08:28:28,2018 NOV 04 08:33:04,2018 NOV 04 08:32:34,60.7508,27.2406,2018 NOV 04 08:28:58,59.3518,18.4268,2018 NOV 04 08:29:36,-21.9926,2393,9.08,281.9016,27.6105,N/A,14.6191,42.0843,10,640,678,30,30,876,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,276,327,1171,1400002C000A028002A61E1E036C000109D009D0000000000000000000000000000000000262011401470493
1,1,6,0,12,4233,0,0,0,1,0,2018 NOV 04 12:14:00,2018 NOV 04 12:28:44,2018 NOV 04 12:14:10,2018 NOV 04 12:28:44,N/A,N/A,2018 NOV 04 12:24:10,2018 NOV 04 12:28:44,2018 NOV 04 12:28:14,60.6878,-30.3297,2018 NOV 04 12:24:40,58.4701,-37.5214,2018 NOV 04 12:25:17,-21.4923,2397,9.1717,282.003,27.4212,N/A,14.5131,41.7902,10,640,677,30,30,874,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,274,327,1166,1400002C000A028002A51E1E036A000109D009D000000000000000000000000000000000026201120147048E
1,1,7,0,16,4237,0,0,0,1,0,2018 NOV 04 20:05:35,2018 NOV 04 20:20:18,2018 NOV 04 20:05:45,2018 NOV 04 20:20:18,N/A,N/A,2018 NOV 04 20:15:45,2018 NOV 04 20:20:18,2018 NOV 04 20:19:48,60.7359,-144.9287,2018 NOV 04 20:16:15,59.5093,-153.0494,2018 NOV 04 20:16:53,-20.4093,2406,9.1158,282.2059,27.3266,N/A,14.4602,41.6431,10,640,678,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1165,1400002C000A028002A61E1E0369000109D009D000000000000000000000000000000000026201110147048D
1,1,8,0,18,4239,0,0,0,1,0,2018 NOV 05 00:01:15,2018 NOV 05 00:15:56,2018 NOV 05 00:01:25,2018 NOV 05 00:15:56,N/A,N/A,2018 NOV 05 00:11:25,2018 NOV 05 00:15:56,2018 NOV 05 00:15:26,60.6769,157.5234,2018 NOV 05 00:11:55,58.8245,150.7131,2018 NOV 05 00:12:32,-19.9113,2410,9.1878,282.3072,27.1373,N/A,14.3542,41.349,10,640,677,30,30,871,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,271,327,1160,1400002C000A028002A51E1E0367000109D009D0000000000000000000000000000000000262010F01470488
1,1,9,0,22,4243,0,0,0,1,0,2018 NOV 05 07:52:51,2018 NOV 05 08:07:31,2018 NOV 05 07:53:01,2018 NOV 05 08:07:31,N/A,N/A,2018 NOV 05 08:03:01,2018 NOV 05 08:07:31,2018 NOV 05 08:07:01,60.7052,42.8501,2018 NOV 05 08:03:31,59.6308,35.4456,2018 NOV 05 08:04:08,-18.8189,2419,9.1494,282.51,27.0427,N/A,14.3013,41.2019,10,640,677,30,30,870,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,270,327,1158,1400002C000A028002A51E1E0366000109D009D0000000000000000000000000000000000262010E01470486
1,1,10,0,24,4245,0,0,0,1,0,2018 NOV 05 11:48:32,2018 NOV 05 12:03:11,2018 NOV 05 11:48:42,2018 NOV 05 12:03:11,N/A,N/A,2018 NOV 05 11:58:42,2018 NOV 05 12:03:11,2018 NOV 05 12:02:41,60.6702,-14.6235,2018 NOV 05 11:59:12,59.3509,-21.3511,2018 NOV 05 11:59:49,-18.3165,2422,9.1844,282.6113,26.948,N/A,14.2483,41.0549,10,640,677,30,30,869,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,269,327,1156,1400002C000A028002A51E1E0365000109D009D0000000000000000000000000000000000262010D01470484
