Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,28504,0,0,0,1,0,2024 APR 13 17:36:10,2024 APR 13 17:48:57,2024 APR 13 17:36:20,2024 APR 13 17:48:57,N/A,N/A,2024 APR 13 17:43:40,2024 APR 13 17:48:57,2024 APR 13 17:48:27,-43.6904,-138.0225,2024 APR 13 17:44:10,-36.3162,-132.9886,2024 APR 13 17:44:54,31.7716,2283,4.8506,235.5149,31.0937,N/A,57.422,88.348,10,480,524,30,30,757,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,317,300,952,1400002C000A01E0020C1E1E02F50301000D000D0000000000000000000000000000000001C2013D012C03B8
1,1,2,0,8,28510,0,0,0,1,0,2024 APR 14 05:24:01,2024 APR 14 05:36:44,2024 APR 14 05:24:11,2024 APR 14 05:36:44,N/A,N/A,2024 APR 14 05:31:31,2024 APR 14 05:36:44,2024 APR 14 05:36:14,-44.9611,48.7157,2024 APR 14 05:32:01,-38.1551,54.1164,2024 APR 14 05:32:44,30.4978,2300,4.8019,235.825,30.7151,N/A,56.6974,87.2471,10,480,523,30,30,753,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,313,300,943,1400002C000A01E0020B1E1E02F10301000D000D0000000000000000000000000000000001C20139012C03AF
1,1,3,0,10,28512,0,0,0,1,0,2024 APR 14 09:20:03,2024 APR 14 09:32:45,2024 APR 14 09:20:13,2024 APR 14 09:32:45,N/A,N/A,2024 APR 14 09:27:33,2024 APR 14 09:32:45,2024 APR 14 09:32:15,-45.3405,-9.0366,2024 APR 14 09:28:03,-38.5013,-4.0512,2024 APR 14 09:28:46,30.0515,2308,4.7514,235.9284,30.6205,N/A,56.5163,86.9718,10,480,523,30,30,752,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,312,300,941,1400002C000A01E0020B1E1E02F00301000D000D0000000000000000000000000000000001C20138012C03AD
1,1,4,0,12,28514,0,0,0,1,0,2024 APR 14 13:16:00,2024 APR 14 13:28:41,2024 APR 14 13:16:10,2024 APR 14 13:28:41,N/A,N/A,2024 APR 14 13:23:30,2024 APR 14 13:28:41,2024 APR 14 13:28:11,-45.803,-66.8456,2024 APR 14 13:24:00,-38.9723,-62.1093,2024 APR 14 13:24:43,29.6763,2313,4.7067,236.0317,30.5258,N/A,56.3351,86.6966,10,480,523,30,30,751,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,311,300,939,1400002C000A01E0020B1E1E02EF0301000D000D0000000000000000000000000000000001C20137012C03AB
1,1,5,0,15,28517,0,0,0,1,0,2024 APR 14 19:09:51,2024 APR 14 19:22:30,2024 APR 14 19:10:01,2024 APR 14 19:22:30,N/A,N/A,2024 APR 14 19:17:21,2024 APR 14 19:22:30,2024 APR 14 19:22:00,-46.2901,-153.3739,2024 APR 14 19:17:51,-39.4663,-149.1588,2024 APR 14 19:18:34,28.9864,2321,4.6411,236.1868,30.3366,N/A,55.9728,86.1461,10,480,523,30,30,749,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,309,300,935,1400002C000A01E0020B1E1E02ED0301000D000D0000000000000000000000000000000001C20135012C03A7
1,1,6,0,16,28518,0,0,0,1,0,2024 APR 14 21:07:52,2024 APR 14 21:20:30,2024 APR 14 21:08:02,2024 APR 14 21:20:30,N/A,N/A,2024 APR 14 21:15:22,2024 APR 14 21:20:30,2024 APR 14 21:20:00,-46.4959,177.7277,2024 APR 14 21:15:52,-39.728,-178.1165,2024 APR 14 21:16:35,28.7615,2324,4.6242,236.2385,30.2419,N/A,55.7917,85.8709,10,480,523,30,30,748,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,308,300,933,1400002C000A01E0020B1E1E02EC0301000D000D0000000000000000000000000000000001C20134012C03A5
1,1,7,0,18,28520,0,0,0,1,0,2024 APR 15 01:03:52,2024 APR 15 01:16:30,2024 APR 15 01:04:02,2024 APR 15 01:16:30,N/A,N/A,2024 APR 15 01:11:22,2024 APR 15 01:16:30,2024 APR 15 01:16:00,-46.998,119.8436,2024 APR 15 01:11:52,-40.4579,124.3513,2024 APR 15 01:12:34,28.3764,2330,4.6153,236.3419,30.2419,N/A,55.7917,85.8709,10,480,522,30,30,748,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,308,300,932,1400002C000A01E0020A1E1E02EC0301000D000D0000000000000000000000000000000001C20134012C03A4
1,1,8,0,21,28523,0,0,0,1,0,2024 APR 15 06:57:41,2024 APR 15 07:10:16,2024 APR 15 06:57:51,2024 APR 15 07:10:16,N/A,N/A,2024 APR 15 07:05:11,2024 APR 15 07:10:16,2024 APR 15 07:09:46,-47.4461,33.3366,2024 APR 15 07:05:41,-41.1536,37.8275,2024 APR 15 07:06:23,27.6937,2338,4.5842,236.497,29.958,N/A,55.2483,85.0451,10,480,522,30,30,745,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,305,300,926,1400002C000A01E0020A1E1E02E90301000D000D0000000000000000000000000000000001C20131012C039E
1,1,9,0,23,28525,0,0,0,1,0,2024 APR 15 10:53:42,2024 APR 15 11:06:16,2024 APR 15 10:53:52,2024 APR 15 11:06:16,N/A,N/A,2024 APR 15 11:01:12,2024 APR 15 11:06:16,2024 APR 15 11:05:46,-47.836,-24.4641,2024 APR 15 11:01:42,-41.8482,-19.5541,2024 APR 15 11:02:23,27.268,2344,4.5856,236.6004,29.8633,N/A,55.0671,84.7699,10,480,521,30,30,744,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,304,300,923,1400002C000A01E002091E1E02E80301000D000D0000000000000000000000000000000001C20130012C039B
1,1,10,0,25,28527,0,0,0,1,0,2024 APR 15 14:49:35,2024 APR 15 15:02:09,2024 APR 15 14:49:45,2024 APR 15 15:02:09,N/A,N/A,2024 APR 15 14:57:05,2024 APR 15 15:02:09,2024 APR 15 15:01:39,-48.2632,-82.2802,2024 APR 15 14:57:35,-42.1126,-77.9427,2024 APR 15 14:58:17,26.8802,2348,4.5178,236.7038,29.8633,N/A,55.0671,84.7699,10,480,522,30,30,744,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,304,300,924,1400002C000A01E0020A1E1E02E80301000D000D0000000000000000000000000000000001C20130012C039C
