TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,1893,1893,1,1,dayside,2020 FEB 22 16:12:00,LNO ON
-1,-1,-1,-1,-1,2,dayside,2020 FEB 22 18:09:52,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2020 FEB 22 20:07:46,LNO OFF
0,1,1420,1420,1,4,dayside,2020 FEB 22 22:05:45,LNO ON
-1,-1,-1,-1,-1,5,dayside,2020 FEB 23 00:03:46,LNO OFF
0,1,3558,3558,1,6,dayside,2020 FEB 23 02:01:46,LNO ON
-1,-1,-1,-1,-1,7,dayside,2020 FEB 23 03:59:41,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2020 FEB 23 05:57:34,LNO OFF
0,1,3114,3114,1,9,dayside,2020 FEB 23 07:55:28,LNO ON
-1,-1,-1,-1,-1,10,dayside,2020 FEB 23 09:53:26,LNO OFF
0,1,1893,1893,1,11,dayside,2020 FEB 23 11:51:25,LNO ON
-1,-1,-1,-1,-1,12,dayside,2020 FEB 23 13:49:23,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2020 FEB 23 15:47:19,LNO OFF
0,1,2022,2022,1,14,dayside,2020 FEB 23 17:45:12,LNO ON
-1,-1,-1,-1,-1,15,dayside,2020 FEB 23 19:43:05,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2020 FEB 23 21:41:02,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2020 FEB 23 23:39:02,LNO OFF
0,1,3558,3558,1,18,dayside,2020 FEB 24 01:37:02,LNO ON
-1,-1,-1,-1,-1,19,dayside,2020 FEB 24 03:34:58,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2020 FEB 24 05:32:51,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2020 FEB 24 07:30:43,LNO OFF
0,1,1893,1893,1,22,dayside,2020 FEB 24 09:28:40,LNO ON
-1,-1,-1,-1,-1,23,dayside,2020 FEB 24 11:26:38,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2020 FEB 24 13:24:36,LNO OFF
0,1,3558,3558,1,25,dayside,2020 FEB 24 15:22:33,LNO ON
-1,-1,-1,-1,-1,26,dayside,2020 FEB 24 17:20:27,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2020 FEB 24 19:18:19,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2020 FEB 24 21:16:14,LNO OFF
0,1,1532,1532,1,29,dayside,2020 FEB 24 23:14:13,LNO ON
-1,-1,-1,-1,-1,30,dayside,2020 FEB 25 01:12:13,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2020 FEB 25 03:10:12,LNO OFF
0,1,1420,1420,1,32,dayside,2020 FEB 25 05:08:06,LNO ON
-1,-1,-1,-1,-1,33,dayside,2020 FEB 25 07:05:58,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2020 FEB 25 09:03:53,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2020 FEB 25 11:01:50,LNO OFF
0,1,908,908,1,36,dayside,2020 FEB 25 12:59:48,LNO ON
-1,-1,-1,-1,-1,37,dayside,2020 FEB 25 14:57:45,LNO OFF
0,1,2022,2022,1,38,dayside,2020 FEB 25 16:55:41,LNO ON
-1,-1,-1,-1,-1,39,dayside,2020 FEB 25 18:53:33,LNO OFF
-1,-1,-1,-1,-1,40,dayside,2020 FEB 25 20:51:26,LNO OFF
-1,-1,-1,-1,-1,41,dayside,2020 FEB 25 22:49:23,LNO OFF
0,1,1532,1532,1,42,dayside,2020 FEB 26 00:47:22,LNO ON
-1,-1,-1,-1,-1,43,dayside,2020 FEB 26 02:45:21,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2020 FEB 26 04:43:17,LNO OFF
0,1,872,872,1,45,dayside,2020 FEB 26 06:41:08,LNO ON
-1,-1,-1,-1,-1,46,dayside,2020 FEB 26 08:39:02,LNO OFF
